equip_id,name,name1,fuzhi,type,equip_position,quality,equip_attacktype,base_type1,base_value1,base_type2,base_value2,base_type3,base_value3,base_type4,base_value4,base_type5,base_value5,base_type6,base_value6,base_type7,base_value7,camp_addition,camp,icon,intr,shopclass,shopweight,price1,price2,price3,advanceid,t_sign
60540056,星辰布靴,布甲战靴6暗,545,5,4,5,3,1,5100,2,95,20,350,21,-500,0,0,0,0,99,151950,3000,6,elogo60540050.png,绣有宇宙星辰的图案，一件法力十足的护具。,6,1,3340000,80160,6680,0,0
60520060,奥术巫帽,布甲头盔7空,526,5,2,6,3,1,3500,2,400,3,70,6,300,0,0,0,0,99,272400,0,0,elogo60520060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,6,5880000,141120,11760,0,0
60520061,奥术巫帽,布甲头盔7水,526,5,2,6,3,1,3500,2,400,3,70,6,300,0,0,0,0,99,272400,3000,1,elogo60520060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,1,5880000,141120,11760,0,0
60520062,奥术巫帽,布甲头盔7火,526,5,2,6,3,1,3500,2,400,3,70,6,300,0,0,0,0,99,272400,3000,2,elogo60520060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,1,5880000,141120,11760,0,0
60520063,奥术巫帽,布甲头盔7雷,526,5,2,6,3,1,3500,2,400,3,70,6,300,0,0,0,0,99,272400,3000,3,elogo60520060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,1,5880000,141120,11760,0,0
60520064,奥术巫帽,布甲头盔7土,526,5,2,6,3,1,3500,2,400,3,70,6,300,0,0,0,0,99,272400,3000,4,elogo60520060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,1,5880000,141120,11760,0,0
60520065,奥术巫帽,布甲头盔7光,526,5,2,6,3,1,3500,2,400,3,70,6,300,0,0,0,0,99,272400,3000,5,elogo60520060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,1,5880000,141120,11760,0,0
60520066,奥术巫帽,布甲头盔7暗,526,5,2,6,3,1,3500,2,400,3,70,6,300,0,0,0,0,99,272400,3000,6,elogo60520060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,1,5880000,141120,11760,0,0
60530060,奥术法袍,布甲战甲7空,536,5,3,6,3,2,230,3,350,37,600,0,0,0,0,0,0,99,273100,0,0,elogo60530060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,6,5870000,140880,11740,0,0
60530061,奥术法袍,布甲战甲7水,536,5,3,6,3,2,230,3,350,37,600,0,0,0,0,0,0,99,273100,3000,1,elogo60530060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,1,5870000,140880,11740,0,0
60530062,奥术法袍,布甲战甲7火,536,5,3,6,3,2,230,3,350,37,600,0,0,0,0,0,0,99,273100,3000,2,elogo60530060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,1,5870000,140880,11740,0,0
60530063,奥术法袍,布甲战甲7雷,536,5,3,6,3,2,230,3,350,37,600,0,0,0,0,0,0,99,273100,3000,3,elogo60530060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,1,5870000,140880,11740,0,0
60530064,奥术法袍,布甲战甲7土,536,5,3,6,3,2,230,3,350,37,600,0,0,0,0,0,0,99,273100,3000,4,elogo60530060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,1,5870000,140880,11740,0,0
60530065,奥术法袍,布甲战甲7光,536,5,3,6,3,2,230,3,350,37,600,0,0,0,0,0,0,99,273100,3000,5,elogo60530060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,1,5870000,140880,11740,0,0
60530066,奥术法袍,布甲战甲7暗,536,5,3,6,3,2,230,3,350,37,600,0,0,0,0,0,0,99,273100,3000,6,elogo60530060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,1,5870000,140880,11740,0,0
60540060,奥术布靴,布甲战靴7空,546,5,4,6,3,1,10000,2,140,20,500,21,-600,0,0,0,0,99,354380,0,0,elogo60540060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,6,5860000,140640,11720,0,0
60540061,奥术布靴,布甲战靴7水,546,5,4,6,3,1,10000,2,140,20,500,21,-600,0,0,0,0,99,354380,3000,1,elogo60540060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,1,5860000,140640,11720,0,0
60540062,奥术布靴,布甲战靴7火,546,5,4,6,3,1,10000,2,140,20,500,21,-600,0,0,0,0,99,354380,3000,2,elogo60540060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,1,5860000,140640,11720,0,0
60540063,奥术布靴,布甲战靴7雷,546,5,4,6,3,1,10000,2,140,20,500,21,-600,0,0,0,0,99,354380,3000,3,elogo60540060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,1,5860000,140640,11720,0,0
60540064,奥术布靴,布甲战靴7土,546,5,4,6,3,1,10000,2,140,20,500,21,-600,0,0,0,0,99,354380,3000,4,elogo60540060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,1,5860000,140640,11720,0,0
60540065,奥术布靴,布甲战靴7光,546,5,4,6,3,1,10000,2,140,20,500,21,-600,0,0,0,0,99,354380,3000,5,elogo60540060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,1,5860000,140640,11720,0,0
60540066,奥术布靴,布甲战靴7暗,546,5,4,6,3,1,10000,2,140,20,500,21,-600,0,0,0,0,99,354380,3000,6,elogo60540060.png,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,7,1,5860000,140640,11720,0,0
60520070,传承的巫帽,布甲头盔8空,527,5,2,7,3,1,6600,2,750,3,75,6,400,0,0,0,0,99,473600,0,0,elogo60520070.png,历代法神去世后，都将这把护具传承给下一任。,8,6,9880000,237120,19760,0,0
60520071,传承的巫帽,布甲头盔8水,527,5,2,7,3,1,6600,2,750,3,75,6,400,0,0,0,0,99,473600,3000,1,elogo60520070.png,历代法神去世后，都将这把护具传承给下一任。,8,1,9880000,237120,19760,0,0
60520072,传承的巫帽,布甲头盔8火,527,5,2,7,3,1,6600,2,750,3,75,6,400,0,0,0,0,99,473600,3000,2,elogo60520070.png,历代法神去世后，都将这把护具传承给下一任。,8,1,9880000,237120,19760,0,0
60520073,传承的巫帽,布甲头盔8雷,527,5,2,7,3,1,6600,2,750,3,75,6,400,0,0,0,0,99,473600,3000,3,elogo60520070.png,历代法神去世后，都将这把护具传承给下一任。,8,1,9880000,237120,19760,0,0
60520074,传承的巫帽,布甲头盔8土,527,5,2,7,3,1,6600,2,750,3,75,6,400,0,0,0,0,99,473600,3000,4,elogo60520070.png,历代法神去世后，都将这把护具传承给下一任。,8,1,9880000,237120,19760,0,0
60520075,传承的巫帽,布甲头盔8光,527,5,2,7,3,1,6600,2,750,3,75,6,400,0,0,0,0,99,473600,3000,5,elogo60520070.png,历代法神去世后，都将这把护具传承给下一任。,8,1,9880000,237120,19760,0,0
60520076,传承的巫帽,布甲头盔8暗,527,5,2,7,3,1,6600,2,750,3,75,6,400,0,0,0,0,99,473600,3000,6,elogo60520070.png,历代法神去世后，都将这把护具传承给下一任。,8,1,9880000,237120,19760,0,0
60530070,传承的法袍,布甲战甲8空,537,5,3,7,3,1,2800,2,350,3,550,37,800,0,0,0,0,99,474500,0,0,elogo60530070.png,历代法神去世后，都将这把护具传承给下一任。,8,6,9900000,237600,19800,0,0
60530071,传承的法袍,布甲战甲8水,537,5,3,7,3,1,2800,2,350,3,550,37,800,0,0,0,0,99,474500,3000,1,elogo60530070.png,历代法神去世后，都将这把护具传承给下一任。,8,1,9900000,237600,19800,0,0
60530072,传承的法袍,布甲战甲8火,537,5,3,7,3,1,2800,2,350,3,550,37,800,0,0,0,0,99,474500,3000,2,elogo60530070.png,历代法神去世后，都将这把护具传承给下一任。,8,1,9900000,237600,19800,0,0
60530073,传承的法袍,布甲战甲8雷,537,5,3,7,3,1,2800,2,350,3,550,37,800,0,0,0,0,99,474500,3000,3,elogo60530070.png,历代法神去世后，都将这把护具传承给下一任。,8,1,9900000,237600,19800,0,0
60530074,传承的法袍,布甲战甲8土,537,5,3,7,3,1,2800,2,350,3,550,37,800,0,0,0,0,99,474500,3000,4,elogo60530070.png,历代法神去世后，都将这把护具传承给下一任。,8,1,9900000,237600,19800,0,0
60530075,传承的法袍,布甲战甲8光,537,5,3,7,3,1,2800,2,350,3,550,37,800,0,0,0,0,99,474500,3000,5,elogo60530070.png,历代法神去世后，都将这把护具传承给下一任。,8,1,9900000,237600,19800,0,0
60530076,传承的法袍,布甲战甲8暗,537,5,3,7,3,1,2800,2,350,3,550,37,800,0,0,0,0,99,474500,3000,6,elogo60530070.png,历代法神去世后，都将这把护具传承给下一任。,8,1,9900000,237600,19800,0,0
60540070,传承的布靴,布甲战靴8空,547,5,4,7,3,1,18000,2,230,20,600,21,-800,0,0,0,0,99,470300,0,0,elogo60540070.png,历代法神去世后，都将这把护具传承给下一任。,8,6,9810000,235440,19620,0,0
60540071,传承的布靴,布甲战靴8水,547,5,4,7,3,1,18000,2,230,20,600,21,-800,0,0,0,0,99,470300,3000,1,elogo60540070.png,历代法神去世后，都将这把护具传承给下一任。,8,1,9810000,235440,19620,0,0
60540072,传承的布靴,布甲战靴8火,547,5,4,7,3,1,18000,2,230,20,600,21,-800,0,0,0,0,99,470300,3000,2,elogo60540070.png,历代法神去世后，都将这把护具传承给下一任。,8,1,9810000,235440,19620,0,0
60540073,传承的布靴,布甲战靴8雷,547,5,4,7,3,1,18000,2,230,20,600,21,-800,0,0,0,0,99,470300,3000,3,elogo60540070.png,历代法神去世后，都将这把护具传承给下一任。,8,1,9810000,235440,19620,0,0
60540074,传承的布靴,布甲战靴8土,547,5,4,7,3,1,18000,2,230,20,600,21,-800,0,0,0,0,99,470300,3000,4,elogo60540070.png,历代法神去世后，都将这把护具传承给下一任。,8,1,9810000,235440,19620,0,0
60540075,传承的布靴,布甲战靴8光,547,5,4,7,3,1,18000,2,230,20,600,21,-800,0,0,0,0,99,470300,3000,5,elogo60540070.png,历代法神去世后，都将这把护具传承给下一任。,8,1,9810000,235440,19620,0,0
60540076,传承的布靴,布甲战靴8暗,547,5,4,7,3,1,18000,2,230,20,600,21,-800,0,0,0,0,99,470300,3000,6,elogo60540070.png,历代法神去世后，都将这把护具传承给下一任。,8,1,9810000,235440,19620,0,0
60520080,魔焰发冠,布甲头盔9空,528,5,2,8,3,1,14000,2,1100,3,120,6,500,0,0,0,0,99,779200,0,0,elogo60520080.png,魔焰护体的护具。,9,6,15725000,377400,31450,60520090,0
60520081,魔焰发冠,布甲头盔9水,528,5,2,8,3,1,14000,2,1100,3,120,6,500,0,0,0,0,99,779200,3000,1,elogo60520080.png,魔焰护体的护具。,9,1,15725000,377400,31450,60520091,0
60520082,魔焰发冠,布甲头盔9火,528,5,2,8,3,1,14000,2,1100,3,120,6,500,0,0,0,0,99,779200,3000,2,elogo60520080.png,魔焰护体的护具。,9,1,15725000,377400,31450,60520092,0
60520083,魔焰发冠,布甲头盔9雷,528,5,2,8,3,1,14000,2,1100,3,120,6,500,0,0,0,0,99,779200,3000,3,elogo60520080.png,魔焰护体的护具。,9,1,15725000,377400,31450,60520093,0
60520084,魔焰发冠,布甲头盔9土,528,5,2,8,3,1,14000,2,1100,3,120,6,500,0,0,0,0,99,779200,3000,4,elogo60520080.png,魔焰护体的护具。,9,1,15725000,377400,31450,60520094,0
60520085,魔焰发冠,布甲头盔9光,528,5,2,8,3,1,14000,2,1100,3,120,6,500,0,0,0,0,99,779200,3000,5,elogo60520080.png,魔焰护体的护具。,9,1,15725000,377400,31450,60520095,0
60520086,魔焰发冠,布甲头盔9暗,528,5,2,8,3,1,14000,2,1100,3,120,6,500,0,0,0,0,99,779200,3000,6,elogo60520080.png,魔焰护体的护具。,9,1,15725000,377400,31450,60520096,0
60520087,魔焰发冠,布甲头盔9星,528,5,2,8,3,1,14000,2,1100,3,120,6,500,0,0,0,0,99,779200,3000,7,elogo60520080.png,魔焰护体的护具。,9,0,15725000,377400,31450,60520097,0
60530080,魔焰法袍,布甲战甲9空,538,5,3,8,3,1,13000,2,460,3,650,37,1000,0,0,0,0,99,774200,0,0,elogo60530080.png,魔焰护体的护具。,9,6,15620000,374880,31240,60530090,0
60530081,魔焰法袍,布甲战甲9水,538,5,3,8,3,1,13000,2,460,3,650,37,1000,0,0,0,0,99,774200,3000,1,elogo60530080.png,魔焰护体的护具。,9,1,15620000,374880,31240,60530091,0
60530082,魔焰法袍,布甲战甲9火,538,5,3,8,3,1,13000,2,460,3,650,37,1000,0,0,0,0,99,774200,3000,2,elogo60530080.png,魔焰护体的护具。,9,1,15620000,374880,31240,60530092,0
60530083,魔焰法袍,布甲战甲9雷,538,5,3,8,3,1,13000,2,460,3,650,37,1000,0,0,0,0,99,774200,3000,3,elogo60530080.png,魔焰护体的护具。,9,1,15620000,374880,31240,60530093,0
60530084,魔焰法袍,布甲战甲9土,538,5,3,8,3,1,13000,2,460,3,650,37,1000,0,0,0,0,99,774200,3000,4,elogo60530080.png,魔焰护体的护具。,9,1,15620000,374880,31240,60530094,0
60530085,魔焰法袍,布甲战甲9光,538,5,3,8,3,1,13000,2,460,3,650,37,1000,0,0,0,0,99,774200,3000,5,elogo60530080.png,魔焰护体的护具。,9,1,15620000,374880,31240,60530095,0
60530086,魔焰法袍,布甲战甲9暗,538,5,3,8,3,1,13000,2,460,3,650,37,1000,0,0,0,0,99,774200,3000,6,elogo60530080.png,魔焰护体的护具。,9,1,15620000,374880,31240,60530096,0
60530087,魔焰法袍,布甲战甲9星,538,5,3,8,3,1,13000,2,460,3,650,37,1000,0,0,0,0,99,774200,3000,7,elogo60530080.png,魔焰护体的护具。,9,0,15620000,374880,31240,60530097,0
60540080,魔焰布靴,布甲战靴9空,548,5,4,8,3,1,32000,2,250,20,1000,21,-1100,0,0,0,0,99,773500,0,0,elogo60540080.png,魔焰护体的护具。,9,6,15605000,374520,31210,60540090,0
60540081,魔焰布靴,布甲战靴9水,548,5,4,8,3,1,32000,2,250,20,1000,21,-1100,0,0,0,0,99,773500,3000,1,elogo60540080.png,魔焰护体的护具。,9,1,15605000,374520,31210,60540091,0
60540082,魔焰布靴,布甲战靴9火,548,5,4,8,3,1,32000,2,250,20,1000,21,-1100,0,0,0,0,99,773500,3000,2,elogo60540080.png,魔焰护体的护具。,9,1,15605000,374520,31210,60540092,0
60540083,魔焰布靴,布甲战靴9雷,548,5,4,8,3,1,32000,2,250,20,1000,21,-1100,0,0,0,0,99,773500,3000,3,elogo60540080.png,魔焰护体的护具。,9,1,15605000,374520,31210,60540093,0
60540084,魔焰布靴,布甲战靴9土,548,5,4,8,3,1,32000,2,250,20,1000,21,-1100,0,0,0,0,99,773500,3000,4,elogo60540080.png,魔焰护体的护具。,9,1,15605000,374520,31210,60540094,0
60540085,魔焰布靴,布甲战靴9光,548,5,4,8,3,1,32000,2,250,20,1000,21,-1100,0,0,0,0,99,773500,3000,5,elogo60540080.png,魔焰护体的护具。,9,1,15605000,374520,31210,60540095,0
60540086,魔焰布靴,布甲战靴9暗,548,5,4,8,3,1,32000,2,250,20,1000,21,-1100,0,0,0,0,99,773500,3000,6,elogo60540080.png,魔焰护体的护具。,9,1,15605000,374520,31210,60540096,0
60540087,魔焰布靴,布甲战靴9星,548,5,4,8,3,1,32000,2,250,20,1000,21,-1100,0,0,0,0,99,773500,3000,7,elogo60540080.png,魔焰护体的护具。,9,0,15605000,374520,31210,60540097,0
60520090,胜利王冠,布甲头盔10空,529,5,2,9,3,1,28000,2,2000,3,400,6,500,0,0,0,0,99,1520500,0,0,elogo60520090.png,胜利的代名词，使用者就是胜利者的化身。,10,6,2000000,48000,4000,60520100,T1
60520091,胜利王冠,布甲头盔10水,529,5,2,9,3,1,28000,2,2000,3,400,6,500,0,0,0,0,99,1520500,3000,1,elogo60520090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60520101,T1
60520092,胜利王冠,布甲头盔10火,529,5,2,9,3,1,28000,2,2000,3,400,6,500,0,0,0,0,99,1520500,3000,2,elogo60520090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60520102,T1
60520093,胜利王冠,布甲头盔10雷,529,5,2,9,3,1,28000,2,2000,3,400,6,500,0,0,0,0,99,1520500,3000,3,elogo60520090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60520103,T1
60520094,胜利王冠,布甲头盔10土,529,5,2,9,3,1,28000,2,2000,3,400,6,500,0,0,0,0,99,1520500,3000,4,elogo60520090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60520104,T1
60520095,胜利王冠,布甲头盔10光,529,5,2,9,3,1,28000,2,2000,3,400,6,500,0,0,0,0,99,1520500,3000,5,elogo60520090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60520105,T1
60520096,胜利王冠,布甲头盔10暗,529,5,2,9,3,1,28000,2,2000,3,400,6,500,0,0,0,0,99,1520500,3000,6,elogo60520090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60520106,T1
60520097,胜利王冠,布甲头盔10星,529,5,2,9,3,1,28000,2,2000,3,400,6,500,0,0,0,0,99,1520500,3000,7,elogo60520090.png,胜利的代名词，使用者就是胜利者的化身。,10,0,2000000,48000,4000,60520107,T1
60530090,胜利法袍,布甲战甲10空,539,5,3,9,3,1,30000,2,500,3,1500,37,1000,0,0,0,0,99,1520000,0,0,elogo60530090.png,胜利的代名词，使用者就是胜利者的化身。,10,6,2000000,48000,4000,60530100,T1
60530091,胜利法袍,布甲战甲10水,539,5,3,9,3,1,30000,2,500,3,1500,37,1000,0,0,0,0,99,1520000,3000,1,elogo60530090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60530101,T1
60530092,胜利法袍,布甲战甲10火,539,5,3,9,3,1,30000,2,500,3,1500,37,1000,0,0,0,0,99,1520000,3000,2,elogo60530090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60530102,T1
60530093,胜利法袍,布甲战甲10雷,539,5,3,9,3,1,30000,2,500,3,1500,37,1000,0,0,0,0,99,1520000,3000,3,elogo60530090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60530103,T1
60530094,胜利法袍,布甲战甲10土,539,5,3,9,3,1,30000,2,500,3,1500,37,1000,0,0,0,0,99,1520000,3000,4,elogo60530090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60530104,T1
60530095,胜利法袍,布甲战甲10光,539,5,3,9,3,1,30000,2,500,3,1500,37,1000,0,0,0,0,99,1520000,3000,5,elogo60530090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60530105,T1
60530096,胜利法袍,布甲战甲10暗,539,5,3,9,3,1,30000,2,500,3,1500,37,1000,0,0,0,0,99,1520000,3000,6,elogo60530090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60530106,T1
60530097,胜利法袍,布甲战甲10星,539,5,3,9,3,1,30000,2,500,3,1500,37,1000,0,0,0,0,99,1520000,3000,7,elogo60530090.png,胜利的代名词，使用者就是胜利者的化身。,10,0,2000000,48000,4000,60530107,T1
60540090,胜利布靴,布甲战靴10空,549,5,4,9,3,1,64000,2,500,20,1600,21,-1100,0,0,0,0,99,1528800,0,0,elogo60540090.png,胜利的代名词，使用者就是胜利者的化身。,10,6,2000000,48000,4000,60540100,T1
60540091,胜利布靴,布甲战靴10水,549,5,4,9,3,1,64000,2,500,20,1600,21,-1100,0,0,0,0,99,1528800,3000,1,elogo60540090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60540101,T1
60540092,胜利布靴,布甲战靴10火,549,5,4,9,3,1,64000,2,500,20,1600,21,-1100,0,0,0,0,99,1528800,3000,2,elogo60540090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60540102,T1
60540093,胜利布靴,布甲战靴10雷,549,5,4,9,3,1,64000,2,500,20,1600,21,-1100,0,0,0,0,99,1528800,3000,3,elogo60540090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60540103,T1
60540094,胜利布靴,布甲战靴10土,549,5,4,9,3,1,64000,2,500,20,1600,21,-1100,0,0,0,0,99,1528800,3000,4,elogo60540090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60540104,T1
60540095,胜利布靴,布甲战靴10光,549,5,4,9,3,1,64000,2,500,20,1600,21,-1100,0,0,0,0,99,1528800,3000,5,elogo60540090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60540105,T1
60540096,胜利布靴,布甲战靴10暗,549,5,4,9,3,1,64000,2,500,20,1600,21,-1100,0,0,0,0,99,1528800,3000,6,elogo60540090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60540106,T1
60540097,胜利布靴,布甲战靴10星,549,5,4,9,3,1,64000,2,500,20,1600,21,-1100,0,0,0,0,99,1528800,3000,7,elogo60540090.png,胜利的代名词，使用者就是胜利者的化身。,10,0,2000000,48000,4000,60540107,T1
60520100,迦摩皇冠,布甲头盔11空,5210,5,2,10,3,1,60000,2,4000,3,1000,6,500,0,0,0,0,99,3176600,0,0,elogo60520100.png,其中蕴含着神秘的力量。,10,6,3000000,72000,6000,0,T2
60520101,迦摩皇冠,布甲头盔11水,5210,5,2,10,3,1,60000,2,4000,3,1000,6,500,0,0,0,0,99,3176600,3000,1,elogo60520100.png,其中蕴含着神秘的力量。,10,1,3000000,72000,6000,0,T2
60520102,迦摩皇冠,布甲头盔11火,5210,5,2,10,3,1,60000,2,4000,3,1000,6,500,0,0,0,0,99,3176600,3000,2,elogo60520100.png,其中蕴含着神秘的力量。,10,1,3000000,72000,6000,0,T2
60520103,迦摩皇冠,布甲头盔11雷,5210,5,2,10,3,1,60000,2,4000,3,1000,6,500,0,0,0,0,99,3176600,3000,3,elogo60520100.png,其中蕴含着神秘的力量。,10,1,3000000,72000,6000,0,T2
60520104,迦摩皇冠,布甲头盔11土,5210,5,2,10,3,1,60000,2,4000,3,1000,6,500,0,0,0,0,99,3176600,3000,4,elogo60520100.png,其中蕴含着神秘的力量。,10,1,3000000,72000,6000,0,T2
60520105,迦摩皇冠,布甲头盔11光,5210,5,2,10,3,1,60000,2,4000,3,1000,6,500,0,0,0,0,99,3176600,3000,5,elogo60520100.png,其中蕴含着神秘的力量。,10,1,3000000,72000,6000,0,T2
60520106,迦摩皇冠,布甲头盔11暗,5210,5,2,10,3,1,60000,2,4000,3,1000,6,500,0,0,0,0,99,3176600,3000,6,elogo60520100.png,其中蕴含着神秘的力量。,10,1,3000000,72000,6000,0,T2
60520107,迦摩皇冠,布甲头盔11星,5210,5,2,10,3,1,60000,2,4000,3,1000,6,500,0,0,0,0,99,3176600,3000,7,elogo60520100.png,其中蕴含着神秘的力量。,10,0,3000000,72000,6000,0,T2
60530100,迦摩之护,布甲战甲11空,5310,5,3,10,3,1,60000,2,1000,3,3400,37,1100,0,0,0,0,99,3183300,0,0,elogo60530100.png,无尽的梦境。,10,6,3000000,72000,6000,0,T2
60530101,迦摩之护,布甲战甲11水,5310,5,3,10,3,1,60000,2,1000,3,3400,37,1100,0,0,0,0,99,3183300,3000,1,elogo60530100.png,无尽的梦境。,10,1,3000000,72000,6000,0,T2
60530102,迦摩之护,布甲战甲11火,5310,5,3,10,3,1,60000,2,1000,3,3400,37,1100,0,0,0,0,99,3183300,3000,2,elogo60530100.png,无尽的梦境。,10,1,3000000,72000,6000,0,T2
60530103,迦摩之护,布甲战甲11雷,5310,5,3,10,3,1,60000,2,1000,3,3400,37,1100,0,0,0,0,99,3183300,3000,3,elogo60530100.png,无尽的梦境。,10,1,3000000,72000,6000,0,T2
60530104,迦摩之护,布甲战甲11土,5310,5,3,10,3,1,60000,2,1000,3,3400,37,1100,0,0,0,0,99,3183300,3000,4,elogo60530100.png,无尽的梦境。,10,1,3000000,72000,6000,0,T2
60530105,迦摩之护,布甲战甲11光,5310,5,3,10,3,1,60000,2,1000,3,3400,37,1100,0,0,0,0,99,3183300,3000,5,elogo60530100.png,无尽的梦境。,10,1,3000000,72000,6000,0,T2
60530106,迦摩之护,布甲战甲11暗,5310,5,3,10,3,1,60000,2,1000,3,3400,37,1100,0,0,0,0,99,3183300,3000,6,elogo60530100.png,无尽的梦境。,10,1,3000000,72000,6000,0,T2
60530107,迦摩之护,布甲战甲11星,5310,5,3,10,3,1,60000,2,1000,3,3400,37,1100,0,0,0,0,99,3183300,3000,7,elogo60530100.png,无尽的梦境。,10,0,3000000,72000,6000,0,T2
60540100,迦摩之足,布甲战靴11空,5410,5,4,10,3,1,125000,2,1500,20,2100,21,-1100,0,0,0,0,99,3137700,0,0,elogo60540100.png,控制着人的精神。,10,6,3000000,72000,6000,0,T2
60540101,迦摩之足,布甲战靴11水,5410,5,4,10,3,1,125000,2,1500,20,2100,21,-1100,0,0,0,0,99,3137700,3000,1,elogo60540100.png,控制着人的精神。,10,1,3000000,72000,6000,0,T2
60540102,迦摩之足,布甲战靴11火,5410,5,4,10,3,1,125000,2,1500,20,2100,21,-1100,0,0,0,0,99,3137700,3000,2,elogo60540100.png,控制着人的精神。,10,1,3000000,72000,6000,0,T2
60540103,迦摩之足,布甲战靴11雷,5410,5,4,10,3,1,125000,2,1500,20,2100,21,-1100,0,0,0,0,99,3137700,3000,3,elogo60540100.png,控制着人的精神。,10,1,3000000,72000,6000,0,T2
60540104,迦摩之足,布甲战靴11土,5410,5,4,10,3,1,125000,2,1500,20,2100,21,-1100,0,0,0,0,99,3137700,3000,4,elogo60540100.png,控制着人的精神。,10,1,3000000,72000,6000,0,T2
60540105,迦摩之足,布甲战靴11光,5410,5,4,10,3,1,125000,2,1500,20,2100,21,-1100,0,0,0,0,99,3137700,3000,5,elogo60540100.png,控制着人的精神。,10,1,3000000,72000,6000,0,T2
60540106,迦摩之足,布甲战靴11暗,5410,5,4,10,3,1,125000,2,1500,20,2100,21,-1100,0,0,0,0,99,3137700,3000,6,elogo60540100.png,控制着人的精神。,10,1,3000000,72000,6000,0,T2
60540107,迦摩之足,布甲战靴11星,5410,5,4,10,3,1,125000,2,1500,20,2100,21,-1100,0,0,0,0,99,3137700,3000,7,elogo60540100.png,控制着人的精神。,10,0,3000000,72000,6000,0,T2
60620000,轻便皮盔,皮甲头盔1,620,6,2,0,2,1,80,2,8,0,0,0,0,0,0,0,0,99,4560,0,0,elogo60620000.png,流通于骑士之间的常见经典的皮制护具。,1,6,5000,120,10,0,0
60630000,轻便皮甲,皮甲战甲1,630,6,3,0,2,3,8,20,20,0,0,0,0,0,0,0,0,99,4440,0,0,elogo60630000.png,流通于骑士之间的常见经典的皮制护具。,1,6,5000,120,10,0,0
60640000,轻便皮靴,皮甲战靴1,640,6,4,0,2,1,80,2,6,20,20,0,0,0,0,0,0,99,4580,0,0,elogo60640000.png,流通于骑士之间的常见经典的皮制护具。,1,6,5000,120,10,0,0
60620010,华丽皮盔,皮甲头盔2,621,6,2,1,2,1,180,2,10,19,120,0,0,0,0,0,0,99,11860,0,0,elogo60620010.png,一件制作十分华丽的头盔。,2,6,230000,5520,460,0,0
60630010,华丽皮甲,皮甲战甲2,631,6,3,1,2,3,23,20,30,0,0,0,0,0,0,0,0,99,11720,0,0,elogo60630010.png,一件制作十分华丽的皮甲。,2,6,230000,5520,460,0,0
