ID,levelID,mapfile,mapeffect,index1,index2,index3,index4,index5
417,111225,Volcano01,0,1122501,1122502,1122503,1122504,1122505
418,111226,Volcano01,0,1122601,1122602,1122603,1122604,1122605
419,111227,Volcano01,0,1122701,1122702,1122703,1122704,1122705
420,111228,Volcano01,0,1122801,1122802,1122803,1122804,1122805
421,111229,Volcano01,0,1122901,1122902,1122903,1122904,1122905
422,111230,Volcano01,0,1123001,1123002,1123003,1123004,1123005
423,111231,Volcano01,0,1123101,1123102,1123103,1123104,1123105
424,111232,Volcano01,0,1123201,1123202,1123203,1123204,1123205
425,111233,Volcano01,0,1123301,1123302,1123303,1123304,1123305
426,111234,Volcano01,0,1123401,1123402,1123403,1123404,1123405
427,111235,Volcano01,0,1123501,1123502,1123503,1123504,1123505
428,111236,Volcano01,0,1123601,1123602,1123603,1123604,1123605
429,111237,Volcano01,0,1123701,1123702,1123703,1123704,1123705
430,111238,Volcano01,0,1123801,1123802,1123803,1123804,1123805
431,111239,Volcano01,0,1123901,1123902,1123903,1123904,1123905
432,111240,Volcano01,0,1124001,1124002,1124003,1124004,1124005
433,111301,Item01,yudi,1130101,1130102,1130103,1130104,1130105
434,111302,Item01,yudi,1130201,1130202,1130203,1130204,1130205
435,111303,Item01,yudi,1130301,1130302,1130303,1130304,1130305
436,111304,Item01,yudi,1130401,1130402,1130403,1130404,1130405
437,111305,Item01,yudi,1130501,1130502,1130503,1130504,1130505
438,111306,Item01,yudi,1130601,1130602,1130603,1130604,1130605
439,111307,Item01,yudi,1130701,1130702,1130703,1130704,1130705
440,111308,Item01,yudi,1130801,1130802,1130803,1130804,1130805
441,111309,Item01,yudi,1130901,1130902,1130903,1130904,1130905
442,111310,Item01,yudi,1131001,1131002,1131003,1131004,1131005
443,111311,Item01,yudi,1131101,1131102,1131103,1131104,1131105
444,111312,Item01,yudi,1131201,1131202,1131203,1131204,1131205
445,111313,Item01,yudi,1131301,1131302,1131303,1131304,1131305
446,111314,Item01,yudi,1131401,1131402,1131403,1131404,1131405
447,111315,Item01,yudi,1131501,1131502,1131503,1131504,1131505
448,111316,Item01,yudi,1131601,1131602,1131603,1131604,1131605
449,111317,Item01,yudi,1131701,1131702,1131703,1131704,1131705
450,111318,Item01,yudi,1131801,1131802,1131803,1131804,1131805
451,111319,Item01,yudi,1131901,1131902,1131903,1131904,1131905
452,111320,Item01,yudi,1132001,1132002,1132003,1132004,1132005
453,111321,Item01,yudi,1132101,1132102,1132103,1132104,1132105
454,111322,Item01,yudi,1132201,1132202,1132203,1132204,1132205
455,111323,Item01,yudi,1132301,1132302,1132303,1132304,1132305
456,111324,Item01,yudi,1132401,1132402,1132403,1132404,1132405
457,111325,Item01,yudi,1132501,1132502,1132503,1132504,1132505
458,111326,Item01,yudi,1132601,1132602,1132603,1132604,1132605
459,111327,Item01,yudi,1132701,1132702,1132703,1132704,1132705
460,111328,Item01,yudi,1132801,1132802,1132803,1132804,1132805
461,111329,Item01,yudi,1132901,1132902,1132903,1132904,1132905
462,111330,Item01,yudi,1133001,1133002,1133003,1133004,1133005
463,111331,Item01,yudi,1133101,1133102,1133103,1133104,1133105
464,111332,Item01,yudi,1133201,1133202,1133203,1133204,1133205
465,111333,Item01,yudi,1133301,1133302,1133303,1133304,1133305
466,111334,Item01,yudi,1133401,1133402,1133403,1133404,1133405
467,111335,Item01,yudi,1133501,1133502,1133503,1133504,1133505
468,111336,Item01,yudi,1133601,1133602,1133603,1133604,1133605
469,111337,Item01,yudi,1133701,1133702,1133703,1133704,1133705
470,111338,Item01,yudi,1133801,1133802,1133803,1133804,1133805
471,111339,Item01,yudi,1133901,1133902,1133903,1133904,1133905
472,111340,Item01,yudi,1134001,1134002,1134003,1134004,1134005
473,111401,Snowfield01,xue,1140101,1140102,1140103,1140104,1140105
474,111402,Snowfield01,xue,1140201,1140202,1140203,1140204,1140205
475,111403,Snowfield01,xue,1140301,1140302,1140303,1140304,1140305
476,111404,Snowfield01,xue,1140401,1140402,1140403,1140404,1140405
477,111405,Snowfield01,xue,1140501,1140502,1140503,1140504,1140505
478,111406,Snowfield01,xue,1140601,1140602,1140603,1140604,1140605
479,111407,Snowfield01,xue,1140701,1140702,1140703,1140704,1140705
480,111408,Snowfield01,xue,1140801,1140802,1140803,1140804,1140805
481,111409,Snowfield01,xue,1140901,1140902,1140903,1140904,1140905
482,111410,Snowfield01,xue,1141001,1141002,1141003,1141004,1141005
483,111411,Snowfield01,xue,1141101,1141102,1141103,1141104,1141105
484,111412,Snowfield01,xue,1141201,1141202,1141203,1141204,1141205
485,111413,Snowfield01,xue,1141301,1141302,1141303,1141304,1141305
486,111414,Snowfield01,xue,1141401,1141402,1141403,1141404,1141405
487,111415,Snowfield01,xue,1141501,1141502,1141503,1141504,1141505
488,111416,Snowfield01,xue,1141601,1141602,1141603,1141604,1141605
489,111417,Snowfield01,xue,1141701,1141702,1141703,1141704,1141705
490,111418,Snowfield01,xue,1141801,1141802,1141803,1141804,1141805
491,111419,Snowfield01,xue,1141901,1141902,1141903,1141904,1141905
492,111420,Snowfield01,xue,1142001,1142002,1142003,1142004,1142005
493,111421,Snowfield01,xue,1142101,1142102,1142103,1142104,1142105
494,111422,Snowfield01,xue,1142201,1142202,1142203,1142204,1142205
495,111423,Snowfield01,xue,1142301,1142302,1142303,1142304,1142305
496,111424,Snowfield01,xue,1142401,1142402,1142403,1142404,1142405
497,111425,Snowfield01,xue,1142501,1142502,1142503,1142504,1142505
498,111426,Snowfield01,xue,1142601,1142602,1142603,1142604,1142605
499,111427,Snowfield01,xue,1142701,1142702,1142703,1142704,1142705
500,111428,Snowfield01,xue,1142801,1142802,1142803,1142804,1142805
501,111429,Snowfield01,xue,1142901,1142902,1142903,1142904,1142905
502,111430,Snowfield01,xue,1143001,1143002,1143003,1143004,1143005
503,111431,Snowfield01,xue,1143101,1143102,1143103,1143104,1143105
504,111432,Snowfield01,xue,1143201,1143202,1143203,1143204,1143205
505,111433,Snowfield01,xue,1143301,1143302,1143303,1143304,1143305
506,111434,Snowfield01,xue,1143401,1143402,1143403,1143404,1143405
507,111435,Snowfield01,xue,1143501,1143502,1143503,1143504,1143505
508,111436,Snowfield01,xue,1143601,1143602,1143603,1143604,1143605
509,111437,Snowfield01,xue,1143701,1143702,1143703,1143704,1143705
510,111438,Snowfield01,xue,1143801,1143802,1143803,1143804,1143805
511,111439,Snowfield01,xue,1143901,1143902,1143903,1143904,1143905
512,111440,Snowfield01,xue,1144001,1144002,1144003,1144004,1144005
513,111501,Volcano01,0,1150101,1150102,1150103,1150104,1150105
514,111502,Volcano01,0,1150201,1150202,1150203,1150204,1150205
515,111503,Volcano01,0,1150301,1150302,1150303,1150304,1150305
516,111504,Volcano01,0,1150401,1150402,1150403,1150404,1150405
517,111505,Volcano01,0,1150501,1150502,1150503,1150504,1150505
518,111506,Volcano01,0,1150601,1150602,1150603,1150604,1150605
519,111507,Volcano01,0,1150701,1150702,1150703,1150704,1150705
520,111508,Volcano01,0,1150801,1150802,1150803,1150804,1150805
521,111509,Volcano01,0,1150901,1150902,1150903,1150904,1150905
522,111510,Volcano01,0,1151001,1151002,1151003,1151004,1151005
523,111511,Volcano01,0,1151101,1151102,1151103,1151104,1151105
524,111512,Volcano01,0,1151201,1151202,1151203,1151204,1151205
525,111513,Volcano01,0,1151301,1151302,1151303,1151304,1151305
526,111514,Volcano01,0,1151401,1151402,1151403,1151404,1151405
527,111515,Volcano01,0,1151501,1151502,1151503,1151504,1151505
528,111516,Volcano01,0,1151601,1151602,1151603,1151604,1151605
529,111517,Volcano01,0,1151701,1151702,1151703,1151704,1151705
530,111518,Volcano01,0,1151801,1151802,1151803,1151804,1151805
531,111519,Volcano01,0,1151901,1151902,1151903,1151904,1151905
532,111520,Volcano01,0,1152001,1152002,1152003,1152004,1152005
533,111521,Volcano01,0,1152101,1152102,1152103,1152104,1152105
534,111522,Volcano01,0,1152201,1152202,1152203,1152204,1152205
535,111523,Volcano01,0,1152301,1152302,1152303,1152304,1152305
536,111524,Volcano01,0,1152401,1152402,1152403,1152404,1152405
537,111525,Volcano01,0,1152501,1152502,1152503,1152504,1152505
538,111526,Volcano01,0,1152601,1152602,1152603,1152604,1152605
539,111527,Volcano01,0,1152701,1152702,1152703,1152704,1152705
540,111528,Volcano01,0,1152801,1152802,1152803,1152804,1152805
541,111529,Volcano01,0,1152901,1152902,1152903,1152904,1152905
542,111530,Volcano01,0,1153001,1153002,1153003,1153004,1153005
543,111531,Volcano01,0,1153101,1153102,1153103,1153104,1153105
544,111532,Volcano01,0,1153201,1153202,1153203,1153204,1153205
545,111533,Volcano01,0,1153301,1153302,1153303,1153304,1153305
546,111534,Volcano01,0,1153401,1153402,1153403,1153404,1153405
547,111535,Volcano01,0,1153501,1153502,1153503,1153504,1153505
548,111536,Volcano01,0,1153601,1153602,1153603,1153604,1153605
549,111537,Volcano01,0,1153701,1153702,1153703,1153704,1153705
550,111538,Volcano01,0,1153801,1153802,1153803,1153804,1153805
551,111539,Volcano01,0,1153901,1153902,1153903,1153904,1153905
552,111540,Volcano01,0,1154001,1154002,1154003,1154004,1154005
553,111601,Item01,yudi,1160101,1160102,1160103,1160104,1160105
554,111602,Item01,yudi,1160201,1160202,1160203,1160204,1160205
555,111603,Item01,yudi,1160301,1160302,1160303,1160304,1160305
556,111604,Item01,yudi,1160401,1160402,1160403,1160404,1160405
557,111605,Item01,yudi,1160501,1160502,1160503,1160504,1160505
558,111606,Item01,yudi,1160601,1160602,1160603,1160604,1160605
559,111607,Item01,yudi,1160701,1160702,1160703,1160704,1160705
560,111608,Item01,yudi,1160801,1160802,1160803,1160804,1160805
561,111609,Item01,yudi,1160901,1160902,1160903,1160904,1160905
562,111610,Item01,yudi,1161001,1161002,1161003,1161004,1161005
563,111611,Item01,yudi,1161101,1161102,1161103,1161104,1161105
564,111612,Item01,yudi,1161201,1161202,1161203,1161204,1161205
565,111613,Item01,yudi,1161301,1161302,1161303,1161304,1161305
566,111614,Item01,yudi,1161401,1161402,1161403,1161404,1161405
567,111615,Item01,yudi,1161501,1161502,1161503,1161504,1161505
568,111616,Item01,yudi,1161601,1161602,1161603,1161604,1161605
569,111617,Item01,yudi,1161701,1161702,1161703,1161704,1161705
570,111618,Item01,yudi,1161801,1161802,1161803,1161804,1161805
571,111619,Item01,yudi,1161901,1161902,1161903,1161904,1161905
572,111620,Item01,yudi,1162001,1162002,1162003,1162004,1162005
573,111621,Item01,yudi,1162101,1162102,1162103,1162104,1162105
574,111622,Item01,yudi,1162201,1162202,1162203,1162204,1162205
575,111623,Item01,yudi,1162301,1162302,1162303,1162304,1162305
576,111624,Item01,yudi,1162401,1162402,1162403,1162404,1162405
577,111625,Item01,yudi,1162501,1162502,1162503,1162504,1162505
578,111626,Item01,yudi,1162601,1162602,1162603,1162604,1162605
579,111627,Item01,yudi,1162701,1162702,1162703,1162704,1162705
580,111628,Item01,yudi,1162801,1162802,1162803,1162804,1162805
581,111629,Item01,yudi,1162901,1162902,1162903,1162904,1162905
582,111630,Item01,yudi,1163001,1163002,1163003,1163004,1163005
583,111631,Item01,yudi,1163101,1163102,1163103,1163104,1163105
584,111632,Item01,yudi,1163201,1163202,1163203,1163204,1163205
585,111633,Item01,yudi,1163301,1163302,1163303,1163304,1163305
586,111634,Item01,yudi,1163401,1163402,1163403,1163404,1163405
587,111635,Item01,yudi,1163501,1163502,1163503,1163504,1163505
588,111636,Item01,yudi,1163601,1163602,1163603,1163604,1163605
589,111637,Item01,yudi,1163701,1163702,1163703,1163704,1163705
590,111638,Item01,yudi,1163801,1163802,1163803,1163804,1163805
591,111639,Item01,yudi,1163901,1163902,1163903,1163904,1163905
592,111640,Item01,yudi,1164001,1164002,1164003,1164004,1164005
593,111701,Snowfield01,xue,1170101,1170102,1170103,1170104,1170105
594,111702,Snowfield01,xue,1170201,1170202,1170203,1170204,1170205
595,111703,Snowfield01,xue,1170301,1170302,1170303,1170304,1170305
596,111704,Snowfield01,xue,1170401,1170402,1170403,1170404,1170405
597,111705,Snowfield01,xue,1170501,1170502,1170503,1170504,1170505
598,111706,Snowfield01,xue,1170601,1170602,1170603,1170604,1170605
599,111707,Snowfield01,xue,1170701,1170702,1170703,1170704,1170705
600,111708,Snowfield01,xue,1170801,1170802,1170803,1170804,1170805
601,111709,Snowfield01,xue,1170901,1170902,1170903,1170904,1170905
602,111710,Snowfield01,xue,1171001,1171002,1171003,1171004,1171005
603,111711,Snowfield01,xue,1171101,1171102,1171103,1171104,1171105
604,111712,Snowfield01,xue,1171201,1171202,1171203,1171204,1171205
605,111713,Snowfield01,xue,1171301,1171302,1171303,1171304,1171305
606,111714,Snowfield01,xue,1171401,1171402,1171403,1171404,1171405
607,111715,Snowfield01,xue,1171501,1171502,1171503,1171504,1171505
608,111716,Snowfield01,xue,1171601,1171602,1171603,1171604,1171605
609,111717,Snowfield01,xue,1171701,1171702,1171703,1171704,1171705
610,111718,Snowfield01,xue,1171801,1171802,1171803,1171804,1171805
611,111719,Snowfield01,xue,1171901,1171902,1171903,1171904,1171905
612,111720,Snowfield01,xue,1172001,1172002,1172003,1172004,1172005
613,111721,Snowfield01,xue,1172101,1172102,1172103,1172104,1172105
614,111722,Snowfield01,xue,1172201,1172202,1172203,1172204,1172205
615,111723,Snowfield01,xue,1172301,1172302,1172303,1172304,1172305
616,111724,Snowfield01,xue,1172401,1172402,1172403,1172404,1172405
617,111725,Snowfield01,xue,1172501,1172502,1172503,1172504,1172505
618,111726,Snowfield01,xue,1172601,1172602,1172603,1172604,1172605
619,111727,Snowfield01,xue,1172701,1172702,1172703,1172704,1172705
620,111728,Snowfield01,xue,1172801,1172802,1172803,1172804,1172805
621,111729,Snowfield01,xue,1172901,1172902,1172903,1172904,1172905
622,111730,Snowfield01,xue,1173001,1173002,1173003,1173004,1173005
623,111731,Snowfield01,xue,1173101,1173102,1173103,1173104,1173105
624,111732,Snowfield01,xue,1173201,1173202,1173203,1173204,1173205
625,111733,Snowfield01,xue,1173301,1173302,1173303,1173304,1173305
626,111734,Snowfield01,xue,1173401,1173402,1173403,1173404,1173405
627,111735,Snowfield01,xue,1173501,1173502,1173503,1173504,1173505
628,111736,Snowfield01,xue,1173601,1173602,1173603,1173604,1173605
629,111737,Snowfield01,xue,1173701,1173702,1173703,1173704,1173705
630,111738,Snowfield01,xue,1173801,1173802,1173803,1173804,1173805
631,111739,Snowfield01,xue,1173901,1173902,1173903,1173904,1173905
632,111740,Snowfield01,xue,1174001,1174002,1174003,1174004,1174005
633,111801,Volcano01,0,1180101,1180102,1180103,1180104,1180105
634,111802,Volcano01,0,1180201,1180202,1180203,1180204,1180205
635,111803,Volcano01,0,1180301,1180302,1180303,1180304,1180305
636,111804,Volcano01,0,1180401,1180402,1180403,1180404,1180405
637,111805,Volcano01,0,1180501,1180502,1180503,1180504,1180505
638,111806,Volcano01,0,1180601,1180602,1180603,1180604,1180605
639,111807,Volcano01,0,1180701,1180702,1180703,1180704,1180705
640,111808,Volcano01,0,1180801,1180802,1180803,1180804,1180805
641,111809,Volcano01,0,1180901,1180902,1180903,1180904,1180905
642,111810,Volcano01,0,1181001,1181002,1181003,1181004,1181005
643,111811,Volcano01,0,1181101,1181102,1181103,1181104,1181105
644,111812,Volcano01,0,1181201,1181202,1181203,1181204,1181205
645,111813,Volcano01,0,1181301,1181302,1181303,1181304,1181305
646,111814,Volcano01,0,1181401,1181402,1181403,1181404,1181405
647,111815,Volcano01,0,1181501,1181502,1181503,1181504,1181505
648,111816,Volcano01,0,1181601,1181602,1181603,1181604,1181605
649,111817,Volcano01,0,1181701,1181702,1181703,1181704,1181705
650,111818,Volcano01,0,1181801,1181802,1181803,1181804,1181805
651,111819,Volcano01,0,1181901,1181902,1181903,1181904,1181905
652,111820,Volcano01,0,1182001,1182002,1182003,1182004,1182005
653,111821,Volcano01,0,1182101,1182102,1182103,1182104,1182105
654,111822,Volcano01,0,1182201,1182202,1182203,1182204,1182205
655,111823,Volcano01,0,1182301,1182302,1182303,1182304,1182305
656,111824,Volcano01,0,1182401,1182402,1182403,1182404,1182405
657,111825,Volcano01,0,1182501,1182502,1182503,1182504,1182505
658,111826,Volcano01,0,1182601,1182602,1182603,1182604,1182605
659,111827,Volcano01,0,1182701,1182702,1182703,1182704,1182705
660,111828,Volcano01,0,1182801,1182802,1182803,1182804,1182805
661,111829,Volcano01,0,1182901,1182902,1182903,1182904,1182905
662,111830,Volcano01,0,1183001,1183002,1183003,1183004,1183005
663,111831,Volcano01,0,1183101,1183102,1183103,1183104,1183105
664,111832,Volcano01,0,1183201,1183202,1183203,1183204,1183205
665,111833,Volcano01,0,1183301,1183302,1183303,1183304,1183305
666,111834,Volcano01,0,1183401,1183402,1183403,1183404,1183405
667,111835,Volcano01,0,1183501,1183502,1183503,1183504,1183505
668,111836,Volcano01,0,1183601,1183602,1183603,1183604,1183605
669,111837,Volcano01,0,1183701,1183702,1183703,1183704,1183705
670,111838,Volcano01,0,1183801,1183802,1183803,1183804,1183805
671,111839,Volcano01,0,1183901,1183902,1183903,1183904,1183905
672,111840,Volcano01,0,1184001,1184002,1184003,1184004,1184005
673,111901,Item01,yudi,1190101,1190102,1190103,1190104,1190105
674,111902,Item01,yudi,1190201,1190202,1190203,1190204,1190205
675,111903,Item01,yudi,1190301,1190302,1190303,1190304,1190305
676,111904,Item01,yudi,1190401,1190402,1190403,1190404,1190405
677,111905,Item01,yudi,1190501,1190502,1190503,1190504,1190505
678,111906,Item01,yudi,1190601,1190602,1190603,1190604,1190605
679,111907,Item01,yudi,1190701,1190702,1190703,1190704,1190705
680,111908,Item01,yudi,1190801,1190802,1190803,1190804,1190805
681,111909,Item01,yudi,1190901,1190902,1190903,1190904,1190905
682,111910,Item01,yudi,1191001,1191002,1191003,1191004,1191005
683,111911,Item01,yudi,1191101,1191102,1191103,1191104,1191105
684,111912,Item01,yudi,1191201,1191202,1191203,1191204,1191205
685,111913,Item01,yudi,1191301,1191302,1191303,1191304,1191305
686,111914,Item01,yudi,1191401,1191402,1191403,1191404,1191405
687,111915,Item01,yudi,1191501,1191502,1191503,1191504,1191505
688,111916,Item01,yudi,1191601,1191602,1191603,1191604,1191605
689,111917,Item01,yudi,1191701,1191702,1191703,1191704,1191705
690,111918,Item01,yudi,1191801,1191802,1191803,1191804,1191805
691,111919,Item01,yudi,1191901,1191902,1191903,1191904,1191905
692,111920,Item01,yudi,1192001,1192002,1192003,1192004,1192005
693,111921,Item01,yudi,1192101,1192102,1192103,1192104,1192105
694,111922,Item01,yudi,1192201,1192202,1192203,1192204,1192205
695,111923,Item01,yudi,1192301,1192302,1192303,1192304,1192305
696,111924,Item01,yudi,1192401,1192402,1192403,1192404,1192405
697,111925,Item01,yudi,1192501,1192502,1192503,1192504,1192505
698,111926,Item01,yudi,1192601,1192602,1192603,1192604,1192605
699,111927,Item01,yudi,1192701,1192702,1192703,1192704,1192705
700,111928,Item01,yudi,1192801,1192802,1192803,1192804,1192805
701,111929,Item01,yudi,1192901,1192902,1192903,1192904,1192905
702,111930,Item01,yudi,1193001,1193002,1193003,1193004,1193005
703,111931,Item01,yudi,1193101,1193102,1193103,1193104,1193105
704,111932,Item01,yudi,1193201,1193202,1193203,1193204,1193205
705,111933,Item01,yudi,1193301,1193302,1193303,1193304,1193305
