base_id,treasurea_id,name,quality,stage_lv_show,stage_lv,cost_item1,cost_num1,cost_item2,cost_num2,attribute_type1,attribute1,attribute_type2,attribute2,attribute_type3,attribute3,attribute_type4,attribute4,extra_attributes_type1,extra_attribute_addvalue1,extra_attributes_type2,extra_attribute_addvalue2,announcement,icon,maxlevel
753,500606,权杖部件Ⅵ+17,6,17,17,79500606,275,80000011,206,3,3824,0,0,0,0,99,1147200,0,0,0,0,1,elogo79500606,20
754,500606,权杖部件Ⅵ+18,6,18,18,79500606,357,80000011,268,3,5296,0,0,0,0,99,1588800,0,0,0,0,1,elogo79500606,20
755,500606,权杖部件Ⅵ+19,6,19,19,79500606,465,80000011,349,3,7292,0,0,0,0,99,2187600,0,0,0,0,1,elogo79500606,20
756,500606,权杖部件Ⅵ+20,6,20,20,0,0,0,0,3,10000,0,0,0,0,99,3000000,3,6000,99,1800000,1,elogo79500606,20
757,500701,卷轴部件Ⅰ,6,0,0,79500701,1,0,0,2,0,0,0,0,0,99,0,0,0,0,0,0,elogo79500701,20
758,500701,卷轴部件Ⅰ+1,6,1,1,79500701,4,80000011,3,2,40,0,0,0,0,99,12000,0,0,0,0,0,elogo79500701,20
759,500701,卷轴部件Ⅰ+2,6,2,2,79500701,5,80000011,4,2,60,0,0,0,0,99,18000,0,0,0,0,0,elogo79500701,20
760,500701,卷轴部件Ⅰ+3,6,3,3,79500701,7,80000011,5,2,80,0,0,0,0,99,24000,2,40,99,12000,0,elogo79500701,20
761,500701,卷轴部件Ⅰ+4,6,4,4,79500701,9,80000011,7,2,100,0,0,0,0,99,30000,0,0,0,0,0,elogo79500701,20
762,500701,卷轴部件Ⅰ+5,6,5,5,79500701,12,80000011,9,2,120,0,0,0,0,99,36000,0,0,0,0,0,elogo79500701,20
763,500701,卷轴部件Ⅰ+6,6,6,6,79500701,15,80000011,12,2,140,0,0,0,0,99,42000,0,0,0,0,0,elogo79500701,20
764,500701,卷轴部件Ⅰ+7,6,7,7,79500701,20,80000011,15,2,160,0,0,0,0,99,48000,0,0,0,0,0,elogo79500701,20
765,500701,卷轴部件Ⅰ+8,6,8,8,79500701,26,80000011,19,2,200,0,0,0,0,99,60000,0,0,0,0,0,elogo79500701,20
766,500701,卷轴部件Ⅰ+9,6,9,9,79500701,34,80000011,25,2,280,0,0,0,0,99,84000,0,0,0,0,0,elogo79500701,20
767,500701,卷轴部件Ⅰ+10,6,10,10,79500701,44,80000011,33,2,360,0,0,0,0,99,108000,0,0,0,0,0,elogo79500701,20
768,500701,卷轴部件Ⅰ+11,6,11,11,79500701,57,80000011,43,2,468,0,0,0,0,99,140400,2,280,99,84000,0,elogo79500701,20
769,500701,卷轴部件Ⅰ+12,6,12,12,79500701,74,80000011,56,2,680,0,0,0,0,99,204000,0,0,0,0,0,elogo79500701,20
770,500701,卷轴部件Ⅰ+13,6,13,13,79500701,96,80000011,72,2,976,0,0,0,0,99,292800,0,0,0,0,0,elogo79500701,20
771,500701,卷轴部件Ⅰ+14,6,14,14,79500701,125,80000011,94,2,1388,0,0,0,0,99,416400,0,0,0,0,0,elogo79500701,20
772,500701,卷轴部件Ⅰ+15,6,15,15,79500701,163,80000011,122,2,1960,0,0,0,0,99,588000,0,0,0,0,1,elogo79500701,20
773,500701,卷轴部件Ⅰ+16,6,16,16,79500701,212,80000011,159,2,2748,0,0,0,0,99,824400,0,0,0,0,1,elogo79500701,20
774,500701,卷轴部件Ⅰ+17,6,17,17,79500701,275,80000011,206,2,3824,0,0,0,0,99,1147200,0,0,0,0,1,elogo79500701,20
775,500701,卷轴部件Ⅰ+18,6,18,18,79500701,357,80000011,268,2,5296,0,0,0,0,99,1588800,0,0,0,0,1,elogo79500701,20
776,500701,卷轴部件Ⅰ+19,6,19,19,79500701,465,80000011,349,2,7292,0,0,0,0,99,2187600,0,0,0,0,1,elogo79500701,20
777,500701,卷轴部件Ⅰ+20,6,20,20,0,0,0,0,2,10000,0,0,0,0,99,3000000,2,6000,99,1800000,1,elogo79500701,20
778,500702,卷轴部件Ⅱ,6,0,0,79500702,1,0,0,2,0,0,0,0,0,99,0,0,0,0,0,0,elogo79500702,20
779,500702,卷轴部件Ⅱ+1,6,1,1,79500702,4,80000011,3,2,40,0,0,0,0,99,12000,0,0,0,0,0,elogo79500702,20
780,500702,卷轴部件Ⅱ+2,6,2,2,79500702,5,80000011,4,2,60,0,0,0,0,99,18000,0,0,0,0,0,elogo79500702,20
781,500702,卷轴部件Ⅱ+3,6,3,3,79500702,7,80000011,5,2,80,0,0,0,0,99,24000,2,40,99,12000,0,elogo79500702,20
782,500702,卷轴部件Ⅱ+4,6,4,4,79500702,9,80000011,7,2,100,0,0,0,0,99,30000,0,0,0,0,0,elogo79500702,20
783,500702,卷轴部件Ⅱ+5,6,5,5,79500702,12,80000011,9,2,120,0,0,0,0,99,36000,0,0,0,0,0,elogo79500702,20
784,500702,卷轴部件Ⅱ+6,6,6,6,79500702,15,80000011,12,2,140,0,0,0,0,99,42000,0,0,0,0,0,elogo79500702,20
785,500702,卷轴部件Ⅱ+7,6,7,7,79500702,20,80000011,15,2,160,0,0,0,0,99,48000,0,0,0,0,0,elogo79500702,20
786,500702,卷轴部件Ⅱ+8,6,8,8,79500702,26,80000011,19,2,200,0,0,0,0,99,60000,0,0,0,0,0,elogo79500702,20
787,500702,卷轴部件Ⅱ+9,6,9,9,79500702,34,80000011,25,2,280,0,0,0,0,99,84000,0,0,0,0,0,elogo79500702,20
788,500702,卷轴部件Ⅱ+10,6,10,10,79500702,44,80000011,33,2,360,0,0,0,0,99,108000,0,0,0,0,0,elogo79500702,20
789,500702,卷轴部件Ⅱ+11,6,11,11,79500702,57,80000011,43,2,468,0,0,0,0,99,140400,2,280,99,84000,0,elogo79500702,20
790,500702,卷轴部件Ⅱ+12,6,12,12,79500702,74,80000011,56,2,680,0,0,0,0,99,204000,0,0,0,0,0,elogo79500702,20
791,500702,卷轴部件Ⅱ+13,6,13,13,79500702,96,80000011,72,2,976,0,0,0,0,99,292800,0,0,0,0,0,elogo79500702,20
792,500702,卷轴部件Ⅱ+14,6,14,14,79500702,125,80000011,94,2,1388,0,0,0,0,99,416400,0,0,0,0,0,elogo79500702,20
793,500702,卷轴部件Ⅱ+15,6,15,15,79500702,163,80000011,122,2,1960,0,0,0,0,99,588000,0,0,0,0,1,elogo79500702,20
794,500702,卷轴部件Ⅱ+16,6,16,16,79500702,212,80000011,159,2,2748,0,0,0,0,99,824400,0,0,0,0,1,elogo79500702,20
795,500702,卷轴部件Ⅱ+17,6,17,17,79500702,275,80000011,206,2,3824,0,0,0,0,99,1147200,0,0,0,0,1,elogo79500702,20
796,500702,卷轴部件Ⅱ+18,6,18,18,79500702,357,80000011,268,2,5296,0,0,0,0,99,1588800,0,0,0,0,1,elogo79500702,20
797,500702,卷轴部件Ⅱ+19,6,19,19,79500702,465,80000011,349,2,7292,0,0,0,0,99,2187600,0,0,0,0,1,elogo79500702,20
798,500702,卷轴部件Ⅱ+20,6,20,20,0,0,0,0,2,10000,0,0,0,0,99,3000000,2,6000,99,1800000,1,elogo79500702,20
799,500703,卷轴部件Ⅲ,6,0,0,79500703,1,0,0,2,0,0,0,0,0,99,0,0,0,0,0,0,elogo79500703,20
800,500703,卷轴部件Ⅲ+1,6,1,1,79500703,4,80000011,3,2,40,0,0,0,0,99,12000,0,0,0,0,0,elogo79500703,20
801,500703,卷轴部件Ⅲ+2,6,2,2,79500703,5,80000011,4,2,60,0,0,0,0,99,18000,0,0,0,0,0,elogo79500703,20
802,500703,卷轴部件Ⅲ+3,6,3,3,79500703,7,80000011,5,2,80,0,0,0,0,99,24000,2,40,99,12000,0,elogo79500703,20
803,500703,卷轴部件Ⅲ+4,6,4,4,79500703,9,80000011,7,2,100,0,0,0,0,99,30000,0,0,0,0,0,elogo79500703,20
804,500703,卷轴部件Ⅲ+5,6,5,5,79500703,12,80000011,9,2,120,0,0,0,0,99,36000,0,0,0,0,0,elogo79500703,20
805,500703,卷轴部件Ⅲ+6,6,6,6,79500703,15,80000011,12,2,140,0,0,0,0,99,42000,0,0,0,0,0,elogo79500703,20
806,500703,卷轴部件Ⅲ+7,6,7,7,79500703,20,80000011,15,2,160,0,0,0,0,99,48000,0,0,0,0,0,elogo79500703,20
807,500703,卷轴部件Ⅲ+8,6,8,8,79500703,26,80000011,19,2,200,0,0,0,0,99,60000,0,0,0,0,0,elogo79500703,20
808,500703,卷轴部件Ⅲ+9,6,9,9,79500703,34,80000011,25,2,280,0,0,0,0,99,84000,0,0,0,0,0,elogo79500703,20
809,500703,卷轴部件Ⅲ+10,6,10,10,79500703,44,80000011,33,2,360,0,0,0,0,99,108000,0,0,0,0,0,elogo79500703,20
810,500703,卷轴部件Ⅲ+11,6,11,11,79500703,57,80000011,43,2,468,0,0,0,0,99,140400,2,280,99,84000,0,elogo79500703,20
811,500703,卷轴部件Ⅲ+12,6,12,12,79500703,74,80000011,56,2,680,0,0,0,0,99,204000,0,0,0,0,0,elogo79500703,20
812,500703,卷轴部件Ⅲ+13,6,13,13,79500703,96,80000011,72,2,976,0,0,0,0,99,292800,0,0,0,0,0,elogo79500703,20
813,500703,卷轴部件Ⅲ+14,6,14,14,79500703,125,80000011,94,2,1388,0,0,0,0,99,416400,0,0,0,0,0,elogo79500703,20
814,500703,卷轴部件Ⅲ+15,6,15,15,79500703,163,80000011,122,2,1960,0,0,0,0,99,588000,0,0,0,0,1,elogo79500703,20
815,500703,卷轴部件Ⅲ+16,6,16,16,79500703,212,80000011,159,2,2748,0,0,0,0,99,824400,0,0,0,0,1,elogo79500703,20
816,500703,卷轴部件Ⅲ+17,6,17,17,79500703,275,80000011,206,2,3824,0,0,0,0,99,1147200,0,0,0,0,1,elogo79500703,20
817,500703,卷轴部件Ⅲ+18,6,18,18,79500703,357,80000011,268,2,5296,0,0,0,0,99,1588800,0,0,0,0,1,elogo79500703,20
818,500703,卷轴部件Ⅲ+19,6,19,19,79500703,465,80000011,349,2,7292,0,0,0,0,99,2187600,0,0,0,0,1,elogo79500703,20
819,500703,卷轴部件Ⅲ+20,6,20,20,0,0,0,0,2,10000,0,0,0,0,99,3000000,2,6000,99,1800000,1,elogo79500703,20
820,500704,卷轴部件Ⅳ,6,0,0,79500704,1,0,0,2,0,0,0,0,0,99,0,0,0,0,0,0,elogo79500704,20
821,500704,卷轴部件Ⅳ+1,6,1,1,79500704,4,80000011,3,2,40,0,0,0,0,99,12000,0,0,0,0,0,elogo79500704,20
822,500704,卷轴部件Ⅳ+2,6,2,2,79500704,5,80000011,4,2,60,0,0,0,0,99,18000,0,0,0,0,0,elogo79500704,20
823,500704,卷轴部件Ⅳ+3,6,3,3,79500704,7,80000011,5,2,80,0,0,0,0,99,24000,2,40,99,12000,0,elogo79500704,20
824,500704,卷轴部件Ⅳ+4,6,4,4,79500704,9,80000011,7,2,100,0,0,0,0,99,30000,0,0,0,0,0,elogo79500704,20
825,500704,卷轴部件Ⅳ+5,6,5,5,79500704,12,80000011,9,2,120,0,0,0,0,99,36000,0,0,0,0,0,elogo79500704,20
826,500704,卷轴部件Ⅳ+6,6,6,6,79500704,15,80000011,12,2,140,0,0,0,0,99,42000,0,0,0,0,0,elogo79500704,20
827,500704,卷轴部件Ⅳ+7,6,7,7,79500704,20,80000011,15,2,160,0,0,0,0,99,48000,0,0,0,0,0,elogo79500704,20
828,500704,卷轴部件Ⅳ+8,6,8,8,79500704,26,80000011,19,2,200,0,0,0,0,99,60000,0,0,0,0,0,elogo79500704,20
829,500704,卷轴部件Ⅳ+9,6,9,9,79500704,34,80000011,25,2,280,0,0,0,0,99,84000,0,0,0,0,0,elogo79500704,20
830,500704,卷轴部件Ⅳ+10,6,10,10,79500704,44,80000011,33,2,360,0,0,0,0,99,108000,0,0,0,0,0,elogo79500704,20
831,500704,卷轴部件Ⅳ+11,6,11,11,79500704,57,80000011,43,2,468,0,0,0,0,99,140400,2,280,99,84000,0,elogo79500704,20
832,500704,卷轴部件Ⅳ+12,6,12,12,79500704,74,80000011,56,2,680,0,0,0,0,99,204000,0,0,0,0,0,elogo79500704,20
833,500704,卷轴部件Ⅳ+13,6,13,13,79500704,96,80000011,72,2,976,0,0,0,0,99,292800,0,0,0,0,0,elogo79500704,20
834,500704,卷轴部件Ⅳ+14,6,14,14,79500704,125,80000011,94,2,1388,0,0,0,0,99,416400,0,0,0,0,0,elogo79500704,20
835,500704,卷轴部件Ⅳ+15,6,15,15,79500704,163,80000011,122,2,1960,0,0,0,0,99,588000,0,0,0,0,1,elogo79500704,20
836,500704,卷轴部件Ⅳ+16,6,16,16,79500704,212,80000011,159,2,2748,0,0,0,0,99,824400,0,0,0,0,1,elogo79500704,20
837,500704,卷轴部件Ⅳ+17,6,17,17,79500704,275,80000011,206,2,3824,0,0,0,0,99,1147200,0,0,0,0,1,elogo79500704,20
838,500704,卷轴部件Ⅳ+18,6,18,18,79500704,357,80000011,268,2,5296,0,0,0,0,99,1588800,0,0,0,0,1,elogo79500704,20
839,500704,卷轴部件Ⅳ+19,6,19,19,79500704,465,80000011,349,2,7292,0,0,0,0,99,2187600,0,0,0,0,1,elogo79500704,20
840,500704,卷轴部件Ⅳ+20,6,20,20,0,0,0,0,2,10000,0,0,0,0,99,3000000,2,6000,99,1800000,1,elogo79500704,20
841,500705,卷轴部件Ⅴ,6,0,0,79500705,1,0,0,2,0,0,0,0,0,99,0,0,0,0,0,0,elogo79500705,20
842,500705,卷轴部件Ⅴ+1,6,1,1,79500705,4,80000011,3,2,40,0,0,0,0,99,12000,0,0,0,0,0,elogo79500705,20
843,500705,卷轴部件Ⅴ+2,6,2,2,79500705,5,80000011,4,2,60,0,0,0,0,99,18000,0,0,0,0,0,elogo79500705,20
844,500705,卷轴部件Ⅴ+3,6,3,3,79500705,7,80000011,5,2,80,0,0,0,0,99,24000,2,40,99,12000,0,elogo79500705,20
845,500705,卷轴部件Ⅴ+4,6,4,4,79500705,9,80000011,7,2,100,0,0,0,0,99,30000,0,0,0,0,0,elogo79500705,20
846,500705,卷轴部件Ⅴ+5,6,5,5,79500705,12,80000011,9,2,120,0,0,0,0,99,36000,0,0,0,0,0,elogo79500705,20
847,500705,卷轴部件Ⅴ+6,6,6,6,79500705,15,80000011,12,2,140,0,0,0,0,99,42000,0,0,0,0,0,elogo79500705,20
848,500705,卷轴部件Ⅴ+7,6,7,7,79500705,20,80000011,15,2,160,0,0,0,0,99,48000,0,0,0,0,0,elogo79500705,20
849,500705,卷轴部件Ⅴ+8,6,8,8,79500705,26,80000011,19,2,200,0,0,0,0,99,60000,0,0,0,0,0,elogo79500705,20
850,500705,卷轴部件Ⅴ+9,6,9,9,79500705,34,80000011,25,2,280,0,0,0,0,99,84000,0,0,0,0,0,elogo79500705,20
851,500705,卷轴部件Ⅴ+10,6,10,10,79500705,44,80000011,33,2,360,0,0,0,0,99,108000,0,0,0,0,0,elogo79500705,20
852,500705,卷轴部件Ⅴ+11,6,11,11,79500705,57,80000011,43,2,468,0,0,0,0,99,140400,2,280,99,84000,0,elogo79500705,20
853,500705,卷轴部件Ⅴ+12,6,12,12,79500705,74,80000011,56,2,680,0,0,0,0,99,204000,0,0,0,0,0,elogo79500705,20
854,500705,卷轴部件Ⅴ+13,6,13,13,79500705,96,80000011,72,2,976,0,0,0,0,99,292800,0,0,0,0,0,elogo79500705,20
855,500705,卷轴部件Ⅴ+14,6,14,14,79500705,125,80000011,94,2,1388,0,0,0,0,99,416400,0,0,0,0,0,elogo79500705,20
856,500705,卷轴部件Ⅴ+15,6,15,15,79500705,163,80000011,122,2,1960,0,0,0,0,99,588000,0,0,0,0,1,elogo79500705,20
857,500705,卷轴部件Ⅴ+16,6,16,16,79500705,212,80000011,159,2,2748,0,0,0,0,99,824400,0,0,0,0,1,elogo79500705,20
858,500705,卷轴部件Ⅴ+17,6,17,17,79500705,275,80000011,206,2,3824,0,0,0,0,99,1147200,0,0,0,0,1,elogo79500705,20
859,500705,卷轴部件Ⅴ+18,6,18,18,79500705,357,80000011,268,2,5296,0,0,0,0,99,1588800,0,0,0,0,1,elogo79500705,20
860,500705,卷轴部件Ⅴ+19,6,19,19,79500705,465,80000011,349,2,7292,0,0,0,0,99,2187600,0,0,0,0,1,elogo79500705,20
861,500705,卷轴部件Ⅴ+20,6,20,20,0,0,0,0,2,10000,0,0,0,0,99,3000000,2,6000,99,1800000,1,elogo79500705,20
862,500706,卷轴部件Ⅵ,6,0,0,79500706,1,0,0,2,0,0,0,0,0,99,0,0,0,0,0,0,elogo79500706,20
863,500706,卷轴部件Ⅵ+1,6,1,1,79500706,4,80000011,3,2,40,0,0,0,0,99,12000,0,0,0,0,0,elogo79500706,20
864,500706,卷轴部件Ⅵ+2,6,2,2,79500706,5,80000011,4,2,60,0,0,0,0,99,18000,0,0,0,0,0,elogo79500706,20
865,500706,卷轴部件Ⅵ+3,6,3,3,79500706,7,80000011,5,2,80,0,0,0,0,99,24000,2,40,99,12000,0,elogo79500706,20
866,500706,卷轴部件Ⅵ+4,6,4,4,79500706,9,80000011,7,2,100,0,0,0,0,99,30000,0,0,0,0,0,elogo79500706,20
867,500706,卷轴部件Ⅵ+5,6,5,5,79500706,12,80000011,9,2,120,0,0,0,0,99,36000,0,0,0,0,0,elogo79500706,20
868,500706,卷轴部件Ⅵ+6,6,6,6,79500706,15,80000011,12,2,140,0,0,0,0,99,42000,0,0,0,0,0,elogo79500706,20
869,500706,卷轴部件Ⅵ+7,6,7,7,79500706,20,80000011,15,2,160,0,0,0,0,99,48000,0,0,0,0,0,elogo79500706,20
870,500706,卷轴部件Ⅵ+8,6,8,8,79500706,26,80000011,19,2,200,0,0,0,0,99,60000,0,0,0,0,0,elogo79500706,20
871,500706,卷轴部件Ⅵ+9,6,9,9,79500706,34,80000011,25,2,280,0,0,0,0,99,84000,0,0,0,0,0,elogo79500706,20
872,500706,卷轴部件Ⅵ+10,6,10,10,79500706,44,80000011,33,2,360,0,0,0,0,99,108000,0,0,0,0,0,elogo79500706,20
873,500706,卷轴部件Ⅵ+11,6,11,11,79500706,57,80000011,43,2,468,0,0,0,0,99,140400,2,280,99,84000,0,elogo79500706,20
874,500706,卷轴部件Ⅵ+12,6,12,12,79500706,74,80000011,56,2,680,0,0,0,0,99,204000,0,0,0,0,0,elogo79500706,20
875,500706,卷轴部件Ⅵ+13,6,13,13,79500706,96,80000011,72,2,976,0,0,0,0,99,292800,0,0,0,0,0,elogo79500706,20
876,500706,卷轴部件Ⅵ+14,6,14,14,79500706,125,80000011,94,2,1388,0,0,0,0,99,416400,0,0,0,0,0,elogo79500706,20
877,500706,卷轴部件Ⅵ+15,6,15,15,79500706,163,80000011,122,2,1960,0,0,0,0,99,588000,0,0,0,0,1,elogo79500706,20
878,500706,卷轴部件Ⅵ+16,6,16,16,79500706,212,80000011,159,2,2748,0,0,0,0,99,824400,0,0,0,0,1,elogo79500706,20
879,500706,卷轴部件Ⅵ+17,6,17,17,79500706,275,80000011,206,2,3824,0,0,0,0,99,1147200,0,0,0,0,1,elogo79500706,20
880,500706,卷轴部件Ⅵ+18,6,18,18,79500706,357,80000011,268,2,5296,0,0,0,0,99,1588800,0,0,0,0,1,elogo79500706,20
881,500706,卷轴部件Ⅵ+19,6,19,19,79500706,465,80000011,349,2,7292,0,0,0,0,99,2187600,0,0,0,0,1,elogo79500706,20
882,500706,卷轴部件Ⅵ+20,6,20,20,0,0,0,0,2,10000,0,0,0,0,99,3000000,2,6000,99,1800000,1,elogo79500706,20
