order,id,lv,star,base_value1,base_value2,base_value3,base_value4,base_value5,strengthenneed,strengthennum,replace,skillid,back_item1,back_num1,back_item2,back_num2,back_item3,back_num3
265,101009,25,9,725,35,1935,-400,1500000,40000007,90,30020008,92100903,40000003,600,40000004,720,40000007,300
266,101009,26,9,754,35,2012,-400,1560000,40000007,90,30020008,92100903,40000003,600,40000004,720,40000007,390
267,101009,27,9,783,35,2090,-400,1620000,40000007,120,30020008,92100903,40000003,600,40000004,720,40000007,510
268,101009,28,9,812,35,2167,-400,1680000,40000007,120,30020008,92100903,40000003,600,40000004,720,40000007,630
269,101009,29,9,841,35,2245,-400,1740000,40000007,120,30020008,92100903,40000003,600,40000004,720,40000007,750
270,101009,30,9,870,35,2322,-400,1800000,40000007,150,30020008,92100904,40000003,600,40000004,720,40000007,900
271,101010,1,4,67,58,38,0,60000,40000003,30,0,92101001,40000003,30,40000004,0,40000007,0
272,101010,2,4,135,116,77,0,120000,40000003,30,0,92101001,40000003,60,40000004,0,40000007,0
273,101010,3,4,203,174,116,0,180000,40000003,30,0,92101001,40000003,90,40000004,0,40000007,0
274,101010,4,4,270,232,154,0,240000,40000003,30,0,92101001,40000003,120,40000004,0,40000007,0
275,101010,5,5,338,290,193,0,300000,40000003,45,0,92101001,40000003,165,40000004,0,40000007,0
276,101010,6,5,406,348,232,0,360000,40000003,60,0,92101001,40000003,225,40000004,0,40000007,0
277,101010,7,5,474,406,270,0,420000,40000003,60,0,92101001,40000003,285,40000004,0,40000007,0
278,101010,8,5,541,464,309,0,480000,40000003,75,0,92101001,40000003,360,40000004,0,40000007,0
279,101010,9,5,609,522,348,0,540000,40000003,90,0,92101001,40000003,450,40000004,0,40000007,0
280,101010,10,6,677,580,387,0,600000,40000003,150,0,92101002,40000003,600,40000004,0,40000007,0
281,101010,11,6,745,638,425,0,660000,40000004,30,0,92101002,40000003,600,40000004,30,40000007,0
282,101010,12,6,812,696,464,0,720000,40000004,30,0,92101002,40000003,600,40000004,60,40000007,0
283,101010,13,6,880,754,503,0,780000,40000004,45,0,92101002,40000003,600,40000004,105,40000007,0
284,101010,14,6,948,812,541,0,840000,40000004,45,0,92101002,40000003,600,40000004,150,40000007,0
285,101010,15,7,1016,870,580,20,900000,40000004,60,0,92101002,40000003,600,40000004,210,40000007,0
286,101010,16,7,1083,929,619,20,960000,40000004,75,0,92101002,40000003,600,40000004,285,40000007,0
287,101010,17,7,1151,987,658,20,1020000,40000004,75,0,92101002,40000003,600,40000004,360,40000007,0
288,101010,18,7,1219,1045,696,20,1080000,40000004,90,0,92101002,40000003,600,40000004,450,40000007,0
289,101010,19,7,1287,1103,735,20,1140000,40000004,120,0,92101002,40000003,600,40000004,570,40000007,0
290,101010,20,8,1354,1161,774,20,1200000,40000004,150,0,92101003,40000003,600,40000004,720,40000007,0
291,101010,21,8,1422,1219,812,20,1260000,40000007,30,30020008,92101003,40000003,600,40000004,720,40000007,30
292,101010,22,8,1490,1277,851,20,1320000,40000007,60,30020008,92101003,40000003,600,40000004,720,40000007,90
293,101010,23,8,1558,1335,890,20,1380000,40000007,60,30020008,92101003,40000003,600,40000004,720,40000007,150
294,101010,24,8,1625,1393,929,20,1440000,40000007,60,30020008,92101003,40000003,600,40000004,720,40000007,210
295,101010,25,9,1693,1451,967,50,1500000,40000007,90,30020008,92101003,40000003,600,40000004,720,40000007,300
296,101010,26,9,1761,1509,1006,50,1560000,40000007,90,30020008,92101003,40000003,600,40000004,720,40000007,390
297,101010,27,9,1829,1567,1045,50,1620000,40000007,120,30020008,92101003,40000003,600,40000004,720,40000007,510
298,101010,28,9,1896,1625,1083,50,1680000,40000007,120,30020008,92101003,40000003,600,40000004,720,40000007,630
299,101010,29,9,1964,1683,1122,50,1740000,40000007,120,30020008,92101003,40000003,600,40000004,720,40000007,750
300,101010,30,9,2032,1741,1161,50,1800000,40000007,150,30020008,92101004,40000003,600,40000004,720,40000007,900
301,101011,1,4,87,39,53,0,60000,40000003,30,0,92101101,40000003,30,40000004,0,40000007,0
302,101011,2,4,174,79,106,0,120000,40000003,30,0,92101101,40000003,60,40000004,0,40000007,0
303,101011,3,4,261,119,159,0,180000,40000003,30,0,92101101,40000003,90,40000004,0,40000007,0
304,101011,4,4,348,158,212,0,240000,40000003,30,0,92101101,40000003,120,40000004,0,40000007,0
305,101011,5,5,435,198,266,0,300000,40000003,45,0,92101101,40000003,165,40000004,0,40000007,0
306,101011,6,5,522,238,319,0,360000,40000003,60,0,92101101,40000003,225,40000004,0,40000007,0
307,101011,7,5,609,277,372,0,420000,40000003,60,0,92101101,40000003,285,40000004,0,40000007,0
308,101011,8,5,696,317,425,0,480000,40000003,75,0,92101101,40000003,360,40000004,0,40000007,0
309,101011,9,5,783,357,479,0,540000,40000003,90,0,92101101,40000003,450,40000004,0,40000007,0
310,101011,10,6,870,396,532,0,600000,40000003,150,0,92101102,40000003,600,40000004,0,40000007,0
311,101011,11,6,958,436,585,0,660000,40000004,30,0,92101102,40000003,600,40000004,30,40000007,0
312,101011,12,6,1045,476,638,0,720000,40000004,30,0,92101102,40000003,600,40000004,60,40000007,0
313,101011,13,6,1132,515,691,0,780000,40000004,45,0,92101102,40000003,600,40000004,105,40000007,0
314,101011,14,6,1219,555,745,0,840000,40000004,45,0,92101102,40000003,600,40000004,150,40000007,0
315,101011,15,7,1306,595,798,15,900000,40000004,60,0,92101102,40000003,600,40000004,210,40000007,0
316,101011,16,7,1393,634,851,15,960000,40000004,75,0,92101102,40000003,600,40000004,285,40000007,0
317,101011,17,7,1480,674,904,15,1020000,40000004,75,0,92101102,40000003,600,40000004,360,40000007,0
318,101011,18,7,1567,714,958,15,1080000,40000004,90,0,92101102,40000003,600,40000004,450,40000007,0
319,101011,19,7,1654,753,1011,15,1140000,40000004,120,0,92101102,40000003,600,40000004,570,40000007,0
320,101011,20,8,1741,793,1064,15,1200000,40000004,150,0,92101103,40000003,600,40000004,720,40000007,0
321,101011,21,8,1829,833,1117,15,1260000,40000007,30,30020008,92101103,40000003,600,40000004,720,40000007,30
322,101011,22,8,1916,872,1170,15,1320000,40000007,60,30020008,92101103,40000003,600,40000004,720,40000007,90
323,101011,23,8,2003,912,1224,15,1380000,40000007,60,30020008,92101103,40000003,600,40000004,720,40000007,150
324,101011,24,8,2090,952,1277,15,1440000,40000007,60,30020008,92101103,40000003,600,40000004,720,40000007,210
325,101011,25,9,2177,991,1330,30,1500000,40000007,90,30020008,92101103,40000003,600,40000004,720,40000007,300
326,101011,26,9,2264,1031,1383,30,1560000,40000007,90,30020008,92101103,40000003,600,40000004,720,40000007,390
327,101011,27,9,2351,1071,1437,30,1620000,40000007,120,30020008,92101103,40000003,600,40000004,720,40000007,510
328,101011,28,9,2438,1110,1490,30,1680000,40000007,120,30020008,92101103,40000003,600,40000004,720,40000007,630
329,101011,29,9,2525,1150,1543,30,1740000,40000007,120,30020008,92101103,40000003,600,40000004,720,40000007,750
330,101011,30,9,2612,1190,1596,30,1800000,40000007,150,30020008,92101104,40000003,600,40000004,720,40000007,900
331,101018,1,4,70,45,48,0,60000,40000003,30,0,92101801,40000003,30,40000004,0,40000007,0
332,101018,2,4,141,90,96,0,120000,40000003,30,0,92101801,40000003,60,40000004,0,40000007,0
333,101018,3,4,212,135,145,0,180000,40000003,30,0,92101801,40000003,90,40000004,0,40000007,0
334,101018,4,4,283,180,193,0,240000,40000003,30,0,92101801,40000003,120,40000004,0,40000007,0
335,101018,5,5,354,225,241,0,300000,40000003,45,0,92101801,40000003,165,40000004,0,40000007,0
336,101018,6,5,425,270,290,0,360000,40000003,60,0,92101801,40000003,225,40000004,0,40000007,0
337,101018,7,5,496,316,338,0,420000,40000003,60,0,92101801,40000003,285,40000004,0,40000007,0
338,101018,8,5,567,361,387,0,480000,40000003,75,0,92101801,40000003,360,40000004,0,40000007,0
339,101018,9,5,638,406,435,0,540000,40000003,90,0,92101801,40000003,450,40000004,0,40000007,0
340,101018,10,6,709,451,483,0,600000,40000003,150,0,92101802,40000003,600,40000004,0,40000007,0
341,101018,11,6,780,496,532,0,660000,40000004,30,0,92101802,40000003,600,40000004,30,40000007,0
342,101018,12,6,851,541,580,0,720000,40000004,30,0,92101802,40000003,600,40000004,60,40000007,0
343,101018,13,6,922,587,629,0,780000,40000004,45,0,92101802,40000003,600,40000004,105,40000007,0
344,101018,14,6,993,632,677,0,840000,40000004,45,0,92101802,40000003,600,40000004,150,40000007,0
345,101018,15,7,1064,677,725,500,900000,40000004,60,0,92101802,40000003,600,40000004,210,40000007,0
346,101018,16,7,1135,722,774,500,960000,40000004,75,0,92101802,40000003,600,40000004,285,40000007,0
347,101018,17,7,1206,767,822,500,1020000,40000004,75,0,92101802,40000003,600,40000004,360,40000007,0
348,101018,18,7,1277,812,870,500,1080000,40000004,90,0,92101802,40000003,600,40000004,450,40000007,0
349,101018,19,7,1348,858,919,500,1140000,40000004,120,0,92101802,40000003,600,40000004,570,40000007,0
350,101018,20,8,1419,903,967,500,1200000,40000004,150,0,92101803,40000003,600,40000004,720,40000007,0
351,101018,21,8,1490,948,1016,500,1260000,40000007,30,30020008,92101803,40000003,600,40000004,720,40000007,30
352,101018,22,8,1561,993,1064,500,1320000,40000007,60,30020008,92101803,40000003,600,40000004,720,40000007,90
353,101018,23,8,1632,1038,1112,500,1380000,40000007,60,30020008,92101803,40000003,600,40000004,720,40000007,150
354,101018,24,8,1703,1083,1161,500,1440000,40000007,60,30020008,92101803,40000003,600,40000004,720,40000007,210
355,101018,25,9,1774,1129,1209,1000,1500000,40000007,90,30020008,92101803,40000003,600,40000004,720,40000007,300
356,101018,26,9,1845,1174,1258,1000,1560000,40000007,90,30020008,92101803,40000003,600,40000004,720,40000007,390
357,101018,27,9,1916,1219,1306,1000,1620000,40000007,120,30020008,92101803,40000003,600,40000004,720,40000007,510
358,101018,28,9,1987,1264,1354,1000,1680000,40000007,120,30020008,92101803,40000003,600,40000004,720,40000007,630
359,101018,29,9,2058,1309,1403,1000,1740000,40000007,120,30020008,92101803,40000003,600,40000004,720,40000007,750
360,101018,30,9,2129,1354,1451,1000,1800000,40000007,150,30020008,92101804,40000003,600,40000004,720,40000007,900
361,102001,1,4,29,0,58,0,60000,40000003,30,0,92200101,40000003,30,40000004,0,40000008,0
362,102001,2,4,58,0,116,0,120000,40000003,30,0,92200101,40000003,60,40000004,0,40000008,0
363,102001,3,4,87,0,174,0,180000,40000003,30,0,92200101,40000003,90,40000004,0,40000008,0
364,102001,4,4,116,0,232,0,240000,40000003,30,0,92200101,40000003,120,40000004,0,40000008,0
365,102001,5,5,145,0,290,0,300000,40000003,45,0,92200101,40000003,165,40000004,0,40000008,0
366,102001,6,5,174,0,348,0,360000,40000003,60,0,92200101,40000003,225,40000004,0,40000008,0
367,102001,7,5,203,0,406,0,420000,40000003,60,0,92200101,40000003,285,40000004,0,40000008,0
368,102001,8,5,232,0,464,0,480000,40000003,75,0,92200101,40000003,360,40000004,0,40000008,0
369,102001,9,5,261,0,522,0,540000,40000003,90,0,92200101,40000003,450,40000004,0,40000008,0
370,102001,10,6,290,0,580,0,600000,40000003,150,0,92200102,40000003,600,40000004,0,40000008,0
371,102001,11,6,319,0,638,0,660000,40000004,30,0,92200102,40000003,600,40000004,30,40000008,0
372,102001,12,6,348,0,696,0,720000,40000004,30,0,92200102,40000003,600,40000004,60,40000008,0
373,102001,13,6,377,0,754,0,780000,40000004,45,0,92200102,40000003,600,40000004,105,40000008,0
374,102001,14,6,406,0,812,0,840000,40000004,45,0,92200102,40000003,600,40000004,150,40000008,0
375,102001,15,7,435,10,870,300,900000,40000004,60,0,92200102,40000003,600,40000004,210,40000008,0
376,102001,16,7,464,10,929,300,960000,40000004,75,0,92200102,40000003,600,40000004,285,40000008,0
377,102001,17,7,493,10,987,300,1020000,40000004,75,0,92200102,40000003,600,40000004,360,40000008,0
378,102001,18,7,522,10,1045,300,1080000,40000004,90,0,92200102,40000003,600,40000004,450,40000008,0
379,102001,19,7,551,10,1103,300,1140000,40000004,120,0,92200102,40000003,600,40000004,570,40000008,0
380,102001,20,8,580,10,1161,300,1200000,40000004,150,0,92200103,40000003,600,40000004,720,40000008,0
381,102001,21,8,609,10,1219,300,1260000,40000008,30,30020008,92200103,40000003,600,40000004,720,40000008,30
382,102001,22,8,638,10,1277,300,1320000,40000008,60,30020008,92200103,40000003,600,40000004,720,40000008,90
383,102001,23,8,667,10,1335,300,1380000,40000008,60,30020008,92200103,40000003,600,40000004,720,40000008,150
384,102001,24,8,696,10,1393,300,1440000,40000008,60,30020008,92200103,40000003,600,40000004,720,40000008,210
385,102001,25,9,725,30,1451,900,1500000,40000008,90,30020008,92200103,40000003,600,40000004,720,40000008,300
386,102001,26,9,754,30,1509,900,1560000,40000008,90,30020008,92200103,40000003,600,40000004,720,40000008,390
387,102001,27,9,783,30,1567,900,1620000,40000008,120,30020008,92200103,40000003,600,40000004,720,40000008,510
388,102001,28,9,812,30,1625,900,1680000,40000008,120,30020008,92200103,40000003,600,40000004,720,40000008,630
389,102001,29,9,841,30,1683,900,1740000,40000008,120,30020008,92200103,40000003,600,40000004,720,40000008,750
390,102001,30,9,870,30,1741,900,1800000,40000008,150,30020008,92200104,40000003,600,40000004,720,40000008,900
391,102002,1,4,58,0,125,0,60000,40000003,30,0,92200201,40000003,30,40000004,0,40000008,0
392,102002,2,4,116,0,251,0,120000,40000003,30,0,92200201,40000003,60,40000004,0,40000008,0
393,102002,3,4,174,0,377,0,180000,40000003,30,0,92200201,40000003,90,40000004,0,40000008,0
394,102002,4,4,232,0,503,0,240000,40000003,30,0,92200201,40000003,120,40000004,0,40000008,0
395,102002,5,5,290,0,629,0,300000,40000003,45,0,92200201,40000003,165,40000004,0,40000008,0
396,102002,6,5,348,0,754,0,360000,40000003,60,0,92200201,40000003,225,40000004,0,40000008,0
397,102002,7,5,406,0,880,0,420000,40000003,60,0,92200201,40000003,285,40000004,0,40000008,0
398,102002,8,5,464,0,1006,0,480000,40000003,75,0,92200201,40000003,360,40000004,0,40000008,0
399,102002,9,5,522,0,1132,0,540000,40000003,90,0,92200201,40000003,450,40000004,0,40000008,0
400,102002,10,6,580,0,1258,0,600000,40000003,150,0,92200202,40000003,600,40000004,0,40000008,0
401,102002,11,6,638,0,1383,0,660000,40000004,30,0,92200202,40000003,600,40000004,30,40000008,0
402,102002,12,6,696,0,1509,0,720000,40000004,30,0,92200202,40000003,600,40000004,60,40000008,0
403,102002,13,6,754,0,1635,0,780000,40000004,45,0,92200202,40000003,600,40000004,105,40000008,0
404,102002,14,6,812,0,1761,0,840000,40000004,45,0,92200202,40000003,600,40000004,150,40000008,0
405,102002,15,7,870,15,1887,300,900000,40000004,60,0,92200202,40000003,600,40000004,210,40000008,0
406,102002,16,7,929,15,2012,300,960000,40000004,75,0,92200202,40000003,600,40000004,285,40000008,0
407,102002,17,7,987,15,2138,300,1020000,40000004,75,0,92200202,40000003,600,40000004,360,40000008,0
408,102002,18,7,1045,15,2264,300,1080000,40000004,90,0,92200202,40000003,600,40000004,450,40000008,0
409,102002,19,7,1103,15,2390,300,1140000,40000004,120,0,92200202,40000003,600,40000004,570,40000008,0
410,102002,20,8,1161,15,2516,300,1200000,40000004,150,0,92200203,40000003,600,40000004,720,40000008,0
411,102002,21,8,1219,15,2641,300,1260000,40000008,30,30020008,92200203,40000003,600,40000004,720,40000008,30
412,102002,22,8,1277,15,2767,300,1320000,40000008,60,30020008,92200203,40000003,600,40000004,720,40000008,90
413,102002,23,8,1335,15,2893,300,1380000,40000008,60,30020008,92200203,40000003,600,40000004,720,40000008,150
414,102002,24,8,1393,15,3019,300,1440000,40000008,60,30020008,92200203,40000003,600,40000004,720,40000008,210
415,102002,25,9,1451,35,3145,800,1500000,40000008,90,30020008,92200203,40000003,600,40000004,720,40000008,300
416,102002,26,9,1509,35,3270,800,1560000,40000008,90,30020008,92200203,40000003,600,40000004,720,40000008,390
417,102002,27,9,1567,35,3396,800,1620000,40000008,120,30020008,92200203,40000003,600,40000004,720,40000008,510
418,102002,28,9,1625,35,3522,800,1680000,40000008,120,30020008,92200203,40000003,600,40000004,720,40000008,630
419,102002,29,9,1683,35,3648,800,1740000,40000008,120,30020008,92200203,40000003,600,40000004,720,40000008,750
420,102002,30,9,1741,35,3774,800,1800000,40000008,150,30020008,92200204,40000003,600,40000004,720,40000008,900
421,102003,1,4,87,0,87,0,60000,40000003,30,0,92200301,40000003,30,40000004,0,40000008,0
422,102003,2,4,174,0,174,0,120000,40000003,30,0,92200301,40000003,60,40000004,0,40000008,0
423,102003,3,4,261,0,261,0,180000,40000003,30,0,92200301,40000003,90,40000004,0,40000008,0
424,102003,4,4,348,0,348,0,240000,40000003,30,0,92200301,40000003,120,40000004,0,40000008,0
425,102003,5,5,435,0,435,0,300000,40000003,45,0,92200301,40000003,165,40000004,0,40000008,0
426,102003,6,5,522,0,522,0,360000,40000003,60,0,92200301,40000003,225,40000004,0,40000008,0
427,102003,7,5,609,0,609,0,420000,40000003,60,0,92200301,40000003,285,40000004,0,40000008,0
428,102003,8,5,696,0,696,0,480000,40000003,75,0,92200301,40000003,360,40000004,0,40000008,0
429,102003,9,5,783,0,783,0,540000,40000003,90,0,92200301,40000003,450,40000004,0,40000008,0
430,102003,10,6,870,0,870,0,600000,40000003,150,0,92200302,40000003,600,40000004,0,40000008,0
431,102003,11,6,958,0,958,0,660000,40000004,30,0,92200302,40000003,600,40000004,30,40000008,0
432,102003,12,6,1045,0,1045,0,720000,40000004,30,0,92200302,40000003,600,40000004,60,40000008,0
433,102003,13,6,1132,0,1132,0,780000,40000004,45,0,92200302,40000003,600,40000004,105,40000008,0
434,102003,14,6,1219,0,1219,0,840000,40000004,45,0,92200302,40000003,600,40000004,150,40000008,0
435,102003,15,7,1306,15,1306,0,900000,40000004,60,0,92200302,40000003,600,40000004,210,40000008,0
436,102003,16,7,1393,15,1393,0,960000,40000004,75,0,92200302,40000003,600,40000004,285,40000008,0
437,102003,17,7,1480,15,1480,0,1020000,40000004,75,0,92200302,40000003,600,40000004,360,40000008,0
438,102003,18,7,1567,15,1567,0,1080000,40000004,90,0,92200302,40000003,600,40000004,450,40000008,0
439,102003,19,7,1654,15,1654,0,1140000,40000004,120,0,92200302,40000003,600,40000004,570,40000008,0
440,102003,20,8,1741,15,1741,0,1200000,40000004,150,0,92200303,40000003,600,40000004,720,40000008,0
441,102003,21,8,1829,15,1829,0,1260000,40000008,30,30020008,92200303,40000003,600,40000004,720,40000008,30
442,102003,22,8,1916,15,1916,0,1320000,40000008,60,30020008,92200303,40000003,600,40000004,720,40000008,90
443,102003,23,8,2003,15,2003,0,1380000,40000008,60,30020008,92200303,40000003,600,40000004,720,40000008,150
444,102003,24,8,2090,15,2090,0,1440000,40000008,60,30020008,92200303,40000003,600,40000004,720,40000008,210
445,102003,25,9,2177,35,2177,0,1500000,40000008,90,30020008,92200303,40000003,600,40000004,720,40000008,300
446,102003,26,9,2264,35,2264,0,1560000,40000008,90,30020008,92200303,40000003,600,40000004,720,40000008,390
447,102003,27,9,2351,35,2351,0,1620000,40000008,120,30020008,92200303,40000003,600,40000004,720,40000008,510
448,102003,28,9,2438,35,2438,0,1680000,40000008,120,30020008,92200303,40000003,600,40000004,720,40000008,630
