itemid,itemname,itemdescription,itemtype,itemsubtype,goldprice,gemprice,itemicon,coinicon,itemcheek,comp_mark,overlapnum,needlv,paging,special,button,sort,rareeffect,cardcomposite,cardnum,vip,lotteryid,redtype,redshow,overflow,lotdrop,item_mark
12401301,神峰之力魂石,集齐60个神峰之力魂石可召唤神峰之力,1,2,0,40,elogo11401301.png,0,1,4,9999,0,3,0,1,3017,0,11401301,60,0,0,2,1,1,0,5
12401401,神峰护卫魂石,集齐60个神峰护卫魂石可召唤神峰护卫,1,2,0,40,elogo11401401.png,0,1,4,9999,0,3,0,1,3017,0,11401401,60,0,0,2,1,1,0,5
12401501,秘境精灵魂石,集齐60个秘境精灵魂石可召唤秘境精灵,1,2,0,160,elogo11401501.png,0,4,4,9999,0,3,0,1,3005,0,11401501,60,0,0,2,1,1,0,5
12500101,审判利刃魂石,集齐60个审判利刃魂石可召唤审判利刃,1,2,0,160,elogo11500101.png,0,4,5,9999,0,3,0,1,3006,0,11500101,60,0,0,2,1,1,0,5
12500201,创世双子魂石,集齐60个创世双子魂石可召唤创世双子,1,2,0,160,elogo11500201.png,0,4,5,9999,0,3,0,1,3006,0,11500201,60,0,0,2,1,1,0,5
12500301,时序天使魂石,集齐60个时序天使魂石可召唤时序天使,1,2,0,160,elogo11500301.png,0,4,5,9999,0,3,0,1,3006,0,11500301,60,0,0,2,1,1,0,5
12500401,黎明圣炎魂石,集齐60个黎明圣炎魂石可召唤黎明圣炎,1,2,0,160,elogo11500401.png,0,4,5,9999,0,3,0,1,3006,0,11500401,60,0,0,2,1,1,0,5
12600101,暗域之炎魂石,集齐60个暗域之炎魂石可召唤暗域之炎,1,2,0,160,elogo11600101.png,0,4,6,9999,0,3,0,1,3007,0,11600101,60,0,0,2,1,1,0,5
12600201,支配魔眼魂石,集齐60个支配魔眼魂石可召唤支配魔眼,1,2,0,160,elogo11600201.png,0,4,6,9999,0,3,0,1,3007,0,11600201,60,0,0,2,1,1,0,5
12600301,逆时之影魂石,集齐60个逆时之影魂石可召唤逆时之影,1,2,0,160,elogo11600301.png,0,4,6,9999,0,3,0,1,3007,0,11600301,60,0,0,2,1,1,0,5
12600701,霜寒之星魂石,集齐60个霜寒之星魂石可召唤霜寒之星,1,2,0,160,elogo11600701.png,0,4,6,9999,0,3,0,1,3007,0,11600701,60,0,0,2,1,1,0,5
12600801,暗渊巨魔魂石,集齐60个暗渊巨魔魂石可召唤暗渊巨魔,1,2,0,160,elogo11600801.png,0,4,6,9999,0,3,0,1,3007,0,11600801,60,0,0,2,1,1,0,5
12700101,星辰领主魂石,集齐60个星辰领主魂石可召唤星辰君主,1,2,0,160,elogo11700101.png,0,4,7,9999,0,3,0,1,3008,0,11700101,60,0,0,2,1,1,0,5
12101801,武圣魂石,集齐60个武圣魂石可召唤武圣,1,2,0,160,elogo11101801.png,0,4,1,9999,0,3,0,1,3002,0,11101801,60,0,0,2,1,1,0,5
12500601,宙斯魂石,集齐60个宙斯魂石可召唤宙斯,1,2,0,160,elogo11500601.png,0,4,5,9999,0,3,0,1,3006,0,11500601,60,0,0,2,1,1,0,5
12500701,齐天大圣魂石,集齐60个齐天大圣魂石可召唤齐天大圣,1,2,0,160,elogo11500701.png,0,4,5,9999,0,3,0,1,3006,0,11500701,60,0,0,2,1,1,0,5
12500501,湿婆魂石,集齐60个湿婆魂石可召唤湿婆,1,2,0,160,elogo11500501.png,0,4,5,9999,0,3,0,1,3006,0,11500501,60,0,0,2,1,1,0,5
12600901,哈奴曼魂石,集齐60个哈奴曼魂石可召唤哈奴曼,1,2,0,160,elogo11600901.png,0,4,5,9999,0,3,0,1,3007,0,11600901,60,0,0,2,1,1,0,5
12700201,莉莉丝魂石,集齐60个莉莉丝魂石可召唤莉莉丝,1,2,0,160,elogo11700201.png,0,4,7,9999,0,3,0,1,3008,0,11700201,60,0,0,2,1,1,0,5
12700301,圣诞老人魂石,集齐60个圣诞老人魂石可召唤圣诞老人,1,2,0,160,elogo11700301.png,0,4,7,9999,0,3,0,1,3008,0,11700301,60,0,0,2,1,1,0,5
13000001,稀有勇士魂石,蕴含勇士意志的宝石，集齐60个就可以召唤一个稀有勇士。,34,2,0,0,elogo13000001.png,0,2,0,9999,0,3,0,1,3009,0,0,60,0,60100,2,1,1,0,5
13000002,精英勇士魂石,蕴含勇士意志的宝石，集齐60个就可以召唤一个精英勇士。,34,2,0,0,elogo13000002.png,0,4,0,9999,0,3,0,1,3001,0,0,60,0,60200,2,1,1,0,5
91000001,金币,金币用于购买物品，交易的通用货币。,9,1,0,0,elogo91000001.png,elogo91000001.png,5,0,0,0,0,92000001,0,1,1,0,0,0,0,22,0,0,0,0
91000002,钻石,钻石用于购买特殊道具以及重要消耗的货币。,9,1,0,0,elogo91000002.png,elogo91000002.png,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000003,废弃,体力用于关卡扫荡消耗。,9,1,0,0,elogo91000003.png,elogo91000003.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000004,废弃,技能经验值，用于提升技能等级（无用）,9,1,0,0,elogo91000004.png,elogo91000004.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91000005,角色经验,可提升角色等级,9,1,0,0,elogo91000005.png,elogo91000005.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000006,废弃,神器经验值，用于提升神器等级（无用）,9,1,0,0,elogo91000006.png,elogo91000006.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91000007,废弃,用于斗技商店中兑换物品。,9,1,0,0,elogo91000050.png,elogo91000050.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000008,废弃,用于神格宝箱商店中兑换物品。,9,1,0,0,elogo91000008.png,elogo91000008.png,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000009,废弃,用于荣誉商店中兑换物品,9,1,0,0,elogo91000009.png,elogo91000009.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91000010,废弃,用于国战商店中购买物品,9,1,0,0,elogo91000010.png,elogo91000010.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91000011,废弃,提升爵位的必要条件,9,1,0,0,elogo91000011.png,elogo91000011.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91000012,废弃,特殊货币，用于军阵、美人、城建,9,1,0,0,elogo91000012.png,elogo91000012.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91000013,废弃,特殊货币，用于军阵、美人、城建,9,1,0,0,elogo91000013.png,elogo91000013.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91000014,废弃,特殊货币，用于军阵、美人、城建,9,1,0,0,elogo91000014.png,elogo91000014.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91000015,废弃,用于提升战魂等级,9,1,0,0,elogo91000015.png,elogo91000015.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91000016,废弃,用于提升城防等级,9,1,0,0,elogo91000016.png,elogo91000016.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91000017,废弃,功勋达到一定要求可以领取功勋宝箱。,9,1,0,0,elogo91000017.png,elogo91000017.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91000018,废弃,特殊货币，用于功勋商店中购买物品。,9,1,0,0,elogo91000018.png,elogo91000018.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000019,废弃,用于提升书院的科技,9,1,0,0,elogo79000005.png,elogo79000005.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000020,废弃,用于参与国战。,9,1,0,0,elogo91000020.png,elogo91000020.png,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91000021,废弃,废弃,9,1,0,0,elogo91000021.png,elogo91000021.png,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91000022,贵族经验,用于解锁贵族特权奖励。,9,1,0,0,elogo91000022.png,elogo91000022.png,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000023,废弃,用于秘境商店购买。,9,1,0,0,elogo91000023.png,elogo91000023.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000024,废弃,用于远征中购买特殊效果。,9,1,0,0,elogo91000024.png,elogo91000024.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000025,贡献币,用于公会商店购买。,9,1,0,0,elogo91000025.png,elogo91000025.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000026,废弃,决定国战胜负城池归属，我方获得城池占领值的同时敌方会减少同等的城池占领值。,9,1,0,0,elogo91000024.png,elogo91000024.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000027,符文经验,用于符文升级所需材料，可分解符文获得。,9,1,0,0,elogo91000027.png,elogo91000027.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000028,积分,幻境时空活动中产出积分,9,1,0,0,elogo91000028.png,elogo91000028.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000029,幻境币,用于幻境时空商店购买。,9,1,0,0,elogo91000029.png,elogo91000029.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000030,符文碎片,兑换符文所需材料，分解魔宠有几率获得。,9,1,0,0,elogo91000030.png,elogo91000030.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000031,废弃,用于纹章升级所需材料,9,1,0,0,elogo91000031.png,elogo91000031.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000032,废弃,主要来源分解勇士碎片获得，可以在商店中兑换道具。,9,1,0,0,elogo91000032.png,elogo91000032.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000033,废弃,学院研究材料,9,1,0,0,elogo91000033.png,elogo91000033.png,4,0,0,0,0,0,0,1,1,0,0,0,0,512,0,0,0,0
91000034,废弃,用于兑换巨兽,9,1,0,0,elogo91000034.png,elogo91000034.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000035,废弃,用于镇魂商店购买。镇魂塔玩法产出,9,1,0,0,elogo91000035.png,elogo91000035.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000036,废弃,记录攻击据点时的占领度，占领值达到100%时占领据点。,9,1,0,0,elogo91000036.png,elogo91000036.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000037,废弃,在孤山夺宝战斗中获取，用于使用个人技能的消耗。,9,1,0,0,elogo91000037.png,elogo91000037.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000038,废弃,在孤山夺宝战斗中获取，用于使用阵营技能【召唤恶龙】的消耗。,9,1,0,0,elogo91000038.png,elogo91000038.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000039,废弃,在孤山夺宝战斗中获取，荣誉点会影响阵营的活动排名。,9,1,0,0,elogo91000039.png,elogo91000039.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000040,废弃,稀有道具，用于神格宝箱商店中兑换高级物品。,9,1,0,0,elogo91000040.png,elogo91000040.png,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000041,勇士经验,勇士通过冒险获得的阅历，可以提升勇士的等级。,9,1,0,0,elogo91000041.png,elogo91000041.png,6,0,0,0,0,92000041,0,1,1,0,0,0,0,0,0,0,0,0
91000042,废弃,用于神兽提高等级。,9,1,0,0,elogo91000042.png,elogo91000042.png,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000043,废弃,用于提高神兽的等级、进阶和激活。,9,1,0,0,elogo91000043.png,elogo91000043.png,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000044,魔粉,能给英雄带来新的力量，帮助英雄进阶。,9,1,0,0,elogo30020001.png,elogo30020001.png,4,0,0,0,1,0,0,1001,1,0,0,0,0,0,0,0,0,2
91000045,遣退币,勇士被遣退后遗留下来的道具，可以在遣退商店兑换一些物品。,9,1,0,0,elogo91000045.png,elogo91000045.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000046,日活跃度,积累日活跃度到一定阶段就能兑换日活跃度宝箱,9,1,0,0,elogo91000018.png,elogo91000018.png,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91000047,周活跃度,积累周活跃度到一定阶段就能兑换周活跃度宝箱,9,1,0,0,elogo91000018.png,elogo91000018.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000048,友情点,可用于招募中进行友情招募,9,0,0,0,elogo91000048.png,elogo91000048.png,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000049,命运精华,链接命运的关键，可以在命运法阵中解锁新的勇士位置。,9,0,0,0,elogo91000049.png,elogo91000049.png,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000050,竞技场金币,勇者竞技场商店的货币，能购买一些物品。,9,1,0,0,elogo91000050.png,elogo91000050.png,4,0,500000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
91000051,地牢币,地牢商店的货币，用于在地牢商店购买一些物品。,9,0,0,0,elogo91000051.png,elogo91000051.png,5,0,100000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
91000052,阵营勇士选择卡,招募积累到一定次数时获得的奖励，可获得指定阵营中随机精英勇士,100,1,0,0,elogo91000052.png,elogo91000052.png,4,0,9999,0,0,0,0,1,1,0,0,0,0,0,0,0,71001|72001|73001|74001,0
91000053,领主声望,获得可提升自己的领主声望，从每日任务和周任务宝箱中获得，可以解锁领主通行证奖励,9,1,0,0,elogo91000053.png,elogo91000053.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000054,冒险勋章,冒险者的证明，从地牢中获得，用于解锁冒险通行证奖励,9,1,0,0,elogo91000054.png,elogo91000054.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000055,生命水晶,当精英品质的勇士突破自身的最高品质时会凝结出生命水晶。,9,1,0,0,elogo91000055.png,elogo91000055.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000056,希望泉水,来自神秘空间的泉水，激活创世神木的力量让勇士获得鼓舞。,9,1,0,0,elogo91000056.png,elogo91000056.png,4,0,0,0,1,0,0,1001,1,0,0,0,0,0,0,0,0,1
91000057,公会活跃度,公会活跃度，用于数据统计,9,1,0,0,elogo91000056.png,elogo91000056.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000058,招募积分,招募积分,9,1,0,0,elogo91000058.png,elogo91000058.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000059,月卡积分,月卡积分,9,1,0,0,elogo91000059.png,elogo91000059.png,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
91000060,节日活动积分,可在节日兑换活动中兑换道具,95,1,0,0,elogo91000060.png,elogo91000060.png,6,0,9999999,0,0,50000,0,1,1,0,0,0,0,0,0,0,0,0
92000001,金币,上级道具，1个上级道具等于1亿个下级道具，直接转化为下级道具显示,200,0,0,0,elogo91000001.png,elogo91000001.png,5,0,0,0,0,91000001,0,1,1,0,0,0,0,22,0,0,0,0
92000041,勇士经验,上级道具，1个上级道具等于1亿个下级道具，直接转化为下级道具显示,200,0,0,0,elogo91000041.png,elogo91000041.png,6,0,0,0,0,91000041,0,1,1,0,0,0,0,0,0,0,0,0
78000001,超值月卡,使用后可以立即获得250钻石，并且每日可以领取100钻石，持续30日,15,1,0,0,elogo78000001.png,0,4,0,9999,0,1,10010101,2,1001,1,0,0,0,0,0,0,0,0,0
78000002,至尊月卡,使用后可以立即获得500钻石，并且每日可以领取200钻石，持续30日,15,2,0,0,elogo78000002.png,0,4,0,9999,0,1,10010102,2,1001,1,0,0,0,0,0,0,0,0,0
78000003,6元新手礼包,触发6元新手礼包模拟充值,15,3,0,0,elogo78000003.png,0,4,0,9999,0,1,10010401,2,1001,1,0,0,0,0,0,0,0,0,0
78000004,30元新手礼包,触发30元新手礼包模拟充值,15,3,0,0,elogo78000004.png,0,4,0,9999,0,1,10010402,2,1001,1,0,0,0,0,0,0,0,0,0
78000005,68元新手礼包,触发68元新手礼包模拟充值,15,3,0,0,elogo78000005.png,0,4,0,9999,0,1,10010403,2,1001,1,0,0,0,0,0,0,0,0,0
78000006,128元新手礼包,触发128元新手礼包模拟充值,15,3,0,0,elogo78000006.png,0,4,0,9999,0,1,10010404,2,1001,1,0,0,0,0,0,0,0,0,0
78000007,328元新手礼包,触发328元新手礼包模拟充值,15,3,0,0,elogo78000007.png,0,4,0,9999,0,1,10010405,2,1001,1,0,0,0,0,0,0,0,0,0
78000008,648元新手礼包,触发648元新手礼包模拟充值,15,3,0,0,elogo78000008.png,0,4,0,9999,0,1,10010406,2,1001,1,0,0,0,0,0,0,0,0,0
78000009,成长礼包,触发128元成长礼包模拟充值,15,3,0,0,elogo78000009.png,0,4,0,9999,0,1,10010501,2,1001,1,0,0,0,0,0,0,0,0,0
40000001,战斗之证,初级战士的证明，持有它可以进入竞技场。,7,9,0,999,elogo40000001.png,elogo40000001.png,4,0,9999,0,1,0,0,1020,1,0,0,0,0,0,0,1,0,3
40000002,荣耀之证,高级战士的证明，持有它可以进入进入勇士竞技场。,7,9,0,999,elogo40000002.png,elogo40000002.png,4,0,9999,0,1,0,0,1020,1,0,0,0,0,0,0,1,0,3
41000003,法典残页,某位神使用的法典残页，拥有扭转时间的能力，可用于重置创世神木能量的等级。,7,9,0,999,elogo40000002.png,elogo40000002.png,4,0,9999,0,1,0,0,1020,1,0,0,0,0,0,0,0,0,1
41000001,试炼地牢开启道具,获取后自动使用，开启对应地牢,41,8,0,0,elogo41000001.png,elogo41000001.png,5,0,9999,0,1,1,2,1020,0,0,0,0,0,0,0,0,0,1
40000003,低级特殊宝石,较低级的宝石可以激活或强化1-10级各族勇士专属装备，通关17章后挂机掉落。,7,9,0,999,elogo40000003.png,elogo40000003.png,4,0,9999,0,1,0,0,1051,1,0,0,0,0,0,0,1,0,1
40000004,高级特殊宝石,高级的宝石可以强化11-20级各族勇士专属装备，通关18章后挂机掉落。,7,9,0,999,elogo40000004.png,elogo40000004.png,6,0,9999,0,1,0,0,1050,1,0,0,0,0,0,0,1,0,1
40000005,光明强化石,蕴含光明力量的宝石可以强化光明勇士的21-40级专属装备，通关19章后挂机掉落。,7,9,0,999,elogo40000005.png,elogo40000005.png,8,0,9999,0,1,0,0,1045,1,0,0,0,0,0,0,1,0,1
40000006,暗影强化石,蕴含暗影力量的宝石可以强化暗影勇士的21-40级专属装备，通关19章后挂机掉落。,7,9,0,999,elogo40000006.png,elogo40000006.png,8,0,9999,0,1,0,0,1044,1,0,0,0,0,0,0,1,0,1
40000007,怒涛强化石,蕴含潮汐力量的宝石可以强化怒涛勇士的21-30级专属装备，通关19章后挂机掉落。,7,9,0,999,elogo40000007.png,elogo40000007.png,8,0,9999,0,1,0,0,1046,1,0,0,0,0,0,0,1,0,1
40000008,圣焰强化石,蕴含烈焰力量的宝石可以强化圣焰勇士的21-30级专属装备，通关19章后挂机掉落。,7,9,0,999,elogo40000008.png,elogo40000008.png,8,0,9999,0,1,0,0,1047,1,0,0,0,0,0,0,1,0,1
40000009,神峰强化石,蕴含自然力量的宝石可以强化神峰勇士的21-30级专属装备，通关19章后挂机掉落。,7,9,0,999,elogo40000009.png,elogo40000009.png,8,0,9999,0,1,0,0,1048,1,0,0,0,0,0,0,1,0,1
40000010,雷鸣强化石,蕴含雷霆力量的宝石可以强化雷鸣勇士的21-30级专属装备，通关19章后挂机掉落。,7,9,0,999,elogo40000010.png,elogo40000010.png,8,0,9999,0,1,0,0,1049,1,0,0,0,0,0,0,1,0,1
40000011,黎明之力,在地牢玩法中，可以复活所有祭坛中的勇士，并恢复所有勇士的生命和怒气值。,7,9,0,999,elogo40000011.png,elogo40000011.png,6,0,9999,0,1,0,0,1017,1,0,0,0,0,0,0,1,0,1
40000012,贤王神石,用于强化神器·贤王之面的等级。,7,9,0,999,elogo40000012.png,elogo40000012.png,4,0,9999,0,1,0,0,1040,1,0,0,0,0,0,0,1,0,4
40000013,光辉神石,用于强化神器·光辉之翼的等级。,7,9,0,999,elogo40000013.png,elogo40000013.png,4,0,9999,0,1,0,0,1039,1,0,0,0,0,0,0,1,0,4
40000014,神圣神石,用于强化神器·神圣头盔的等级。,7,9,0,999,elogo40000014.png,elogo40000014.png,4,0,9999,0,1,0,0,1038,1,0,0,0,0,0,0,1,0,4
40000015,黎明神石,用于强化神器·黎明王冠的等级。,7,9,0,999,elogo40000015.png,elogo40000015.png,4,0,9999,0,1,0,0,1037,1,0,0,0,0,0,0,1,0,4
40000016,圣光神石,用于强化神器·圣光十字的等级。,7,9,0,999,elogo40000016.png,elogo40000016.png,4,0,9999,0,1,0,0,1036,1,0,0,0,0,0,0,1,0,4
40000017,古代神石,用于强化神器·古代晶石的等级。,7,9,0,999,elogo40000017.png,elogo40000017.png,4,0,9999,0,1,0,0,1035,1,0,0,0,0,0,0,1,0,4
40000018,真神神石,用于强化神器·真神之视的等级。,7,9,0,999,elogo40000018.png,elogo40000018.png,4,0,9999,0,1,0,0,1034,1,0,0,0,0,0,0,1,0,4
40000019,力量神石,加持了魔能之力的神石，用于进阶传说重武器和板甲装备至T1，商铺和公会商店有几率出现。,7,10,0,999,elogo40000019.png,elogo40000019.png,6,0,9999,0,1,1,0,1041,1,0,0,0,0,0,0,0,0,1
40000020,敏捷神石,加持了魔能之力的神石，用于进阶传说轻武器和皮甲装备至T1，商铺和公会商店有几率出现。,7,10,0,999,elogo40000020.png,elogo40000020.png,6,0,9999,0,1,1,0,1042,1,0,0,0,0,0,0,0,0,1
40000021,智力神石,加持了魔能之力的神石，用于进阶传说法杖和布甲装备至T1，商铺和公会商店有几率出现。,7,10,0,999,elogo40000021.png,elogo40000021.png,6,0,9999,0,1,1,0,1043,1,0,0,0,0,0,0,0,0,1
40000022,兽魂之石,用于巨兽提高等级。,7,9,0,999,elogo91000001.png,elogo91000001.png,4,0,9999,0,1,0,0,1001,1,0,0,0,0,0,0,0,0,1
40000023,巨兽之魂,用于提高巨兽的等级、进阶和激活。,7,9,0,999,elogo91000001.png,elogo91000001.png,4,0,9999,0,1,0,0,1001,1,0,0,0,0,0,0,0,0,1
40000024,力量神晶,加持了魔能之力的神晶，用于进阶传说重武器和板甲装备至T2，商铺和公会商店有几率出现。,7,10,0,999,elogo40000024.png,elogo40000024.png,6,0,9999,0,1,2,0,1041,1,0,0,0,0,0,0,0,0,1
40000025,敏捷神晶,加持了魔能之力的神晶，用于进阶传说轻武器和皮甲装备至T2，商铺和公会商店有几率出现。,7,10,0,999,elogo40000025.png,elogo40000025.png,6,0,9999,0,1,2,0,1042,1,0,0,0,0,0,0,0,0,1
40000026,智力神晶,加持了魔能之力的神晶，用于进阶传说法杖和布甲装备至T2，商铺和公会商店有几率出现。,7,10,0,999,elogo40000026.png,elogo40000026.png,6,0,9999,0,1,2,0,1043,1,0,0,0,0,0,0,0,0,1
40000027,星辰强化石,蕴含星辰力量的宝石可以强化星辰勇士的21-40级专属装备，可从地牢商店中兑换。,7,9,0,999,elogo40000027.png,elogo40000027.png,8,0,9999,0,1,0,0,1050,1,0,0,0,0,0,0,1,0,1
42000101,地牢门票1,进入地牢消耗,42,8,0,0,elogo42000101.png,elogo42000101.png,5,0,9999,0,1,0,0,1022,0,0,0,0,0,0,0,0,0,1
42000102,地牢门票2,进入地牢消耗,42,8,0,0,elogo42000102.png,elogo42000102.png,5,0,9999,0,1,0,0,1022,0,0,0,0,0,0,0,0,0,1
42000103,地牢门票3,进入地牢消耗,42,8,0,0,elogo42000103.png,elogo42000103.png,5,0,9999,0,1,0,0,1022,0,0,0,0,0,0,0,0,0,1
42010001,普通召唤卷,可代替钻石抽取，凑齐10个可以代替进行高级招募10连抽,7,9,0,0,elogo42010001.png,elogo42010001.png,4,0,9999,0,1,0,0,1019,0,0,0,0,0,0,0,1,0,1
42010002,阵营召唤卷,用于阵营召唤，凑齐10个可以进行阵营招募10连抽,7,9,0,0,elogo42010002.png,elogo42010002.png,6,0,9999,0,1,0,0,1018,0,0,0,0,0,0,0,1,0,1
42010003,占卜卷,可代替钻石用来进行占卜,7,9,0,0,elogo42010003.png,elogo42010003.png,8,0,9999,0,1,0,0,1017,0,0,0,0,0,0,0,1,0,1
42010004,次元召唤卷,可代替钻石抽取，凑齐10个可以代替进行次元召唤10连抽,7,9,0,0,elogo42010004.png,elogo42010004.png,4,0,9999,0,1,0,0,1016,0,0,0,0,0,0,0,1,0,1
81000001,青铜锻造币,雷鸣之城认可的货币，由青铜打造，可以提供10点强化经验。,67,0,0,0,elogo81000001.png,elogo81000001.png,2,0,9999,0,1,10,0,1021,0,0,0,0,0,0,0,1,0,1
81000002,白银锻造币,雷鸣之城认可的货币，由白银打造，可以提供1000点强化经验。,67,0,0,0,elogo81000002.png,elogo81000002.png,4,0,9999,0,1,1000,0,1020,0,0,0,0,0,0,0,1,0,1
82000001,雷鸣锻造卷,雷鸣之城铁匠认可的锻造卷，可以把传说及更高品质装备的加成种族随机变化为其他种族。,7,9,0,0,elogo82000001.png,elogo82000001.png,4,0,9999,0,1,0,0,1021,0,0,0,0,0,0,0,1,0,1
83000001,暗域精华,暗域入侵-梦魇骑士活动中获得的道具，可以用于兑换各种奖励，活动结束后自动兑换为金币。,98,0,0,0,elogo83000001.png,elogo83000001.png,4,0,99999,0,1,30000,0,1022,0,0,0,0,0,0,0,0,0,1
83000002,暗域精华,暗域入侵-堕落君王活动中获得的道具，可以用于兑换各种奖励，活动结束后自动兑换为金币。,98,0,0,0,elogo83000001.png,elogo83000001.png,4,0,99999,0,1,30000,0,1022,0,0,0,0,0,0,0,0,0,1
83000003,暗域精华,暗域入侵-暗黑悟空活动中获得的道具，可以用于兑换各种奖励，活动结束后自动兑换为金币。,98,0,0,0,elogo83000001.png,elogo83000001.png,4,0,99999,0,1,30000,0,1022,0,0,0,0,0,0,0,0,0,1
83000004,暗域精华,未启用,98,0,0,0,elogo83000001.png,elogo83000001.png,4,0,99999,0,1,30000,0,1022,0,0,0,0,0,0,0,0,0,1
83000005,暗域精华,未启用,98,0,0,0,elogo83000001.png,elogo83000001.png,4,0,99999,0,1,30000,0,1022,0,0,0,0,0,0,0,0,0,1
83000006,暗域精华,未启用,98,0,0,0,elogo83000001.png,elogo83000001.png,4,0,99999,0,1,30000,0,1022,0,0,0,0,0,0,0,0,0,1
84000001,英雄币,用于超值兑换活动兑换道具，活动结束后自动兑换为金币,96,0,0,0,elogo84000001.png,elogo84000001.png,4,0,99999,0,1,50000,0,1022,0,0,0,0,0,0,0,1,0,0
84000002,青铜英雄币,用于超值兑换活动兑换道具，活动结束后自动兑换为金币,96,0,0,0,elogo84000001.png,elogo84000001.png,4,0,99999,0,1,50000,0,1023,0,0,0,0,0,0,0,1,0,0
84000003,白银英雄币,用于超值兑换活动兑换道具，活动结束后自动兑换为金币,96,0,0,0,elogo84000001.png,elogo84000001.png,4,0,99999,0,1,50000,0,1022,0,0,0,0,0,0,0,1,0,0
84000004,节日英雄币,用于超值兑换活动兑换道具，活动结束后自动兑换为金币,96,0,0,0,elogo84000001.png,elogo84000001.png,4,0,99999,0,1,50000,0,1022,0,0,0,0,0,0,0,1,0,0
