id,name,lv,needexp,getexp,fire,base_type1,base_value1,base_type2,base_value2,base_type3,base_value3,get_chance,get1,get2,get3,get4,get5,get6
50102034,骷髅兵·精锐,1,625,500,600,30,36,8,36,99,7200,10000,9800,190,10,0,0,0
50102034,骷髅兵·精锐,2,1375,1120,1350,30,72,8,72,99,14400,800,9800,190,10,0,0,0
50102034,骷髅兵·精锐,3,1750,2370,2850,30,108,8,108,99,21600,800,9800,190,10,0,0,0
50102034,骷髅兵·精锐,4,2500,3820,4590,30,144,8,144,99,28800,800,9800,190,10,0,0,0
50102034,骷髅兵·精锐,5,5000,5730,6880,30,216,8,216,99,43200,800,9800,190,10,0,0,0
50102034,骷髅兵·精锐,6,10000,9400,11280,30,288,8,288,99,57600,800,9800,190,10,0,0,0
50102034,骷髅兵·精锐,7,20000,16310,19570,30,360,8,360,99,72000,800,9800,190,10,0,0,0
50102034,骷髅兵·精锐,8,30000,29220,35070,30,432,8,432,99,86400,800,9800,190,10,0,0,0
50102034,骷髅兵·精锐,9,50000,46630,55960,30,576,8,576,99,115200,800,9800,190,10,0,0,0
50102034,骷髅兵·精锐,10,0,73050,87660,30,720,8,720,99,144000,800,9800,190,10,0,0,0
50102041,骷髅兵·特种,1,75,60,70,6,45,10,6,99,1200,10000,9800,190,10,0,0,0
50102041,骷髅兵·特种,2,165,130,160,6,90,10,12,99,2400,800,9800,190,10,0,0,0
50102041,骷髅兵·特种,3,210,280,340,6,135,10,18,99,3600,800,9800,190,10,0,0,0
50102041,骷髅兵·特种,4,300,450,550,6,180,10,24,99,4800,800,9800,190,10,0,0,0
50102041,骷髅兵·特种,5,600,680,820,6,270,10,36,99,7200,800,9800,190,10,0,0,0
50102041,骷髅兵·特种,6,1200,1120,1350,6,360,10,48,99,9600,800,9800,190,10,0,0,0
50102041,骷髅兵·特种,7,2400,1950,2340,6,450,10,60,99,12000,800,9800,190,10,0,0,0
50102041,骷髅兵·特种,8,3600,3500,4200,6,540,10,72,99,14400,800,9800,190,10,0,0,0
50102041,骷髅兵·特种,9,6000,5590,6710,6,720,10,96,99,19200,800,9800,190,10,0,0,0
50102041,骷髅兵·特种,10,0,8760,10510,6,900,10,120,99,24000,800,9800,190,10,0,0,0
50102042,骷髅兵·特种,1,150,120,140,6,90,10,12,99,2400,10000,9800,190,10,0,0,0
50102042,骷髅兵·特种,2,330,270,320,6,180,10,24,99,4800,800,9800,190,10,0,0,0
50102042,骷髅兵·特种,3,420,570,680,6,270,10,36,99,7200,800,9800,190,10,0,0,0
50102042,骷髅兵·特种,4,600,910,1100,6,360,10,48,99,9600,800,9800,190,10,0,0,0
50102042,骷髅兵·特种,5,1200,1370,1650,6,540,10,72,99,14400,800,9800,190,10,0,0,0
50102042,骷髅兵·特种,6,2400,2250,2700,6,720,10,96,99,19200,800,9800,190,10,0,0,0
50102042,骷髅兵·特种,7,4800,3910,4690,6,900,10,120,99,24000,800,9800,190,10,0,0,0
50102042,骷髅兵·特种,8,7200,7010,8410,6,1080,10,144,99,28800,800,9800,190,10,0,0,0
50102042,骷髅兵·特种,9,12000,11190,13430,6,1440,10,192,99,38400,800,9800,190,10,0,0,0
50102042,骷髅兵·特种,10,0,17530,21030,6,1800,10,240,99,48000,800,9800,190,10,0,0,0
50102043,骷髅兵·特种,1,300,240,280,6,180,10,24,99,4800,10000,9800,190,10,0,0,0
50102043,骷髅兵·特种,2,660,540,640,6,360,10,48,99,9600,800,9800,190,10,0,0,0
50102043,骷髅兵·特种,3,840,1140,1360,6,540,10,72,99,14400,800,9800,190,10,0,0,0
50102043,骷髅兵·特种,4,1200,1830,2200,6,720,10,96,99,19200,800,9800,190,10,0,0,0
50102043,骷髅兵·特种,5,2400,2750,3300,6,1080,10,144,99,28800,800,9800,190,10,0,0,0
50102043,骷髅兵·特种,6,4800,4510,5410,6,1440,10,192,99,38400,800,9800,190,10,0,0,0
50102043,骷髅兵·特种,7,9600,7830,9390,6,1800,10,240,99,48000,800,9800,190,10,0,0,0
50102043,骷髅兵·特种,8,14400,14020,16830,6,2160,10,288,99,57600,800,9800,190,10,0,0,0
50102043,骷髅兵·特种,9,24000,22380,26860,6,2880,10,384,99,76800,800,9800,190,10,0,0,0
50102043,骷髅兵·特种,10,0,35060,42070,6,3600,10,480,99,96000,800,9800,190,10,0,0,0
50102044,骷髅兵·特种,1,625,500,600,6,360,10,48,99,9600,10000,9800,190,10,0,0,0
50102044,骷髅兵·特种,2,1375,1120,1350,6,720,10,96,99,19200,800,9800,190,10,0,0,0
50102044,骷髅兵·特种,3,1750,2370,2850,6,1080,10,144,99,28800,800,9800,190,10,0,0,0
50102044,骷髅兵·特种,4,2500,3820,4590,6,1440,10,192,99,38400,800,9800,190,10,0,0,0
50102044,骷髅兵·特种,5,5000,5730,6880,6,2160,10,288,99,57600,800,9800,190,10,0,0,0
50102044,骷髅兵·特种,6,10000,9400,11280,6,2880,10,384,99,76800,800,9800,190,10,0,0,0
50102044,骷髅兵·特种,7,20000,16310,19570,6,3600,10,480,99,96000,800,9800,190,10,0,0,0
50102044,骷髅兵·特种,8,30000,29220,35070,6,4320,10,576,99,115200,800,9800,190,10,0,0,0
50102044,骷髅兵·特种,9,50000,46630,55960,6,5760,10,768,99,153600,800,9800,190,10,0,0,0
50102044,骷髅兵·特种,10,0,73050,87660,6,7200,10,960,99,192000,800,9800,190,10,0,0,0
50103011,地鼠·首领,1,75,60,70,8,36,108,4,99,3600,10000,9800,190,10,0,0,0
50103011,地鼠·首领,2,165,130,160,8,72,108,8,99,7200,800,9800,190,10,0,0,0
50103011,地鼠·首领,3,210,280,340,8,108,108,11,99,10800,800,9800,190,10,0,0,0
50103011,地鼠·首领,4,300,450,550,8,144,108,15,99,14400,800,9800,190,10,0,0,0
50103011,地鼠·首领,5,600,680,820,8,216,108,23,99,21600,800,9800,190,10,0,0,0
50103011,地鼠·首领,6,1200,1120,1350,8,288,108,30,99,28800,800,9800,190,10,0,0,0
50103011,地鼠·首领,7,2400,1950,2340,8,360,108,38,99,36000,800,9800,190,10,0,0,0
50103011,地鼠·首领,8,3600,3500,4200,8,432,108,45,99,43200,800,9800,190,10,0,0,0
50103011,地鼠·首领,9,6000,5590,6710,8,576,108,60,99,57600,800,9800,190,10,0,0,0
50103011,地鼠·首领,10,0,8760,10510,8,720,108,75,99,72000,800,9800,190,10,0,0,0
50103012,地鼠·首领,1,150,120,140,8,72,108,8,99,7200,10000,9800,190,10,0,0,0
50103012,地鼠·首领,2,330,270,320,8,144,108,15,99,14400,800,9800,190,10,0,0,0
50103012,地鼠·首领,3,420,570,680,8,216,108,23,99,21600,800,9800,190,10,0,0,0
50103012,地鼠·首领,4,600,910,1100,8,288,108,30,99,28800,800,9800,190,10,0,0,0
50103012,地鼠·首领,5,1200,1370,1650,8,432,108,45,99,43200,800,9800,190,10,0,0,0
50103012,地鼠·首领,6,2400,2250,2700,8,576,108,60,99,57600,800,9800,190,10,0,0,0
50103012,地鼠·首领,7,4800,3910,4690,8,720,108,75,99,72000,800,9800,190,10,0,0,0
50103012,地鼠·首领,8,7200,7010,8410,8,864,108,90,99,86400,800,9800,190,10,0,0,0
50103012,地鼠·首领,9,12000,11190,13430,8,1152,108,120,99,115200,800,9800,190,10,0,0,0
50103012,地鼠·首领,10,0,17530,21030,8,1440,108,150,99,144000,800,9800,190,10,0,0,0
50103013,地鼠·首领,1,300,240,280,8,144,108,15,99,14400,10000,9800,190,10,0,0,0
50103013,地鼠·首领,2,660,540,640,8,288,108,30,99,28800,800,9800,190,10,0,0,0
50103013,地鼠·首领,3,840,1140,1360,8,432,108,45,99,43200,800,9800,190,10,0,0,0
50103013,地鼠·首领,4,1200,1830,2200,8,576,108,60,99,57600,800,9800,190,10,0,0,0
50103013,地鼠·首领,5,2400,2750,3300,8,864,108,90,99,86400,800,9800,190,10,0,0,0
50103013,地鼠·首领,6,4800,4510,5410,8,1152,108,120,99,115200,800,9800,190,10,0,0,0
50103013,地鼠·首领,7,9600,7830,9390,8,1440,108,150,99,144000,800,9800,190,10,0,0,0
50103013,地鼠·首领,8,14400,14020,16830,8,1728,108,180,99,172800,800,9800,190,10,0,0,0
50103013,地鼠·首领,9,24000,22380,26860,8,2304,108,240,99,230400,800,9800,190,10,0,0,0
50103013,地鼠·首领,10,0,35060,42070,8,2880,108,300,99,288000,800,9800,190,10,0,0,0
50103014,地鼠·首领,1,625,500,600,8,288,108,30,99,28800,10000,9800,190,10,0,0,0
50103014,地鼠·首领,2,1375,1120,1350,8,576,108,60,99,57600,800,9800,190,10,0,0,0
50103014,地鼠·首领,3,1750,2370,2850,8,864,108,90,99,86400,800,9800,190,10,0,0,0
50103014,地鼠·首领,4,2500,3820,4590,8,1152,108,120,99,115200,800,9800,190,10,0,0,0
50103014,地鼠·首领,5,5000,5730,6880,8,1728,108,180,99,172800,800,9800,190,10,0,0,0
50103014,地鼠·首领,6,10000,9400,11280,8,2304,108,240,99,230400,800,9800,190,10,0,0,0
50103014,地鼠·首领,7,20000,16310,19570,8,2880,108,300,99,288000,800,9800,190,10,0,0,0
50103014,地鼠·首领,8,30000,29220,35070,8,3456,108,360,99,345600,800,9800,190,10,0,0,0
50103014,地鼠·首领,9,50000,46630,55960,8,4608,108,480,99,460800,800,9800,190,10,0,0,0
50103014,地鼠·首领,10,0,73050,87660,8,5760,108,600,99,576000,800,9800,190,10,0,0,0
50103021,地鼠·核心,1,75,60,70,7,5,106,1,99,500,10000,9800,190,10,0,0,0
50103021,地鼠·核心,2,165,130,160,7,9,106,2,99,900,800,9800,190,10,0,0,0
50103021,地鼠·核心,3,210,280,340,7,14,106,2,99,1400,800,9800,190,10,0,0,0
50103021,地鼠·核心,4,300,450,550,7,18,106,3,99,1800,800,9800,190,10,0,0,0
50103021,地鼠·核心,5,600,680,820,7,27,106,5,99,2700,800,9800,190,10,0,0,0
50103021,地鼠·核心,6,1200,1120,1350,7,36,106,6,99,3600,800,9800,190,10,0,0,0
50103021,地鼠·核心,7,2400,1950,2340,7,45,106,8,99,4500,800,9800,190,10,0,0,0
50103021,地鼠·核心,8,3600,3500,4200,7,54,106,9,99,5400,800,9800,190,10,0,0,0
50103021,地鼠·核心,9,6000,5590,6710,7,72,106,12,99,7200,800,9800,190,10,0,0,0
50103021,地鼠·核心,10,0,8760,10510,7,90,106,15,99,9000,800,9800,190,10,0,0,0
50103022,地鼠·核心,1,150,120,140,7,9,106,2,99,900,10000,9800,190,10,0,0,0
50103022,地鼠·核心,2,330,270,320,7,18,106,3,99,1800,800,9800,190,10,0,0,0
50103022,地鼠·核心,3,420,570,680,7,27,106,5,99,2700,800,9800,190,10,0,0,0
50103022,地鼠·核心,4,600,910,1100,7,36,106,6,99,3600,800,9800,190,10,0,0,0
50103022,地鼠·核心,5,1200,1370,1650,7,54,106,9,99,5400,800,9800,190,10,0,0,0
50103022,地鼠·核心,6,2400,2250,2700,7,72,106,12,99,7200,800,9800,190,10,0,0,0
50103022,地鼠·核心,7,4800,3910,4690,7,90,106,15,99,9000,800,9800,190,10,0,0,0
50103022,地鼠·核心,8,7200,7010,8410,7,108,106,18,99,10800,800,9800,190,10,0,0,0
50103022,地鼠·核心,9,12000,11190,13430,7,144,106,24,99,14400,800,9800,190,10,0,0,0
50103022,地鼠·核心,10,0,17530,21030,7,180,106,30,99,18000,800,9800,190,10,0,0,0
50103023,地鼠·核心,1,300,240,280,7,18,106,3,99,1800,10000,9800,190,10,0,0,0
50103023,地鼠·核心,2,660,540,640,7,36,106,6,99,3600,800,9800,190,10,0,0,0
50103023,地鼠·核心,3,840,1140,1360,7,54,106,9,99,5400,800,9800,190,10,0,0,0
50103023,地鼠·核心,4,1200,1830,2200,7,72,106,12,99,7200,800,9800,190,10,0,0,0
50103023,地鼠·核心,5,2400,2750,3300,7,108,106,18,99,10800,800,9800,190,10,0,0,0
50103023,地鼠·核心,6,4800,4510,5410,7,144,106,24,99,14400,800,9800,190,10,0,0,0
50103023,地鼠·核心,7,9600,7830,9390,7,180,106,30,99,18000,800,9800,190,10,0,0,0
50103023,地鼠·核心,8,14400,14020,16830,7,216,106,36,99,21600,800,9800,190,10,0,0,0
50103023,地鼠·核心,9,24000,22380,26860,7,288,106,48,99,28800,800,9800,190,10,0,0,0
50103023,地鼠·核心,10,0,35060,42070,7,360,106,60,99,36000,800,9800,190,10,0,0,0
50103024,地鼠·核心,1,625,500,600,7,36,106,6,99,3600,10000,9800,190,10,0,0,0
50103024,地鼠·核心,2,1375,1120,1350,7,72,106,12,99,7200,800,9800,190,10,0,0,0
50103024,地鼠·核心,3,1750,2370,2850,7,108,106,18,99,10800,800,9800,190,10,0,0,0
50103024,地鼠·核心,4,2500,3820,4590,7,144,106,24,99,14400,800,9800,190,10,0,0,0
50103024,地鼠·核心,5,5000,5730,6880,7,216,106,36,99,21600,800,9800,190,10,0,0,0
50103024,地鼠·核心,6,10000,9400,11280,7,288,106,48,99,28800,800,9800,190,10,0,0,0
50103024,地鼠·核心,7,20000,16310,19570,7,360,106,60,99,36000,800,9800,190,10,0,0,0
50103024,地鼠·核心,8,30000,29220,35070,7,432,106,72,99,43200,800,9800,190,10,0,0,0
50103024,地鼠·核心,9,50000,46630,55960,7,576,106,96,99,57600,800,9800,190,10,0,0,0
50103024,地鼠·核心,10,0,73050,87660,7,720,106,120,99,72000,800,9800,190,10,0,0,0
50103031,地鼠·精锐,1,75,60,70,8,5,107,1,99,500,10000,9800,190,10,0,0,0
50103031,地鼠·精锐,2,165,130,160,8,9,107,2,99,900,800,9800,190,10,0,0,0
50103031,地鼠·精锐,3,210,280,340,8,14,107,2,99,1400,800,9800,190,10,0,0,0
50103031,地鼠·精锐,4,300,450,550,8,18,107,3,99,1800,800,9800,190,10,0,0,0
50103031,地鼠·精锐,5,600,680,820,8,27,107,5,99,2700,800,9800,190,10,0,0,0
50103031,地鼠·精锐,6,1200,1120,1350,8,36,107,6,99,3600,800,9800,190,10,0,0,0
50103031,地鼠·精锐,7,2400,1950,2340,8,45,107,8,99,4500,800,9800,190,10,0,0,0
50103031,地鼠·精锐,8,3600,3500,4200,8,54,107,9,99,5400,800,9800,190,10,0,0,0
50103031,地鼠·精锐,9,6000,5590,6710,8,72,107,12,99,7200,800,9800,190,10,0,0,0
50103031,地鼠·精锐,10,0,8760,10510,8,90,107,15,99,9000,800,9800,190,10,0,0,0
50103032,地鼠·精锐,1,150,120,140,8,9,107,2,99,900,10000,9800,190,10,0,0,0
50103032,地鼠·精锐,2,330,270,320,8,18,107,3,99,1800,800,9800,190,10,0,0,0
50103032,地鼠·精锐,3,420,570,680,8,27,107,5,99,2700,800,9800,190,10,0,0,0
50103032,地鼠·精锐,4,600,910,1100,8,36,107,6,99,3600,800,9800,190,10,0,0,0
50103032,地鼠·精锐,5,1200,1370,1650,8,54,107,9,99,5400,800,9800,190,10,0,0,0
50103032,地鼠·精锐,6,2400,2250,2700,8,72,107,12,99,7200,800,9800,190,10,0,0,0
50103032,地鼠·精锐,7,4800,3910,4690,8,90,107,15,99,9000,800,9800,190,10,0,0,0
50103032,地鼠·精锐,8,7200,7010,8410,8,108,107,18,99,10800,800,9800,190,10,0,0,0
50103032,地鼠·精锐,9,12000,11190,13430,8,144,107,24,99,14400,800,9800,190,10,0,0,0
50103032,地鼠·精锐,10,0,17530,21030,8,180,107,30,99,18000,800,9800,190,10,0,0,0
50103033,地鼠·精锐,1,300,240,280,8,18,107,3,99,1800,10000,9800,190,10,0,0,0
50103033,地鼠·精锐,2,660,540,640,8,36,107,6,99,3600,800,9800,190,10,0,0,0
50103033,地鼠·精锐,3,840,1140,1360,8,54,107,9,99,5400,800,9800,190,10,0,0,0
50103033,地鼠·精锐,4,1200,1830,2200,8,72,107,12,99,7200,800,9800,190,10,0,0,0
50103033,地鼠·精锐,5,2400,2750,3300,8,108,107,18,99,10800,800,9800,190,10,0,0,0
50103033,地鼠·精锐,6,4800,4510,5410,8,144,107,24,99,14400,800,9800,190,10,0,0,0
50103033,地鼠·精锐,7,9600,7830,9390,8,180,107,30,99,18000,800,9800,190,10,0,0,0
50103033,地鼠·精锐,8,14400,14020,16830,8,216,107,36,99,21600,800,9800,190,10,0,0,0
50103033,地鼠·精锐,9,24000,22380,26860,8,288,107,48,99,28800,800,9800,190,10,0,0,0
50103033,地鼠·精锐,10,0,35060,42070,8,360,107,60,99,36000,800,9800,190,10,0,0,0
50103034,地鼠·精锐,1,625,500,600,8,36,107,6,99,3600,10000,9800,190,10,0,0,0
50103034,地鼠·精锐,2,1375,1120,1350,8,72,107,12,99,7200,800,9800,190,10,0,0,0
50103034,地鼠·精锐,3,1750,2370,2850,8,108,107,18,99,10800,800,9800,190,10,0,0,0
50103034,地鼠·精锐,4,2500,3820,4590,8,144,107,24,99,14400,800,9800,190,10,0,0,0
50103034,地鼠·精锐,5,5000,5730,6880,8,216,107,36,99,21600,800,9800,190,10,0,0,0
50103034,地鼠·精锐,6,10000,9400,11280,8,288,107,48,99,28800,800,9800,190,10,0,0,0
50103034,地鼠·精锐,7,20000,16310,19570,8,360,107,60,99,36000,800,9800,190,10,0,0,0
50103034,地鼠·精锐,8,30000,29220,35070,8,432,107,72,99,43200,800,9800,190,10,0,0,0
50103034,地鼠·精锐,9,50000,46630,55960,8,576,107,96,99,57600,800,9800,190,10,0,0,0
50103034,地鼠·精锐,10,0,73050,87660,8,720,107,120,99,72000,800,9800,190,10,0,0,0
50103041,地鼠·特种,1,75,60,70,6,60,7,5,99,1700,10000,9800,190,10,0,0,0
50103041,地鼠·特种,2,165,130,160,6,120,7,9,99,3300,800,9800,190,10,0,0,0
50103041,地鼠·特种,3,210,280,340,6,180,7,14,99,5000,800,9800,190,10,0,0,0
50103041,地鼠·特种,4,300,450,550,6,240,7,18,99,6600,800,9800,190,10,0,0,0
50103041,地鼠·特种,5,600,680,820,6,360,7,27,99,9900,800,9800,190,10,0,0,0
50103041,地鼠·特种,6,1200,1120,1350,6,480,7,36,99,13200,800,9800,190,10,0,0,0
50103041,地鼠·特种,7,2400,1950,2340,6,600,7,45,99,16500,800,9800,190,10,0,0,0
50103041,地鼠·特种,8,3600,3500,4200,6,720,7,54,99,19800,800,9800,190,10,0,0,0
50103041,地鼠·特种,9,6000,5590,6710,6,960,7,72,99,26400,800,9800,190,10,0,0,0
50103041,地鼠·特种,10,0,8760,10510,6,1200,7,90,99,33000,800,9800,190,10,0,0,0
50103042,地鼠·特种,1,150,120,140,6,120,7,9,99,3300,10000,9800,190,10,0,0,0
50103042,地鼠·特种,2,330,270,320,6,240,7,18,99,6600,800,9800,190,10,0,0,0
50103042,地鼠·特种,3,420,570,680,6,360,7,27,99,9900,800,9800,190,10,0,0,0
50103042,地鼠·特种,4,600,910,1100,6,480,7,36,99,13200,800,9800,190,10,0,0,0
50103042,地鼠·特种,5,1200,1370,1650,6,720,7,54,99,19800,800,9800,190,10,0,0,0
50103042,地鼠·特种,6,2400,2250,2700,6,960,7,72,99,26400,800,9800,190,10,0,0,0
50103042,地鼠·特种,7,4800,3910,4690,6,1200,7,90,99,33000,800,9800,190,10,0,0,0
50103042,地鼠·特种,8,7200,7010,8410,6,1440,7,108,99,39600,800,9800,190,10,0,0,0
50103042,地鼠·特种,9,12000,11190,13430,6,1920,7,144,99,52800,800,9800,190,10,0,0,0
50103042,地鼠·特种,10,0,17530,21030,6,2400,7,180,99,66000,800,9800,190,10,0,0,0
50103043,地鼠·特种,1,300,240,280,6,240,7,18,99,6600,10000,9800,190,10,0,0,0
50103043,地鼠·特种,2,660,540,640,6,480,7,36,99,13200,800,9800,190,10,0,0,0
50103043,地鼠·特种,3,840,1140,1360,6,720,7,54,99,19800,800,9800,190,10,0,0,0
50103043,地鼠·特种,4,1200,1830,2200,6,960,7,72,99,26400,800,9800,190,10,0,0,0
50103043,地鼠·特种,5,2400,2750,3300,6,1440,7,108,99,39600,800,9800,190,10,0,0,0
50103043,地鼠·特种,6,4800,4510,5410,6,1920,7,144,99,52800,800,9800,190,10,0,0,0
50103043,地鼠·特种,7,9600,7830,9390,6,2400,7,180,99,66000,800,9800,190,10,0,0,0
50103043,地鼠·特种,8,14400,14020,16830,6,2880,7,216,99,79200,800,9800,190,10,0,0,0
50103043,地鼠·特种,9,24000,22380,26860,6,3840,7,288,99,105600,800,9800,190,10,0,0,0
50103043,地鼠·特种,10,0,35060,42070,6,4800,7,360,99,132000,800,9800,190,10,0,0,0
50103044,地鼠·特种,1,625,500,600,6,480,7,36,99,13200,10000,9800,190,10,0,0,0
50103044,地鼠·特种,2,1375,1120,1350,6,960,7,72,99,26400,800,9800,190,10,0,0,0
50103044,地鼠·特种,3,1750,2370,2850,6,1440,7,108,99,39600,800,9800,190,10,0,0,0
50103044,地鼠·特种,4,2500,3820,4590,6,1920,7,144,99,52800,800,9800,190,10,0,0,0
50103044,地鼠·特种,5,5000,5730,6880,6,2880,7,216,99,79200,800,9800,190,10,0,0,0
50103044,地鼠·特种,6,10000,9400,11280,6,3840,7,288,99,105600,800,9800,190,10,0,0,0
50103044,地鼠·特种,7,20000,16310,19570,6,4800,7,360,99,132000,800,9800,190,10,0,0,0
50103044,地鼠·特种,8,30000,29220,35070,6,5760,7,432,99,158400,800,9800,190,10,0,0,0
50103044,地鼠·特种,9,50000,46630,55960,6,7680,7,576,99,211200,800,9800,190,10,0,0,0
50103044,地鼠·特种,10,0,73050,87660,6,9600,7,720,99,264000,800,9800,190,10,0,0,0
50104011,林妖·首领,1,75,60,70,9,72,109,4,99,3600,10000,9800,190,10,0,0,0
50104011,林妖·首领,2,165,130,160,9,144,109,8,99,7200,800,9800,190,10,0,0,0
50104011,林妖·首领,3,210,280,340,9,216,109,11,99,10800,800,9800,190,10,0,0,0
50104011,林妖·首领,4,300,450,550,9,288,109,15,99,14400,800,9800,190,10,0,0,0
50104011,林妖·首领,5,600,680,820,9,432,109,23,99,21600,800,9800,190,10,0,0,0
50104011,林妖·首领,6,1200,1120,1350,9,576,109,30,99,28800,800,9800,190,10,0,0,0
50104011,林妖·首领,7,2400,1950,2340,9,720,109,38,99,36000,800,9800,190,10,0,0,0
50104011,林妖·首领,8,3600,3500,4200,9,864,109,45,99,43200,800,9800,190,10,0,0,0
50104011,林妖·首领,9,6000,5590,6710,9,1152,109,60,99,57600,800,9800,190,10,0,0,0
50104011,林妖·首领,10,0,8760,10510,9,1440,109,75,99,72000,800,9800,190,10,0,0,0
50104012,林妖·首领,1,150,120,140,9,144,109,8,99,7200,10000,9800,190,10,0,0,0
50104012,林妖·首领,2,330,270,320,9,288,109,15,99,14400,800,9800,190,10,0,0,0
50104012,林妖·首领,3,420,570,680,9,432,109,23,99,21600,800,9800,190,10,0,0,0
50104012,林妖·首领,4,600,910,1100,9,576,109,30,99,28800,800,9800,190,10,0,0,0
50104012,林妖·首领,5,1200,1370,1650,9,864,109,45,99,43200,800,9800,190,10,0,0,0
50104012,林妖·首领,6,2400,2250,2700,9,1152,109,60,99,57600,800,9800,190,10,0,0,0
50104012,林妖·首领,7,4800,3910,4690,9,1440,109,75,99,72000,800,9800,190,10,0,0,0
50104012,林妖·首领,8,7200,7010,8410,9,1728,109,90,99,86400,800,9800,190,10,0,0,0
50104012,林妖·首领,9,12000,11190,13430,9,2304,109,120,99,115200,800,9800,190,10,0,0,0
50104012,林妖·首领,10,0,17530,21030,9,2880,109,150,99,144000,800,9800,190,10,0,0,0
50104013,林妖·首领,1,300,240,280,9,288,109,15,99,14400,10000,9800,190,10,0,0,0
50104013,林妖·首领,2,660,540,640,9,576,109,30,99,28800,800,9800,190,10,0,0,0
50104013,林妖·首领,3,840,1140,1360,9,864,109,45,99,43200,800,9800,190,10,0,0,0
50104013,林妖·首领,4,1200,1830,2200,9,1152,109,60,99,57600,800,9800,190,10,0,0,0
50104013,林妖·首领,5,2400,2750,3300,9,1728,109,90,99,86400,800,9800,190,10,0,0,0
50104013,林妖·首领,6,4800,4510,5410,9,2304,109,120,99,115200,800,9800,190,10,0,0,0
50104013,林妖·首领,7,9600,7830,9390,9,2880,109,150,99,144000,800,9800,190,10,0,0,0
50104013,林妖·首领,8,14400,14020,16830,9,3456,109,180,99,172800,800,9800,190,10,0,0,0
50104013,林妖·首领,9,24000,22380,26860,9,4608,109,240,99,230400,800,9800,190,10,0,0,0
50104013,林妖·首领,10,0,35060,42070,9,5760,109,300,99,288000,800,9800,190,10,0,0,0
50104014,林妖·首领,1,625,500,600,9,576,109,30,99,28800,10000,9800,190,10,0,0,0
50104014,林妖·首领,2,1375,1120,1350,9,1152,109,60,99,57600,800,9800,190,10,0,0,0
50104014,林妖·首领,3,1750,2370,2850,9,1728,109,90,99,86400,800,9800,190,10,0,0,0
50104014,林妖·首领,4,2500,3820,4590,9,2304,109,120,99,115200,800,9800,190,10,0,0,0
50104014,林妖·首领,5,5000,5730,6880,9,3456,109,180,99,172800,800,9800,190,10,0,0,0
50104014,林妖·首领,6,10000,9400,11280,9,4608,109,240,99,230400,800,9800,190,10,0,0,0
50104014,林妖·首领,7,20000,16310,19570,9,5760,109,300,99,288000,800,9800,190,10,0,0,0
50104014,林妖·首领,8,30000,29220,35070,9,6912,109,360,99,345600,800,9800,190,10,0,0,0
50104014,林妖·首领,9,50000,46630,55960,9,9216,109,480,99,460800,800,9800,190,10,0,0,0
50104014,林妖·首领,10,0,73050,87660,9,11520,109,600,99,576000,800,9800,190,10,0,0,0
50104021,林妖·核心,1,75,60,70,9,9,109,1,99,450,10000,9800,190,10,0,0,0
50104021,林妖·核心,2,165,130,160,9,18,109,2,99,900,800,9800,190,10,0,0,0
50104021,林妖·核心,3,210,280,340,9,27,109,2,99,1350,800,9800,190,10,0,0,0
50104021,林妖·核心,4,300,450,550,9,36,109,3,99,1800,800,9800,190,10,0,0,0
50104021,林妖·核心,5,600,680,820,9,54,109,5,99,2700,800,9800,190,10,0,0,0
50104021,林妖·核心,6,1200,1120,1350,9,72,109,6,99,3600,800,9800,190,10,0,0,0
50104021,林妖·核心,7,2400,1950,2340,9,90,109,8,99,4500,800,9800,190,10,0,0,0
50104021,林妖·核心,8,3600,3500,4200,9,108,109,9,99,5400,800,9800,190,10,0,0,0
50104021,林妖·核心,9,6000,5590,6710,9,144,109,12,99,7200,800,9800,190,10,0,0,0
