id,lotteryid,description,chance,type,groupid,groupwt,itemid,itemdes,itemwt,min,max,havelot,haveitemwt
322,10006,挂机-紫+装,0,1,101,0,60640055,迅风战靴,1,1,1,0,0
323,10006,挂机-紫+装,0,1,101,0,60640056,迅风战靴,1,1,1,0,0
324,10007,挂机-橙装,1000,1,101,10000,60110060,破空黑剑,1,1,1,0,0
325,10007,挂机-橙装,0,1,101,0,60110061,破空黑剑,1,1,1,0,0
326,10007,挂机-橙装,0,1,101,0,60110062,破空黑剑,1,1,1,0,0
327,10007,挂机-橙装,0,1,101,0,60110063,破空黑剑,1,1,1,0,0
328,10007,挂机-橙装,0,1,101,0,60110064,破空黑剑,1,1,1,0,0
329,10007,挂机-橙装,0,1,101,0,60110065,破空黑剑,1,1,1,0,0
330,10007,挂机-橙装,0,1,101,0,60110066,破空黑剑,1,1,1,0,0
331,10007,挂机-橙装,0,1,101,0,60210060,地恸战锤,1,1,1,0,0
332,10007,挂机-橙装,0,1,101,0,60210061,地恸战锤,1,1,1,0,0
333,10007,挂机-橙装,0,1,101,0,60210062,地恸战锤,1,1,1,0,0
334,10007,挂机-橙装,0,1,101,0,60210063,地恸战锤,1,1,1,0,0
335,10007,挂机-橙装,0,1,101,0,60210064,地恸战锤,1,1,1,0,0
336,10007,挂机-橙装,0,1,101,0,60210065,地恸战锤,1,1,1,0,0
337,10007,挂机-橙装,0,1,101,0,60210066,地恸战锤,1,1,1,0,0
338,10007,挂机-橙装,0,1,101,0,60310060,奥术魔杖,1,1,1,0,0
339,10007,挂机-橙装,0,1,101,0,60310061,奥术魔杖,1,1,1,0,0
340,10007,挂机-橙装,0,1,101,0,60310062,奥术魔杖,1,1,1,0,0
341,10007,挂机-橙装,0,1,101,0,60310063,奥术魔杖,1,1,1,0,0
342,10007,挂机-橙装,0,1,101,0,60310064,奥术魔杖,1,1,1,0,0
343,10007,挂机-橙装,0,1,101,0,60310065,奥术魔杖,1,1,1,0,0
344,10007,挂机-橙装,0,1,101,0,60310066,奥术魔杖,1,1,1,0,0
345,10007,挂机-橙装,0,1,101,0,60420060,地恸战盔,1,1,1,0,0
346,10007,挂机-橙装,0,1,101,0,60420061,地恸战盔,1,1,1,0,0
347,10007,挂机-橙装,0,1,101,0,60420062,地恸战盔,1,1,1,0,0
348,10007,挂机-橙装,0,1,101,0,60420063,地恸战盔,1,1,1,0,0
349,10007,挂机-橙装,0,1,101,0,60420064,地恸战盔,1,1,1,0,0
350,10007,挂机-橙装,0,1,101,0,60420065,地恸战盔,1,1,1,0,0
351,10007,挂机-橙装,0,1,101,0,60420066,地恸战盔,1,1,1,0,0
352,10007,挂机-橙装,0,1,101,0,60430060,地恸板甲,1,1,1,0,0
353,10007,挂机-橙装,0,1,101,0,60430061,地恸板甲,1,1,1,0,0
354,10007,挂机-橙装,0,1,101,0,60430062,地恸板甲,1,1,1,0,0
355,10007,挂机-橙装,0,1,101,0,60430063,地恸板甲,1,1,1,0,0
356,10007,挂机-橙装,0,1,101,0,60430064,地恸板甲,1,1,1,0,0
357,10007,挂机-橙装,0,1,101,0,60430065,地恸板甲,1,1,1,0,0
358,10007,挂机-橙装,0,1,101,0,60430066,地恸板甲,1,1,1,0,0
359,10007,挂机-橙装,0,1,101,0,60440060,地恸战靴,1,1,1,0,0
360,10007,挂机-橙装,0,1,101,0,60440061,地恸战靴,1,1,1,0,0
361,10007,挂机-橙装,0,1,101,0,60440062,地恸战靴,1,1,1,0,0
362,10007,挂机-橙装,0,1,101,0,60440063,地恸战靴,1,1,1,0,0
363,10007,挂机-橙装,0,1,101,0,60440064,地恸战靴,1,1,1,0,0
364,10007,挂机-橙装,0,1,101,0,60440065,地恸战靴,1,1,1,0,0
365,10007,挂机-橙装,0,1,101,0,60440066,地恸战靴,1,1,1,0,0
366,10007,挂机-橙装,0,1,101,0,60520060,奥术巫帽,1,1,1,0,0
367,10007,挂机-橙装,0,1,101,0,60520061,奥术巫帽,1,1,1,0,0
368,10007,挂机-橙装,0,1,101,0,60520062,奥术巫帽,1,1,1,0,0
369,10007,挂机-橙装,0,1,101,0,60520063,奥术巫帽,1,1,1,0,0
370,10007,挂机-橙装,0,1,101,0,60520064,奥术巫帽,1,1,1,0,0
371,10007,挂机-橙装,0,1,101,0,60520065,奥术巫帽,1,1,1,0,0
372,10007,挂机-橙装,0,1,101,0,60520066,奥术巫帽,1,1,1,0,0
373,10007,挂机-橙装,0,1,101,0,60530060,奥术法袍,1,1,1,0,0
374,10007,挂机-橙装,0,1,101,0,60530061,奥术法袍,1,1,1,0,0
375,10007,挂机-橙装,0,1,101,0,60530062,奥术法袍,1,1,1,0,0
376,10007,挂机-橙装,0,1,101,0,60530063,奥术法袍,1,1,1,0,0
377,10007,挂机-橙装,0,1,101,0,60530064,奥术法袍,1,1,1,0,0
378,10007,挂机-橙装,0,1,101,0,60530065,奥术法袍,1,1,1,0,0
379,10007,挂机-橙装,0,1,101,0,60530066,奥术法袍,1,1,1,0,0
380,10007,挂机-橙装,0,1,101,0,60540060,奥术布靴,1,1,1,0,0
381,10007,挂机-橙装,0,1,101,0,60540061,奥术布靴,1,1,1,0,0
382,10007,挂机-橙装,0,1,101,0,60540062,奥术布靴,1,1,1,0,0
383,10007,挂机-橙装,0,1,101,0,60540063,奥术布靴,1,1,1,0,0
384,10007,挂机-橙装,0,1,101,0,60540064,奥术布靴,1,1,1,0,0
385,10007,挂机-橙装,0,1,101,0,60540065,奥术布靴,1,1,1,0,0
386,10007,挂机-橙装,0,1,101,0,60540066,奥术布靴,1,1,1,0,0
387,10007,挂机-橙装,0,1,101,0,60620060,破空皮盔,1,1,1,0,0
388,10007,挂机-橙装,0,1,101,0,60620061,破空皮盔,1,1,1,0,0
389,10007,挂机-橙装,0,1,101,0,60620062,破空皮盔,1,1,1,0,0
390,10007,挂机-橙装,0,1,101,0,60620063,破空皮盔,1,1,1,0,0
391,10007,挂机-橙装,0,1,101,0,60620064,破空皮盔,1,1,1,0,0
392,10007,挂机-橙装,0,1,101,0,60620065,破空皮盔,1,1,1,0,0
393,10007,挂机-橙装,0,1,101,0,60620066,破空皮盔,1,1,1,0,0
394,10007,挂机-橙装,0,1,101,0,60630060,破空皮甲,1,1,1,0,0
395,10007,挂机-橙装,0,1,101,0,60630061,破空皮甲,1,1,1,0,0
396,10007,挂机-橙装,0,1,101,0,60630062,破空皮甲,1,1,1,0,0
397,10007,挂机-橙装,0,1,101,0,60630063,破空皮甲,1,1,1,0,0
398,10007,挂机-橙装,0,1,101,0,60630064,破空皮甲,1,1,1,0,0
399,10007,挂机-橙装,0,1,101,0,60630065,破空皮甲,1,1,1,0,0
400,10007,挂机-橙装,0,1,101,0,60630066,破空皮甲,1,1,1,0,0
401,10007,挂机-橙装,0,1,101,0,60640060,破空战靴,1,1,1,0,0
402,10007,挂机-橙装,0,1,101,0,60640061,破空战靴,1,1,1,0,0
403,10007,挂机-橙装,0,1,101,0,60640062,破空战靴,1,1,1,0,0
404,10007,挂机-橙装,0,1,101,0,60640063,破空战靴,1,1,1,0,0
405,10007,挂机-橙装,0,1,101,0,60640064,破空战靴,1,1,1,0,0
406,10007,挂机-橙装,0,1,101,0,60640065,破空战靴,1,1,1,0,0
407,10007,挂机-橙装,0,1,101,0,60640066,破空战靴,1,1,1,0,0
408,10008,挂机-橙+装,1000,1,101,10000,60110070,月影铸剑,1,1,1,0,0
409,10008,挂机-橙+装,0,1,101,0,60110071,月影铸剑,1,1,1,0,0
410,10008,挂机-橙+装,0,1,101,0,60110072,月影铸剑,1,1,1,0,0
411,10008,挂机-橙+装,0,1,101,0,60110073,月影铸剑,1,1,1,0,0
412,10008,挂机-橙+装,0,1,101,0,60110074,月影铸剑,1,1,1,0,0
413,10008,挂机-橙+装,0,1,101,0,60110075,月影铸剑,1,1,1,0,0
414,10008,挂机-橙+装,0,1,101,0,60110076,月影铸剑,1,1,1,0,0
415,10008,挂机-橙+装,0,1,101,0,60210070,天使重锤,1,1,1,0,0
416,10008,挂机-橙+装,0,1,101,0,60210071,天使重锤,1,1,1,0,0
417,10008,挂机-橙+装,0,1,101,0,60210072,天使重锤,1,1,1,0,0
418,10008,挂机-橙+装,0,1,101,0,60210073,天使重锤,1,1,1,0,0
419,10008,挂机-橙+装,0,1,101,0,60210074,天使重锤,1,1,1,0,0
420,10008,挂机-橙+装,0,1,101,0,60210075,天使重锤,1,1,1,0,0
421,10008,挂机-橙+装,0,1,101,0,60210076,天使重锤,1,1,1,0,0
422,10008,挂机-橙+装,0,1,101,0,60310070,法神的传承,1,1,1,0,0
423,10008,挂机-橙+装,0,1,101,0,60310071,法神的传承,1,1,1,0,0
424,10008,挂机-橙+装,0,1,101,0,60310072,法神的传承,1,1,1,0,0
425,10008,挂机-橙+装,0,1,101,0,60310073,法神的传承,1,1,1,0,0
426,10008,挂机-橙+装,0,1,101,0,60310074,法神的传承,1,1,1,0,0
427,10008,挂机-橙+装,0,1,101,0,60310075,法神的传承,1,1,1,0,0
428,10008,挂机-橙+装,0,1,101,0,60310076,法神的传承,1,1,1,0,0
429,10008,挂机-橙+装,0,1,101,0,60420070,天使的战盔,1,1,1,0,0
430,10008,挂机-橙+装,0,1,101,0,60420071,天使的战盔,1,1,1,0,0
431,10008,挂机-橙+装,0,1,101,0,60420072,天使的战盔,1,1,1,0,0
432,10008,挂机-橙+装,0,1,101,0,60420073,天使的战盔,1,1,1,0,0
433,10008,挂机-橙+装,0,1,101,0,60420074,天使的战盔,1,1,1,0,0
434,10008,挂机-橙+装,0,1,101,0,60420075,天使的战盔,1,1,1,0,0
435,10008,挂机-橙+装,0,1,101,0,60420076,天使的战盔,1,1,1,0,0
436,10008,挂机-橙+装,0,1,101,0,60430070,天使的板甲,1,1,1,0,0
437,10008,挂机-橙+装,0,1,101,0,60430071,天使的板甲,1,1,1,0,0
438,10008,挂机-橙+装,0,1,101,0,60430072,天使的板甲,1,1,1,0,0
439,10008,挂机-橙+装,0,1,101,0,60430073,天使的板甲,1,1,1,0,0
440,10008,挂机-橙+装,0,1,101,0,60430074,天使的板甲,1,1,1,0,0
441,10008,挂机-橙+装,0,1,101,0,60430075,天使的板甲,1,1,1,0,0
442,10008,挂机-橙+装,0,1,101,0,60430076,天使的板甲,1,1,1,0,0
443,10008,挂机-橙+装,0,1,101,0,60440070,天使的战靴,1,1,1,0,0
444,10008,挂机-橙+装,0,1,101,0,60440071,天使的战靴,1,1,1,0,0
445,10008,挂机-橙+装,0,1,101,0,60440072,天使的战靴,1,1,1,0,0
446,10008,挂机-橙+装,0,1,101,0,60440073,天使的战靴,1,1,1,0,0
447,10008,挂机-橙+装,0,1,101,0,60440074,天使的战靴,1,1,1,0,0
448,10008,挂机-橙+装,0,1,101,0,60440075,天使的战靴,1,1,1,0,0
449,10008,挂机-橙+装,0,1,101,0,60440076,天使的战靴,1,1,1,0,0
450,10008,挂机-橙+装,0,1,101,0,60520070,传承兜帽,1,1,1,0,0
451,10008,挂机-橙+装,0,1,101,0,60520071,传承兜帽,1,1,1,0,0
452,10008,挂机-橙+装,0,1,101,0,60520072,传承兜帽,1,1,1,0,0
453,10008,挂机-橙+装,0,1,101,0,60520073,传承兜帽,1,1,1,0,0
454,10008,挂机-橙+装,0,1,101,0,60520074,传承兜帽,1,1,1,0,0
455,10008,挂机-橙+装,0,1,101,0,60520075,传承兜帽,1,1,1,0,0
456,10008,挂机-橙+装,0,1,101,0,60520076,传承兜帽,1,1,1,0,0
457,10008,挂机-橙+装,0,1,101,0,60530070,传承的法袍,1,1,1,0,0
458,10008,挂机-橙+装,0,1,101,0,60530071,传承的法袍,1,1,1,0,0
459,10008,挂机-橙+装,0,1,101,0,60530072,传承的法袍,1,1,1,0,0
460,10008,挂机-橙+装,0,1,101,0,60530073,传承的法袍,1,1,1,0,0
461,10008,挂机-橙+装,0,1,101,0,60530074,传承的法袍,1,1,1,0,0
462,10008,挂机-橙+装,0,1,101,0,60530075,传承的法袍,1,1,1,0,0
463,10008,挂机-橙+装,0,1,101,0,60530076,传承的法袍,1,1,1,0,0
464,10008,挂机-橙+装,0,1,101,0,60540070,传承的布靴,1,1,1,0,0
465,10008,挂机-橙+装,0,1,101,0,60540071,传承的布靴,1,1,1,0,0
466,10008,挂机-橙+装,0,1,101,0,60540072,传承的布靴,1,1,1,0,0
467,10008,挂机-橙+装,0,1,101,0,60540073,传承的布靴,1,1,1,0,0
468,10008,挂机-橙+装,0,1,101,0,60540074,传承的布靴,1,1,1,0,0
469,10008,挂机-橙+装,0,1,101,0,60540075,传承的布靴,1,1,1,0,0
470,10008,挂机-橙+装,0,1,101,0,60540076,传承的布靴,1,1,1,0,0
471,10008,挂机-橙+装,0,1,101,0,60620070,月影皮盔,1,1,1,0,0
472,10008,挂机-橙+装,0,1,101,0,60620071,月影皮盔,1,1,1,0,0
473,10008,挂机-橙+装,0,1,101,0,60620072,月影皮盔,1,1,1,0,0
474,10008,挂机-橙+装,0,1,101,0,60620073,月影皮盔,1,1,1,0,0
475,10008,挂机-橙+装,0,1,101,0,60620074,月影皮盔,1,1,1,0,0
476,10008,挂机-橙+装,0,1,101,0,60620075,月影皮盔,1,1,1,0,0
477,10008,挂机-橙+装,0,1,101,0,60620076,月影皮盔,1,1,1,0,0
478,10008,挂机-橙+装,0,1,101,0,60630070,月影皮甲,1,1,1,0,0
479,10008,挂机-橙+装,0,1,101,0,60630071,月影皮甲,1,1,1,0,0
480,10008,挂机-橙+装,0,1,101,0,60630072,月影皮甲,1,1,1,0,0
481,10008,挂机-橙+装,0,1,101,0,60630073,月影皮甲,1,1,1,0,0
482,10008,挂机-橙+装,0,1,101,0,60630074,月影皮甲,1,1,1,0,0
483,10008,挂机-橙+装,0,1,101,0,60630075,月影皮甲,1,1,1,0,0
484,10008,挂机-橙+装,0,1,101,0,60630076,月影皮甲,1,1,1,0,0
485,10008,挂机-橙+装,0,1,101,0,60640070,月影皮靴,1,1,1,0,0
486,10008,挂机-橙+装,0,1,101,0,60640071,月影皮靴,1,1,1,0,0
487,10008,挂机-橙+装,0,1,101,0,60640072,月影皮靴,1,1,1,0,0
488,10008,挂机-橙+装,0,1,101,0,60640073,月影皮靴,1,1,1,0,0
489,10008,挂机-橙+装,0,1,101,0,60640074,月影皮靴,1,1,1,0,0
490,10008,挂机-橙+装,0,1,101,0,60640075,月影皮靴,1,1,1,0,0
491,10008,挂机-橙+装,0,1,101,0,60640076,月影皮靴,1,1,1,0,0
492,10009,挂机-红装,260,1,101,10000,60110080,禁忌之剑,1,1,1,0,0
493,10009,挂机-红装,0,1,101,0,60110081,禁忌之剑,1,1,1,0,0
494,10009,挂机-红装,0,1,101,0,60110082,禁忌之剑,1,1,1,0,0
495,10009,挂机-红装,0,1,101,0,60110083,禁忌之剑,1,1,1,0,0
496,10009,挂机-红装,0,1,101,0,60110084,禁忌之剑,1,1,1,0,0
497,10009,挂机-红装,0,1,101,0,60110085,禁忌之剑,1,1,1,0,0
498,10009,挂机-红装,0,1,101,0,60110086,禁忌之剑,1,1,1,0,0
499,10009,挂机-红装,0,1,101,0,60210080,崩山之刃,1,1,1,0,0
500,10009,挂机-红装,0,1,101,0,60210081,崩山之刃,1,1,1,0,0
501,10009,挂机-红装,0,1,101,0,60210082,崩山之刃,1,1,1,0,0
502,10009,挂机-红装,0,1,101,0,60210083,崩山之刃,1,1,1,0,0
503,10009,挂机-红装,0,1,101,0,60210084,崩山之刃,1,1,1,0,0
504,10009,挂机-红装,0,1,101,0,60210085,崩山之刃,1,1,1,0,0
505,10009,挂机-红装,0,1,101,0,60210086,崩山之刃,1,1,1,0,0
506,10009,挂机-红装,0,1,101,0,60310080,魔焰巨杖,1,1,1,0,0
507,10009,挂机-红装,0,1,101,0,60310081,魔焰巨杖,1,1,1,0,0
508,10009,挂机-红装,0,1,101,0,60310082,魔焰巨杖,1,1,1,0,0
509,10009,挂机-红装,0,1,101,0,60310083,魔焰巨杖,1,1,1,0,0
510,10009,挂机-红装,0,1,101,0,60310084,魔焰巨杖,1,1,1,0,0
511,10009,挂机-红装,0,1,101,0,60310085,魔焰巨杖,1,1,1,0,0
512,10009,挂机-红装,0,1,101,0,60310086,魔焰巨杖,1,1,1,0,0
513,10009,挂机-红装,0,1,101,0,60420080,崩山战盔,1,1,1,0,0
514,10009,挂机-红装,0,1,101,0,60420081,崩山战盔,1,1,1,0,0
515,10009,挂机-红装,0,1,101,0,60420082,崩山战盔,1,1,1,0,0
516,10009,挂机-红装,0,1,101,0,60420083,崩山战盔,1,1,1,0,0
517,10009,挂机-红装,0,1,101,0,60420084,崩山战盔,1,1,1,0,0
518,10009,挂机-红装,0,1,101,0,60420085,崩山战盔,1,1,1,0,0
519,10009,挂机-红装,0,1,101,0,60420086,崩山战盔,1,1,1,0,0
520,10009,挂机-红装,0,1,101,0,60430080,崩山板甲,1,1,1,0,0
521,10009,挂机-红装,0,1,101,0,60430081,崩山板甲,1,1,1,0,0
522,10009,挂机-红装,0,1,101,0,60430082,崩山板甲,1,1,1,0,0
523,10009,挂机-红装,0,1,101,0,60430083,崩山板甲,1,1,1,0,0
524,10009,挂机-红装,0,1,101,0,60430084,崩山板甲,1,1,1,0,0
525,10009,挂机-红装,0,1,101,0,60430085,崩山板甲,1,1,1,0,0
526,10009,挂机-红装,0,1,101,0,60430086,崩山板甲,1,1,1,0,0
527,10009,挂机-红装,0,1,101,0,60440080,崩山战靴,1,1,1,0,0
528,10009,挂机-红装,0,1,101,0,60440081,崩山战靴,1,1,1,0,0
529,10009,挂机-红装,0,1,101,0,60440082,崩山战靴,1,1,1,0,0
530,10009,挂机-红装,0,1,101,0,60440083,崩山战靴,1,1,1,0,0
531,10009,挂机-红装,0,1,101,0,60440084,崩山战靴,1,1,1,0,0
532,10009,挂机-红装,0,1,101,0,60440085,崩山战靴,1,1,1,0,0
533,10009,挂机-红装,0,1,101,0,60440086,崩山战靴,1,1,1,0,0
534,10009,挂机-红装,0,1,101,0,60520080,魔焰发冠,1,1,1,0,0
535,10009,挂机-红装,0,1,101,0,60520081,魔焰发冠,1,1,1,0,0
536,10009,挂机-红装,0,1,101,0,60520082,魔焰发冠,1,1,1,0,0
537,10009,挂机-红装,0,1,101,0,60520083,魔焰发冠,1,1,1,0,0
538,10009,挂机-红装,0,1,101,0,60520084,魔焰发冠,1,1,1,0,0
539,10009,挂机-红装,0,1,101,0,60520085,魔焰发冠,1,1,1,0,0
540,10009,挂机-红装,0,1,101,0,60520086,魔焰发冠,1,1,1,0,0
541,10009,挂机-红装,0,1,101,0,60530080,魔焰法袍,1,1,1,0,0
542,10009,挂机-红装,0,1,101,0,60530081,魔焰法袍,1,1,1,0,0
543,10009,挂机-红装,0,1,101,0,60530082,魔焰法袍,1,1,1,0,0
544,10009,挂机-红装,0,1,101,0,60530083,魔焰法袍,1,1,1,0,0
545,10009,挂机-红装,0,1,101,0,60530084,魔焰法袍,1,1,1,0,0
546,10009,挂机-红装,0,1,101,0,60530085,魔焰法袍,1,1,1,0,0
547,10009,挂机-红装,0,1,101,0,60530086,魔焰法袍,1,1,1,0,0
548,10009,挂机-红装,0,1,101,0,60540080,魔焰布靴,1,1,1,0,0
549,10009,挂机-红装,0,1,101,0,60540081,魔焰布靴,1,1,1,0,0
550,10009,挂机-红装,0,1,101,0,60540082,魔焰布靴,1,1,1,0,0
551,10009,挂机-红装,0,1,101,0,60540083,魔焰布靴,1,1,1,0,0
552,10009,挂机-红装,0,1,101,0,60540084,魔焰布靴,1,1,1,0,0
553,10009,挂机-红装,0,1,101,0,60540085,魔焰布靴,1,1,1,0,0
554,10009,挂机-红装,0,1,101,0,60540086,魔焰布靴,1,1,1,0,0
555,10009,挂机-红装,0,1,101,0,60620080,大骑士皮盔,1,1,1,0,0
556,10009,挂机-红装,0,1,101,0,60620081,大骑士皮盔,1,1,1,0,0
557,10009,挂机-红装,0,1,101,0,60620082,大骑士皮盔,1,1,1,0,0
558,10009,挂机-红装,0,1,101,0,60620083,大骑士皮盔,1,1,1,0,0
559,10009,挂机-红装,0,1,101,0,60620084,大骑士皮盔,1,1,1,0,0
560,10009,挂机-红装,0,1,101,0,60620085,大骑士皮盔,1,1,1,0,0
561,10009,挂机-红装,0,1,101,0,60620086,大骑士皮盔,1,1,1,0,0
562,10009,挂机-红装,0,1,101,0,60630080,大骑士皮甲,1,1,1,0,0
563,10009,挂机-红装,0,1,101,0,60630081,大骑士皮甲,1,1,1,0,0
564,10009,挂机-红装,0,1,101,0,60630082,大骑士皮甲,1,1,1,0,0
565,10009,挂机-红装,0,1,101,0,60630083,大骑士皮甲,1,1,1,0,0
566,10009,挂机-红装,0,1,101,0,60630084,大骑士皮甲,1,1,1,0,0
567,10009,挂机-红装,0,1,101,0,60630085,大骑士皮甲,1,1,1,0,0
568,10009,挂机-红装,0,1,101,0,60630086,大骑士皮甲,1,1,1,0,0
569,10009,挂机-红装,0,1,101,0,60640080,大骑士皮靴,1,1,1,0,0
570,10009,挂机-红装,0,1,101,0,60640081,大骑士皮靴,1,1,1,0,0
571,10009,挂机-红装,0,1,101,0,60640082,大骑士皮靴,1,1,1,0,0
572,10009,挂机-红装,0,1,101,0,60640083,大骑士皮靴,1,1,1,0,0
573,10009,挂机-红装,0,1,101,0,60640084,大骑士皮靴,1,1,1,0,0
574,10009,挂机-红装,0,1,101,0,60640085,大骑士皮靴,1,1,1,0,0
575,10009,挂机-红装,0,1,101,0,60640086,大骑士皮靴,1,1,1,0,0
576,10010,挂机-T1石头,260,1,101,10000,40000019,力量神石,1,1,1,0,0
577,10010,挂机-T1石头,0,1,101,0,40000020,敏捷神石,1,1,1,0,0
578,10010,挂机-T1石头,0,1,101,0,40000021,智力神石,1,1,1,0,0
579,10011,挂机-T2石头,260,1,101,10000,40000024,力量神晶,1,1,1,0,0
580,10011,挂机-T2石头,0,1,101,0,40000025,敏捷神晶,1,1,1,0,0
581,10011,挂机-T2石头,0,1,101,0,40000026,智力神晶,1,1,1,0,0
582,20001,挂机-共鸣水晶,6500,1,101,10000,91000049,命运精华,1,1,1,0,0
583,20002,挂机-前期概率白装,5000,1,101,10000,60110000,粗制铁剑,1,1,1,0,0
584,20002,挂机-前期概率白装,0,1,101,0,60210000,镔铁重杵,1,1,1,0,0
585,20002,挂机-前期概率白装,0,1,101,0,60310000,青石法杖,1,1,1,0,0
586,20002,挂机-前期概率白装,0,1,101,0,60420000,镔铁头盔,1,1,1,0,0
587,20002,挂机-前期概率白装,0,1,101,0,60430000,镔铁战甲,1,1,1,0,0
588,20002,挂机-前期概率白装,0,1,101,0,60440000,镔铁战靴,1,1,1,0,0
589,20002,挂机-前期概率白装,0,1,101,0,60520000,学徒巫帽,1,1,1,0,0
590,20002,挂机-前期概率白装,0,1,101,0,60530000,学徒布袍,1,1,1,0,0
591,20002,挂机-前期概率白装,0,1,101,0,60540000,学徒布靴,1,1,1,0,0
592,20002,挂机-前期概率白装,0,1,101,0,60620000,轻便皮盔,1,1,1,0,0
593,20002,挂机-前期概率白装,0,1,101,0,60630000,轻便皮甲,1,1,1,0,0
594,20002,挂机-前期概率白装,0,1,101,0,60640000,轻便皮靴,1,1,1,0,0
595,20003,挂机-前期概率绿装,2500,1,101,10000,60110010,皇室短弓,1,1,1,0,0
596,20003,挂机-前期概率绿装,0,1,101,0,60210010,碎石重斧,1,1,1,0,0
597,20003,挂机-前期概率绿装,0,1,101,0,60310010,长藤木杖,1,1,1,0,0
598,20003,挂机-前期概率绿装,0,1,101,0,60420010,碎石头盔,1,1,1,0,0
599,20003,挂机-前期概率绿装,0,1,101,0,60430010,碎石战甲,1,1,1,0,0
600,20003,挂机-前期概率绿装,0,1,101,0,60440010,碎石战靴,1,1,1,0,0
601,20003,挂机-前期概率绿装,0,1,101,0,60520010,精致巫帽,1,1,1,0,0
602,20003,挂机-前期概率绿装,0,1,101,0,60530010,精致布袍,1,1,1,0,0
603,20003,挂机-前期概率绿装,0,1,101,0,60540010,精致布靴,1,1,1,0,0
604,20003,挂机-前期概率绿装,0,1,101,0,60620010,华丽皮盔,1,1,1,0,0
605,20003,挂机-前期概率绿装,0,1,101,0,60630010,华丽皮甲,1,1,1,0,0
606,20003,挂机-前期概率绿装,0,1,101,0,60640010,华丽皮靴,1,1,1,0,0
607,20004,挂机-前期概率蓝装,1000,1,101,10000,60110020,锋利匕首,1,1,1,0,0
608,20004,挂机-前期概率蓝装,0,1,101,0,60210020,开山重斧,1,1,1,0,0
609,20004,挂机-前期概率蓝装,0,1,101,0,60310020,初学者魔杖,1,1,1,0,0
610,20004,挂机-前期概率蓝装,0,1,101,0,60420020,开山头盔,1,1,1,0,0
611,20004,挂机-前期概率蓝装,0,1,101,0,60430020,开山战甲,1,1,1,0,0
612,20004,挂机-前期概率蓝装,0,1,101,0,60440020,开山战靴,1,1,1,0,0
613,20004,挂机-前期概率蓝装,0,1,101,0,60520020,初学者巫帽,1,1,1,0,0
614,20004,挂机-前期概率蓝装,0,1,101,0,60530020,初学者布袍,1,1,1,0,0
615,20004,挂机-前期概率蓝装,0,1,101,0,60540020,初学者布靴,1,1,1,0,0
616,20004,挂机-前期概率蓝装,0,1,101,0,60620020,贵族皮盔,1,1,1,0,0
617,20004,挂机-前期概率蓝装,0,1,101,0,60630020,贵族皮甲,1,1,1,0,0
618,20004,挂机-前期概率蓝装,0,1,101,0,60640020,贵族皮靴,1,1,1,0,0
619,20011,挂机-强化石1,500,1,101,10000,40000003,低级特殊宝石,1,1,1,0,0
620,20012,挂机-强化石2,500,1,101,10000,40000004,高级特殊宝石,1,1,1,0,0
621,20013,挂机-强化石3,500,1,101,10000,40000005,光明强化石,0,1,1,0,0
622,20013,挂机-强化石3,0,1,101,0,40000006,暗影强化石,0,1,1,0,0
623,20013,挂机-强化石3,0,1,101,0,40000007,怒涛强化石,1,1,1,0,0
624,20013,挂机-强化石3,0,1,101,0,40000008,圣焰强化石,1,1,1,0,0
625,20013,挂机-强化石3,0,1,101,0,40000009,神峰强化石,1,1,1,0,0
626,20013,挂机-强化石3,0,1,101,0,40000010,雷鸣强化石,1,1,1,0,0
627,20014,挂机-强化石宝箱,100,1,101,10000,30020008,强化宝石宝箱,1,1,2,0,0
628,20021,挂机-神器碎片,3500,1,101,10000,40000012,贤王神石,1,1,1,0,0
629,20022,挂机-神器碎片,3500,1,101,10000,40000012,贤王神石,1,1,1,0,0
630,20022,挂机-神器碎片,0,1,101,0,40000013,光辉神石,1,1,1,0,0
631,20023,挂机-神器碎片,3500,1,101,10000,40000012,贤王神石,1,1,1,0,0
632,20023,挂机-神器碎片,0,1,101,0,40000013,光辉神石,1,1,1,0,0
633,20023,挂机-神器碎片,0,1,101,0,40000014,神圣神石,1,1,1,0,0
634,20024,挂机-神器碎片,3500,1,101,10000,40000012,贤王神石,1,1,1,0,0
635,20024,挂机-神器碎片,0,1,101,0,40000013,光辉神石,1,1,1,0,0
636,20024,挂机-神器碎片,0,1,101,0,40000014,神圣神石,1,1,1,0,0
637,20024,挂机-神器碎片,0,1,101,0,40000015,黎明神石,1,1,1,0,0
638,20025,挂机-神器碎片,3500,1,101,10000,40000012,贤王神石,1,1,1,0,0
639,20025,挂机-神器碎片,0,1,101,0,40000013,光辉神石,1,1,1,0,0
640,20025,挂机-神器碎片,0,1,101,0,40000014,神圣神石,1,1,1,0,0
641,20025,挂机-神器碎片,0,1,101,0,40000015,黎明神石,1,1,1,0,0
642,20025,挂机-神器碎片,0,1,101,0,40000016,圣光神石,0,1,1,0,0
643,20026,挂机-神器碎片,3500,1,101,10000,40000012,贤王神石,1,1,1,0,0
644,20026,挂机-神器碎片,0,1,101,0,40000013,光辉神石,1,1,1,0,0
645,20026,挂机-神器碎片,0,1,101,0,40000014,神圣神石,1,1,1,0,0
