str_id,str
STR_UI_GongHui_2_FuBen_str_9,第1关
STR_UI_GongHui_2_FuBen_str_10,排行
STR_UI_GongHui_2_FuBen_str_11,剩余进度:
STR_UI_GongHui_2_FuBen_str_12,第1关
STR_UI_GongHui_2_FuBen_str_13,排行
STR_UI_GongHui_2_FuBen_str_14,剩余进度:
STR_UI_GongHui_2_FuBen_str_15,剩余攻击次数:
STR_UI_GongHui_2_FuBen_str_16,进度重置倒计时:
STR_UI_GongHui_2_FuBen_str_17,4天3小时20分钟
STR_UI_GongHui_2_FuBen_str_18,名字跟随跟随
STR_UI_GongHui_2_FuBen_str_19,会长
STR_UI_GongHui_2_FuBen_str_20,攻击次数
STR_UI_GongHui_2_FuBen_str_21,成员进度
STR_UI_GongHui_2_FuBen_str_22,名字跟随名字
STR_UI_GongHui_2_FuBen_str_23,军团长
STR_UI_GongHui_2_FuBen_str_24,伤害总量
STR_UI_GongHui_2_FuBen_str_25,副本排行
STR_UI_GongHui_2_FuBen_str_26,我的排名:
STR_UI_GongHui_2_FuBen_str_27,伤害总量
STR_UI_GongHui_2_FuBen_ChuZhan_str_0,军团副本
STR_UI_GongHui_2_FuBen_ChuZhan_str_1,剩余攻击次数:
STR_UI_GongHui_2_FuBen_ChuZhan_str_2,进攻
STR_UI_GongHui_2_FuBen_ChuZhan_str_3,第一章:元素之力
STR_UI_GongHui_2_FuBen_ChuZhan_str_4,当前生命:
STR_UI_GongHui_2_FuBen_ChuZhan_str_5,击杀奖励:
STR_UI_GongHui_2_GongXian_str_0,成员贡献
STR_UI_GongHui_2_GongXian_str_1,玩家名几字
STR_UI_GongHui_2_GongXian_str_2,会长
STR_UI_GongHui_2_GongXian_str_3,99级
STR_UI_GongHui_2_GongXian_str_4,今日贡献
STR_UI_GongHui_2_GongXian_str_5,历史贡献
STR_UI_GongHui_2_GongXian_str_6,暂无玩家贡献
STR_UI_GongHui_2_GongXian_str_7,副官
STR_UI_GongHui_2_GongXian_str_8,精英
STR_UI_GongHui_2_GongXian_str_9,成员
STR_UI_GongHui_2_HuoDong_str_0,全天开放
STR_UI_GongHui_2_HuoDong_str_1,进度重置倒计时:
STR_UI_GongHui_2_HuoDong_str_2,4天3小时20分钟
STR_UI_GongHui_2_HuoDong_str_3,可能获得的奖励:
STR_UI_GongHui_2_HuoDong_str_4,挑战次数
STR_UI_GongHui_2_HuoDong_str_5,全天开放
STR_UI_GongHui_2_HuoDong_str_6,进度重置倒计时:
STR_UI_GongHui_2_HuoDong_str_7,4天3小时20分钟
STR_UI_GongHui_2_HuoDong_str_8,挑战次数
STR_UI_GongHui_2_HuoDong_str_9,全天开放
STR_UI_GongHui_2_HuoDong_str_10,进度重置倒计时:
STR_UI_GongHui_2_HuoDong_str_11,4天3小时20分钟
STR_UI_GongHui_2_HuoDong_str_12,暂未开放
STR_UI_GongHui_2_HuoDong_str_13,挑战次数
STR_UI_GongHui_2_HuoDong_str_14,额外狩猎次数:
STR_UI_GongHui_2_HuoDong_str_15,限时:
STR_UI_GongHui_2_Join_str_0,军团
STR_UI_GongHui_2_Join_str_1,排名
STR_UI_GongHui_2_Join_str_2,团徽
STR_UI_GongHui_2_Join_str_3,军团
STR_UI_GongHui_2_Join_str_4,等级
STR_UI_GongHui_2_Join_str_5,团长
STR_UI_GongHui_2_Join_str_6,人数
STR_UI_GongHui_2_Join_str_7,总战力
STR_UI_GongHui_2_Join_str_8,操作
STR_UI_GongHui_2_Join_str_9,玩家名几个字
STR_UI_GongHui_2_Join_str_10,军团名称
STR_UI_GongHui_2_Join_str_11,99级
STR_UI_GongHui_2_Join_str_12,36级
STR_UI_GongHui_2_Join_str_13,99万
STR_UI_GongHui_2_Join_str_14,申请
STR_UI_GongHui_2_Join_str_15,已满员
STR_UI_GongHui_2_Join_str_16,已申请
STR_UI_GongHui_2_Join_str_17,创建军团
STR_UI_GongHui_2_Join_str_18,点击输入军团名称查找...
STR_UI_GongHui_2_Join_str_19,查找
STR_UI_GongHui_2_Join_str_20,快速加入
STR_UI_GongHui_2_Join_str_21,未找到对应军团!
STR_UI_GongHui_2_Join_str_22,军团标志
STR_UI_GongHui_2_Join_str_23,确定
STR_UI_GongHui_2_Join_str_24,创建军团
STR_UI_GongHui_2_Join_str_25,更换标志
STR_UI_GongHui_2_Join_str_26,确认
STR_UI_GongHui_2_Join_str_27,请输入名称
STR_UI_GongHui_2_Join_str_28,军团名称
STR_UI_GongHui_2_Join_str_29,消耗:
STR_UI_GongHui_2_Join_str_30,本次免费
STR_UI_GongHui_2_JuanXian_str_0,捐献
STR_UI_GongHui_2_JuanXian_str_1,每日军团经验上限:
STR_UI_GongHui_2_JuanXian_str_2,军团等级:
STR_UI_GongHui_2_JuanXian_str_3,今日捐献次数:
STR_UI_GongHui_2_JuanXian_str_4,贵族1可捐献
STR_UI_GongHui_2_JuanXian_str_5,捐献
STR_UI_GongHui_2_JuanXian_str_6,军团经验
STR_UI_GongHui_2_JuanXian_str_7,贡献币
STR_UI_GongHui_2_JuanXian_str_8,捐献
STR_UI_GongHui_2_JuanXian_str_9,军团经验
STR_UI_GongHui_2_JuanXian_str_10,贡献币
STR_UI_GongHui_2_JuanXian_str_11,贵族8可捐献
STR_UI_GongHui_2_JuanXian_str_12,捐献
STR_UI_GongHui_2_JuanXian_str_13,军团经验
STR_UI_GongHui_2_JuanXian_str_14,贡献币
STR_UI_GongHui_2_JuanXian_str_15,至尊捐献获得军团经验不受上限影响，且不消耗捐献次数
STR_UI_GongHui_2_JunTuanZhan_str_0,军团尚未占领任何地区
STR_UI_GongHui_2_JunTuanZhan_str_1,后开启军团争夺战
STR_UI_GongHui_2_JunTuanZhan_str_2,3天
STR_UI_GongHui_2_JunTuanZhan_str_3,军团领地每日奖励
STR_UI_GongHui_2_JunTuanZhan_str_4,领取
STR_UI_GongHui_2_JunTuanZhan_str_5,已领取
STR_UI_GongHui_2_JunTuanZhan_str_6,地图名字
STR_UI_GongHui_2_JunTuanZhan_str_7,地图名字
STR_UI_GongHui_2_JunTuanZhan_str_8,地图名字
STR_UI_GongHui_2_JunTuanZhan_str_9,地图名字
STR_UI_GongHui_2_JunTuanZhan_str_10,地图名字
STR_UI_GongHui_2_JunTuanZhan_str_11,地图名字
STR_UI_GongHui_2_JunTuanZhan_str_12,地图名字
STR_UI_GongHui_2_JunTuanZhan_str_13,地图名字
STR_UI_GongHui_2_JunTuanZhan_str_14,地图名字
STR_UI_GongHui_2_JunTuanZhan_str_15,地图名字
STR_UI_GongHui_2_JunTuanZhan_str_16,地图名字
STR_UI_GongHui_2_JunTuanZhan_str_17,地图名字
STR_UI_GongHui_2_JunTuanZhan_str_18,点击左侧地图区域宣战
STR_UI_GongHui_2_JunTuanZhan_str_19,成功占领
STR_UI_GongHui_2_JunTuanZhan_str_20,军团名六个字
STR_UI_GongHui_2_JunTuanZhan_str_21,状态读表
STR_UI_GongHui_2_JunTuanZhan_str_22,报名时间:10:00-19:00
STR_UI_GongHui_2_JunTuanZhan_str_23,军团等级达到5级
STR_UI_GongHui_2_JunTuanZhan_str_24,开启军团领地争夺战
STR_UI_GongHui_2_JunTuanZhan_str_25,参与军团
STR_UI_GongHui_2_JunTuanZhan_str_26,军团的名字
STR_UI_GongHui_2_JunTuanZhan_str_27,军团的名字
STR_UI_GongHui_2_JunTuanZhan_BaoMing_str_0,军团战报名
STR_UI_GongHui_2_JunTuanZhan_BaoMing_str_1,已报名
STR_UI_GongHui_2_JunTuanZhan_BaoMing_str_2,报名
STR_UI_GongHui_2_JunTuanZhan_BaoMing_str_3,我的队伍
STR_UI_GongHui_2_JunTuanZhan_BaoMing_str_4,当前无人报名
STR_UI_GongHui_2_JunTuanZhan_BaoMing_str_5,玩家的名字啊
STR_UI_GongHui_2_JunTuanZhan_BaoMing_str_6,查看
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_0,领地争夺
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_1,争夺战开战时间:
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_2,虚位以待
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_3,军团的名字
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_4,地图的名字
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_5,军团的名字
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_6,99级
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_7,军团长:
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_8,军团长的名字
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_9,所属势力:
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_10,无军团报名
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_11,军团的名字
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_12,99级
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_13,军团长:
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_14,军团长的名字
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_15,所属势力:
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_16,无军团报名
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_17,军团的名字
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_18,99级
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_19,军团长:
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_20,军团长的名字
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_21,所属势力:
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_22,无军团报名
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_23,军团的名字
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_24,99级
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_25,军团长:
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_26,军团长的名字
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_27,所属势力:
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_28,无军团报名
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_29,读表
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_30,读表
STR_UI_GongHui_2_JunTuanZhan_LingDiZhengDuo_str_31,读表
STR_UI_GongHui_2_JunTuanZhan_XiangQing_str_0,宣战列表
STR_UI_GongHui_2_JunTuanZhan_XiangQing_str_1,宣战
STR_UI_GongHui_2_JunTuanZhan_XiangQing_str_2,领土详情
STR_UI_GongHui_2_JunTuanZhan_XiangQing_str_3,军团5级开启领地争夺战
STR_UI_GongHui_2_JunTuanZhan_XiangQing_str_4,每日奖励:
STR_UI_GongHui_2_JunTuanZhan_XiangQing_str_5,地区名字
STR_UI_GongHui_2_JunTuanZhan_XiangQing_str_6,联邦
STR_UI_GongHui_2_JunTuanZhan_XiangQing_str_7,占领度:
STR_UI_GongHui_2_JunTuanZhan_XiangQing_str_8,军团的名字
STR_UI_GongHui_2_JunTuanZhan_XiangQing_str_9,宣战后不可更改
STR_UI_GongHui_2_JunTuanZhan_XiangQing_str_10,是否确定参与争夺\地方的名字\
STR_UI_GongHui_2_JunTuanZhan_XiangQing_str_11,军团名的名字
STR_UI_GongHui_2_JunTuanZhan_XiangQing_str_12,军团长:
STR_UI_GongHui_2_JunTuanZhan_XiangQing_str_13,团长的名字
STR_UI_GongHui_2_JunTuanZhan_XiangQing_str_14,所属势力:
STR_UI_GongHui_2_RiZhi_str_0,日志
STR_UI_GongHui_2_RiZhi_str_1,43850
STR_UI_GongHui_2_RiZhi_str_2,文本内容
STR_UI_GongHui_2_RiZhi_str_3,暂无此类信息
STR_UI_GongHui_2_RiZhi_str_4,副官
STR_UI_GongHui_2_RiZhi_str_5,独舞恶魔
STR_UI_GongHui_2_RiZhi_str_6,成员
STR_UI_GongHui_2_ShenHe_str_0,审核
STR_UI_GongHui_2_ShenHe_str_1,设置
STR_UI_GongHui_2_ShenHe_str_2,一键拒绝
STR_UI_GongHui_2_ShenHe_str_3,发布
STR_UI_GongHui_2_ShenHe_str_4,玩家名几字
STR_UI_GongHui_2_ShenHe_str_5,1分钟以前
STR_UI_GongHui_2_ShenHe_str_6,拒绝
STR_UI_GongHui_2_ShenHe_str_7,同意
STR_UI_GongHui_2_ShenHe_str_8,申请条件:
STR_UI_GongHui_2_ShenHe_str_9,无限制
STR_UI_GongHui_2_ShenHe_str_10,暂无审核信息
STR_UI_GongHui_2_SheZhi_str_0,设置
STR_UI_GongHui_2_SheZhi_str_1,确定
STR_UI_GongHui_2_SheZhi_str_2,允许任何人加入
STR_UI_GongHui_2_SheZhi_str_3,招募类型:
STR_UI_GongHui_2_SheZhi_str_4,无限制
STR_UI_GongHui_2_SheZhi_str_5,等级限制:
STR_UI_GongHui_2_SheZhi_str_6,需要申请才能加入
STR_UI_GongHui_2_SheZhi_str_7,禁止任何人加入
STR_UI_GongHui_2_SheZhi_str_8,允许任何人加入
STR_UI_GongHui_2_SheZhi_str_9,无限制
STR_UI_GongHui_2_SheZhi_str_10,无限制
STR_UI_GongHui_2_SheZhi_str_11,无限制
STR_UI_GongHui_2_ShouLie_str_0,挑战奖励
STR_UI_GongHui_2_ShouLie_str_1,挑战
STR_UI_GongHui_2_ShouLie_str_2,挑战次数:
STR_UI_GongHui_2_ShouLie_str_3,记录
STR_UI_GongHui_2_ShouLie_str_4,物理
STR_UI_GongHui_2_ShouLie_str_5,魔法
STR_UI_GongHui_2_ShouLie_str_6,被动
STR_UI_GongHui_2_ShouLie_str_7,14小时59分后重置
STR_UI_GongHui_2_ShouLie_str_8,挑战奖励
STR_UI_GongHui_2_ShouLie_str_9,挑战
STR_UI_GongHui_2_ShouLie_str_10,军团活跃度:
STR_UI_GongHui_2_ShouLie_str_11,物理
STR_UI_GongHui_2_ShouLie_str_12,魔法
STR_UI_GongHui_2_ShouLie_str_13,被动
STR_UI_GongHui_2_ShouLie_str_14,军团狩猎
STR_UI_GongHui_ShouLieJiLu_str_0,记录
STR_UI_GongHui_ShouLieJiLu_str_1,玩家的名字
STR_UI_GongHui_ShouLieJiLu_str_2,伤害:
STR_UI_GongXiHuoDe_str_0,恭喜获得
STR_UI_GongXiHuoDe_str_1,点击任意位置继续
STR_UI_GongXiHuoDe_2_str_0,道具的名字
STR_UI_goodsExcessLimit_str_0,取消
STR_UI_goodsExcessLimit_str_1,确定
STR_UI_goodsExcessLimit_str_2,提示
STR_UI_goodsExcessLimit_str_3,以下道具超出当前叠加上限，继续领取会遗失，是否仍然领取奖励
STR_UI_GouMaiJiangLi_str_0,排名奖励
STR_UI_GouMaiJiangLi_str_1,玩家名六个字
STR_UI_GouMaiJiangLi_str_2,势力:
STR_UI_GouMaiJiangLi_str_3,军团:
STR_UI_GouMaiJiangLi_str_4,军团名六个字
STR_UI_GouMaiJiangLi_str_5,炼金排行
STR_UI_GouMaiJiangLi_str_6,排名奖励
STR_UI_GouMaiJiangLi_str_7,排名
STR_UI_GouMaiJiangLi_str_8,玩家
STR_UI_GouMaiJiangLi_str_9,信息
STR_UI_GouMaiJiangLi_str_10,次数
STR_UI_GouMaiJiangLi_str_11,我的获取次数:
STR_UI_GouMaiJiangLi_str_12,我的排名:
STR_UI_GouMaiJiangLi_str_13,排名奖励每日5点重置
STR_UI_GouMaiJiangLi_str_14,排名
STR_UI_GouMaiJiangLi_str_15,奖励
STR_UI_GouMaiJiangLi_str_16,排名奖励每日以邮件形式发放
STR_UI_GouMaiJinBi_str_0,炼 金
STR_UI_GouMaiJinBi_str_1,本次免费
STR_UI_GouMaiJinBi_str_2,今日剩余购买次数:
STR_UI_GouMaiJinBi_str_3,金币
STR_UI_GouMaiJinBi_str_4,体力
STR_UI_GouMaiJinBi_str_5,每6分钟恢复1点体力
STR_UI_GouMaiTiLi_str_0,今日剩余购买次数:
STR_UI_GouMaiTiLi_str_1,金币
STR_UI_GouMaiTiLi_str_2,购 买
STR_UI_GouMaiTiLi_str_3,本次免费
STR_UI_GouMaiTiLi_str_4,每6分钟恢复1点体力
STR_UI_GuaJiJiangLi_str_0,挂机奖励
STR_UI_GuaJiJiangLi_str_1,挂机时长:
STR_UI_GuaJiJiangLi_str_2,领取
STR_UI_GuaJiJiangLi_str_3,可能获得
STR_UI_GuaJiJiangLi_str_4,挂机奖励
STR_UI_GuaJiJiangLi_str_5,/分钟
STR_UI_GuaJiJiangLi_str_6,/分钟
STR_UI_GuaJiJiangLi_str_7,通关10-10解锁
STR_UI_GuaJi_Fight_str_0,挂机奖励
STR_UI_GuaJi_Fight_str_1,99/分钟
STR_UI_GuaJi_Fight_str_2,99/分钟
STR_UI_GuaJi_Fight_str_3,概率获得
STR_UI_GuaJi_Fight_str_4,奖励
STR_UI_GuaJi_Fight_str_5,攻略
STR_UI_GuaJi_Fight_str_6,即将解锁
STR_UI_GuaJi_Fight_str_7,勋章商店
STR_UI_GuaJi_Fight_str_8,通关99层第99关
STR_UI_GuaJi_Fight_str_9,红色英雄魂石
STR_UI_GuaJi_Fight_str_10,深渊99层
STR_UI_GuaJi_Fight_str_11,第99关
STR_UI_GuaJi_Fight_str_12,下一关
STR_UI_GuaJi_Fight_str_13,天空城
STR_UI_GuaJi_Fight_str_14,解锁挂机道具
STR_UI_GuaJi_Fight_str_15,确定
STR_UI_GuaJi_Fight_str_16,不战而胜
STR_UI_GuaJi_Fight_str_17,您的队伍实力强大，敌人闻风而逃！获得以下奖励
STR_UI_GuaJi_GuanQia_str_0,天空城
STR_UI_GuaJi_GuanQia_str_1,第99层
STR_UI_GuaJi_GuanQia_str_2,勋章商店
STR_UI_GuaJi_GuanQia_str_3,勋章商店
STR_UI_GuaJi_GuanQia_str_4,红色英雄魂石
STR_UI_GuaJi_GuanQia_str_5,通关后解锁
STR_UI_GuaJi_Up_str_0,解锁挂机道具
STR_UI_GuaJi_Up_str_1,勋章商店
STR_UI_GuaJi_Up_str_2,红色英雄魂石
STR_UI_GuaJi_Up_str_3,当前暂无解锁道具
STR_UI_GuaJi_Up_str_4,99/分钟
STR_UI_GuaJi_Up_str_5,99/分钟
STR_UI_GuaJi_Up_str_6,99/分钟
STR_UI_GuaJi_Up_str_7,99/分钟
STR_UI_GuanQia_BaoShi_str_0,魔龙洞窟
STR_UI_GuanQia_BaoShi_str_1,第1章   章节名
STR_UI_GuanQia_BaoShi_str_2,触龙神
STR_UI_GuanQia_BaoShi_str_3,等级
STR_UI_GuanQia_BaoShi_str_4,(噩梦)
STR_UI_GuanQia_BaoShi_str_5,首胜奖励
STR_UI_GuanQia_BaoShi_str_6,通关整章，可对章节扫荡
STR_UI_GuanQia_BaoShi_str_7,挑战
STR_UI_GuanQia_BaoShi_str_8,可能掉落奖励
STR_UI_GuanQia_BaoShi_str_9,已领取
STR_UI_GuanQia_BaoShi_str_10,首次
STR_UI_GuanQia_BaoShi_str_11,第1层
STR_UI_GuanQia_BaoShi_str_12,已通关
STR_UI_GuanQia_BaoShi_str_13,新开启
STR_UI_GuanQia_BaoShi_str_14,前往下一章
STR_UI_GuanQia_BaoShi_str_15,退出
STR_UI_GuanQia_BaoShiSaoDang_str_0,魔龙洞窟
STR_UI_GuanQia_BaoShiSaoDang_str_1,可扫荡次数：
STR_UI_GuanQia_BaoShiSaoDang_str_2,可能掉落
STR_UI_GuanQia_BaoShiSaoDang_str_3,前往
STR_UI_GuanQia_BaoShiSaoDang_str_4,扫荡
STR_UI_GuanQia_BaoShiSaoDang_str_5,进行中
STR_UI_GuanQia_BaoShiSaoDang_str_6,第
STR_UI_GuanQia_BaoShiSaoDang_str_7,章
STR_UI_GuanQia_BaoShiSaoDang_str_8,已通关
STR_UI_GuanQia_BaoShiSaoDang_str_9,进行中
STR_UI_GuanQia_BaoShiSaoDang_str_10,30级开启
STR_UI_GuanQia_DiXiaCheng2_str_0,地下城
STR_UI_GuanQia_DiXiaCheng2_str_1,1-3 熔岩洞穴
STR_UI_GuanQia_DiXiaCheng2_str_2,第一章
STR_UI_GuanQia_DiXiaCheng2_str_3,组队
STR_UI_GuanQia_DiXiaCheng2_str_4,25级开启
STR_UI_GuanQia_DiXiaCheng2_str_5,关卡描述.............
STR_UI_GuanQia_DiXiaCheng2_str_6,奖
STR_UI_GuanQia_DiXiaCheng2_str_7,励
STR_UI_GuanQia_DiXiaCheng2_str_8,剩余挑战次数:
STR_UI_GuanQia_DiXiaCheng2_str_9,消耗:
STR_UI_GuanQia_DiXiaCheng2_str_10,重置次数
STR_UI_GuanQia_DiXiaCheng2_str_11,扫荡
STR_UI_GuanQia_DiXiaCheng2_str_12,战斗
STR_UI_GuanQia_DiXiaCheng2_str_13,消耗:
STR_UI_GuanQia_DiXiaCheng2_str_14,消耗:
STR_UI_GuanQia_DiXiaCheng2_str_15,消耗:
STR_UI_GuanQia_DiXiaCheng2_str_16,全部扫荡
STR_UI_GuanQia_DiXiaCheng2_str_17,组队
STR_UI_GuanQia_DiXiaCheng2_str_18,消耗:
STR_UI_GuanQia_DiXiaCheng2_str_19,全服挑战次数:
STR_UI_GuanQia_DiXiaCheng2_str_20,下次刷新时间:
STR_UI_GuanQia_DiXiaCheng3_str_0,地下城
STR_UI_GuanQia_DiXiaCheng3_str_1,消耗:
STR_UI_GuanQia_DiXiaCheng3_str_2,扫荡次数:
STR_UI_GuanQia_DiXiaCheng3_str_3,扫荡
STR_UI_GuanQia_DiXiaCheng3_str_4,全服组队次数:
STR_UI_GuanQia_DiXiaCheng3_str_5,下次刷新时间:
STR_UI_GuanQia_DiXiaCheng3_str_6,组队战解锁进度:
STR_UI_GuanQia_DiXiaCheng3_str_7,概率掉落:
STR_UI_GuanQia_DiXiaCheng3_str_8,奖
STR_UI_GuanQia_DiXiaCheng3_str_9,励
STR_UI_GuanQia_DiXiaCheng3_str_10,消耗:
STR_UI_GuanQia_DiXiaCheng3_str_11,读 表
STR_UI_GuanQia_DiXiaCheng3_str_12,玩法名字
STR_UI_GuanQia_DiXiaCheng3_str_13,通关奖励
STR_UI_GuanQia_DiXiaCheng3_str_14,玩法的名字
STR_UI_GuanQia_DiXiaCheng3_str_15,组队:
STR_UI_GuanQia_DiXiaCheng3_str_16,进度:
STR_UI_GuanQia_DiXiaCheng3_str_17,开启条件
STR_UI_GuanQia_Map_str_0,每日试练
STR_UI_GuanQia_Map_str_1,魔龙洞窟
STR_UI_GuanQia_Map_str_2,国战区域
STR_UI_GuanQia_Map_str_3,时空秘境
STR_UI_GuanQia_Map_str_4,镇魂塔
STR_UI_GuanQia_Map_str_5,地下城
STR_UI_GuanQia_Map_str_6,泰拉之谜
STR_UI_GuanQia_Map_str_7,万世之战
STR_UI_GuanQia_Map_str_8,远古低语
STR_UI_GuanQia_Map_str_9,泰拉尔全貌
STR_UI_GuanQia_Map_str_10,回城
STR_UI_GuanQia_Map_str_11,地下城
STR_UI_GuanQia_Map_str_12,时空秘境
STR_UI_GuanQia_Map_str_13,镇魂塔
STR_UI_GuanQia_Map_str_14,每日试炼
STR_UI_GuanQia_Map_str_15,魔龙洞窟
STR_UI_GuanQia_Map_str_16,国战区域
STR_UI_GuanQia_Map_str_17,王国联赛
STR_UI_GuanQia_Map_str_18,领主争夺
STR_UI_GuanQia_Map_str_19,第10章
STR_UI_GuanQia_Map_str_20,30级开启
STR_UI_GuanQia_Map_str_21,章节名字
STR_UI_GuanQia_Map_str_22,关卡总览
STR_UI_GuanQia_MiXin_str_0,密信
STR_UI_GuanQia_MiXin_str_1,剧情
STR_UI_GuanQia_MiXin_str_2,支线
STR_UI_GuanQia_MiXin_str_3,最近登录描述最近登录描述最近登录描述最近登录描述最近登录描最近登录描最近登录描最近登录描最近登录描最近登录描最近登录描最近登录描最近登录描最近登录描最近登录描最近登录描最近登录描最近登录描
STR_UI_GuanQia_MiXin_str_4,送五份外卖
STR_UI_GuanQia_MiXin_str_5,称呼称呼：
STR_UI_GuanQia_MiXin_str_6,最近登录描述最近登录描述最近登录描述最近登录描述最近登录描最近登录描最近登录描最近登录描最近登录描最近登录描最近登录描最近登录描最近登录描最近登录描最近登录描最近登录描最近登录描最近登录描
STR_UI_GuanQia_MiXin_str_7,已完成
STR_UI_GuanQia_MiXin_str_8,地图搜索度
STR_UI_GuanQia_MiXin_str_9,支线信息
STR_UI_GuanQia_MiXin_str_10,一堆辣鸡
STR_UI_GuanQia_MiXin_str_11,（探索度      ）
STR_UI_GuanQia_MiXin_str_12,奖
STR_UI_GuanQia_MiXin_str_13,励
STR_UI_GuanQia_MiXin_str_14,已完成
STR_UI_GuanQia_MiXin_str_15,前往探索
STR_UI_GuanQia_TongGuanJiangLi_str_0,武器的名字
STR_UI_GuanQia_TongGuanJiangLi_str_1,(还差        星 可获得钻石)
STR_UI_GuanQia_TongGuanJiangLi_str_2,关卡星数:
STR_UI_GuanQia_TongGuanJiLu_str_0,玩家名字六字
STR_UI_GuanQia_TongGuanJiLu_str_1,帝国
STR_UI_GuanQia_TongGuanJiLu_str_2,通关记录
STR_UI_GuanQia_TongGuanJiLu_str_3,暂无玩家通关
STR_UI_GuanQia_TongGuanJiLu_str_4,战力最低通关
STR_UI_GuanQia_ZhanDou1_str_0,章节名字
STR_UI_GuanQia_ZhanDou1_str_1,关卡描述
STR_UI_GuanQia_ZhanDou1_str_2,搜 索
STR_UI_GuanQia_ZhanDou1_str_3,关卡掉落:
STR_UI_GuanQia_ZhanDou1_str_4,战 斗
STR_UI_GuanQia_ZhanDou1_str_5,扫荡1次
STR_UI_GuanQia_ZhanDou1_str_6,扫荡10次
STR_UI_GuanQia_ZhanDou1_str_7,达成
STR_UI_GuanQia_ZhanDou1_str_8,诸葛亮品质达到
STR_UI_GuanQia_ZhanDou1_str_9,劝降条件:
STR_UI_GuanQia_ZhanDou1_str_10,前往
STR_UI_GuanQia_ZhanDou1_str_11,关卡描述大武当
STR_UI_GuanQia_ZhanDou1_str_12,消耗:
STR_UI_GuanQia_ZhanDou1_str_13,首次通关不消耗体力
STR_UI_GuanQia_ZhanDou1_str_14,这里是开启的条件
STR_UI_GuanQia_ZhanDou1_str_15,章节名字
STR_UI_GuanQia_ZhanDou1_str_16,挂机收益
STR_UI_GuanQia_ZhanDou1_str_17,/分钟
STR_UI_GuanQia_ZhanDou1_str_18,/分钟
STR_UI_GuanQia_ZhanDou1_str_19,解锁挂机道具
STR_UI_GuanQia_ZhanDou1_str_20,通关记录
STR_UI_GuanQia_ZhangJie_str_0,关卡
STR_UI_GuanQia_ZhangJie_str_1,关卡描述
STR_UI_GuanQia_ZhangJie_str_2,搜索
STR_UI_GuanQia_ZhangJie_str_3,关卡掉落:
STR_UI_GuanQia_ZhangJie_str_4,战斗
STR_UI_GuanQia_ZhangJie_str_5,扫荡1次
STR_UI_GuanQia_ZhangJie_str_6,扫荡10次
STR_UI_GuanQia_ZhangJie_str_7,达成
STR_UI_GuanQia_ZhangJie_str_8,诸葛亮品质达到
STR_UI_GuanQia_ZhangJie_str_9,劝降条件:
STR_UI_GuanQia_ZhangJie_str_10,前往
STR_UI_GuanQia_ZhangJie_str_11,关卡描述
STR_UI_GuanQia_ZhangJie_str_12,消耗:
STR_UI_GuanQia_ZhangJie_str_13,章节名字
STR_UI_GuanQia_ZhangJie_str_14,章节名字
STR_UI_GuanQia_ZhangJie_str_15,第一章 踏上征途
STR_UI_GuanQia_ZhangJie_str_16,上一章
STR_UI_GuanQia_ZhangJie_str_17,下一章
STR_UI_GuanQia_ZhangJie2_str_0,新的目标
STR_UI_GuanQia_ZhangJie2_str_1,336-50魔王的先锋
