monsterid,name,level,class_rank,hero_star,camp,type,monster_type,heroattackcycle,soldier,cablerange,ragevalue,mainskill,ragerate,max_rage,heromodel,heromodel1,heroid,soldiermodel,herobuff,herohalo1,herohalo2,herohalo3,herohalo4,awakenlevel,killanger,heromodelsize,soldiermodelsize,soldiersnumber,skillpassive,base_type1,base_value1,base_type2,base_value2,base_type3,base_value3,base_type4,base_value4,base_type5,base_value5,base_type6,base_value6,base_type7,base_value7,base_type8,base_value8,base_type9,base_value9,base_type10,base_value10,base_type11,base_value11,base_type12,base_value12,base_type13,base_value13,base_type14,base_value14,base_type15,base_value15,base_type16,base_value16,base_type17,base_value17,base_type18,base_value18,base_type19,base_value19,base_type20,base_value20,skillpassive0,skillpassive1,skillpassive2,skillpassive3,skillpassive4,skillpassive5,skillpassive6,skillpassive7,skillpassive8,skillpassive9,career,monstericon,attacktype
50031003,敌军偏将,20,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,125280,2,9754,3,2545,38,335,35,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50031004,敌军偏将,20,3,0,4,1,1,1010,52010102,25000,400,0,1000,1000,110,0,1010,52010102,0,0,0,0,0,0,200,120,100,8,0,21,10000,22,100,1,126424,2,9860,3,2621,38,340,35,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero1010,2
50031101,敌军偏将,20,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,127568,2,9966,3,2698,38,345,35,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50031102,敌军偏将,21,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,128712,2,10072,3,2775,38,350,35,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50031201,敌军偏将,21,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,129038,2,10141,3,2776,38,355,35,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50031202,敌军偏将,21,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,129366,2,10211,3,2778,38,360,35,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50031301,敌军偏将,21,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,129694,2,10281,3,2779,38,365,35,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50031302,敌军偏将,21,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,130020,2,10351,3,2781,38,370,35,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50031401,敌军偏将,21,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,130348,2,10421,3,2783,38,375,35,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50031501,敌军偏将,21,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,130676,2,10491,3,2784,38,380,35,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50031502,敌军偏将,21,3,0,3,1,1,4008,52010107,25000,400,0,1000,1000,408,0,4008,52010107,0,0,0,0,0,0,200,120,100,8,0,21,10000,22,100,1,131002,2,10561,3,2786,38,385,35,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4008,2
50040101,敌军偏将,21,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,131330,2,10631,3,2787,38,390,35,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50040102,敌军偏将,21,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,131658,2,10701,3,2789,38,395,35,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50040201,敌军偏将,22,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,131986,2,10771,3,2791,38,400,35,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50040202,敌军偏将,22,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,132312,2,10804,3,2841,38,405,35,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50040301,敌军偏将,22,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,132640,2,10838,3,2891,38,410,35,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50040302,敌军偏将,22,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,132968,2,10872,3,2941,38,415,35,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50040401,敌军偏将,22,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,133294,2,10906,3,2992,38,420,35,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50040501,敌军偏将,22,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,133622,2,10940,3,3042,38,425,35,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50040502,敌军偏将,22,3,0,2,1,1,1005,52010101,25000,400,0,1000,1000,105,0,1005,52010101,0,0,0,0,0,0,200,120,100,8,0,21,10000,22,100,1,133950,2,10974,3,3092,38,430,35,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1005,2
50040601,敌军偏将,22,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,134276,2,11008,3,3143,38,435,35,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50040701,敌军偏将,22,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,134604,2,11042,3,3193,38,440,35,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50040702,敌军偏将,22,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,134932,2,11076,3,3243,38,445,35,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50040801,敌军偏将,23,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,135260,2,11110,3,3294,38,450,35,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50040802,敌军偏将,23,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,135586,2,11176,3,3297,38,455,35,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50040901,敌军偏将,23,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,135914,2,11243,3,3301,38,460,35,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50040902,敌军偏将,23,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,136242,2,11310,3,3304,38,465,35,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50041001,敌军偏将,23,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,136568,2,11377,3,3308,38,470,35,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50041002,敌军偏将,23,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,136896,2,11444,3,3312,38,475,35,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50041003,敌军偏将,23,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,55874,2,2340,3,1546,38,55,35,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50041004,敌军偏将,23,3,0,1,1,1,3008,52010104,25000,400,0,1000,1000,308,0,3008,52010104,0,0,0,0,0,0,200,120,100,8,0,21,10000,22,100,1,137550,2,11578,3,3319,38,485,35,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3008,2
50041101,敌军偏将,23,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,137878,2,11645,3,3322,38,490,35,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50041102,敌军偏将,23,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,138206,2,11712,3,3326,38,495,35,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50041201,敌军偏将,24,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,138534,2,11779,3,3330,38,500,35,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50041202,敌军偏将,24,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,138860,2,11812,3,3333,38,505,35,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50041301,敌军偏将,24,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,139188,2,11846,3,3337,38,510,35,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50041302,敌军偏将,24,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,139516,2,11880,3,3340,38,515,35,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50041401,敌军偏将,24,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,139842,2,11914,3,3344,38,520,35,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50041501,敌军偏将,24,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,140170,2,11948,3,3347,38,525,35,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50041502,敌军偏将,24,3,0,4,1,1,4010,52010102,25000,400,0,1000,1000,410,0,4010,52010102,0,0,0,0,0,0,200,120,100,8,0,21,10000,22,100,1,140498,2,11982,3,3351,38,530,35,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4010,2
50041601,敌军偏将,24,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,140824,2,12016,3,3354,38,535,35,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50041701,敌军偏将,24,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,141152,2,12050,3,3358,38,540,35,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50041702,敌军偏将,24,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,141480,2,12084,3,3361,38,545,35,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50041801,敌军偏将,25,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,141808,2,12118,3,3365,38,550,35,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50041802,敌军偏将,25,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,142976,2,12311,3,3368,38,555,35,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50041901,敌军偏将,25,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,144146,2,12504,3,3372,38,560,35,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50041902,敌军偏将,25,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,145316,2,12697,3,3375,38,565,35,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50042001,敌军偏将,25,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,146484,2,12890,3,3379,38,570,35,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50042002,敌军偏将,25,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,55874,2,2340,3,1546,38,55,35,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50042003,敌军偏将,25,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,148824,2,13276,3,3386,38,580,35,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50042004,敌军偏将,25,3,0,4,1,1,1002,52010102,25000,400,0,1000,1000,102,0,1002,52010102,0,0,0,0,0,0,200,120,100,8,0,21,10000,22,100,1,149992,2,13469,3,3390,38,585,35,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero1002,2
50050101,敌军偏将,25,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,151162,2,13662,3,3393,38,590,35,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50050102,敌军偏将,25,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,152332,2,13855,3,3397,38,595,35,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50050201,敌军偏将,26,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,153502,2,14048,3,3401,38,600,35,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50050202,敌军偏将,26,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,155170,2,14097,3,3404,38,605,35,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50050301,敌军偏将,26,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,156840,2,14147,3,3408,38,610,35,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50050302,敌军偏将,26,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,158510,2,14197,3,3411,38,615,35,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50050401,敌军偏将,26,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,160178,2,14247,3,3415,38,620,35,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50050501,敌军偏将,26,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,161848,2,14297,3,3419,38,625,35,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50050502,敌军偏将,26,3,0,2,1,1,3009,52010101,25000,400,0,1000,1000,309,0,3009,52010101,0,0,0,0,0,0,200,120,100,8,0,21,10000,22,100,1,163518,2,14347,3,3422,38,630,35,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero3009,2
50050601,敌军偏将,26,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,165186,2,14397,3,3426,38,635,35,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50050701,敌军偏将,26,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,166856,2,14447,3,3429,38,640,35,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50050702,敌军偏将,26,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,168526,2,14497,3,3433,38,645,35,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50050801,敌军偏将,27,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,170196,2,14547,3,3437,38,650,35,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50050802,敌军偏将,27,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,170522,2,14665,3,3440,38,655,35,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50050901,敌军偏将,27,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,170850,2,14784,3,3444,38,660,35,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50050902,敌军偏将,27,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,171178,2,14903,3,3447,38,665,35,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50051001,敌军偏将,27,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,171504,2,15022,3,3451,38,670,35,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50051002,敌军偏将,27,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,55874,2,2340,3,1546,38,55,35,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
