id,game,grade,title_show,title,description,type,show,sort,rmb,diamond,extra,time,vipexp,start,continued,cd,picture,floor_pic,floor_pic_type1,chara_type,floor_pic_type2,introduce,grade_show,grade_hide,effect_show,jump,effect_show,wai_effect_show,text1,text2,givemoneyshow,text_cehua,point
10020603,1002,603,30元限时礼包,充值300钻石,需充值30人民币,7,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30元限时礼包,com.qxyx.mlyz.30
10020604,1002,604,30元限时礼包,充值300钻石,需充值30人民币,7,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30元限时礼包,com.qxyx.mlyz.30
10020605,1002,605,68元限时礼包,充值680钻石,需充值68人民币,7,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68元限时礼包,com.qxyx.mlyz.68
10020606,1002,606,168元限时礼包,充值1680钻石,需充值168人民币,7,0,0,168,0,0,0,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168元限时礼包,com.qxyx.mlyz.168
10020611,1002,611,68元限时礼包,充值680钻石,需充值68人民币,7,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68元限时礼包,com.qxyx.mlyz.68
10020612,1002,612,128元限时礼包,充值1280钻石,需充值128人民币,7,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128元限时礼包,com.qxyx.mlyz.128
10020613,1002,613,128元限时礼包,充值1280钻石,需充值128人民币,7,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128元限时礼包,com.qxyx.mlyz.128
10020614,1002,614,198元限时礼包,充值1980钻石,需充值198人民币,7,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198元限时礼包,com.qxyx.mlyz.198
10020615,1002,615,198元限时礼包,充值1980钻石,需充值198人民币,7,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198元限时礼包,com.qxyx.mlyz.198
10020621,1002,621,328元限时礼包,充值3280钻石,需充值328人民币,7,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328元限时礼包,com.qxyx.mlyz.328
10020622,1002,622,328元限时礼包,充值3280钻石,需充值328人民币,7,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328元限时礼包,com.qxyx.mlyz.328
10020623,1002,623,648元限时礼包,充值6480钻石,需充值648人民币,7,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元限时礼包,com.qxyx.mlyz.648
10020624,1002,624,68元限时礼包,充值680钻石,需充值68人民币,7,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68元限时礼包,com.qxyx.mlyz.68
10020625,1002,625,68元限时礼包,充值680钻石,需充值68人民币,7,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68元限时礼包,com.qxyx.mlyz.68
10020626,1002,626,128元限时礼包,充值1280钻石,需充值128人民币,7,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128元限时礼包,com.qxyx.mlyz.128
10020627,1002,627,198元限时礼包,充值1980钻石,需充值198人民币,7,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198元限时礼包,com.qxyx.mlyz.198
10020628,1002,628,328元限时礼包,充值3280钻石,需充值328人民币,7,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328元限时礼包,com.qxyx.mlyz.328
10020629,1002,629,648元限时礼包,充值6480钻石,需充值648人民币,7,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元限时礼包,com.qxyx.mlyz.648
10020630,1002,630,648元限时礼包,充值6480钻石,需充值648人民币,7,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元限时礼包,com.qxyx.mlyz.648
10020631,1002,631,163元暗域精华礼包,充值1630钻石,需充值163人民币,7,0,0,163,0,0,0,163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163暗域精华礼包,com.qxyx.mlyz.163
10020632,1002,632,328元暗域精华礼包,充值3280钻石,需充值328人民币,7,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328暗域精华礼包,com.qxyx.mlyz.328
10020633,1002,633,648元暗域精华礼包,充值6480钻石,需充值648人民币,7,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648暗域精华礼包,com.qxyx.mlyz.648
10020701,1002,701,6元关卡限时抢购,充值60钻石,需充值6人民币,8,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6元关卡限时抢购,com.qxyx.mlyz.6
10020702,1002,702,30元关卡限时抢购,充值300钻石,需充值30人民币,8,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30元关卡限时抢购,com.qxyx.mlyz.30
10020703,1002,703,68元关卡限时抢购,充值680钻石,需充值68人民币,8,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68元关卡限时抢购,com.qxyx.mlyz.68
10020704,1002,704,98元关卡限时抢购,充值980钻石,需充值98人民币,8,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98元关卡限时抢购,com.qxyx.mlyz.98
10020705,1002,705,128元关卡限时抢购,充值1280钻石,需充值128人民币,8,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128元关卡限时抢购,com.qxyx.mlyz.128
10020706,1002,706,168元关卡限时抢购,充值1680钻石,需充值168人民币,8,0,0,168,0,0,0,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168元关卡限时抢购,com.qxyx.mlyz.168
10020707,1002,707,198元关卡限时抢购,充值1980钻石,需充值198人民币,8,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198元关卡限时抢购,com.qxyx.mlyz.198
10020708,1002,708,328元关卡限时抢购,充值3280钻石,需充值328人民币,8,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328元关卡限时抢购,com.qxyx.mlyz.328
10020709,1002,709,648元关卡限时抢购,充值6480钻石,需充值648人民币,8,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元关卡限时抢购,com.qxyx.mlyz.648
10020710,1002,710,6元关卡限时抢购,充值60钻石,需充值6人民币,8,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6元关卡限时抢购,com.qxyx.mlyz.6
10020711,1002,711,30元关卡限时抢购,充值300钻石,需充值30人民币,8,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30元关卡限时抢购,com.qxyx.mlyz.30
10020712,1002,712,68元关卡限时抢购,充值680钻石,需充值68人民币,8,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68元关卡限时抢购,com.qxyx.mlyz.68
10020713,1002,713,98元关卡限时抢购,充值980钻石,需充值98人民币,8,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98元关卡限时抢购,com.qxyx.mlyz.98
10020714,1002,714,128元关卡限时抢购,充值1280钻石,需充值128人民币,8,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128元关卡限时抢购,com.qxyx.mlyz.128
10020715,1002,715,168元关卡限时抢购,充值1680钻石,需充值168人民币,8,0,0,168,0,0,0,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168元关卡限时抢购,com.qxyx.mlyz.168
10020716,1002,716,198元关卡限时抢购,充值1980钻石,需充值198人民币,8,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198元关卡限时抢购,com.qxyx.mlyz.198
10020717,1002,717,328元关卡限时抢购,充值3280钻石,需充值328人民币,8,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328元关卡限时抢购,com.qxyx.mlyz.328
10020718,1002,718,648元关卡限时抢购,充值6480钻石,需充值648人民币,8,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元关卡限时抢购,com.qxyx.mlyz.648
10020719,1002,719,6元关卡限时抢购,充值60钻石,需充值6人民币,8,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6元关卡限时抢购,com.qxyx.mlyz.6
10020720,1002,720,30元关卡限时抢购,充值300钻石,需充值30人民币,8,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30元关卡限时抢购,com.qxyx.mlyz.30
10020721,1002,721,68元关卡限时抢购,充值680钻石,需充值68人民币,8,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68元关卡限时抢购,com.qxyx.mlyz.68
10020722,1002,722,98元关卡限时抢购,充值980钻石,需充值98人民币,8,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98元关卡限时抢购,com.qxyx.mlyz.98
10020723,1002,723,128元关卡限时抢购,充值1280钻石,需充值128人民币,8,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128元关卡限时抢购,com.qxyx.mlyz.128
10020724,1002,724,168元关卡限时抢购,充值1680钻石,需充值168人民币,8,0,0,168,0,0,0,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168元关卡限时抢购,com.qxyx.mlyz.168
10020725,1002,725,198元关卡限时抢购,充值1980钻石,需充值198人民币,8,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198元关卡限时抢购,com.qxyx.mlyz.198
10020726,1002,726,328元关卡限时抢购,充值3280钻石,需充值328人民币,8,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328元关卡限时抢购,com.qxyx.mlyz.328
10020727,1002,727,648元关卡限时抢购,充值6480钻石,需充值648人民币,8,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元关卡限时抢购,com.qxyx.mlyz.648
10020728,1002,728,6元关卡限时抢购,充值60钻石,需充值6人民币,8,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6元关卡限时抢购,com.qxyx.mlyz.6
10020729,1002,729,30元关卡限时抢购,充值300钻石,需充值30人民币,8,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30元关卡限时抢购,com.qxyx.mlyz.30
10020730,1002,730,68元关卡限时抢购,充值680钻石,需充值68人民币,8,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68元关卡限时抢购,com.qxyx.mlyz.68
10020731,1002,731,98元关卡限时抢购,充值980钻石,需充值98人民币,8,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98元关卡限时抢购,com.qxyx.mlyz.98
10020732,1002,732,128元关卡限时抢购,充值1280钻石,需充值128人民币,8,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128元关卡限时抢购,com.qxyx.mlyz.128
10020733,1002,733,168元关卡限时抢购,充值1680钻石,需充值168人民币,8,0,0,168,0,0,0,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168元关卡限时抢购,com.qxyx.mlyz.168
10020734,1002,734,198元关卡限时抢购,充值1980钻石,需充值198人民币,8,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198元关卡限时抢购,com.qxyx.mlyz.198
10020735,1002,735,328元关卡限时抢购,充值3280钻石,需充值328人民币,8,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328元关卡限时抢购,com.qxyx.mlyz.328
10020736,1002,736,648元关卡限时抢购,充值6480钻石,需充值648人民币,8,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元关卡限时抢购,com.qxyx.mlyz.648
10020737,1002,737,6元关卡限时抢购,充值60钻石,需充值6人民币,8,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6元关卡限时抢购,com.qxyx.mlyz.6
10020738,1002,738,30元关卡限时抢购,充值300钻石,需充值30人民币,8,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30元关卡限时抢购,com.qxyx.mlyz.30
10020739,1002,739,68元关卡限时抢购,充值680钻石,需充值68人民币,8,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68元关卡限时抢购,com.qxyx.mlyz.68
10020740,1002,740,98元关卡限时抢购,充值980钻石,需充值98人民币,8,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98元关卡限时抢购,com.qxyx.mlyz.98
10020741,1002,741,128元关卡限时抢购,充值1280钻石,需充值128人民币,8,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128元关卡限时抢购,com.qxyx.mlyz.128
10020742,1002,742,168元关卡限时抢购,充值1680钻石,需充值168人民币,8,0,0,168,0,0,0,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168元关卡限时抢购,com.qxyx.mlyz.168
10020743,1002,743,198元关卡限时抢购,充值1980钻石,需充值198人民币,8,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198元关卡限时抢购,com.qxyx.mlyz.198
10020744,1002,744,328元关卡限时抢购,充值3280钻石,需充值328人民币,8,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328元关卡限时抢购,com.qxyx.mlyz.328
10020745,1002,745,648元关卡限时抢购,充值6480钻石,需充值648人民币,8,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元关卡限时抢购,com.qxyx.mlyz.648
10020746,1002,746,6元关卡限时抢购,充值60钻石,需充值6人民币,8,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6元关卡限时抢购,com.qxyx.mlyz.6
10020747,1002,747,30元关卡限时抢购,充值300钻石,需充值30人民币,8,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30元关卡限时抢购,com.qxyx.mlyz.30
10020748,1002,748,68元关卡限时抢购,充值680钻石,需充值68人民币,8,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68元关卡限时抢购,com.qxyx.mlyz.68
10020749,1002,749,98元关卡限时抢购,充值980钻石,需充值98人民币,8,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98元关卡限时抢购,com.qxyx.mlyz.98
10020750,1002,750,128元关卡限时抢购,充值1280钻石,需充值128人民币,8,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128元关卡限时抢购,com.qxyx.mlyz.128
10020751,1002,751,168元关卡限时抢购,充值1680钻石,需充值168人民币,8,0,0,168,0,0,0,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168元关卡限时抢购,com.qxyx.mlyz.168
10020752,1002,752,198元关卡限时抢购,充值1980钻石,需充值198人民币,8,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198元关卡限时抢购,com.qxyx.mlyz.198
10020753,1002,753,328元关卡限时抢购,充值3280钻石,需充值328人民币,8,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328元关卡限时抢购,com.qxyx.mlyz.328
10020754,1002,754,648元关卡限时抢购,充值6480钻石,需充值648人民币,8,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元关卡限时抢购,com.qxyx.mlyz.648
10020755,1002,755,6元关卡限时抢购,充值60钻石,需充值6人民币,8,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6元关卡限时抢购,com.qxyx.mlyz.6
10020756,1002,756,30元关卡限时抢购,充值300钻石,需充值30人民币,8,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30元关卡限时抢购,com.qxyx.mlyz.30
10020757,1002,757,68元关卡限时抢购,充值680钻石,需充值68人民币,8,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68元关卡限时抢购,com.qxyx.mlyz.68
10020758,1002,758,98元关卡限时抢购,充值980钻石,需充值98人民币,8,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98元关卡限时抢购,com.qxyx.mlyz.98
10020759,1002,759,128元关卡限时抢购,充值1280钻石,需充值128人民币,8,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128元关卡限时抢购,com.qxyx.mlyz.128
10020760,1002,760,168元关卡限时抢购,充值1680钻石,需充值168人民币,8,0,0,168,0,0,0,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168元关卡限时抢购,com.qxyx.mlyz.168
10020761,1002,761,198元关卡限时抢购,充值1980钻石,需充值198人民币,8,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198元关卡限时抢购,com.qxyx.mlyz.198
10020762,1002,762,328元关卡限时抢购,充值3280钻石,需充值328人民币,8,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328元关卡限时抢购,com.qxyx.mlyz.328
10020763,1002,763,648元关卡限时抢购,充值6480钻石,需充值648人民币,8,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元关卡限时抢购,com.qxyx.mlyz.648
10020764,1002,764,6元关卡限时抢购,充值60钻石,需充值6人民币,8,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6元关卡限时抢购,com.qxyx.mlyz.6
10020765,1002,765,30元关卡限时抢购,充值300钻石,需充值30人民币,8,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30元关卡限时抢购,com.qxyx.mlyz.30
10020766,1002,766,68元关卡限时抢购,充值680钻石,需充值68人民币,8,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68元关卡限时抢购,com.qxyx.mlyz.68
10020767,1002,767,98元关卡限时抢购,充值980钻石,需充值98人民币,8,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98元关卡限时抢购,com.qxyx.mlyz.98
10020768,1002,768,128元关卡限时抢购,充值1280钻石,需充值128人民币,8,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128元关卡限时抢购,com.qxyx.mlyz.128
10020769,1002,769,168元关卡限时抢购,充值1680钻石,需充值168人民币,8,0,0,168,0,0,0,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168元关卡限时抢购,com.qxyx.mlyz.168
10020770,1002,770,198元关卡限时抢购,充值1980钻石,需充值198人民币,8,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198元关卡限时抢购,com.qxyx.mlyz.198
10020771,1002,771,328元关卡限时抢购,充值3280钻石,需充值328人民币,8,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328元关卡限时抢购,com.qxyx.mlyz.328
10020772,1002,772,648元关卡限时抢购,充值6480钻石,需充值648人民币,8,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元关卡限时抢购,com.qxyx.mlyz.648
10020773,1002,773,6元关卡限时抢购,充值60钻石,需充值6人民币,8,0,0,6,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6元关卡限时抢购,com.qxyx.mlyz.6
10020774,1002,774,30元关卡限时抢购,充值300钻石,需充值30人民币,8,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30元关卡限时抢购,com.qxyx.mlyz.30
10020775,1002,775,68元关卡限时抢购,充值680钻石,需充值68人民币,8,0,0,68,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68元关卡限时抢购,com.qxyx.mlyz.68
10020776,1002,776,98元关卡限时抢购,充值980钻石,需充值98人民币,8,0,0,98,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98元关卡限时抢购,com.qxyx.mlyz.98
10020777,1002,777,128元关卡限时抢购,充值1280钻石,需充值128人民币,8,0,0,128,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128元关卡限时抢购,com.qxyx.mlyz.128
10020778,1002,778,168元关卡限时抢购,充值1680钻石,需充值168人民币,8,0,0,168,0,0,0,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168元关卡限时抢购,com.qxyx.mlyz.168
10020779,1002,779,198元关卡限时抢购,充值1980钻石,需充值198人民币,8,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198元关卡限时抢购,com.qxyx.mlyz.198
10020780,1002,780,328元关卡限时抢购,充值3280钻石,需充值328人民币,8,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328元关卡限时抢购,com.qxyx.mlyz.328
10020781,1002,781,648元关卡限时抢购,充值6480钻石,需充值648人民币,8,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648元关卡限时抢购,com.qxyx.mlyz.648
10020901,1002,901,英雄成长礼包,充值300钻石,需充值30人民币,8,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.30
10020902,1002,902,英雄成长礼包,充值1630钻石,需充值163人民币,8,0,0,163,0,0,0,163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.163
10020903,1002,903,英雄成长礼包,充值6480钻石,需充值648人民币,8,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.648
10020904,1002,904,英雄成长礼包,充值3280钻石,需充值328人民币,8,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.328
10020905,1002,905,英雄成长礼包,充值6480钻石,需充值648人民币,8,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.648
10020906,1002,906,英雄成长礼包,充值1980钻石,需充值198人民币,8,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.198
10020907,1002,907,英雄成长礼包,充值1630钻石,需充值163人民币,8,0,0,163,0,0,0,163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.163
10020908,1002,908,英雄成长礼包,充值1980钻石,需充值198人民币,8,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.198
10020909,1002,909,英雄成长礼包,充值3280钻石,需充值328人民币,8,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.328
10020910,1002,910,英雄成长礼包,充值6480钻石,需充值648人民币,8,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.648
10020911,1002,911,英雄成长礼包,充值6480钻石,需充值648人民币,8,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.648
10020912,1002,912,英雄成长礼包,充值6480钻石,需充值648人民币,8,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.648
10020913,1002,913,英雄成长礼包,充值300钻石,需充值30人民币,8,0,0,30,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.30
10020914,1002,914,英雄成长礼包,充值1630钻石,需充值163人民币,8,0,0,163,0,0,0,163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.163
10020915,1002,915,英雄成长礼包,充值6480钻石,需充值648人民币,8,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.648
10020916,1002,916,英雄成长礼包,充值3280钻石,需充值328人民币,8,0,0,328,0,0,0,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.328
10020917,1002,917,英雄成长礼包,充值6480钻石,需充值648人民币,8,0,0,648,0,0,0,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.648
10020918,1002,918,英雄成长礼包,充值1980钻石,需充值198人民币,8,0,0,198,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.198
10020919,1002,919,英雄成长礼包,充值1630钻石,需充值163人民币,8,0,0,163,0,0,0,163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,光暗英雄专用成长礼包,com.qxyx.mlyz.163
