skill_id,skill_name,type_show,skill_level,skill_levelmax,skill_china,skilllevel,skillcooldown,skill_description,skill_description2,skill_description3,skill_description4,skill_value_type1,skill_count1,skill_value_type2,skill_count2,skill_value_type3,skill_count3,skill_value_type4,skill_count4,skill_add_type,skill_add_value,skill_type,skill_sub_type,attack_before,attack_after,skill_range,skill_range1,skill_scope,skill_scope2,skill_object,skill_energy,buff_type1,buff_pro1,buff_type2,buff_pro2,buff_type3,buff_pro3,lua_name,skill_icon,storageeffect,sound,hit_sound,skill_sound,showpanel,blacktime,lighteffect,storageturn,army_effecttype_skill,army_effect_skill,army_effect_skill_speed,army_effect_hit,showtop_effect,attack_chant
10040404,赏金标记,被动,3,3,被动触发技能,1,0,使敌人受到[1]15%[0]的额外伤害持续[1]8[0]秒.在时限内击败敌人，击败者还可以快速回复能量.,友军击败目标后获得暴击率增强效果，减益时间增强至10秒，额外受到的伤害增强至20%,减益时间增强至12秒,0,9,1,0,0,0,0,0,0,0,0,2,0,300,0,480,0,0,50,1,0,0,0,0,0,0,0,p10040404,100404,0,Skill/1004_final,0,Skill/VO_1004_final,0,0,0,0,0,0,0,0,0,0
10050001,普攻,物理,1,1,物理技能,1,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,3,0,300,0,70,0,0,0,1,100,0,0,0,0,0,0,a10050001,100500,0,Weapon/Weapon_1005,0,0,0,0,0,0,0,0,0,0,0,0
10050101,圣光猛击,物理,1,4,物理技能,11,0,艾斯壮格猛劈敌人，击倒前方敌人造成[1]130%[0]攻击力的伤害,光之审判！圣光猛击的伤害增强至150%攻击力,光之守护！圣光猛击每击倒一个敌人都将使艾斯壮格自身获得持续8秒的20%的伤害减免,光之审判！圣光猛击的伤害增强至160%攻击力,1001,10000,0,0,0,0,0,0,0,0,3,0,300,0,100,0,50,0,1,100,0,0,0,0,0,0,a10050101,100501,0,Skill/1005_skill01,0,0,0,0,0,0,0,0,0,0,4444,0
10050102,圣光猛击,物理,2,4,物理技能,21,0,艾斯壮格猛劈敌人，击倒前方敌人造成[1]130%[0]攻击力的伤害,光之审判！圣光猛击的伤害增强至150%攻击力,光之守护！圣光猛击每击倒一个敌人都将使艾斯壮格自身获得持续8秒的20%的伤害减免,光之审判！圣光猛击的伤害增强至160%攻击力,1001,12000,0,0,0,0,0,0,0,0,3,0,300,0,100,0,50,0,1,100,0,0,0,0,0,0,a10050102,100501,0,Skill/1005_skill01,0,0,0,0,0,0,0,0,0,0,4444,0
10050103,圣光猛击,物理,3,4,物理技能,101,0,艾斯壮格猛劈敌人，击倒前方敌人造成[1]130%[0]攻击力的伤害,光之审判！圣光猛击的伤害增强至150%攻击力,光之守护！圣光猛击每击倒一个敌人都将使艾斯壮格自身获得持续8秒的20%的伤害减免,光之审判！圣光猛击的伤害增强至160%攻击力,1001,12000,0,0,0,0,0,0,0,0,3,0,300,0,100,0,50,0,1,100,100506,10000,0,0,0,0,a10050103,100501,0,Skill/1005_skill01,0,0,0,0,0,0,0,0,0,0,4444,0
10050104,圣光猛击,物理,4,4,物理技能,181,0,艾斯壮格猛劈敌人，击倒前方敌人造成[1]130%[0]攻击力的伤害,光之审判！圣光猛击的伤害增强至150%攻击力,光之守护！圣光猛击每击倒一个敌人都将使艾斯壮格自身获得持续8秒的20%的伤害减免,光之审判！圣光猛击的伤害增强至160%攻击力,1001,13000,0,0,0,0,0,0,0,0,3,0,300,0,100,0,50,0,1,100,100506,10000,0,0,0,0,a10050104,100501,0,Skill/1005_skill01,0,0,0,0,0,0,0,0,0,0,4444,0
10050201,圣光闪现,物理,1,3,物理技能,41,0,艾斯壮格恢复最虚弱的友方[1]200%[0]攻击力的生命，并施加[1]5[0]秒的增强[1]50%[0]防御力增益,怜悯，目标生命值越低造成的治疗量越高，最多提高75%治疗效果,圣光闪现可以造成220%攻击力的治疗量,0,1001,10000,0,0,0,0,0,0,0,0,3,0,300,0,480,0,0,0,1,100,100505,10000,0,0,0,0,a10050201,100502,0,Skill/1005_skill02,0,0,0,0,0,0,0,0,0,0,4444,0
10050202,圣光闪现,物理,2,3,物理技能,121,0,艾斯壮格恢复最虚弱的友方[1]200%[0]攻击力的生命，并施加[1]5[0]秒的增强[1]50%[0]防御力增益,怜悯，目标生命值越低造成的治疗量越高，最多提高75%治疗效果,圣光闪现可以造成220%攻击力的治疗量,0,1001,12000,0,0,0,0,0,0,0,0,3,0,300,0,480,0,0,0,1,100,100505,10000,0,0,0,0,a10050202,100502,0,Skill/1005_skill02,0,0,0,0,0,0,0,0,0,0,4444,0
10050203,圣光闪现,物理,3,3,物理技能,201,0,艾斯壮格恢复最虚弱的友方[1]200%[0]攻击力的生命，并施加[1]5[0]秒的增强[1]50%[0]防御力增益,怜悯，目标生命值越低造成的治疗量越高，最多提高75%治疗效果,圣光闪现可以造成220%攻击力的治疗量,0,1001,15000,0,0,0,0,0,0,0,0,3,0,300,0,480,0,0,0,1,100,100505,10000,0,0,0,0,a10050203,100502,0,Skill/1005_skill02,0,0,0,0,0,0,0,0,0,0,4444,0
10050301,光明巨盾,物理,1,3,物理技能,61,0,艾斯壮格召唤光明巨盾，降低[1]65%[0]受到的伤害，自身免疫控制效果持续[1]5[0]秒.光明巨盾存在期间如果能量技可以使用，则会立即使用能量技,持续期间，能量转化率提高200%,坚韧，持续期间艾斯壮格降低75%受到的伤害,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,100,0,0,0,0,0,100507,10000,0,0,0,0,a10050301,100503,0,Skill/1005_skill03,0,0,0,0,0,0,0,0,0,0,4444,0
10050302,光明巨盾,物理,2,3,物理技能,141,0,艾斯壮格召唤光明巨盾，降低[1]65%[0]受到的伤害，自身免疫控制效果持续[1]5[0]秒.光明巨盾存在期间如果能量技可以使用，则会立即使用能量技,持续期间，能量转化率提高200%,坚韧，持续期间艾斯壮格降低75%受到的伤害,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,100,0,0,0,0,0,100507,10000,100508,10000,0,0,a10050302,100503,0,Skill/1005_skill03,0,0,0,0,0,0,0,0,0,0,4444,0
10050303,光明巨盾,物理,3,3,物理技能,221,0,艾斯壮格召唤光明巨盾，降低[1]65%[0]受到的伤害，自身免疫控制效果持续[1]5[0]秒.光明巨盾存在期间如果能量技可以使用，则会立即使用能量技,持续期间，能量转化率提高200%,坚韧，持续期间艾斯壮格降低75%受到的伤害,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,100,0,0,0,0,0,100509,10000,0,0,0,0,a10050303,100503,0,Skill/1005_skill03,0,0,0,0,0,0,0,0,0,0,4444,0
10050401,光辉护佑,物理,1,3,物理技能,1,0,施加一个持续[1]8[0]秒吸收[1]500%[0]攻击力伤害的护盾保护友军,护盾持续时间上升至10秒，将持续恢复生命值直到护盾结束或被打破,护盾的吸收值增强至550%攻击力,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,480,0,0,0,1,0,100501,10000,0,0,0,0,a10050401,100504,3333,Skill/1005_final,0,Hero/VO_final_male,0,0,0,0,0,0,0,0,0,0
10050402,光辉护佑,物理,2,3,物理技能,81,0,施加一个持续[1]8[0]秒吸收[1]500%[0]攻击力伤害的护盾保护友军,护盾持续时间上升至10秒，将持续恢复生命值直到护盾结束或被打破,护盾的吸收值增强至550%攻击力,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,480,0,0,0,1,0,100502,10000,100503,10000,0,0,a10050402,100504,3333,Skill/1005_final,0,Hero/VO_final_male,0,0,0,0,0,0,0,0,0,0
10050403,光辉护佑,物理,3,3,物理技能,161,0,施加一个持续[1]8[0]秒吸收[1]500%[0]攻击力伤害的护盾保护友军,护盾持续时间上升至10秒，将持续恢复生命值直到护盾结束或被打破,护盾的吸收值增强至550%攻击力,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,480,0,0,0,1,0,100504,10000,100503,10000,0,0,a10050403,100504,3333,Skill/1005_final,0,Hero/VO_final_male,0,0,0,0,0,0,0,0,0,0
10050404,光辉护佑,被动,3,3,被动触发技能,81,0,施加一个持续[1]8[0]秒吸收[1]500%[0]攻击力伤害的护盾保护友军,护盾持续时间上升至10秒，将持续恢复生命值直到护盾结束或被打破,护盾的吸收值增强至550%攻击力,0,34,1,0,0,0,0,0,0,0,0,2,0,300,0,480,0,0,0,0,0,0,0,0,0,0,0,p10050404,100504,3333,Skill/1005_final,0,Hero/VO_final_male,0,0,0,0,0,0,0,0,0,0
10060001,普攻,物理,1,1,物理技能,1,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,3,0,300,0,70,0,0,0,1,100,0,0,0,0,0,0,a10060001,100600,0,Weapon/Weapon_1006,0,0,0,0,0,0,0,0,0,0,0,0
10060101,暗影步,物理,1,4,物理技能,11,0,诺伯尔瞬间移动到目标身后，挥舞重剑对其造成[1]120%[0]攻击力伤害，并增强自己持续[1]5[0]秒的[1]20%[0]暴击,施放暗影步后，自身获得一个吸收70%攻击力伤害的护盾,娴熟的步伐，暗影步的伤害增强至130%攻击力,娴熟的步伐，暗影步的伤害增强至140%攻击力,1001,2000,0,0,0,0,0,0,0,0,3,0,300,0,100,0,0,0,1,100,100601,10000,0,0,0,0,a10060101,100601,0,Skill/1006_skill01,0,0,0,0,0,0,0,0,0,0,0,0
10060102,暗影步,物理,2,4,物理技能,21,0,诺伯尔瞬间移动到目标身后，挥舞重剑对其造成[1]120%[0]攻击力伤害，并增强自己持续[1]5[0]秒的[1]20%[0]暴击,施放暗影步后，自身获得一个吸收70%攻击力伤害的护盾,娴熟的步伐，暗影步的伤害增强至130%攻击力,娴熟的步伐，暗影步的伤害增强至140%攻击力,1001,2000,0,0,0,0,0,0,0,0,3,0,300,0,100,0,0,0,1,100,100601,10000,100602,10000,0,0,a10060102,100601,0,Skill/1006_skill01,0,0,0,0,0,0,0,0,0,0,0,0
10060103,暗影步,物理,3,4,物理技能,101,0,诺伯尔瞬间移动到目标身后，挥舞重剑对其造成[1]120%[0]攻击力伤害，并增强自己持续[1]5[0]秒的[1]20%[0]暴击,施放暗影步后，自身获得一个吸收70%攻击力伤害的护盾,娴熟的步伐，暗影步的伤害增强至130%攻击力,娴熟的步伐，暗影步的伤害增强至140%攻击力,1001,3000,0,0,0,0,0,0,0,0,3,0,300,0,100,0,0,0,1,100,100601,10000,100602,10000,0,0,a10060103,100601,0,Skill/1006_skill01,0,0,0,0,0,0,0,0,0,0,0,0
10060104,暗影步,物理,4,4,物理技能,181,0,诺伯尔瞬间移动到目标身后，挥舞重剑对其造成[1]120%[0]攻击力伤害，并增强自己持续[1]5[0]秒的[1]20%[0]暴击,施放暗影步后，自身获得一个吸收70%攻击力伤害的护盾,娴熟的步伐，暗影步的伤害增强至130%攻击力,娴熟的步伐，暗影步的伤害增强至140%攻击力,1001,4000,0,0,0,0,0,0,0,0,3,0,300,0,100,0,0,0,1,100,100601,10000,100602,10000,0,0,a10060104,100601,0,Skill/1006_skill01,0,0,0,0,0,0,0,0,0,0,0,0
10060201,剑刃乱舞,被动,1,3,被动触发技能,41,0,每当暴击达到[1]4[0]次时.立即对目标造成多段攻击.最终造成[1]80%[0]攻击力的伤害并额外造成敌人[1]15%[0]最大生命值的伤害,利刃，最终的伤害增强至90%攻击力,精准的剑术，额外附加的伤害将造成敌人最大生命值的18%,0,8,1,0,0,0,0,0,0,0,0,2,0,300,0,480,0,800,0,0,0,0,0,0,0,0,0,p10060201,100602,0,Skill/1006_skill02,0,0,0,0,0,0,0,0,0,0,0,0
10060202,剑刃乱舞,被动,2,3,被动触发技能,121,0,每当暴击达到[1]4[0]次时.立即对目标造成多段攻击.最终造成[1]80%[0]攻击力的伤害并额外造成敌人[1]15%[0]最大生命值的伤害,利刃，最终的伤害增强至90%攻击力,精准的剑术，额外附加的伤害将造成敌人最大生命值的18%,0,8,1,0,0,0,0,0,0,0,0,2,0,300,0,480,0,800,0,0,0,0,0,0,0,0,0,p10060202,100602,0,Skill/1006_skill02,0,0,0,0,0,0,0,0,0,0,0,0
10060203,剑刃乱舞,被动,3,3,被动触发技能,201,0,每当暴击达到[1]4[0]次时.立即对目标造成多段攻击.最终造成[1]80%[0]攻击力的伤害并额外造成敌人[1]15%[0]最大生命值的伤害,利刃，最终的伤害增强至90%攻击力,精准的剑术，额外附加的伤害将造成敌人最大生命值的18%,0,8,1,0,0,0,0,0,0,0,0,2,0,300,0,480,0,800,0,0,0,0,0,0,0,0,0,p10060203,100602,0,Skill/1006_skill02,0,0,0,0,0,0,0,0,0,0,0,0
10060301,精准剑术,被动,1,3,被动天赋加成,61,0,暴击率增强[1]14%[0],暴击时会恢复自己6%已损失生命值并且获得25点能量,暴击率增强至17%,0,6,1400,0,0,0,0,0,0,0,0,1,0,300,0,480,0,0,0,1,0,0,0,0,0,0,0,a10060301,100603,0,Skill/1006_skill03,0,0,0,0,0,0,0,0,0,0,4444,0
10060302,精准剑术,被动,2,3,被动天赋加成,141,0,暴击率增强[1]14%[0],暴击时会恢复自己6%已损失生命值并且获得25点能量,暴击率增强至17%,0,6,1400,0,0,0,0,0,0,0,0,1,0,300,0,480,0,0,0,1,0,0,0,0,0,0,0,a10060302,100603,0,Skill/1006_skill03,0,0,0,0,0,0,0,0,0,0,4444,0
10060303,精准剑术,被动,3,3,被动天赋加成,221,0,暴击率增强[1]14%[0],暴击时会恢复自己6%已损失生命值并且获得25点能量,暴击率增强至17%,0,6,1700,0,0,0,0,0,0,0,0,1,0,300,0,480,0,0,0,1,0,0,0,0,0,0,0,a10060303,100603,0,Skill/1006_skill03,0,0,0,0,0,0,0,0,0,0,4444,0
10060401,剑光连斩,物理,1,3,物理技能,1,0,诺伯尔在目标周围来回攻击造成[1]7[0]次[1]80%[0]攻击力的伤害，期间自己无法被攻击,技能施放过程中每次暴击都会额外攻击1次，最多增加8次,基础攻击次数增强至9次,0,1001,-2000,0,0,0,0,0,0,0,0,3,0,300,0,170,0,0,0,1,0,100603,10000,0,0,0,0,a10060401,100604,3333,Skill/1006_final,0,0,0,0,0,0,0,0,0,0,0,0
10060402,剑光连斩,物理,2,3,物理技能,81,0,诺伯尔在目标周围来回攻击造成[1]7[0]次[1]80%[0]攻击力的伤害，期间自己无法被攻击,技能施放过程中每次暴击都会额外攻击1次，最多增加8次,基础攻击次数增强至9次,0,1001,-2000,0,0,0,0,0,0,0,0,3,0,300,0,170,0,0,0,1,0,100603,10000,0,0,0,0,a10060402,100604,3333,Skill/1006_final,0,0,0,0,0,0,0,0,0,0,0,0
10060403,剑光连斩,物理,3,3,物理技能,161,0,诺伯尔在目标周围来回攻击造成[1]7[0]次[1]80%[0]攻击力的伤害，期间自己无法被攻击,技能施放过程中每次暴击都会额外攻击1次，最多增加8次,基础攻击次数增强至9次,0,1001,-2000,0,0,0,0,0,0,0,0,3,0,300,0,170,0,0,0,1,0,100603,10000,0,0,0,0,a10060403,100604,3333,Skill/1006_final,0,0,0,0,0,0,0,0,0,0,0,0
10070001,普攻,物理,1,1,物理技能,1,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,3,0,300,0,70,0,0,0,1,100,0,0,0,0,0,0,a10070001,100700,0,Weapon/Weapon_1007,0,0,0,0,0,0,0,0,0,0,0,0
10070101,盾牌猛击,物理,1,4,物理技能,11,0,举起盾牌冲击目标，对其造成[1]130%[0]攻击力的伤害与[1]1.5[0]秒的眩晕，并击退目标,巨力猛击！盾牌猛击伤害增强至150%攻击力,该敌人在结束眩晕后的5秒内所造成的伤害降低40%,巨力猛击！盾牌猛击伤害增强至180%攻击力,1001,3000,0,0,0,0,0,0,0,0,3,0,300,0,70,0,0,0,1,100,100702,10000,0,0,0,0,a10070101,100701,0,Skill/1007_skill01,0,0,0,0,0,0,0,0,0,0,4444,0
10070102,盾牌猛击,物理,2,4,物理技能,21,0,举起盾牌冲击目标，对其造成[1]130%[0]攻击力的伤害与[1]1.5[0]秒的眩晕，并击退目标,巨力猛击！盾牌猛击伤害增强至150%攻击力,该敌人在结束眩晕后的5秒内所造成的伤害降低40%,巨力猛击！盾牌猛击伤害增强至180%攻击力,1001,5000,0,0,0,0,0,0,0,0,3,0,300,0,70,0,0,0,1,100,100702,10000,0,0,0,0,a10070102,100701,0,Skill/1007_skill01,0,0,0,0,0,0,0,0,0,0,4444,0
10070103,盾牌猛击,物理,3,4,物理技能,101,0,举起盾牌冲击目标，对其造成[1]130%[0]攻击力的伤害与[1]1.5[0]秒的眩晕，并击退目标,巨力猛击！盾牌猛击伤害增强至150%攻击力,该敌人在结束眩晕后的5秒内所造成的伤害降低40%,巨力猛击！盾牌猛击伤害增强至180%攻击力,1001,5000,0,0,0,0,0,0,0,0,3,0,300,0,70,0,0,0,1,100,100721,10000,0,0,0,0,a10070103,100701,0,Skill/1007_skill01,0,0,0,0,0,0,0,0,0,0,4444,0
10070104,盾牌猛击,物理,4,4,物理技能,181,0,举起盾牌冲击目标，对其造成[1]130%[0]攻击力的伤害与[1]1.5[0]秒的眩晕，并击退目标,巨力猛击！盾牌猛击伤害增强至150%攻击力,该敌人在结束眩晕后的5秒内所造成的伤害降低40%,巨力猛击！盾牌猛击伤害增强至180%攻击力,1001,8000,0,0,0,0,0,0,0,0,3,0,300,0,70,0,0,0,1,100,100721,10000,0,0,0,0,a10070104,100701,0,Skill/1007_skill01,0,0,0,0,0,0,0,0,0,0,4444,0
10070201,守护,被动,1,3,被动触发技能,41,0,立即移动至受到严重伤害的后排友军身边，架起盾牌使其免于战败，自己免疫任何控制效果并在[1]10[0]秒内替该友军承受一切伤害.,架起盾牌后自己受到的伤害减少40%,盾牌架起后自己受到的伤害减少60%,0,35,1,0,0,0,0,0,0,0,0,2,0,300,0,70,0,0,0,1,0,100720,10000,100710,10000,0,0,p10070201,100702,0,Skill/1007_skill02,0,0,0,0,0,0,0,0,0,0,4444,0
10070202,守护,被动,2,3,被动触发技能,121,0,立即移动至受到严重伤害的后排友军身边，架起盾牌使其免于战败，自己免疫任何控制效果并在[1]10[0]秒内替该友军承受一切伤害.,架起盾牌后自己受到的伤害减少40%,盾牌架起后自己受到的伤害减少60%,0,35,1,0,0,0,0,0,0,0,0,2,0,300,0,70,0,0,0,1,0,100720,10000,100711,10000,0,0,p10070202,100702,0,Skill/1007_skill02,0,0,0,0,0,0,0,0,0,0,4444,0
10070203,守护,被动,3,3,被动触发技能,201,0,立即移动至受到严重伤害的后排友军身边，架起盾牌使其免于战败，自己免疫任何控制效果并在[1]10[0]秒内替该友军承受一切伤害.,架起盾牌后自己受到的伤害减少40%,盾牌架起后自己受到的伤害减少60%,0,35,1,0,0,0,0,0,0,0,0,2,0,300,0,70,0,0,0,1,0,100720,10000,100712,10000,0,0,p10070203,100702,0,Skill/1007_skill02,0,0,0,0,0,0,0,0,0,0,4444,0
10070301,固守,物理,1,3,物理技能,61,0,当自身生命值低于[1]40%[0]时免疫控制效果，受到的伤害降低[1]30%[0]每秒恢复[1]8%[0]的最大生命持续[1]10[0]秒.若生命值回到[1]90%[0]以上则立即结束该状态.每场战斗一次,固守状态最大持续时间增强至13秒,生命恢复效果增强至每秒10%的最大生命值,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,0,0,0,0,0,0,100713,10000,100714,10000,0,0,a10070301,100703,0,Skill/1007_skill03,0,0,0,0,0,0,0,0,0,0,0,0
10070302,固守,物理,2,3,物理技能,141,0,当自身生命值低于[1]40%[0]时免疫控制效果，受到的伤害降低[1]30%[0]每秒恢复[1]8%[0]的最大生命持续[1]10[0]秒.若生命值回到[1]90%[0]以上则立即结束该状态.每场战斗一次,固守状态最大持续时间增强至13秒,生命恢复效果增强至每秒10%的最大生命值,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,0,0,0,0,0,0,100715,10000,100716,10000,0,0,a10070302,100703,0,Skill/1007_skill03,0,0,0,0,0,0,0,0,0,0,0,0
10070303,固守,物理,3,3,物理技能,221,0,当自身生命值低于[1]40%[0]时免疫控制效果，受到的伤害降低[1]30%[0]每秒恢复[1]8%[0]的最大生命持续[1]10[0]秒.若生命值回到[1]90%[0]以上则立即结束该状态.每场战斗一次,固守状态最大持续时间增强至13秒,生命恢复效果增强至每秒10%的最大生命值,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,0,0,0,0,0,0,100715,10000,100717,10000,0,0,a10070303,100703,0,Skill/1007_skill03,0,0,0,0,0,0,0,0,0,0,0,0
10070401,裂地,物理,1,3,物理技能,1,0,用力跳起后重锤地面对周围敌人造成[1]140%[0]攻击力的伤害与[1]1[0]秒晕眩，本场战斗中，每累计失去最大生命值[1]10%[0]，则晕眩时间增加[1]0.5[0]秒，最多增加[1]4[0]秒,裂地伤害增强至160%攻击力,裂地伤害增强至180%攻击力,0,1001,4000,0,0,0,0,0,0,0,0,3,0,300,0,70,0,100,0,1,0,0,0,0,0,0,0,a10070401,100704,3333,Skill/1007_final,0,Skill/VO_1007_final,0,0,0,0,0,0,0,0,0,0
10070402,裂地,物理,2,3,物理技能,81,0,用力跳起后重锤地面对周围敌人造成[1]140%[0]攻击力的伤害与[1]1[0]秒晕眩，本场战斗中，每累计失去最大生命值[1]10%[0]，则晕眩时间增加[1]0.5[0]秒，最多增加[1]4[0]秒,裂地伤害增强至160%攻击力,裂地伤害增强至180%攻击力,0,1001,6000,0,0,0,0,0,0,0,0,3,0,300,0,70,0,100,0,1,0,0,0,0,0,0,0,a10070402,100704,3333,Skill/1007_final,0,Skill/VO_1007_final,0,0,0,0,0,0,0,0,0,0
10070403,裂地,物理,3,3,物理技能,161,0,用力跳起后重锤地面对周围敌人造成[1]140%[0]攻击力的伤害与[1]1[0]秒晕眩，本场战斗中，每累计失去最大生命值[1]10%[0]，则晕眩时间增加[1]0.5[0]秒，最多增加[1]4[0]秒,裂地伤害增强至160%攻击力,裂地伤害增强至180%攻击力,0,1001,8000,0,0,0,0,0,0,0,0,3,0,300,0,70,0,100,0,1,0,0,0,0,0,0,0,a10070403,100704,3333,Skill/1007_final,0,Skill/VO_1007_final,0,0,0,0,0,0,0,0,0,0
10080001,普攻,魔法,1,1,魔法技能,1,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,100,0,0,0,0,0,0,a10080001,100800,0,Weapon/Weapon_1008,0,Skill/VO_1008_weapon,0,0,0,0,0,0,0,0,0,0
10080101,光能弹,魔法,1,4,魔法技能,11,0,施放光能弹吸取目标[1]80[0]点能量并对其造成多次[1]60%[0]攻击力的伤害，被光能弹命中的敌人还将降低[1]120[0]点命中，持续[1]10[0]秒.,光能弹每发伤害增强至70%攻击力,光能弹吸取的能量提高至120点,光能弹伤害增强至80%攻击力,1001,-4000,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,100,100801,10000,0,0,0,0,a10080101,100801,0,Skill/1008_skill01,0,0,0,0,0,0,0,0,0,0,4444,0
10080102,光能弹,魔法,2,4,魔法技能,21,0,施放光能弹吸取目标[1]80[0]点能量并对其造成多次[1]60%[0]攻击力的伤害，被光能弹命中的敌人还将降低[1]120[0]点命中，持续[1]10[0]秒.,光能弹每发伤害增强至70%攻击力,光能弹吸取的能量提高至120点,光能弹伤害增强至80%攻击力,1001,-3000,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,100,100801,10000,0,0,0,0,a10080102,100801,0,Skill/1008_skill01,0,0,0,0,0,0,0,0,0,0,4444,0
10080103,光能弹,魔法,3,4,魔法技能,101,0,施放光能弹吸取目标[1]80[0]点能量并对其造成多次[1]60%[0]攻击力的伤害，被光能弹命中的敌人还将降低[1]120[0]点命中，持续[1]10[0]秒.,光能弹每发伤害增强至70%攻击力,光能弹吸取的能量提高至120点,光能弹伤害增强至80%攻击力,1001,-3000,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,100,100801,10000,0,0,0,0,a10080103,100801,0,Skill/1008_skill01,0,0,0,0,0,0,0,0,0,0,4444,0
