id,group,money,item1,num1,item2,num2,item3,num3,item4,num4,item5,num5,money_id,rebate_show,sale,money_reduce
24006,140,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,751,700％+,168,300
24007,140,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,752,800％+,198,420
24008,140,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,753,700％+,328,420
24009,140,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,754,990％+,648,540
24101,141,0,91000002,6000,13000002,60,0,0,0,0,0,0,746,990％+,6,0
24102,141,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,747,990％+,30,0
24103,141,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,748,990％+,68,300
24104,141,200,91000002,98000,60210080,1,81000002,20,0,0,0,0,749,800％+,98,300
24105,141,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,750,600％+,128,300
24106,141,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,751,700％+,168,330
24107,141,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,752,800％+,198,450
24108,141,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,753,700％+,328,450
24109,141,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,754,990％+,648,570
24201,142,0,91000002,6000,13000002,60,0,0,0,0,0,0,746,990％+,6,0
24202,142,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,747,990％+,30,0
24203,142,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,748,990％+,68,330
24204,142,200,91000002,98000,60210080,1,81000002,20,0,0,0,0,749,800％+,98,330
24205,142,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,750,600％+,128,330
24206,142,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,751,700％+,168,360
24207,142,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,752,800％+,198,480
24208,142,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,753,700％+,328,480
24209,142,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,754,990％+,648,600
24301,143,0,91000002,6000,13000002,60,0,0,0,0,0,0,764,990％+,6,0
24302,143,20,91000002,30000,42010001,15,0,0,0,0,0,0,765,990％+,30,0
24303,143,100,91000002,68000,42010001,20,30200001,1,0,0,0,0,766,990％+,68,0
24304,143,200,91000002,98000,42010001,30,13000002,120,0,0,0,0,767,800％+,98,1
24305,143,300,91000002,128000,42010001,40,30020053,1,0,0,0,0,768,600％+,128,1
24306,143,500,91000002,168000,42010001,50,30020053,1,0,0,0,0,769,700％+,168,1
24307,143,1000,91000002,198000,42010002,10,30200101,1,0,0,0,0,770,800％+,198,1
24308,143,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,771,700％+,328,1
24309,143,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,772,990％+,648,1
24401,144,0,91000002,6000,13000002,60,0,0,0,0,0,0,773,990％+,6,0
24402,144,20,91000002,30000,13000002,120,0,0,0,0,0,0,774,990％+,30,0
24403,144,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,775,990％+,68,0
24404,144,200,91000002,98000,60210080,1,81000002,20,0,0,0,0,776,800％+,98,1
24405,144,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,777,600％+,128,1
24406,144,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,778,700％+,168,1
24407,144,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,779,800％+,198,1
24408,144,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,780,700％+,328,1
24409,144,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,781,990％+,648,1
24501,145,0,91000002,6000,13000002,60,0,0,0,0,0,0,701,3100%+,6,0
24502,145,20,91000002,30000,42010001,15,0,0,0,0,0,0,702,1450%+,30,0
24503,145,100,91000002,68000,42010001,20,91000052,1,0,0,0,0,703,1300%+,68,0
24504,145,200,91000002,98000,42010001,30,13000002,120,0,0,0,0,704,1300%+,98,0
24505,145,300,91000002,128000,42010001,40,30020053,1,0,0,0,0,705,1300%+,128,0
24506,145,500,91000002,168000,42010001,50,30020053,1,0,0,0,0,706,1200%+,168,0
24507,145,1000,91000002,198000,42010002,35,30200100,1,0,0,0,0,707,1100%+,198,0
24508,145,1500,91000002,328000,42010002,60,30200101,1,0,0,0,0,708,1100%+,328,0
24509,145,3000,91000002,648000,42010002,100,30200101,2,0,0,0,0,709,1000%+,648,0
24601,146,0,91000002,6000,13000002,60,0,0,0,0,0,0,701,3100%+,6,0
24602,146,20,91000002,30000,42010001,15,0,0,0,0,0,0,702,1450%+,30,0
24603,146,100,91000002,68000,42010001,20,91000052,1,0,0,0,0,703,1300%+,68,0
24604,146,200,91000002,98000,42010001,30,13000002,120,0,0,0,0,704,1300%+,98,0
24605,146,300,91000002,128000,42010001,40,30020053,1,0,0,0,0,705,1300%+,128,0
24606,146,500,91000002,168000,42010001,50,30020053,1,0,0,0,0,706,1200%+,168,0
24607,146,1000,91000002,198000,42010002,35,30200100,1,0,0,0,0,707,1100%+,198,0
24608,146,1500,91000002,328000,42010002,60,30200101,1,0,0,0,0,708,1100%+,328,0
24609,146,3000,91000002,648000,42010002,100,30200101,2,0,0,0,0,709,1000%+,648,0
24701,147,0,91000002,6000,13000002,60,0,0,0,0,0,0,701,3100%+,6,0
24702,147,20,91000002,30000,42010001,15,0,0,0,0,0,0,702,1450%+,30,0
24703,147,100,91000002,68000,42010001,20,91000052,1,0,0,0,0,703,1300%+,68,0
24704,147,200,91000002,98000,42010001,30,13000002,120,0,0,0,0,704,1300%+,98,0
24705,147,300,91000002,128000,42010001,40,30020053,1,0,0,0,0,705,1300%+,128,0
24706,147,500,91000002,168000,42010001,50,30020053,1,0,0,0,0,706,1200%+,168,0
24707,147,1000,91000002,198000,42010002,35,30200100,1,0,0,0,0,707,1100%+,198,0
24708,147,1500,91000002,328000,42010002,60,30200101,1,0,0,0,0,708,1100%+,328,0
24709,147,3000,91000002,648000,42010002,100,30200101,2,0,0,0,0,709,1000%+,648,0
24801,148,0,91000002,6000,13000002,60,0,0,0,0,0,0,710,990％+,6,0
24802,148,20,91000002,30000,13000002,60,91000044,300,0,0,0,0,711,800％+,30,0
24803,148,100,91000002,68000,13000002,120,91000044,600,0,0,0,0,712,700％+,68,0
24804,148,200,91000002,98000,13000002,180,91000044,800,0,0,0,0,713,700％+,98,0
24805,148,300,91000002,128000,13000002,180,13000001,120,91000044,1000,0,0,714,600％+,128,0
24806,148,500,91000002,168000,13000002,240,13000001,180,91000044,1000,0,0,715,600％+,168,0
24807,148,1000,91000002,198000,60210050,1,13000002,240,91000044,1200,0,0,716,500％+,198,0
24808,148,1500,91000002,328000,60210060,1,13000002,240,91000044,1500,0,0,717,400％+,328,0
24809,148,3000,91000002,648000,60210070,1,30200001,1,91000044,3000,0,0,718,200％+,648,0
24901,149,0,91000002,6000,13000002,60,0,0,0,0,0,0,773,990％+,6,0
24902,149,20,91000002,30000,42010001,15,0,0,0,0,0,0,774,990％+,30,0
24903,149,100,91000002,68000,42010001,20,91000052,1,0,0,0,0,775,990％+,68,0
24904,149,200,91000002,98000,42010001,30,13000002,120,0,0,0,0,776,800％+,98,0
24905,149,300,91000002,128000,42010001,40,30020053,1,0,0,0,0,777,600％+,128,0
24906,149,500,91000002,168000,42010001,50,30020053,1,0,0,0,0,778,700％+,168,0
24907,149,1000,91000002,198000,42010002,35,30200100,1,0,0,0,0,779,800％+,198,0
24908,149,1500,91000002,328000,42010002,60,30200101,1,0,0,0,0,780,700％+,328,0
24909,149,3000,91000002,648000,42010002,100,30200101,2,42010002,100,0,0,781,990％+,648,0
