id,lv_limits,stage,level,advanced_group,cost_item1,cost_num1,cost_item2,cost_num2,slot_type1,slot_value1,slot_type2,slot_value2,slot_type3,slot_value3,slot_type4,slot_value4,slot_type5,slot_value5,slot_type6,slot_value6,slot_type7,slot_value7,fight1,fight2,fight3,fight4,fight5,fight6,fight7
668,0,13,18,0,91000031,61000,0,0,6,954340,7,95440,8,95440,9,190870,10,190870,29,95440,30,95440,19086800,9544000,9544000,9543500,9543500,9544000,9544000
669,0,13,19,0,91000031,61000,0,0,6,956340,7,95640,8,95640,9,191270,10,191270,29,95640,30,95640,19126800,9564000,9564000,9563500,9563500,9564000,9564000
670,0,13,20,0,91000031,61000,0,0,6,958350,7,95840,8,95840,9,191670,10,191670,29,95840,30,95840,19167000,9584000,9584000,9583500,9583500,9584000,9584000
671,0,13,21,0,91000031,61000,0,0,6,960350,7,96040,8,96040,9,192080,10,192080,29,96040,30,96040,19207000,9604000,9604000,9604000,9604000,9604000,9604000
672,0,13,22,0,91000031,61000,0,0,6,962360,7,96240,8,96240,9,192480,10,192480,29,96240,30,96240,19247200,9624000,9624000,9624000,9624000,9624000,9624000
673,0,13,23,0,91000031,62000,0,0,6,964370,7,96440,8,96440,9,192880,10,192880,29,96440,30,96440,19287400,9644000,9644000,9644000,9644000,9644000,9644000
674,0,13,24,0,91000031,62000,0,0,6,966380,7,96640,8,96640,9,193280,10,193280,29,96640,30,96640,19327600,9664000,9664000,9664000,9664000,9664000,9664000
675,0,13,25,0,91000031,62000,0,0,6,968390,7,96840,8,96840,9,193680,10,193680,29,96840,30,96840,19367800,9684000,9684000,9684000,9684000,9684000,9684000
676,0,13,26,0,91000031,62000,0,0,6,970400,7,97040,8,97040,9,194080,10,194080,29,97040,30,97040,19408000,9704000,9704000,9704000,9704000,9704000,9704000
677,0,13,27,0,91000031,62000,0,0,6,972410,7,97250,8,97250,9,194490,10,194490,29,97250,30,97250,19448200,9725000,9725000,9724500,9724500,9725000,9725000
678,0,13,28,0,91000031,62000,0,0,6,974430,7,97450,8,97450,9,194890,10,194890,29,97450,30,97450,19488600,9745000,9745000,9744500,9744500,9745000,9745000
679,0,13,29,0,91000031,62000,0,0,6,976440,7,97650,8,97650,9,195290,10,195290,29,97650,30,97650,19528800,9765000,9765000,9764500,9764500,9765000,9765000
680,0,13,30,0,91000031,62000,0,0,6,978460,7,97850,8,97850,9,195700,10,195700,29,97850,30,97850,19569200,9785000,9785000,9785000,9785000,9785000,9785000
681,0,13,31,0,91000031,62000,0,0,6,980480,7,98050,8,98050,9,196100,10,196100,29,98050,30,98050,19609600,9805000,9805000,9805000,9805000,9805000,9805000
682,0,13,32,0,91000031,62000,0,0,6,982500,7,98250,8,98250,9,196500,10,196500,29,98250,30,98250,19650000,9825000,9825000,9825000,9825000,9825000,9825000
683,0,13,33,0,91000031,62000,0,0,6,984520,7,98460,8,98460,9,196910,10,196910,29,98460,30,98460,19690400,9846000,9846000,9845500,9845500,9846000,9846000
684,0,13,34,0,91000031,62000,0,0,6,986540,7,98660,8,98660,9,197310,10,197310,29,98660,30,98660,19730800,9866000,9866000,9865500,9865500,9866000,9866000
685,0,13,35,0,91000031,63000,0,0,6,988560,7,98860,8,98860,9,197720,10,197720,29,98860,30,98860,19771200,9886000,9886000,9886000,9886000,9886000,9886000
686,0,13,36,0,91000031,63000,0,0,6,990580,7,99060,8,99060,9,198120,10,198120,29,99060,30,99060,19811600,9906000,9906000,9906000,9906000,9906000,9906000
687,0,13,37,0,91000031,63000,0,0,6,992610,7,99270,8,99270,9,198530,10,198530,29,99270,30,99270,19852200,9927000,9927000,9926500,9926500,9927000,9927000
688,0,13,38,0,91000031,63000,0,0,6,994640,7,99470,8,99470,9,198930,10,198930,29,99470,30,99470,19892800,9947000,9947000,9946500,9946500,9947000,9947000
689,0,13,39,0,91000031,63000,0,0,6,996660,7,99670,8,99670,9,199340,10,199340,29,99670,30,99670,19933200,9967000,9967000,9967000,9967000,9967000,9967000
690,0,13,40,0,91000031,63000,0,0,6,998690,7,99870,8,99870,9,199740,10,199740,29,99870,30,99870,19973800,9987000,9987000,9987000,9987000,9987000,9987000
691,0,13,41,0,91000031,63000,0,0,6,1000720,7,100080,8,100080,9,200150,10,200150,29,100080,30,100080,20014400,10008000,10008000,10007500,10007500,10008000,10008000
692,0,13,42,0,91000031,63000,0,0,6,1002750,7,100280,8,100280,9,200560,10,200560,29,100280,30,100280,20055000,10028000,10028000,10028000,10028000,10028000,10028000
693,0,13,43,0,91000031,63000,0,0,6,1004780,7,100480,8,100480,9,200960,10,200960,29,100480,30,100480,20095600,10048000,10048000,10048000,10048000,10048000,10048000
694,0,13,44,0,91000031,63000,0,0,6,1006820,7,100690,8,100690,9,201370,10,201370,29,100690,30,100690,20136400,10069000,10069000,10068500,10068500,10069000,10069000
695,0,13,45,0,91000031,63000,0,0,6,1008850,7,100890,8,100890,9,201780,10,201780,29,100890,30,100890,20177000,10089000,10089000,10089000,10089000,10089000,10089000
696,0,13,46,0,91000031,63000,0,0,6,1010890,7,101090,8,101090,9,202180,10,202180,29,101090,30,101090,20217800,10109000,10109000,10109000,10109000,10109000,10109000
697,0,13,47,0,91000031,64000,0,0,6,1012930,7,101300,8,101300,9,202590,10,202590,29,101300,30,101300,20258600,10130000,10130000,10129500,10129500,10130000,10130000
698,0,13,48,0,91000031,64000,0,0,6,1014960,7,101500,8,101500,9,203000,10,203000,29,101500,30,101500,20299200,10150000,10150000,10150000,10150000,10150000,10150000
699,0,13,49,0,91000031,64000,0,0,6,1017000,7,101710,8,101710,9,203410,10,203410,29,101710,30,101710,20340000,10171000,10171000,10170500,10170500,10171000,10171000
700,0,13,50,14,91000031,64000,0,0,6,1019040,7,101910,8,101910,9,203810,10,203810,29,101910,30,101910,20380800,10191000,10191000,10190500,10190500,10191000,10191000
701,0,14,1,0,91000031,72000,0,0,6,1021080,7,102110,8,102110,9,204220,10,204220,29,102110,30,102110,20421600,10211000,10211000,10211000,10211000,10211000,10211000
702,0,14,2,0,91000031,72000,0,0,6,1023130,7,102320,8,102320,9,204630,10,204630,29,102320,30,102320,20462600,10232000,10232000,10231500,10231500,10232000,10232000
703,0,14,3,0,91000031,72000,0,0,6,1025170,7,102520,8,102520,9,205040,10,205040,29,102520,30,102520,20503400,10252000,10252000,10252000,10252000,10252000,10252000
704,0,14,4,0,91000031,72000,0,0,6,1027220,7,102730,8,102730,9,205450,10,205450,29,102730,30,102730,20544400,10273000,10273000,10272500,10272500,10273000,10273000
705,0,14,5,0,91000031,72000,0,0,6,1029260,7,102930,8,102930,9,205860,10,205860,29,102930,30,102930,20585200,10293000,10293000,10293000,10293000,10293000,10293000
706,0,14,6,0,91000031,72000,0,0,6,1031310,7,103140,8,103140,9,206270,10,206270,29,103140,30,103140,20626200,10314000,10314000,10313500,10313500,10314000,10314000
707,0,14,7,0,91000031,72000,0,0,6,1033360,7,103340,8,103340,9,206680,10,206680,29,103340,30,103340,20667200,10334000,10334000,10334000,10334000,10334000,10334000
708,0,14,8,0,91000031,72000,0,0,6,1035410,7,103550,8,103550,9,207090,10,207090,29,103550,30,103550,20708200,10355000,10355000,10354500,10354500,10355000,10355000
709,0,14,9,0,91000031,72000,0,0,6,1037460,7,103750,8,103750,9,207500,10,207500,29,103750,30,103750,20749200,10375000,10375000,10375000,10375000,10375000,10375000
710,0,14,10,0,91000031,73000,0,0,6,1039510,7,103960,8,103960,9,207910,10,207910,29,103960,30,103960,20790200,10396000,10396000,10395500,10395500,10396000,10396000
711,0,14,11,0,91000031,73000,0,0,6,1041560,7,104160,8,104160,9,208320,10,208320,29,104160,30,104160,20831200,10416000,10416000,10416000,10416000,10416000,10416000
712,0,14,12,0,91000031,73000,0,0,6,1043620,7,104370,8,104370,9,208730,10,208730,29,104370,30,104370,20872400,10437000,10437000,10436500,10436500,10437000,10437000
713,0,14,13,0,91000031,73000,0,0,6,1045670,7,104570,8,104570,9,209140,10,209140,29,104570,30,104570,20913400,10457000,10457000,10457000,10457000,10457000,10457000
714,0,14,14,0,91000031,73000,0,0,6,1047730,7,104780,8,104780,9,209550,10,209550,29,104780,30,104780,20954600,10478000,10478000,10477500,10477500,10478000,10478000
715,0,14,15,0,91000031,73000,0,0,6,1049790,7,104980,8,104980,9,209960,10,209960,29,104980,30,104980,20995800,10498000,10498000,10498000,10498000,10498000,10498000
716,0,14,16,0,91000031,73000,0,0,6,1051850,7,105190,8,105190,9,210370,10,210370,29,105190,30,105190,21037000,10519000,10519000,10518500,10518500,10519000,10519000
717,0,14,17,0,91000031,73000,0,0,6,1053910,7,105400,8,105400,9,210790,10,210790,29,105400,30,105400,21078200,10540000,10540000,10539500,10539500,10540000,10540000
718,0,14,18,0,91000031,73000,0,0,6,1055970,7,105600,8,105600,9,211200,10,211200,29,105600,30,105600,21119400,10560000,10560000,10560000,10560000,10560000,10560000
719,0,14,19,0,91000031,73000,0,0,6,1058030,7,105810,8,105810,9,211610,10,211610,29,105810,30,105810,21160600,10581000,10581000,10580500,10580500,10581000,10581000
720,0,14,20,0,91000031,73000,0,0,6,1060090,7,106010,8,106010,9,212020,10,212020,29,106010,30,106010,21201800,10601000,10601000,10601000,10601000,10601000,10601000
721,0,14,21,0,91000031,73000,0,0,6,1062160,7,106220,8,106220,9,212440,10,212440,29,106220,30,106220,21243200,10622000,10622000,10622000,10622000,10622000,10622000
722,0,14,22,0,91000031,74000,0,0,6,1064220,7,106430,8,106430,9,212850,10,212850,29,106430,30,106430,21284400,10643000,10643000,10642500,10642500,10643000,10643000
723,0,14,23,0,91000031,74000,0,0,6,1066290,7,106630,8,106630,9,213260,10,213260,29,106630,30,106630,21325800,10663000,10663000,10663000,10663000,10663000,10663000
724,0,14,24,0,91000031,74000,0,0,6,1068360,7,106840,8,106840,9,213680,10,213680,29,106840,30,106840,21367200,10684000,10684000,10684000,10684000,10684000,10684000
725,0,14,25,0,91000031,74000,0,0,6,1070430,7,107050,8,107050,9,214090,10,214090,29,107050,30,107050,21408600,10705000,10705000,10704500,10704500,10705000,10705000
726,0,14,26,0,91000031,74000,0,0,6,1072500,7,107250,8,107250,9,214500,10,214500,29,107250,30,107250,21450000,10725000,10725000,10725000,10725000,10725000,10725000
727,0,14,27,0,91000031,74000,0,0,6,1074570,7,107460,8,107460,9,214920,10,214920,29,107460,30,107460,21491400,10746000,10746000,10746000,10746000,10746000,10746000
728,0,14,28,0,91000031,74000,0,0,6,1076640,7,107670,8,107670,9,215330,10,215330,29,107670,30,107670,21532800,10767000,10767000,10766500,10766500,10767000,10767000
729,0,14,29,0,91000031,74000,0,0,6,1078720,7,107880,8,107880,9,215750,10,215750,29,107880,30,107880,21574400,10788000,10788000,10787500,10787500,10788000,10788000
730,0,14,30,0,91000031,74000,0,0,6,1080790,7,108080,8,108080,9,216160,10,216160,29,108080,30,108080,21615800,10808000,10808000,10808000,10808000,10808000,10808000
731,0,14,31,0,91000031,74000,0,0,6,1082870,7,108290,8,108290,9,216580,10,216580,29,108290,30,108290,21657400,10829000,10829000,10829000,10829000,10829000,10829000
732,0,14,32,0,91000031,74000,0,0,6,1084940,7,108500,8,108500,9,216990,10,216990,29,108500,30,108500,21698800,10850000,10850000,10849500,10849500,10850000,10850000
733,0,14,33,0,91000031,74000,0,0,6,1087020,7,108710,8,108710,9,217410,10,217410,29,108710,30,108710,21740400,10871000,10871000,10870500,10870500,10871000,10871000
734,0,14,34,0,91000031,75000,0,0,6,1089100,7,108920,8,108920,9,217830,10,217830,29,108920,30,108920,21782000,10892000,10892000,10891500,10891500,10892000,10892000
735,0,14,35,0,91000031,75000,0,0,6,1091180,7,109120,8,109120,9,218240,10,218240,29,109120,30,109120,21823600,10912000,10912000,10912000,10912000,10912000,10912000
736,0,14,36,0,91000031,75000,0,0,6,1093270,7,109330,8,109330,9,218660,10,218660,29,109330,30,109330,21865400,10933000,10933000,10933000,10933000,10933000,10933000
737,0,14,37,0,91000031,75000,0,0,6,1095350,7,109540,8,109540,9,219070,10,219070,29,109540,30,109540,21907000,10954000,10954000,10953500,10953500,10954000,10954000
738,0,14,38,0,91000031,75000,0,0,6,1097430,7,109750,8,109750,9,219490,10,219490,29,109750,30,109750,21948600,10975000,10975000,10974500,10974500,10975000,10975000
739,0,14,39,0,91000031,75000,0,0,6,1099520,7,109960,8,109960,9,219910,10,219910,29,109960,30,109960,21990400,10996000,10996000,10995500,10995500,10996000,10996000
740,0,14,40,0,91000031,75000,0,0,6,1101600,7,110170,8,110170,9,220330,10,220330,29,110170,30,110170,22032000,11017000,11017000,11016500,11016500,11017000,11017000
741,0,14,41,0,91000031,75000,0,0,6,1103690,7,110370,8,110370,9,220740,10,220740,29,110370,30,110370,22073800,11037000,11037000,11037000,11037000,11037000,11037000
742,0,14,42,0,91000031,75000,0,0,6,1105780,7,110580,8,110580,9,221160,10,221160,29,110580,30,110580,22115600,11058000,11058000,11058000,11058000,11058000,11058000
743,0,14,43,0,91000031,75000,0,0,6,1107870,7,110790,8,110790,9,221580,10,221580,29,110790,30,110790,22157400,11079000,11079000,11079000,11079000,11079000,11079000
744,0,14,44,0,91000031,75000,0,0,6,1109960,7,111000,8,111000,9,222000,10,222000,29,111000,30,111000,22199200,11100000,11100000,11100000,11100000,11100000,11100000
745,0,14,45,0,91000031,75000,0,0,6,1112050,7,111210,8,111210,9,222420,10,222420,29,111210,30,111210,22241000,11121000,11121000,11121000,11121000,11121000,11121000
746,0,14,46,0,91000031,76000,0,0,6,1114140,7,111420,8,111420,9,222830,10,222830,29,111420,30,111420,22282800,11142000,11142000,11141500,11141500,11142000,11142000
747,0,14,47,0,91000031,76000,0,0,6,1116240,7,111630,8,111630,9,223250,10,223250,29,111630,30,111630,22324800,11163000,11163000,11162500,11162500,11163000,11163000
748,0,14,48,0,91000031,76000,0,0,6,1118330,7,111840,8,111840,9,223670,10,223670,29,111840,30,111840,22366600,11184000,11184000,11183500,11183500,11184000,11184000
749,0,14,49,0,91000031,76000,0,0,6,1120430,7,112050,8,112050,9,224090,10,224090,29,112050,30,112050,22408600,11205000,11205000,11204500,11204500,11205000,11205000
750,0,14,50,15,91000031,76000,0,0,6,1122530,7,112260,8,112260,9,224510,10,224510,29,112260,30,112260,22450600,11226000,11226000,11225500,11225500,11226000,11226000
751,0,15,1,0,91000031,85000,0,0,6,1124630,7,112470,8,112470,9,224930,10,224930,29,112470,30,112470,22492600,11247000,11247000,11246500,11246500,11247000,11247000
752,0,15,2,0,91000031,85000,0,0,6,1126730,7,112680,8,112680,9,225350,10,225350,29,112680,30,112680,22534600,11268000,11268000,11267500,11267500,11268000,11268000
753,0,15,3,0,91000031,85000,0,0,6,1128830,7,112890,8,112890,9,225770,10,225770,29,112890,30,112890,22576600,11289000,11289000,11288500,11288500,11289000,11289000
754,0,15,4,0,91000031,85000,0,0,6,1130930,7,113100,8,113100,9,226190,10,226190,29,113100,30,113100,22618600,11310000,11310000,11309500,11309500,11310000,11310000
755,0,15,5,0,91000031,85000,0,0,6,1133030,7,113310,8,113310,9,226610,10,226610,29,113310,30,113310,22660600,11331000,11331000,11330500,11330500,11331000,11331000
756,0,15,6,0,91000031,85000,0,0,6,1135140,7,113520,8,113520,9,227030,10,227030,29,113520,30,113520,22702800,11352000,11352000,11351500,11351500,11352000,11352000
757,0,15,7,0,91000031,86000,0,0,6,1137240,7,113730,8,113730,9,227450,10,227450,29,113730,30,113730,22744800,11373000,11373000,11372500,11372500,11373000,11373000
758,0,15,8,0,91000031,86000,0,0,6,1139350,7,113940,8,113940,9,227870,10,227870,29,113940,30,113940,22787000,11394000,11394000,11393500,11393500,11394000,11394000
759,0,15,9,0,91000031,86000,0,0,6,1141460,7,114150,8,114150,9,228300,10,228300,29,114150,30,114150,22829200,11415000,11415000,11415000,11415000,11415000,11415000
760,0,15,10,0,91000031,86000,0,0,6,1143570,7,114360,8,114360,9,228720,10,228720,29,114360,30,114360,22871400,11436000,11436000,11436000,11436000,11436000,11436000
761,0,15,11,0,91000031,86000,0,0,6,1145680,7,114570,8,114570,9,229140,10,229140,29,114570,30,114570,22913600,11457000,11457000,11457000,11457000,11457000,11457000
762,0,15,12,0,91000031,86000,0,0,6,1147790,7,114780,8,114780,9,229560,10,229560,29,114780,30,114780,22955800,11478000,11478000,11478000,11478000,11478000,11478000
763,0,15,13,0,91000031,86000,0,0,6,1149900,7,114990,8,114990,9,229980,10,229980,29,114990,30,114990,22998000,11499000,11499000,11499000,11499000,11499000,11499000
764,0,15,14,0,91000031,86000,0,0,6,1152010,7,115210,8,115210,9,230410,10,230410,29,115210,30,115210,23040200,11521000,11521000,11520500,11520500,11521000,11521000
765,0,15,15,0,91000031,86000,0,0,6,1154130,7,115420,8,115420,9,230830,10,230830,29,115420,30,115420,23082600,11542000,11542000,11541500,11541500,11542000,11542000
766,0,15,16,0,91000031,86000,0,0,6,1156240,7,115630,8,115630,9,231250,10,231250,29,115630,30,115630,23124800,11563000,11563000,11562500,11562500,11563000,11563000
767,0,15,17,0,91000031,86000,0,0,6,1158360,7,115840,8,115840,9,231680,10,231680,29,115840,30,115840,23167200,11584000,11584000,11584000,11584000,11584000,11584000
768,0,15,18,0,91000031,86000,0,0,6,1160470,7,116050,8,116050,9,232100,10,232100,29,116050,30,116050,23209400,11605000,11605000,11605000,11605000,11605000,11605000
769,0,15,19,0,91000031,87000,0,0,6,1162590,7,116260,8,116260,9,232520,10,232520,29,116260,30,116260,23251800,11626000,11626000,11626000,11626000,11626000,11626000
770,0,15,20,0,91000031,87000,0,0,6,1164710,7,116480,8,116480,9,232950,10,232950,29,116480,30,116480,23294200,11648000,11648000,11647500,11647500,11648000,11648000
771,0,15,21,0,91000031,87000,0,0,6,1166830,7,116690,8,116690,9,233370,10,233370,29,116690,30,116690,23336600,11669000,11669000,11668500,11668500,11669000,11669000
772,0,15,22,0,91000031,87000,0,0,6,1168960,7,116900,8,116900,9,233800,10,233800,29,116900,30,116900,23379200,11690000,11690000,11690000,11690000,11690000,11690000
773,0,15,23,0,91000031,87000,0,0,6,1171080,7,117110,8,117110,9,234220,10,234220,29,117110,30,117110,23421600,11711000,11711000,11711000,11711000,11711000,11711000
774,0,15,24,0,91000031,87000,0,0,6,1173200,7,117330,8,117330,9,234650,10,234650,29,117330,30,117330,23464000,11733000,11733000,11732500,11732500,11733000,11733000
775,0,15,25,0,91000031,87000,0,0,6,1175330,7,117540,8,117540,9,235070,10,235070,29,117540,30,117540,23506600,11754000,11754000,11753500,11753500,11754000,11754000
776,0,15,26,0,91000031,87000,0,0,6,1177460,7,117750,8,117750,9,235500,10,235500,29,117750,30,117750,23549200,11775000,11775000,11775000,11775000,11775000,11775000
777,0,15,27,0,91000031,87000,0,0,6,1179580,7,117960,8,117960,9,235920,10,235920,29,117960,30,117960,23591600,11796000,11796000,11796000,11796000,11796000,11796000
778,0,15,28,0,91000031,87000,0,0,6,1181710,7,118180,8,118180,9,236350,10,236350,29,118180,30,118180,23634200,11818000,11818000,11817500,11817500,11818000,11818000
779,0,15,29,0,91000031,87000,0,0,6,1183840,7,118390,8,118390,9,236770,10,236770,29,118390,30,118390,23676800,11839000,11839000,11838500,11838500,11839000,11839000
780,0,15,30,0,91000031,87000,0,0,6,1185970,7,118600,8,118600,9,237200,10,237200,29,118600,30,118600,23719400,11860000,11860000,11860000,11860000,11860000,11860000
781,0,15,31,0,91000031,88000,0,0,6,1188100,7,118820,8,118820,9,237630,10,237630,29,118820,30,118820,23762000,11882000,11882000,11881500,11881500,11882000,11882000
782,0,15,32,0,91000031,88000,0,0,6,1190240,7,119030,8,119030,9,238050,10,238050,29,119030,30,119030,23804800,11903000,11903000,11902500,11902500,11903000,11903000
783,0,15,33,0,91000031,88000,0,0,6,1192370,7,119240,8,119240,9,238480,10,238480,29,119240,30,119240,23847400,11924000,11924000,11924000,11924000,11924000,11924000
784,0,15,34,0,91000031,88000,0,0,6,1194510,7,119460,8,119460,9,238910,10,238910,29,119460,30,119460,23890200,11946000,11946000,11945500,11945500,11946000,11946000
785,0,15,35,0,91000031,88000,0,0,6,1196640,7,119670,8,119670,9,239330,10,239330,29,119670,30,119670,23932800,11967000,11967000,11966500,11966500,11967000,11967000
786,0,15,36,0,91000031,88000,0,0,6,1198780,7,119880,8,119880,9,239760,10,239760,29,119880,30,119880,23975600,11988000,11988000,11988000,11988000,11988000,11988000
787,0,15,37,0,91000031,88000,0,0,6,1200920,7,120100,8,120100,9,240190,10,240190,29,120100,30,120100,24018400,12010000,12010000,12009500,12009500,12010000,12010000
788,0,15,38,0,91000031,88000,0,0,6,1203060,7,120310,8,120310,9,240620,10,240620,29,120310,30,120310,24061200,12031000,12031000,12031000,12031000,12031000,12031000
789,0,15,39,0,91000031,88000,0,0,6,1205200,7,120520,8,120520,9,241040,10,241040,29,120520,30,120520,24104000,12052000,12052000,12052000,12052000,12052000,12052000
790,0,15,40,0,91000031,88000,0,0,6,1207340,7,120740,8,120740,9,241470,10,241470,29,120740,30,120740,24146800,12074000,12074000,12073500,12073500,12074000,12074000
791,0,15,41,0,91000031,88000,0,0,6,1209480,7,120950,8,120950,9,241900,10,241900,29,120950,30,120950,24189600,12095000,12095000,12095000,12095000,12095000,12095000
792,0,15,42,0,91000031,88000,0,0,6,1211630,7,121170,8,121170,9,242330,10,242330,29,121170,30,121170,24232600,12117000,12117000,12116500,12116500,12117000,12117000
793,0,15,43,0,91000031,89000,0,0,6,1213770,7,121380,8,121380,9,242760,10,242760,29,121380,30,121380,24275400,12138000,12138000,12138000,12138000,12138000,12138000
794,0,15,44,0,91000031,89000,0,0,6,1215920,7,121600,8,121600,9,243190,10,243190,29,121600,30,121600,24318400,12160000,12160000,12159500,12159500,12160000,12160000
795,0,15,45,0,91000031,89000,0,0,6,1218060,7,121810,8,121810,9,243620,10,243620,29,121810,30,121810,24361200,12181000,12181000,12181000,12181000,12181000,12181000
796,0,15,46,0,91000031,89000,0,0,6,1220210,7,122030,8,122030,9,244050,10,244050,29,122030,30,122030,24404200,12203000,12203000,12202500,12202500,12203000,12203000
797,0,15,47,0,91000031,89000,0,0,6,1222360,7,122240,8,122240,9,244480,10,244480,29,122240,30,122240,24447200,12224000,12224000,12224000,12224000,12224000,12224000
798,0,15,48,0,91000031,89000,0,0,6,1224510,7,122460,8,122460,9,244910,10,244910,29,122460,30,122460,24490200,12246000,12246000,12245500,12245500,12246000,12246000
799,0,15,49,0,91000031,89000,0,0,6,1226660,7,122670,8,122670,9,245340,10,245340,29,122670,30,122670,24533200,12267000,12267000,12267000,12267000,12267000,12267000
800,0,15,50,16,91000031,89000,0,0,6,1228820,7,122890,8,122890,9,245770,10,245770,29,122890,30,122890,24576400,12289000,12289000,12288500,12288500,12289000,12289000
801,0,16,1,0,91000031,100000,0,0,6,1230970,7,123100,8,123100,9,246200,10,246200,29,123100,30,123100,24619400,12310000,12310000,12310000,12310000,12310000,12310000
802,0,16,2,0,91000031,100000,0,0,6,1233120,7,123320,8,123320,9,246630,10,246630,29,123320,30,123320,24662400,12332000,12332000,12331500,12331500,12332000,12332000
803,0,16,3,0,91000031,100000,0,0,6,1235280,7,123530,8,123530,9,247060,10,247060,29,123530,30,123530,24705600,12353000,12353000,12353000,12353000,12353000,12353000
804,0,16,4,0,91000031,100000,0,0,6,1237440,7,123750,8,123750,9,247490,10,247490,29,123750,30,123750,24748800,12375000,12375000,12374500,12374500,12375000,12375000
805,0,16,5,0,91000031,100000,0,0,6,1239590,7,123960,8,123960,9,247920,10,247920,29,123960,30,123960,24791800,12396000,12396000,12396000,12396000,12396000,12396000
806,0,16,6,0,91000031,100000,0,0,6,1241750,7,124180,8,124180,9,248360,10,248360,29,124180,30,124180,24835000,12418000,12418000,12418000,12418000,12418000,12418000
807,0,16,7,0,91000031,100000,0,0,6,1243910,7,124400,8,124400,9,248790,10,248790,29,124400,30,124400,24878200,12440000,12440000,12439500,12439500,12440000,12440000
808,0,16,8,0,91000031,100000,0,0,6,1246070,7,124610,8,124610,9,249220,10,249220,29,124610,30,124610,24921400,12461000,12461000,12461000,12461000,12461000,12461000
809,0,16,9,0,91000031,100000,0,0,6,1248240,7,124830,8,124830,9,249650,10,249650,29,124830,30,124830,24964800,12483000,12483000,12482500,12482500,12483000,12483000
810,0,16,10,0,91000031,100000,0,0,6,1250400,7,125050,8,125050,9,250090,10,250090,29,125050,30,125050,25008000,12505000,12505000,12504500,12504500,12505000,12505000
811,0,16,11,0,91000031,100000,0,0,6,1252560,7,125260,8,125260,9,250520,10,250520,29,125260,30,125260,25051200,12526000,12526000,12526000,12526000,12526000,12526000
812,0,16,12,0,91000031,100000,0,0,6,1254730,7,125480,8,125480,9,250950,10,250950,29,125480,30,125480,25094600,12548000,12548000,12547500,12547500,12548000,12548000
813,0,16,13,0,91000031,100000,0,0,6,1256900,7,125690,8,125690,9,251380,10,251380,29,125690,30,125690,25138000,12569000,12569000,12569000,12569000,12569000,12569000
814,0,16,14,0,91000031,100000,0,0,6,1259060,7,125910,8,125910,9,251820,10,251820,29,125910,30,125910,25181200,12591000,12591000,12591000,12591000,12591000,12591000
815,0,16,15,0,91000031,100000,0,0,6,1261230,7,126130,8,126130,9,252250,10,252250,29,126130,30,126130,25224600,12613000,12613000,12612500,12612500,12613000,12613000
816,0,16,16,0,91000031,100000,0,0,6,1263400,7,126350,8,126350,9,252690,10,252690,29,126350,30,126350,25268000,12635000,12635000,12634500,12634500,12635000,12635000
817,0,16,17,0,91000031,100000,0,0,6,1265570,7,126560,8,126560,9,253120,10,253120,29,126560,30,126560,25311400,12656000,12656000,12656000,12656000,12656000,12656000
818,0,16,18,0,91000031,100000,0,0,6,1267740,7,126780,8,126780,9,253550,10,253550,29,126780,30,126780,25354800,12678000,12678000,12677500,12677500,12678000,12678000
819,0,16,19,0,91000031,100000,0,0,6,1269920,7,127000,8,127000,9,253990,10,253990,29,127000,30,127000,25398400,12700000,12700000,12699500,12699500,12700000,12700000
820,0,16,20,0,91000031,100000,0,0,6,1272090,7,127210,8,127210,9,254420,10,254420,29,127210,30,127210,25441800,12721000,12721000,12721000,12721000,12721000,12721000
821,0,16,21,0,91000031,100000,0,0,6,1274270,7,127430,8,127430,9,254860,10,254860,29,127430,30,127430,25485400,12743000,12743000,12743000,12743000,12743000,12743000
822,0,16,22,0,91000031,100000,0,0,6,1276440,7,127650,8,127650,9,255290,10,255290,29,127650,30,127650,25528800,12765000,12765000,12764500,12764500,12765000,12765000
823,0,16,23,0,91000031,100000,0,0,6,1278620,7,127870,8,127870,9,255730,10,255730,29,127870,30,127870,25572400,12787000,12787000,12786500,12786500,12787000,12787000
824,0,16,24,0,91000031,100000,0,0,6,1280800,7,128080,8,128080,9,256160,10,256160,29,128080,30,128080,25616000,12808000,12808000,12808000,12808000,12808000,12808000
825,0,16,25,0,91000031,100000,0,0,6,1282980,7,128300,8,128300,9,256600,10,256600,29,128300,30,128300,25659600,12830000,12830000,12830000,12830000,12830000,12830000
826,0,16,26,0,91000031,100000,0,0,6,1285160,7,128520,8,128520,9,257040,10,257040,29,128520,30,128520,25703200,12852000,12852000,12852000,12852000,12852000,12852000
827,0,16,27,0,91000031,100000,0,0,6,1287340,7,128740,8,128740,9,257470,10,257470,29,128740,30,128740,25746800,12874000,12874000,12873500,12873500,12874000,12874000
828,0,16,28,0,91000031,100000,0,0,6,1289520,7,128960,8,128960,9,257910,10,257910,29,128960,30,128960,25790400,12896000,12896000,12895500,12895500,12896000,12896000
829,0,16,29,0,91000031,100000,0,0,6,1291700,7,129180,8,129180,9,258350,10,258350,29,129180,30,129180,25834000,12918000,12918000,12917500,12917500,12918000,12918000
830,0,16,30,0,91000031,100000,0,0,6,1293890,7,129390,8,129390,9,258780,10,258780,29,129390,30,129390,25877800,12939000,12939000,12939000,12939000,12939000,12939000
