taskid,system,group,preposegroup,condition,position,txt,tasktypes,n1,n2,n3,n4,item1,num1,item2,num2,item3,num3,item4,num4,prepose,itemlv1,numlv1,itemlv2,numlv2,itemlv3,numlv3,itemlv4,numlv4,itemlv5,numlv5
206003,2,2006,2005,0,2,通关试炼之塔第515层,81,515,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206004,2,2006,2005,0,2,通关试炼之塔第520层,81,520,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206005,2,2006,2005,0,2,通关试炼之塔第525层,81,525,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206006,2,2006,2005,0,2,通关试炼之塔第530层,81,530,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206007,2,2006,2005,0,2,通关试炼之塔第535层,81,535,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206008,2,2006,2005,0,2,通关试炼之塔第540层,81,540,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206009,2,2006,2005,0,2,通关试炼之塔第545层,81,545,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206010,2,2006,2005,0,2,通关试炼之塔第550层,81,550,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206011,2,2006,2005,0,2,通关试炼之塔第555层,81,555,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206012,2,2006,2005,0,2,通关试炼之塔第560层,81,560,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206013,2,2006,2005,0,2,通关试炼之塔第565层,81,565,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206014,2,2006,2005,0,2,通关试炼之塔第570层,81,570,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206015,2,2006,2005,0,2,通关试炼之塔第575层,81,575,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206016,2,2006,2005,0,2,通关试炼之塔第580层,81,580,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206017,2,2006,2005,0,2,通关试炼之塔第585层,81,585,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206018,2,2006,2005,0,2,通关试炼之塔第590层,81,590,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206019,2,2006,2005,0,2,通关试炼之塔第595层,81,595,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
206020,2,2006,2005,0,2,通关试炼之塔第600层,81,600,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207101,2,2007,2006,0,1,四族高塔皆通关第420层,83,4,420,0,0,40000024,1,40000025,1,40000026,1,0,0,0,91000002,50000,0,0,0,0,0,0,0,0
207102,2,2007,2006,0,1,四族高塔皆通关第440层,83,4,440,0,0,40000024,1,40000025,1,40000026,1,0,0,207101,91000002,50000,0,0,0,0,0,0,0,0
207103,2,2007,2006,0,1,四族高塔皆通关第460层,83,4,460,0,0,40000024,1,40000025,1,40000026,1,0,0,207102,91000002,50000,0,0,0,0,0,0,0,0
207104,2,2007,2006,0,1,四族高塔皆通关第480层,83,4,480,0,0,40000024,1,40000025,1,40000026,1,0,0,207103,91000002,50000,0,0,0,0,0,0,0,0
207105,2,2007,2006,0,1,四族高塔皆通关第500层,83,4,500,0,0,40000024,1,40000025,1,40000026,1,0,0,207104,91000002,50000,0,0,0,0,0,0,0,0
207001,2,2007,2006,0,2,通关试炼之塔第605层,81,605,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207002,2,2007,2006,0,2,通关试炼之塔第610层,81,610,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207003,2,2007,2006,0,2,通关试炼之塔第615层,81,615,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207004,2,2007,2006,0,2,通关试炼之塔第620层,81,620,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207005,2,2007,2006,0,2,通关试炼之塔第625层,81,625,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207006,2,2007,2006,0,2,通关试炼之塔第630层,81,630,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207007,2,2007,2006,0,2,通关试炼之塔第635层,81,635,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207008,2,2007,2006,0,2,通关试炼之塔第640层,81,640,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207009,2,2007,2006,0,2,通关试炼之塔第645层,81,645,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207010,2,2007,2006,0,2,通关试炼之塔第650层,81,650,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207011,2,2007,2006,0,2,通关试炼之塔第655层,81,655,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207012,2,2007,2006,0,2,通关试炼之塔第660层,81,660,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207013,2,2007,2006,0,2,通关试炼之塔第665层,81,665,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207014,2,2007,2006,0,2,通关试炼之塔第670层,81,670,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207015,2,2007,2006,0,2,通关试炼之塔第675层,81,675,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207016,2,2007,2006,0,2,通关试炼之塔第680层,81,680,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207017,2,2007,2006,0,2,通关试炼之塔第685层,81,685,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207018,2,2007,2006,0,2,通关试炼之塔第690层,81,690,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207019,2,2007,2006,0,2,通关试炼之塔第695层,81,695,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
207020,2,2007,2006,0,2,通关试炼之塔第700层,81,700,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208101,2,2008,2007,0,1,四族高塔皆通关第520层,83,4,520,0,0,40000024,1,40000025,1,40000026,1,0,0,0,91000002,50000,0,0,0,0,0,0,0,0
208102,2,2008,2007,0,1,四族高塔皆通关第540层,83,4,540,0,0,40000024,1,40000025,1,40000026,1,0,0,208101,91000002,50000,0,0,0,0,0,0,0,0
208103,2,2008,2007,0,1,四族高塔皆通关第560层,83,4,560,0,0,40000024,1,40000025,1,40000026,1,0,0,208102,91000002,50000,0,0,0,0,0,0,0,0
208104,2,2008,2007,0,1,四族高塔皆通关第580层,83,4,580,0,0,40000024,1,40000025,1,40000026,1,0,0,208103,91000002,50000,0,0,0,0,0,0,0,0
208105,2,2008,2007,0,1,四族高塔皆通关第600层,83,4,600,0,0,40000024,1,40000025,1,40000026,1,0,0,208104,91000002,50000,0,0,0,0,0,0,0,0
208001,2,2008,2007,0,2,通关试炼之塔第705层,81,705,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208002,2,2008,2007,0,2,通关试炼之塔第710层,81,710,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208003,2,2008,2007,0,2,通关试炼之塔第715层,81,715,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208004,2,2008,2007,0,2,通关试炼之塔第720层,81,720,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208005,2,2008,2007,0,2,通关试炼之塔第725层,81,725,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208006,2,2008,2007,0,2,通关试炼之塔第730层,81,730,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208007,2,2008,2007,0,2,通关试炼之塔第735层,81,735,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208008,2,2008,2007,0,2,通关试炼之塔第740层,81,740,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208009,2,2008,2007,0,2,通关试炼之塔第745层,81,745,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208010,2,2008,2007,0,2,通关试炼之塔第750层,81,750,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208011,2,2008,2007,0,2,通关试炼之塔第755层,81,755,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208012,2,2008,2007,0,2,通关试炼之塔第760层,81,760,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208013,2,2008,2007,0,2,通关试炼之塔第765层,81,765,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208014,2,2008,2007,0,2,通关试炼之塔第770层,81,770,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208015,2,2008,2007,0,2,通关试炼之塔第775层,81,775,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208016,2,2008,2007,0,2,通关试炼之塔第780层,81,780,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208017,2,2008,2007,0,2,通关试炼之塔第785层,81,785,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208018,2,2008,2007,0,2,通关试炼之塔第790层,81,790,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208019,2,2008,2007,0,2,通关试炼之塔第795层,81,795,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
208020,2,2008,2007,0,2,通关试炼之塔第800层,81,800,0,0,0,91000002,30000,0,0,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
