id,type,jjcscore,jjcclass,jjcdan,robotlevel,teamnum,showfight,showfight1,optionhero1,herolv1,robotstar1,optionhero2,herolv2,robotstar2,optionhero3,herolv3,robotstar3,optionhero4,herolv4,robotstar4,optionhero5,herolv5,robotstar5,optionhero6,herolv6,robotstar6,optionhero7,herolv7,robotstar7,optionhero8,herolv8,robotstar8,optionhero9,herolv9,robotstar9,hydraoption,ragevalue,base_type1,base_value1,base_type2,base_value2,base_type3,base_value3,base_type4,base_value4,base_type5,base_value5,base_type6,base_value6,base_type7,base_value7,base_type8,base_value8,base_type9,base_value9,base_type10,base_value10,base_type11,base_value11,base_type12,base_value12,base_type13,base_value13
455,2,0,4,7,27,1,2310700,2195165,1001,91,4,1002,90,4,1003,89,4,1005,88,4,1006,87,4,1009,87,4,1010,88,4,1012,87,4,1013,87,4,5060,0,21,10058,22,240,1,8065,2,612,3,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,2,0,4,7,27,2,2310700,2195165,2001,91,4,2011,90,4,2013,89,4,2014,88,4,3001,87,4,3002,87,4,3010,88,4,3011,87,4,3012,87,4,5061,0,21,10059,22,240,1,8065,2,612,3,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2,0,4,7,27,3,2310700,2195165,4001,91,4,4002,90,4,4003,89,4,4006,88,4,4010,87,4,4011,87,4,4012,88,4,0,0,0,0,0,0,5062,0,21,10060,22,240,1,8065,2,612,3,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,2,0,4,8,26,1,2266500,2153175,1001,89,4,1002,88,4,1003,87,4,1005,86,4,1006,85,4,1009,85,4,1010,86,4,1012,85,4,1013,85,4,5063,0,21,10061,22,240,1,7910,2,600,3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,2,0,4,8,26,2,2266500,2153175,2001,89,4,2011,88,4,2013,87,4,2014,86,4,3001,85,4,3002,85,4,3010,86,4,3011,85,4,3012,85,4,5064,0,21,10062,22,240,1,7910,2,600,3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,2,0,4,8,26,3,2266500,2153175,4001,89,4,4002,88,4,4003,87,4,4006,86,4,4010,85,4,4011,85,4,4012,86,4,0,0,0,0,0,0,5065,0,21,10063,22,240,1,7910,2,600,3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,2,0,4,9,25,1,2220700,2109665,1001,87,4,1002,86,4,1003,85,4,1005,84,4,1006,83,4,1009,83,4,1010,84,4,1012,83,4,1013,83,4,5066,0,21,10064,22,240,1,7755,2,588,3,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,2,0,4,9,25,2,2220700,2109665,2001,87,4,2011,86,4,2013,85,4,2014,84,4,3001,83,4,3002,83,4,3010,84,4,3011,83,4,3012,83,4,5067,0,21,10065,22,240,1,7755,2,588,3,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,2,0,4,9,25,3,2220700,2109665,4001,87,4,4002,86,4,4003,85,4,4006,84,4,4010,83,4,4011,83,4,4012,84,4,0,0,0,0,0,0,5068,0,21,10066,22,240,1,7755,2,588,3,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,2,0,5,1,24,1,2178000,2069100,1001,85,4,1002,84,4,1003,83,4,1005,82,4,1006,81,4,1009,81,4,1010,82,4,1012,81,4,1013,81,4,5069,0,21,10067,22,240,1,7600,2,577,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,2,0,5,1,24,2,2178000,2069100,2001,85,4,2011,84,4,2013,83,4,2014,82,4,3001,81,4,3002,81,4,3010,82,4,3011,81,4,3012,81,4,5070,0,21,10068,22,240,1,7600,2,577,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,2,0,5,1,24,3,2178000,2069100,4001,85,4,4002,84,4,4003,83,4,4006,82,4,4010,81,4,4011,81,4,4012,82,4,0,0,0,0,0,0,5071,0,21,10069,22,240,1,7600,2,577,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,2,0,5,2,23,1,2133600,2026920,1001,83,4,1002,82,4,1003,81,4,1005,80,4,1006,79,4,1009,79,4,1010,80,4,1012,79,4,1013,79,4,5072,0,21,10070,22,240,1,7444,2,565,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,2,0,5,2,23,2,2133600,2026920,2001,83,4,2011,82,4,2013,81,4,2014,80,4,3001,79,4,3002,79,4,3010,80,4,3011,79,4,3012,79,4,5073,0,21,10071,22,240,1,7444,2,565,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,2,0,5,2,23,3,2133600,2026920,4001,83,4,4002,82,4,4003,81,4,4006,80,4,4010,79,4,4011,79,4,4012,80,4,0,0,0,0,0,0,5074,0,21,10072,22,240,1,7444,2,565,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,2,0,5,3,22,1,2087800,1983410,1001,81,4,1002,80,4,1003,79,4,1005,78,4,1006,77,4,1009,77,4,1010,78,4,1012,77,4,1013,77,4,5075,0,21,10073,22,240,1,7289,2,553,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,2,0,5,3,22,2,2087800,1983410,2001,81,4,2011,80,4,2013,79,4,2014,78,4,3001,77,4,3002,77,4,3010,78,4,3011,77,4,3012,77,4,5076,0,21,10074,22,240,1,7289,2,553,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,2,0,5,3,22,3,2087800,1983410,4001,81,4,4002,80,4,4003,79,4,4006,78,4,4010,77,4,4011,77,4,4012,78,4,0,0,0,0,0,0,5077,0,21,10075,22,240,1,7289,2,553,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,2,0,5,4,21,1,2043600,1941420,1001,79,4,1002,78,4,1003,77,4,1005,76,4,1006,75,4,1009,75,4,1010,76,4,1012,75,4,1013,75,4,5078,0,21,10076,22,240,1,7134,2,541,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,2,0,5,4,21,2,2043600,1941420,2001,79,4,2011,78,4,2013,77,4,2014,76,4,3001,75,4,3002,75,4,3010,76,4,3011,75,4,3012,75,4,5079,0,21,10077,22,240,1,7134,2,541,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,2,0,5,4,21,3,2043600,1941420,4001,79,4,4002,78,4,4003,77,4,4006,76,4,4010,75,4,4011,75,4,4012,76,4,0,0,0,0,0,0,5080,0,21,10078,22,240,1,7134,2,541,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,2,0,5,5,20,1,1729300,1642835,1001,77,4,1002,76,4,1003,75,4,1005,74,4,1006,73,4,1009,73,4,1010,74,4,1012,73,4,1013,73,4,5081,0,21,10079,22,240,1,6039,2,458,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,2,0,5,5,20,2,1729300,1642835,2001,77,4,2011,76,4,2013,75,4,2014,74,4,3001,73,4,3002,73,4,3010,74,4,3011,73,4,3012,73,4,5082,0,21,10080,22,240,1,6039,2,458,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,2,0,5,5,20,3,1729300,1642835,4001,77,4,4002,76,4,4003,75,4,4006,74,4,4010,73,4,4011,73,4,4012,74,4,0,0,0,0,0,0,5083,0,21,10081,22,240,1,6039,2,458,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,2,0,5,6,19,1,1129000,1072550,1001,75,4,1002,74,4,1003,73,4,1005,72,4,1006,71,4,1009,71,4,1010,72,4,1012,71,4,1013,71,4,5084,0,21,10082,22,240,1,3947,2,299,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,2,0,5,6,19,2,1129000,1072550,2001,75,4,2011,74,4,2013,73,4,2014,72,4,3001,71,4,3002,71,4,3010,72,4,3011,71,4,3012,71,4,5085,0,21,10083,22,240,1,3947,2,299,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,2,0,5,6,19,3,1129000,1072550,4001,75,4,4002,74,4,4003,73,4,4006,72,4,4010,71,4,4011,71,4,4012,72,4,0,0,0,0,0,0,5086,0,21,10084,22,240,1,3947,2,299,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,2,0,5,7,18,1,1106700,1051365,1001,73,4,1002,72,4,1003,71,4,1005,70,4,1006,69,4,1009,69,4,1010,70,4,1012,69,4,1013,69,4,5087,0,21,10085,22,240,1,3868,2,293,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,2,0,5,7,18,2,1106700,1051365,2001,73,4,2011,72,4,2013,71,4,2014,70,4,3001,69,4,3002,69,4,3010,70,4,3011,69,4,3012,69,4,5088,0,21,10086,22,240,1,3868,2,293,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,0,5,7,18,3,1106700,1051365,4001,73,4,4002,72,4,4003,71,4,4006,70,4,4010,69,4,4011,69,4,4012,70,4,0,0,0,0,0,0,5089,0,21,10087,22,240,1,3868,2,293,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,2,0,5,8,17,1,1084300,1030085,1001,71,4,1002,70,4,1003,69,4,1005,68,4,1006,67,4,1009,67,4,1010,68,4,1012,67,4,1013,67,4,5090,0,21,10088,22,240,1,3789,2,287,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,2,0,5,8,17,2,1084300,1030085,2001,71,4,2011,70,4,2013,69,4,2014,68,4,3001,67,4,3002,67,4,3010,68,4,3011,67,4,3012,67,4,5091,0,21,10089,22,240,1,3789,2,287,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,2,0,5,8,17,3,1084300,1030085,4001,71,4,4002,70,4,4003,69,4,4006,68,4,4010,67,4,4011,67,4,4012,68,4,0,0,0,0,0,0,5092,0,21,10090,22,240,1,3789,2,287,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,2,0,5,9,16,1,1062000,1008900,1001,69,4,1002,68,4,1003,67,4,1005,66,4,1006,65,4,1009,65,4,1010,66,4,1012,65,4,1013,65,4,5093,0,21,10091,22,240,1,3710,2,281,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,2,0,5,9,16,2,1062000,1008900,2001,69,4,2011,68,4,2013,67,4,2014,66,4,3001,65,4,3002,65,4,3010,66,4,3011,65,4,3012,65,4,5094,0,21,10092,22,240,1,3710,2,281,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,2,0,5,9,16,3,1062000,1008900,4001,69,4,4002,68,4,4003,67,4,4006,66,4,4010,65,4,4011,65,4,4012,66,4,0,0,0,0,0,0,5095,0,21,10093,22,240,1,3710,2,281,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,2,0,6,1,15,1,1039600,987620,1001,67,4,1002,66,4,1003,65,4,1005,64,4,1006,63,4,1009,63,4,1010,64,4,1012,63,4,1013,63,4,5096,0,21,10094,22,240,1,3631,2,275,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,2,0,6,1,15,2,1039600,987620,2001,67,4,2011,66,4,2013,65,4,2014,64,4,3001,63,4,3002,63,4,3010,64,4,3011,63,4,3012,63,4,5097,0,21,10095,22,240,1,3631,2,275,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,2,0,6,1,15,3,1039600,987620,4001,67,4,4002,66,4,4003,65,4,4006,64,4,4010,63,4,4011,63,4,4012,64,4,0,0,0,0,0,0,5098,0,21,10096,22,240,1,3631,2,275,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,2,0,6,2,14,1,1015800,965010,1001,65,4,1002,64,4,1003,63,4,1005,62,4,1006,61,4,1009,61,4,1010,62,4,1012,61,4,1013,61,4,5099,0,21,10097,22,240,1,3552,2,269,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,2,0,6,2,14,2,1015800,965010,2001,65,4,2011,64,4,2013,63,4,2014,62,4,3001,61,4,3002,61,4,3010,62,4,3011,61,4,3012,61,4,5100,0,21,10098,22,240,1,3552,2,269,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,2,0,6,2,14,3,1015800,965010,4001,65,4,4002,64,4,4003,63,4,4006,62,4,4010,61,4,4011,61,4,4012,62,4,0,0,0,0,0,0,5101,0,21,10099,22,240,1,3552,2,269,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,2,0,6,3,13,1,993400,943730,1001,63,4,1002,62,4,1003,61,4,1005,60,4,1006,59,3,1009,59,3,1010,60,4,1012,59,3,1013,59,3,5102,0,21,10100,22,240,1,3473,2,263,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,2,0,6,3,13,2,993400,943730,2001,63,4,2011,62,4,2013,61,4,2014,60,4,3001,59,3,3002,59,3,3010,60,4,3011,59,3,3012,59,3,5103,0,21,10101,22,240,1,3473,2,263,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,2,0,6,3,13,3,993400,943730,4001,63,4,4002,62,4,4003,61,4,4006,60,4,4010,59,3,4011,59,3,4012,60,4,0,0,0,0,0,0,5104,0,21,10102,22,240,1,3473,2,263,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,2,0,6,4,12,1,971100,922545,1001,61,4,1002,60,4,1003,59,3,1005,58,3,1006,57,3,1009,57,3,1010,58,3,1012,57,3,1013,57,3,5105,0,21,10103,22,240,1,3394,2,257,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,2,0,6,4,12,2,971100,922545,2001,61,4,2011,60,4,2013,59,3,2014,58,3,3001,57,3,3002,57,3,3010,58,3,3011,57,3,3012,57,3,5106,0,21,10104,22,240,1,3394,2,257,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,2,0,6,4,12,3,971100,922545,4001,61,4,4002,60,4,4003,59,3,4006,58,3,4010,57,3,4011,57,3,4012,58,3,0,0,0,0,0,0,5107,0,21,10105,22,240,1,3394,2,257,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,2,0,6,5,11,1,948600,901170,1001,59,3,1002,58,3,1003,57,3,1005,56,3,1006,55,3,1009,55,3,1010,56,3,1012,55,3,1013,55,3,5108,0,21,10106,22,240,1,3314,2,251,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,2,0,6,5,11,2,948600,901170,2001,59,3,2011,58,3,2013,57,3,2014,56,3,3001,55,3,3002,55,3,3010,56,3,3011,55,3,3012,55,3,5109,0,21,10107,22,240,1,3314,2,251,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,2,0,6,5,11,3,948600,901170,4001,59,3,4002,58,3,4003,57,3,4006,56,3,4010,55,3,4011,55,3,4012,56,3,0,0,0,0,0,0,5110,0,21,10108,22,240,1,3314,2,251,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,2,0,6,6,10,1,869200,825740,1001,57,3,1002,56,3,1003,55,3,1005,54,3,1006,53,3,1009,53,3,1010,54,3,1012,53,3,1013,53,3,5111,0,21,10109,22,240,1,3035,2,230,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,2,0,6,6,10,2,869200,825740,2001,57,3,2011,56,3,2013,55,3,2014,54,3,3001,53,3,3002,53,3,3010,54,3,3011,53,3,3012,53,3,5112,0,21,10110,22,240,1,3035,2,230,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,2,0,6,6,10,3,869200,825740,4001,57,3,4002,56,3,4003,55,3,4006,54,3,4010,53,3,4011,53,3,4012,54,3,0,0,0,0,0,0,5113,0,21,10111,22,240,1,3035,2,230,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,2,0,6,7,9,1,850200,807690,1001,55,3,1002,54,3,1003,53,3,1005,52,3,1006,51,3,1009,51,3,1010,52,3,1012,51,3,1013,51,3,5114,0,21,10112,22,240,1,2968,2,225,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,2,0,6,7,9,2,850200,807690,2001,55,3,2011,54,3,2013,53,3,2014,52,3,3001,51,3,3002,51,3,3010,52,3,3011,51,3,3012,51,3,5115,0,21,10113,22,240,1,2968,2,225,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,2,0,6,7,9,3,850200,807690,4001,55,3,4002,54,3,4003,53,3,4006,52,3,4010,51,3,4011,51,3,4012,52,3,0,0,0,0,0,0,5116,0,21,10114,22,240,1,2968,2,225,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,2,0,6,8,8,1,831100,789545,1001,53,3,1002,52,3,1003,51,3,1005,50,3,1006,49,3,1009,49,3,1010,50,3,1012,49,3,1013,49,3,5117,0,21,10115,22,240,1,2901,2,220,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,2,0,6,8,8,2,831100,789545,2001,53,3,2011,52,3,2013,51,3,2014,50,3,3001,49,3,3002,49,3,3010,50,3,3011,49,3,3012,49,3,5118,0,21,10116,22,240,1,2901,2,220,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,2,0,6,8,8,3,831100,789545,4001,53,3,4002,52,3,4003,51,3,4006,50,3,4010,49,3,4011,49,3,4012,50,3,0,0,0,0,0,0,5119,0,21,10117,22,240,1,2901,2,220,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,2,0,6,9,7,1,812100,771495,1001,51,3,1002,50,3,1003,49,3,1005,48,3,1006,47,3,1009,47,3,1010,48,3,1012,47,3,1013,47,3,5120,0,21,10118,22,240,1,2834,2,215,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,2,0,6,9,7,2,812100,771495,2001,51,3,2011,50,3,2013,49,3,2014,48,3,3001,47,3,3002,47,3,3010,48,3,3011,47,3,3012,47,3,5121,0,21,10119,22,240,1,2834,2,215,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,2,0,6,9,7,3,812100,771495,4001,51,3,4002,50,3,4003,49,3,4006,48,3,4010,47,3,4011,47,3,4012,48,3,0,0,0,0,0,0,5122,0,21,10120,22,240,1,2834,2,215,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,1700,0,0,0,240,1,500000,500000,8005,240,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5122,0,21,10000,22,240,1,2100000000,2,120,3,44,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,1701,0,0,0,240,1,500000,500000,8006,240,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5122,0,21,10000,22,240,1,2100000000,2,120,3,44,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,1702,0,0,0,240,1,500000,500000,8007,240,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5122,0,21,10000,22,240,1,2100000000,2,120,3,44,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,3,0,1,1,150,1,87354700,82986965,5003,240,11,5004,239,10,5001,238,10,5006,237,10,5007,236,10,0,0,0,0,0,0,0,0,0,0,0,0,5004,0,21,10000,22,240,1,304695,2,23140,3,4627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,3,0,1,2,149,1,86256400,81943580,7003,239,10,7001,238,10,7002,237,10,5002,236,10,4015,235,10,0,0,0,0,0,0,0,0,0,0,0,0,5004,0,21,10000,22,240,1,300863,2,22849,3,4569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,3,0,1,3,148,1,85158100,80900195,6001,238,10,1008,237,10,1010,236,10,6002,235,10,5002,234,10,0,0,0,0,0,0,0,0,0,0,0,0,5004,0,21,10000,22,240,1,297031,2,22558,3,4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,3,0,1,4,147,1,84059800,79856810,1005,237,10,1007,236,10,1003,235,10,1009,234,10,1010,233,10,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,21,10000,22,240,1,293199,2,22267,3,4453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,3,0,1,5,146,1,82960000,78812000,2001,236,10,2005,235,10,2004,234,10,2002,233,10,2010,232,10,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,21,10000,22,240,1,289367,2,21976,3,4394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,3,0,1,6,145,1,81861700,77768615,3001,235,10,3003,234,10,3005,233,10,3002,232,10,3006,231,10,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,21,10000,22,240,1,285535,2,21685,3,4336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,3,0,1,7,144,1,80763400,76725230,4005,234,10,4008,233,10,4003,232,10,4007,231,10,4009,230,10,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,21,10000,22,240,1,281703,2,21394,3,4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,3,0,1,8,143,1,79665100,75681845,5003,233,10,5004,232,10,5001,231,10,5006,230,10,5007,229,10,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,21,10000,22,240,1,277871,2,21103,3,4220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,3,0,1,9,142,1,78566800,74638460,1005,232,10,1007,231,10,1003,230,10,1009,229,10,1010,228,10,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,21,10000,22,240,1,274039,2,20812,3,4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,3,0,1,10,141,1,77467000,73593650,2001,231,10,2005,230,10,2004,229,10,2002,228,10,2010,227,10,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,21,10000,22,240,1,270207,2,20521,3,4103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,3,0,1,11,140,1,68365000,64946750,3001,230,10,3003,229,10,3005,228,10,3002,227,10,3006,226,10,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,21,10000,22,240,1,238457,2,18110,3,3621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,3,0,1,12,139,1,60071800,57068210,4005,229,10,4008,228,10,4003,227,10,4007,226,10,4009,225,10,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,21,10000,22,240,1,209529,2,15913,3,3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,3,0,1,13,138,1,59373900,56405205,1005,228,10,1007,227,10,1003,226,10,1009,225,10,1010,224,10,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,21,10000,22,240,1,207096,2,15728,3,3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,3,0,1,14,137,1,58675900,55742105,2001,227,10,2005,226,10,2004,225,10,2002,224,10,2010,223,10,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,21,10000,22,240,1,204663,2,15543,3,3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,3,0,1,15,136,1,57978000,55079100,3001,226,10,3003,225,10,3005,224,10,3002,223,10,3006,222,10,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,21,10000,22,240,1,202230,2,15358,3,3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,3,0,1,16,135,1,57281500,54417425,4005,225,10,4008,224,10,4003,223,10,4007,222,10,4009,221,10,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,21,10000,22,240,1,199797,2,15174,3,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,3,0,1,17,134,1,56583600,53754420,1005,224,10,1007,223,10,1003,222,10,1009,221,10,1010,220,10,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,21,10000,22,240,1,197364,2,14989,3,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,3,0,1,18,133,1,55885600,53091320,2001,223,10,2005,222,10,2004,221,10,2002,220,10,2010,219,10,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,21,10000,22,240,1,194931,2,14804,3,2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,3,0,1,19,132,1,55187700,52428315,3001,222,10,3003,221,10,3005,220,10,3002,219,10,3006,218,10,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,21,10000,22,240,1,192498,2,14619,3,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,3,0,1,20,131,1,54489700,51765215,4005,221,10,4008,220,10,4003,219,10,4007,218,10,4009,217,10,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,21,10000,22,240,1,190065,2,14434,3,2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,3,0,2,1,130,1,53793300,51103635,1001,220,10,1002,219,10,1003,218,10,1005,217,10,1006,216,10,1009,216,10,1010,217,10,1012,216,10,1013,216,10,5003,0,21,10000,22,240,1,187632,2,14250,3,2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,3,0,2,2,129,1,53095300,50440535,1001,219,10,1002,218,10,1003,217,10,1005,216,10,1006,215,10,1009,215,10,1010,216,10,1012,215,10,1013,215,10,5003,0,21,10000,22,240,1,185199,2,14065,3,2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,3,0,2,3,128,1,52397400,49777530,1001,218,10,1002,217,10,1003,216,10,1005,215,10,1006,214,10,1009,214,10,1010,215,10,1012,214,10,1013,214,10,5003,0,21,10000,22,240,1,182766,2,13880,3,2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,3,0,2,4,127,1,51699400,49114430,1001,217,10,1002,216,10,1003,215,10,1005,214,10,1006,213,10,1009,213,10,1010,214,10,1012,213,10,1013,213,10,5003,0,21,10000,22,240,1,180333,2,13695,3,2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,3,0,2,5,126,1,51003000,48452850,1001,216,10,1002,215,10,1003,214,10,1005,213,10,1006,212,10,1009,212,10,1010,213,10,1012,212,10,1013,212,10,5003,0,21,10000,22,240,1,177900,2,13511,3,2701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,3,0,2,6,125,1,50306500,47791175,1001,215,10,1002,214,10,1003,213,10,1005,212,10,1006,211,10,1009,211,10,1010,212,10,1012,211,10,1013,211,10,5003,0,21,10000,22,240,1,175467,2,13326,3,2665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,3,0,2,7,124,1,49608600,47128170,1001,214,10,1002,213,10,1003,212,10,1005,211,10,1006,210,10,1009,210,10,1010,211,10,1012,210,10,1013,210,10,5003,0,21,10000,22,240,1,173034,2,13141,3,2628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,3,0,2,8,123,1,48910600,46465070,1001,213,10,1002,212,10,1003,211,10,1005,210,10,1006,209,10,1009,209,10,1010,210,10,1012,209,10,1013,209,10,5003,0,21,10000,22,240,1,170601,2,12956,3,2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,3,0,2,9,122,1,48212700,45802065,1001,212,10,1002,211,10,1003,210,10,1005,209,10,1006,208,10,1009,208,10,1010,209,10,1012,208,10,1013,208,10,5003,0,21,10000,22,240,1,168168,2,12771,3,2554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
