id,sort,mode,modetype,type,name,backicon,nameicon,dec,step,txt,tasktypes,n1,n2,n3,n4,item1,num1,item2,num2,item3,num3,item4,num4,costitem1,costnum1,costitem2,costnum2,costitem3,costnum3,costitem4,costnum4,start,continued,cd,show,renovate,reset,status,button,buttontype
203102,2,2,1,2031,累计充值3,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,2,累计充值300钻石,60,300,0,0,0,91000002,150,91000001,200000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
203103,2,2,1,2031,累计充值3,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,3,累计充值600钻石,60,600,0,0,0,91000002,200,91000001,300000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
203104,2,2,1,2031,累计充值3,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,4,累计充值1000钻石,60,1000,0,0,0,91000002,300,60000200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
203105,2,2,1,2031,累计充值3,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,5,累计充值2000钻石,60,2000,0,0,0,91000002,350,60000200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
203106,2,2,1,2031,累计充值3,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,6,累计充值3000钻石,60,3000,0,0,0,91000002,400,60000200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
203107,2,2,1,2031,累计充值3,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,7,累计充值6000钻石,60,6000,0,0,0,91000002,600,60000200,2,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
203108,2,2,1,2031,累计充值3,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,8,累计充值10000钻石,60,10000,0,0,0,91000002,900,60000200,2,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
203109,2,2,1,2031,累计充值3,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,9,累计充值15000钻石,60,15000,0,0,0,91000002,1200,60000200,2,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
203110,2,2,1,2031,累计充值3,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,10,累计充值20000钻石,60,20000,0,0,0,91000002,1300,60000200,2,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
203111,2,2,1,2031,累计充值3,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,11,累计充值30000钻石,60,30000,0,0,0,91000002,2000,60000200,7,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
203112,2,2,1,2031,累计充值3,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,12,累计充值60000钻石,60,60000,0,0,0,91000002,8000,60000200,10,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
203113,2,2,1,2031,累计充值3,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,13,累计充值120000钻石,60,120000,0,0,0,91000002,20000,60000200,20,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
203114,2,2,1,2031,累计充值3,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,14,累计充值200000钻石,60,200000,0,0,0,91000002,24000,60000200,30,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
203201,2,2,1,2032,每日单笔充值3,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),1,购买1次6元充值档,73,1,6,0,0,91000002,100,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,2,2,4
203202,2,2,1,2032,每日单笔充值3,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),2,购买1次30元充值档,73,1,5,0,0,91000002,150,91000001,150000,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,2,2,4
203203,2,2,1,2032,每日单笔充值3,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),3,购买1次98元充值档,73,1,4,0,0,91000002,200,91000001,200000,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,2,2,4
203204,2,2,1,2032,每日单笔充值3,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),4,购买1次198元充值档,73,1,3,0,0,91000002,240,81400602,1,91000001,200000,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,2,2,4
203205,2,2,1,2032,每日单笔充值3,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),5,购买1次328元充值档,73,1,2,0,0,91000002,300,81400602,2,91000001,250000,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,2,2,4
203206,2,2,1,2032,每日单笔充值3,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),6,购买1次648元充值档,73,1,1,0,0,91000002,1000,81400602,3,91000001,300000,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,2,2,4
203301,7,2,1,2033,累计登录2,bg_activity_12,开服狂欢,累计登录领福利。,1,累计登录1天,129,1,0,0,0,81400602,1,91000002,50,91000001,100000,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
203302,7,2,1,2033,累计登录2,bg_activity_12,开服狂欢,累计登录领福利。,2,累计登录2天,129,2,0,0,0,81400602,1,91000002,50,91000001,100000,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
203303,7,2,1,2033,累计登录2,bg_activity_12,开服狂欢,累计登录领福利。,3,累计登录3天,129,3,0,0,0,81400602,1,91000002,50,91000001,100000,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
203304,7,2,1,2033,累计登录2,bg_activity_12,开服狂欢,累计登录领福利。,4,累计登录4天,129,4,0,0,0,81400602,1,91000002,50,91000001,100000,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
203305,7,2,1,2033,累计登录2,bg_activity_12,开服狂欢,累计登录领福利。,5,累计登录5天,129,5,0,0,0,81400602,1,91000002,50,91000001,100000,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
203306,7,2,1,2033,累计登录2,bg_activity_12,开服狂欢,累计登录领福利。,6,累计登录6天,129,6,0,0,0,81400602,1,91000002,50,91000001,100000,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
203307,7,2,1,2033,累计登录2,bg_activity_12,开服狂欢,累计登录领福利。,7,累计登录7天,129,7,0,0,0,81400602,1,91000002,50,91000001,100000,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
203401,7,2,1,2034,累计登录3,bg_activity_12,开服狂欢,累计登录领福利。,1,累计登录1天,129,1,0,0,0,81400602,1,91000002,50,91000001,100000,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
203402,7,2,1,2034,累计登录3,bg_activity_12,开服狂欢,累计登录领福利。,2,累计登录2天,129,2,0,0,0,81400602,1,91000002,50,91000001,100000,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
203403,7,2,1,2034,累计登录3,bg_activity_12,开服狂欢,累计登录领福利。,3,累计登录3天,129,3,0,0,0,81400602,1,91000002,50,91000001,100000,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
203404,7,2,1,2034,累计登录3,bg_activity_12,开服狂欢,累计登录领福利。,4,累计登录4天,129,4,0,0,0,81400602,1,91000002,50,91000001,100000,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
203405,7,2,1,2034,累计登录3,bg_activity_12,开服狂欢,累计登录领福利。,5,累计登录5天,129,5,0,0,0,81400602,1,91000002,50,91000001,100000,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
203406,7,2,1,2034,累计登录3,bg_activity_12,开服狂欢,累计登录领福利。,6,累计登录6天,129,6,0,0,0,81400602,1,91000002,50,91000001,100000,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
203407,7,2,1,2034,累计登录3,bg_activity_12,开服狂欢,累计登录领福利。,7,累计登录7天,129,7,0,0,0,81400602,1,91000002,50,91000001,100000,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
