skill_id,skill_name,type_show,skill_level,skill_mer,skill_china,skill_description,skill_value_type1,skill_count1,skill_value_type2,skill_count2,skill_value_type3,skill_count3,skill_value_type4,skill_count4,skill_add_type,skill_add_value,skill_type,skill_sub_type,attack_before,attack_after,skill_range,skill_scope,skill_scope2,skill_object,skill_energy,buff_type1,buff_pro1,buff_type2,buff_pro2,buff_type3,buff_pro3,lua_name,skill_icon,storageeffect,sound,hit_sound,skill_sound,showpanel,blacktime,lighteffect,storageturn,army_effecttype_skill,army_effect_skill,army_effect_skill_speed,showtop_effect,attack_chant
900104,夏梵的祝福,被动,4,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄6%生命总量,106,600,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900105,夏梵的祝福,被动,5,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄7%生命总量,106,700,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900106,夏梵的祝福,被动,6,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄8%生命总量,106,800,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900107,夏梵的祝福,被动,7,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄9%生命总量,106,900,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900108,夏梵的祝福,被动,8,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄10%生命总量,106,1000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900109,夏梵的祝福,被动,9,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄11%生命总量,106,1100,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900110,夏梵的祝福,被动,10,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄12%生命总量,106,1200,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900111,夏梵的祝福,被动,11,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄13%生命总量,106,1300,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900112,夏梵的祝福,被动,12,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄14%生命总量,106,1400,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900113,夏梵的祝福,被动,13,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄15%生命总量,106,1500,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900114,夏梵的祝福,被动,14,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄16%生命总量,106,1600,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900115,夏梵的祝福,被动,15,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄17%生命总量,106,1700,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900116,夏梵的祝福,被动,16,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄18%生命总量,106,1800,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900117,夏梵的祝福,被动,17,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄19%生命总量,106,1900,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900118,夏梵的祝福,被动,18,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄20%生命总量,106,2000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900119,夏梵的祝福,被动,19,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄21%生命总量,106,2100,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900120,夏梵的祝福,被动,20,1,被动天赋加成,夏梵龙泪冠的祝福，增加所有上阵英雄22%生命总量,106,2200,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,0,0,0,0,0,0,0,0
900201,闪耀之光,被动,1,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄1.5%物理重击,44,150,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900202,闪耀之光,被动,2,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄3%物理重击,44,300,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900203,闪耀之光,被动,3,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄4.5%物理重击,44,450,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900204,闪耀之光,被动,4,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄6%物理重击,44,600,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900205,闪耀之光,被动,5,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄7.5%物理重击,44,750,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900206,闪耀之光,被动,6,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄9%物理重击,44,900,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900207,闪耀之光,被动,7,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄12%物理重击,44,1200,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900208,闪耀之光,被动,8,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄15%物理重击,44,1500,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900209,闪耀之光,被动,9,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄18%物理重击,44,1800,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900210,闪耀之光,被动,10,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄21%物理重击,44,2100,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900211,闪耀之光,被动,11,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄24%物理重击,44,2400,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900212,闪耀之光,被动,12,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄27%物理重击,44,2700,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900213,闪耀之光,被动,13,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄30%物理重击,44,3000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900214,闪耀之光,被动,14,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄33%物理重击,44,3300,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900215,闪耀之光,被动,15,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄36%物理重击,44,3600,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900216,闪耀之光,被动,16,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄39%物理重击,44,3900,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900217,闪耀之光,被动,17,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄42%物理重击,44,4200,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900218,闪耀之光,被动,18,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄48%物理重击,44,4800,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900219,闪耀之光,被动,19,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄54%物理重击,44,5400,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900220,闪耀之光,被动,20,1,被动天赋加成,光之道标发出的圣光，增加所有上阵英雄60%物理重击,44,6000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200502,0,0,0,0,0,0,0,0,0,0,0,0,0
900301,寒冬之心,被动,1,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄1.5%重击物防,47,150,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900302,寒冬之心,被动,2,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄3%重击物防,47,300,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900303,寒冬之心,被动,3,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄4.5%重击物防,47,450,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900304,寒冬之心,被动,4,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄6%重击物防,47,600,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900305,寒冬之心,被动,5,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄7.5%重击物防,47,750,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900306,寒冬之心,被动,6,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄9%重击物防,47,900,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900307,寒冬之心,被动,7,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄12%重击物防,47,1200,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900308,寒冬之心,被动,8,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄15%重击物防,47,1500,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900309,寒冬之心,被动,9,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄18%重击物防,47,1800,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900310,寒冬之心,被动,10,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄21%重击物防,47,2100,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900311,寒冬之心,被动,11,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄24%重击物防,47,2400,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900312,寒冬之心,被动,12,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄27%重击物防,47,2700,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900313,寒冬之心,被动,13,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄30%重击物防,47,3000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900314,寒冬之心,被动,14,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄33%重击物防,47,3300,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900315,寒冬之心,被动,15,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄36%重击物防,47,3600,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900316,寒冬之心,被动,16,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄39%重击物防,47,3900,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900317,寒冬之心,被动,17,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄42%重击物防,47,4200,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900318,寒冬之心,被动,18,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄48%重击物防,47,4800,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900319,寒冬之心,被动,19,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄54%重击物防,47,5400,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900320,寒冬之心,被动,20,1,被动天赋加成,寒冬之戒抵挡外界攻击，增加所有上阵英雄60%重击物防,47,6000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,0,0,0,0,0
900401,死月之吻,被动,1,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄1.5%魔法重击,45,150,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900402,死月之吻,被动,2,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄3%魔法重击,45,300,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900403,死月之吻,被动,3,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄4.5%魔法重击,45,450,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900404,死月之吻,被动,4,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄6%魔法重击,45,600,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900405,死月之吻,被动,5,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄7.5%魔法重击,45,750,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900406,死月之吻,被动,6,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄9%魔法重击,45,900,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900407,死月之吻,被动,7,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄12%魔法重击,45,1200,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900408,死月之吻,被动,8,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄15%魔法重击,45,1500,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900409,死月之吻,被动,9,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄18%魔法重击,45,1800,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900410,死月之吻,被动,10,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄21%魔法重击,45,2100,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900411,死月之吻,被动,11,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄24%魔法重击,45,2400,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900412,死月之吻,被动,12,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄27%魔法重击,45,2700,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900413,死月之吻,被动,13,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄30%魔法重击,45,3000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900414,死月之吻,被动,14,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄33%魔法重击,45,3300,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900415,死月之吻,被动,15,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄36%魔法重击,45,3600,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900416,死月之吻,被动,16,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄39%魔法重击,45,3900,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900417,死月之吻,被动,17,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄42%魔法重击,45,4200,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900418,死月之吻,被动,18,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄48%魔法重击,45,4800,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900419,死月之吻,被动,19,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄54%魔法重击,45,5400,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900420,死月之吻,被动,20,1,被动天赋加成,死月法珠透露出阴冷的亮光，增加所有上阵英雄60%魔法重击,45,6000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400705,0,0,0,0,0,0,0,0,0,0,0,0,0
900501,位面屏障,被动,1,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄1.5%重击魔防,48,150,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900502,位面屏障,被动,2,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄3%重击魔防,48,300,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900503,位面屏障,被动,3,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄4.5%重击魔防,48,450,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900504,位面屏障,被动,4,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄6%重击魔防,48,600,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900505,位面屏障,被动,5,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄7.5%重击魔防,48,750,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900506,位面屏障,被动,6,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄9%重击魔防,48,900,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900507,位面屏障,被动,7,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄12%重击魔防,48,1200,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900508,位面屏障,被动,8,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄15%重击魔防,48,1500,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900509,位面屏障,被动,9,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄18%重击魔防,48,1800,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900510,位面屏障,被动,10,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄21%重击魔防,48,2100,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900511,位面屏障,被动,11,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄24%重击魔防,48,2400,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900512,位面屏障,被动,12,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄27%重击魔防,48,2700,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900513,位面屏障,被动,13,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄30%重击魔防,48,3000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900514,位面屏障,被动,14,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄33%重击魔防,48,3300,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900515,位面屏障,被动,15,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄36%重击魔防,48,3600,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900516,位面屏障,被动,16,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄39%重击魔防,48,3900,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900517,位面屏障,被动,17,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄42%重击魔防,48,4200,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900518,位面屏障,被动,18,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄48%重击魔防,48,4800,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900519,位面屏障,被动,19,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄54%重击魔防,48,5400,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900520,位面屏障,被动,20,1,被动天赋加成,位面法典记录着神秘法典，增加所有上阵英雄60%重击魔防,48,6000,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,400501,0,0,0,0,0,0,0,0,0,0,0,0,0
900601,奥术之主,被动,1,1,被动天赋加成,萨菲斯权杖神秘法力，增加所有上阵英雄1.5%重击圣伤,90,150,0,0,0,0,0,0,31,100,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,200902,0,0,0,0,0,0,0,0,0,0,0,0,0
