mercenary_id,mercenary_name,mercenary_icon,mercenary_level,mercenary_camp,mercenary_type,mercenary_hole,mercenary_index,mercenary_txt,base_type,base_value,base_txt,value_txt1,value_txt2,mercenary_speed,mercenary_attack,mercenary_skill1,mercenary_skill2,mercenary_skill3,mercenary_skill4,mercenary_model,flyeffect,sort,show
50606042,独眼巨人·特种,mercenary_4010,6,6,2,4,2,主属性为魔法攻击，副属性为魔法防御,106,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,144,0
50606043,独眼巨人·特种,mercenary_4010,6,6,2,4,3,主属性为魔法攻击，副属性为魔法防御,106,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,144,0
50606044,独眼巨人·特种,mercenary_4010,6,6,2,4,4,主属性为魔法攻击，副属性为魔法防御,106,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,144,0
50701011,大天使·首领,mercenary_4010,7,1,1,1,1,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10001,100001,0,0,0,2101,0,145,0
50701012,大天使·首领,mercenary_4010,7,1,1,1,2,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10001,100001,0,0,0,2101,0,145,0
50701013,大天使·首领,mercenary_4010,7,1,1,1,3,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10001,100001,0,0,0,2101,0,145,0
50701014,大天使·首领,mercenary_4010,7,1,1,1,4,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10001,100001,0,0,0,2101,0,145,0
50701021,大天使·核心,mercenary_4010,7,1,1,2,1,主属性为物理攻击，副属性为物理防御,73,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,146,0
50701022,大天使·核心,mercenary_4010,7,1,1,2,2,主属性为物理攻击，副属性为物理防御,73,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,146,0
50701023,大天使·核心,mercenary_4010,7,1,1,2,3,主属性为物理攻击，副属性为物理防御,73,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,146,0
50701024,大天使·核心,mercenary_4010,7,1,1,2,4,主属性为物理攻击，副属性为物理防御,73,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,146,0
50701031,大天使·精锐,mercenary_4010,7,1,1,3,1,主属性为物理攻击，副属性为物理防御,74,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,147,0
50701032,大天使·精锐,mercenary_4010,7,1,1,3,2,主属性为物理攻击，副属性为物理防御,74,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,147,0
50701033,大天使·精锐,mercenary_4010,7,1,1,3,3,主属性为物理攻击，副属性为物理防御,74,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,147,0
50701034,大天使·精锐,mercenary_4010,7,1,1,3,4,主属性为物理攻击，副属性为物理防御,74,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,147,0
50701041,大天使·特种,mercenary_4010,7,1,1,4,1,主属性为物理攻击，副属性为物理防御,106,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,148,0
50701042,大天使·特种,mercenary_4010,7,1,1,4,2,主属性为物理攻击，副属性为物理防御,106,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,148,0
50701043,大天使·特种,mercenary_4010,7,1,1,4,3,主属性为物理攻击，副属性为物理防御,106,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,148,0
50701044,大天使·特种,mercenary_4010,7,1,1,4,4,主属性为物理攻击，副属性为物理防御,106,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,148,0
50702011,幽灵龙·首领,mercenary_4010,7,2,1,1,1,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,1000,10002,200001,0,0,0,2101,0,149,0
50702012,幽灵龙·首领,mercenary_4010,7,2,1,1,2,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,1000,10002,200001,0,0,0,2101,0,149,0
50702013,幽灵龙·首领,mercenary_4010,7,2,1,1,3,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,1000,10002,200001,0,0,0,2101,0,149,0
50702014,幽灵龙·首领,mercenary_4010,7,2,1,1,4,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,1000,10002,200001,0,0,0,2101,0,149,0
50702021,幽灵龙·核心,mercenary_4010,7,2,1,2,1,主属性为物理攻击，副属性为物理防御,73,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,150,0
50702022,幽灵龙·核心,mercenary_4010,7,2,1,2,2,主属性为物理攻击，副属性为物理防御,73,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,150,0
50702023,幽灵龙·核心,mercenary_4010,7,2,1,2,3,主属性为物理攻击，副属性为物理防御,73,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,150,0
50702024,幽灵龙·核心,mercenary_4010,7,2,1,2,4,主属性为物理攻击，副属性为物理防御,73,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,150,0
50702031,幽灵龙·精锐,mercenary_4010,7,2,1,3,1,主属性为物理攻击，副属性为物理防御,74,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,151,0
50702032,幽灵龙·精锐,mercenary_4010,7,2,1,3,2,主属性为物理攻击，副属性为物理防御,74,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,151,0
50702033,幽灵龙·精锐,mercenary_4010,7,2,1,3,3,主属性为物理攻击，副属性为物理防御,74,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,151,0
50702034,幽灵龙·精锐,mercenary_4010,7,2,1,3,4,主属性为物理攻击，副属性为物理防御,74,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,151,0
50702041,幽灵龙·特种,mercenary_4010,7,2,1,4,1,主属性为物理攻击，副属性为物理防御,106,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,152,0
50702042,幽灵龙·特种,mercenary_4010,7,2,1,4,2,主属性为物理攻击，副属性为物理防御,106,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,152,0
50702043,幽灵龙·特种,mercenary_4010,7,2,1,4,3,主属性为物理攻击，副属性为物理防御,106,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,152,0
50702044,幽灵龙·特种,mercenary_4010,7,2,1,4,4,主属性为物理攻击，副属性为物理防御,106,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,152,0
50703011,红龙·首领,mercenary_4010,7,3,2,1,1,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10002,200001,0,0,0,2101,0,153,0
50703012,红龙·首领,mercenary_4010,7,3,2,1,2,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10002,200001,0,0,0,2101,0,153,0
50703013,红龙·首领,mercenary_4010,7,3,2,1,3,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10002,200001,0,0,0,2101,0,153,0
50703014,红龙·首领,mercenary_4010,7,3,2,1,4,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10002,200001,0,0,0,2101,0,153,0
50703021,红龙·核心,mercenary_4010,7,3,2,2,1,主属性为物理攻击，副属性为物理防御,107,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,154,0
50703022,红龙·核心,mercenary_4010,7,3,2,2,2,主属性为物理攻击，副属性为物理防御,107,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,154,0
50703023,红龙·核心,mercenary_4010,7,3,2,2,3,主属性为物理攻击，副属性为物理防御,107,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,154,0
50703024,红龙·核心,mercenary_4010,7,3,2,2,4,主属性为物理攻击，副属性为物理防御,107,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,154,0
50703031,红龙·精锐,mercenary_4010,7,3,2,3,1,主属性为物理攻击，副属性为物理防御,108,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,155,0
50703032,红龙·精锐,mercenary_4010,7,3,2,3,2,主属性为物理攻击，副属性为物理防御,108,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,155,0
50703033,红龙·精锐,mercenary_4010,7,3,2,3,3,主属性为物理攻击，副属性为物理防御,108,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,155,0
50703034,红龙·精锐,mercenary_4010,7,3,2,3,4,主属性为物理攻击，副属性为物理防御,108,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,155,0
50703041,红龙·特种,mercenary_4010,7,3,2,4,1,主属性为物理攻击，副属性为物理防御,106,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,156,0
50703042,红龙·特种,mercenary_4010,7,3,2,4,2,主属性为物理攻击，副属性为物理防御,106,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,156,0
50703043,红龙·特种,mercenary_4010,7,3,2,4,3,主属性为物理攻击，副属性为物理防御,106,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,156,0
50703044,红龙·特种,mercenary_4010,7,3,2,4,4,主属性为物理攻击，副属性为物理防御,106,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,156,0
50704011,翡翠龙·首领,mercenary_4010,7,4,2,1,1,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,157,0
50704012,翡翠龙·首领,mercenary_4010,7,4,2,1,2,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,157,0
50704013,翡翠龙·首领,mercenary_4010,7,4,2,1,3,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,157,0
50704014,翡翠龙·首领,mercenary_4010,7,4,2,1,4,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,157,0
50704021,翡翠龙·核心,mercenary_4010,7,4,2,2,1,主属性为魔法攻击，副属性为魔法防御,107,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,158,0
50704022,翡翠龙·核心,mercenary_4010,7,4,2,2,2,主属性为魔法攻击，副属性为魔法防御,107,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,158,0
50704023,翡翠龙·核心,mercenary_4010,7,4,2,2,3,主属性为魔法攻击，副属性为魔法防御,107,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,158,0
50704024,翡翠龙·核心,mercenary_4010,7,4,2,2,4,主属性为魔法攻击，副属性为魔法防御,107,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,158,0
50704031,翡翠龙·精锐,mercenary_4010,7,4,2,3,1,主属性为魔法攻击，副属性为魔法防御,108,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,159,0
50704032,翡翠龙·精锐,mercenary_4010,7,4,2,3,2,主属性为魔法攻击，副属性为魔法防御,108,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,159,0
50704033,翡翠龙·精锐,mercenary_4010,7,4,2,3,3,主属性为魔法攻击，副属性为魔法防御,108,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,159,0
50704034,翡翠龙·精锐,mercenary_4010,7,4,2,3,4,主属性为魔法攻击，副属性为魔法防御,108,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,159,0
50704041,翡翠龙·特种,mercenary_4010,7,4,2,4,1,主属性为魔法攻击，副属性为魔法防御,106,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,160,0
50704042,翡翠龙·特种,mercenary_4010,7,4,2,4,2,主属性为魔法攻击，副属性为魔法防御,106,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,160,0
50704043,翡翠龙·特种,mercenary_4010,7,4,2,4,3,主属性为魔法攻击，副属性为魔法防御,106,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,160,0
50704044,翡翠龙·特种,mercenary_4010,7,4,2,4,4,主属性为魔法攻击，副属性为魔法防御,106,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,160,0
50705011,大恶魔·首领,mercenary_4010,7,5,1,1,1,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,2000,10001,100001,200001,0,0,2101,0,161,0
50705012,大恶魔·首领,mercenary_4010,7,5,1,1,2,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,2000,10001,100001,200001,0,0,2101,0,161,0
50705013,大恶魔·首领,mercenary_4010,7,5,1,1,3,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,2000,10001,100001,200001,0,0,2101,0,161,0
50705014,大恶魔·首领,mercenary_4010,7,5,1,1,4,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,2000,10001,100001,200001,0,0,2101,0,161,0
50705021,大恶魔·核心,mercenary_4010,7,5,1,2,1,主属性为魔法攻击，副属性为魔法防御,109,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,162,0
50705022,大恶魔·核心,mercenary_4010,7,5,1,2,2,主属性为魔法攻击，副属性为魔法防御,109,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,162,0
50705023,大恶魔·核心,mercenary_4010,7,5,1,2,3,主属性为魔法攻击，副属性为魔法防御,109,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,162,0
50705024,大恶魔·核心,mercenary_4010,7,5,1,2,4,主属性为魔法攻击，副属性为魔法防御,109,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,162,0
50705031,大恶魔·精锐,mercenary_4010,7,5,1,3,1,主属性为魔法攻击，副属性为魔法防御,110,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,163,0
50705032,大恶魔·精锐,mercenary_4010,7,5,1,3,2,主属性为魔法攻击，副属性为魔法防御,110,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,163,0
50705033,大恶魔·精锐,mercenary_4010,7,5,1,3,3,主属性为魔法攻击，副属性为魔法防御,110,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,163,0
50705034,大恶魔·精锐,mercenary_4010,7,5,1,3,4,主属性为魔法攻击，副属性为魔法防御,110,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,163,0
50705041,大恶魔·特种,mercenary_4010,7,5,1,4,1,主属性为魔法攻击，副属性为魔法防御,106,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,164,0
50705042,大恶魔·特种,mercenary_4010,7,5,1,4,2,主属性为魔法攻击，副属性为魔法防御,106,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,164,0
50705043,大恶魔·特种,mercenary_4010,7,5,1,4,3,主属性为魔法攻击，副属性为魔法防御,106,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,164,0
50705044,大恶魔·特种,mercenary_4010,7,5,1,4,4,主属性为魔法攻击，副属性为魔法防御,106,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,164,0
50706011,比蒙巨兽·首领,mercenary_4010,7,6,1,1,1,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,165,0
50706012,比蒙巨兽·首领,mercenary_4010,7,6,1,1,2,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,165,0
50706013,比蒙巨兽·首领,mercenary_4010,7,6,1,1,3,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,165,0
50706014,比蒙巨兽·首领,mercenary_4010,7,6,1,1,4,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,165,0
50706021,比蒙巨兽·核心,mercenary_4010,7,6,1,2,1,主属性为魔法攻击，副属性为魔法防御,73,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,166,0
50706022,比蒙巨兽·核心,mercenary_4010,7,6,1,2,2,主属性为魔法攻击，副属性为魔法防御,73,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,166,0
50706023,比蒙巨兽·核心,mercenary_4010,7,6,1,2,3,主属性为魔法攻击，副属性为魔法防御,73,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,166,0
50706024,比蒙巨兽·核心,mercenary_4010,7,6,1,2,4,主属性为魔法攻击，副属性为魔法防御,73,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,166,0
50706031,比蒙巨兽·精锐,mercenary_4010,7,6,1,3,1,主属性为魔法攻击，副属性为魔法防御,74,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,167,0
50706032,比蒙巨兽·精锐,mercenary_4010,7,6,1,3,2,主属性为魔法攻击，副属性为魔法防御,74,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,167,0
50706033,比蒙巨兽·精锐,mercenary_4010,7,6,1,3,3,主属性为魔法攻击，副属性为魔法防御,74,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,167,0
50706034,比蒙巨兽·精锐,mercenary_4010,7,6,1,3,4,主属性为魔法攻击，副属性为魔法防御,74,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,167,0
50706041,比蒙巨兽·特种,mercenary_4010,7,6,1,4,1,主属性为魔法攻击，副属性为魔法防御,106,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,168,0
50706042,比蒙巨兽·特种,mercenary_4010,7,6,1,4,2,主属性为魔法攻击，副属性为魔法防御,106,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,168,0
50706043,比蒙巨兽·特种,mercenary_4010,7,6,1,4,3,主属性为魔法攻击，副属性为魔法防御,106,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,168,0
50706044,比蒙巨兽·特种,mercenary_4010,7,6,1,4,4,主属性为魔法攻击，副属性为魔法防御,106,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,168,0
