monsterid,name,level,camp,type,heroattackcycle,soldier,soldierattackcycle,cablerange,ragevalue,heromodel,soldiermodel,herobuff,awakenlevel,killanger,heromodelsize,soldiermodelsize,soldiersnumber,base_type1,base_value1,base_type2,base_value2,base_type3,base_value3,base_type4,base_value4,base_type5,base_value5,base_type6,base_value6,base_type7,base_value7,base_type8,base_value8,base_type9,base_value9,base_type10,base_value10
1081001,灵界大帝,21,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,149370,7,424.8,8,0,9,1013.6,10,0,29,656,30,0,0,0
1081002,骸骨弓手,21,2,1,210210,52020102,2102,15000,0,2102,52020102,0,0,200,100,60,70,11,20000,12,90,6,99580,7,424.8,8,0,9,1013.6,10,0,29,656,30,0,0,0
1081003,幽魂,21,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,99580,7,424.8,8,0,9,1013.6,10,0,29,656,30,0,0,0
1090101,暮光骑士,27,6,1,2001,52010101,2001,15000,800,2001,52010101,0,0,200,130,60,70,11,20000,12,90,6,199350,7,638,8,295,9,934,10,823,29,708,30,80,0,0
1090102,骸骨弓手,27,2,1,210210,52020102,2102,15000,0,2102,52020102,0,0,200,100,60,70,11,20000,12,90,6,71375,7,643,8,98,9,937,10,274,29,715,30,26,0,0
1090301,弩车,27,2,1,490001,52010102,91,25000,0,91,52010102,0,0,200,100,0,0,11,40000,12,60,6,147650,7,638,8,0,9,934,10,0,29,724,30,0,0,0
1090302,灾祸使者,27,6,1,1007,52010103,1007,15000,800,1007,52010103,0,0,200,130,60,70,11,20000,12,90,6,140300,7,638,8,147,9,942,10,411,29,724,30,40,0,0
1090401,步兵,27,1,1,110110,52010101,1101,15000,0,1101,52010101,0,0,200,100,60,70,11,20000,12,90,6,135350,7,634,8,246,9,931,10,686,29,702,30,67,0,0
1090402,幽魂,27,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,71375,7,643,8,98,9,937,10,274,29,715,30,26,0,0
1090501,觅血屠夫,27,1,1,3008,52010101,3008,15000,800,3008,52010101,0,0,200,130,60,70,11,20000,12,90,6,162420,7,643,8,246,9,937,10,686,29,715,30,67,0,0
1090502,大法师,27,1,1,110310,52010203,1103,15000,0,1103,52010203,0,0,200,100,60,70,11,20000,12,90,6,105225,7,647,8,147,9,940,10,411,29,721,30,40,0,0
1090601,十字军,27,1,1,110410,52010104,1104,15000,0,1104,52010104,0,0,200,100,60,70,11,20000,12,90,6,135350,7,634,8,246,9,931,10,686,29,702,30,67,0,0
1090602,骸骨弓手,27,2,1,210210,52020102,2102,15000,0,2102,52020102,0,0,200,100,60,70,11,20000,12,90,6,71375,7,643,8,98,9,937,10,274,29,715,30,26,0,0
1090603,幽魂,27,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,71375,7,643,8,98,9,937,10,274,29,715,30,26,0,0
1090801,骷髅战士,27,2,1,210110,52020101,2101,15000,0,2101,52020101,0,0,200,100,60,70,11,20000,12,90,6,135350,7,634,8,246,9,931,10,686,29,702,30,67,0,0
1090802,夺灵者,27,1,1,3009,52010103,3009,15000,800,3009,52010103,0,0,200,130,60,70,11,20000,12,90,6,199350,7,638,8,295,9,934,10,823,29,708,30,80,0,0
1090901,十字军,27,1,1,110410,52010104,1104,15000,0,1104,52010104,0,0,200,100,60,70,11,20000,12,90,6,135350,7,634,8,246,9,931,10,686,29,702,30,67,0,0
1090902,骸骨弓手,27,2,1,210210,52020102,2102,15000,0,2102,52020102,0,0,200,100,60,70,11,20000,12,90,6,71375,7,643,8,98,9,937,10,274,29,715,30,26,0,0
1090903,幽魂,27,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,71375,7,643,8,98,9,937,10,274,29,715,30,26,0,0
1091001,暮光骑士,27,6,1,2001,52010101,2001,15000,800,2001,52010101,0,0,200,130,60,70,11,20000,12,90,6,199350,7,638,8,295,9,934,10,823,29,708,30,80,0,0
1091002,十字军,27,1,1,110410,52010104,1104,15000,0,1104,52010104,0,0,200,100,60,70,11,20000,12,90,6,135350,7,634,8,246,9,931,10,686,29,702,30,67,0,0
1091003,幽魂,27,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,71375,7,643,8,98,9,937,10,274,29,715,30,26,0,0
1100101,灵界大帝,30,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,211350,7,681,8,313,9,994,10,865,29,710,30,86,0,0
1100102,骸骨弓手,30,2,1,210210,52020102,2102,15000,0,2102,52020102,0,0,200,100,60,70,11,20000,12,90,6,75675,7,686,8,104,9,997,10,288,29,717,30,28,0,0
1100301,暮光骑士,30,6,1,2001,52010101,2001,15000,800,2001,52010101,0,0,200,130,60,70,11,20000,12,90,6,211350,7,681,8,313,9,994,10,865,29,710,30,86,0,0
1100302,幽魂,30,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,75675,7,686,8,104,9,997,10,288,29,717,30,28,0,0
1100401,骷髅战士,30,2,1,210110,52020101,2101,15000,0,2101,52020101,0,0,200,100,60,70,11,20000,12,90,6,143550,7,676,8,260,9,990,10,721,29,703,30,71,0,0
1100402,幽魂,30,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,75675,7,686,8,104,9,997,10,288,29,717,30,28,0,0
1100501,灵界大帝,30,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,211350,7,681,8,313,9,994,10,865,29,710,30,86,0,0
1100502,吸血鬼,30,2,1,210410,52020104,2104,15000,0,2104,52020104,0,0,200,100,60,70,11,20000,12,90,6,143550,7,676,8,260,9,990,10,721,29,703,30,71,0,0
1100601,曼提柯尔,30,1,2,5003,52010102,5003,25000,800,5003,52010102,0,0,200,200,60,0,11,20000,12,90,6,574200,7,704,8,260,9,1010,10,721,29,743,30,71,0,0
1100801,猩红之王,30,1,1,4007,52010101,4007,15000,800,4007,52010101,0,0,200,130,60,70,11,20000,12,90,6,148750,7,681,8,156,9,1002,10,432,29,727,30,43,0,0
1100802,弩车,30,2,1,490001,52010102,91,25000,0,91,52010102,0,0,200,100,0,0,11,40000,12,60,6,156550,7,681,8,0,9,994,10,0,29,727,30,0,0,0
1100901,骷髅战士,30,2,1,210110,52020101,2101,15000,0,2101,52020101,0,0,200,100,60,70,11,20000,12,90,6,143550,7,676,8,260,9,990,10,721,29,703,30,71,0,0
1100902,骸骨弓手,30,2,1,210210,52020102,2102,15000,0,2102,52020102,0,0,200,100,60,70,11,20000,12,90,6,75675,7,686,8,104,9,997,10,288,29,717,30,28,0,0
1100903,幽魂,30,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,75675,7,686,8,104,9,997,10,288,29,717,30,28,0,0
1101001,猩红之王,30,1,1,4007,52010101,4007,15000,800,4007,52010101,0,0,200,130,60,70,11,20000,12,90,6,148750,7,681,8,156,9,1002,10,432,29,727,30,43,0,0
1101002,骸骨弓手,30,2,1,210210,52020102,2102,15000,0,2102,52020102,0,0,200,100,60,70,11,20000,12,90,6,75675,7,686,8,104,9,997,10,288,29,717,30,28,0,0
1101003,幽魂,30,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,75675,7,686,8,104,9,997,10,288,29,717,30,28,0,0
1110101,恶魔猎人,32,1,1,2007,52010101,2007,15000,800,2007,52010101,0,0,200,130,60,70,11,20000,12,90,6,250260,7,957,8,379,9,1405,10,1086,29,1289,30,101,0,0
1110102,巫医,32,6,1,110310,52020103,1103,15000,0,1103,52020103,0,0,200,100,60,70,11,20000,12,90,6,208550,7,943,8,379,9,1395,10,1086,29,1269,30,101,0,0
1110301,巫医,32,6,1,110310,52020103,1103,15000,0,1103,52020103,0,0,200,100,60,70,11,20000,12,90,6,208550,7,943,8,379,9,1395,10,1086,29,1269,30,101,0,0
1110302,狂战士,32,6,1,110111,52010201,1101,15000,0,1101,52010201,0,0,200,100,60,70,11,20000,12,90,6,245700,7,950,8,455,9,1400,10,1303,29,1279,30,121,0,0
1110401,地精投手,32,6,1,110210,52010102,1102,15000,0,1102,52010102,0,0,200,100,60,70,11,20000,12,90,6,208550,7,943,8,379,9,1395,10,1086,29,1269,30,101,0,0
1110402,狂战士,32,6,1,110111,52010201,1101,15000,0,1101,52010201,0,0,200,100,60,70,11,20000,12,90,6,245700,7,950,8,455,9,1400,10,1303,29,1279,30,121,0,0
1110501,碎颅者,32,1,1,4004,52010101,4004,15000,800,4004,52010101,0,0,200,130,60,70,11,20000,12,90,6,307125,7,950,8,455,9,1400,10,1303,29,1279,30,121,0,0
1110502,巫医,32,6,1,110310,52020103,1103,15000,0,1103,52020103,0,0,200,100,60,70,11,20000,12,90,6,208550,7,943,8,379,9,1395,10,1086,29,1269,30,101,0,0
1110601,暴徒,32,6,1,110110,52010101,1101,15000,0,1101,52010101,0,0,200,100,60,70,11,20000,12,90,6,208550,7,943,8,379,9,1395,10,1086,29,1269,30,101,0,0
1110602,巫医,32,6,1,110310,52020103,1103,15000,0,1103,52020103,0,0,200,100,60,70,11,20000,12,90,6,208550,7,943,8,379,9,1395,10,1086,29,1269,30,101,0,0
1110603,狂战士,32,6,1,110111,52010201,1101,15000,0,1101,52010201,0,0,200,100,60,70,11,20000,12,90,6,245700,7,950,8,455,9,1400,10,1303,29,1279,30,121,0,0
1110801,地精投手,32,6,1,110210,52010102,1102,15000,0,1102,52010102,0,0,200,100,60,70,11,20000,12,90,6,208550,7,943,8,379,9,1395,10,1086,29,1269,30,101,0,0
1110802,巫医,32,6,1,110310,52020103,1103,15000,0,1103,52020103,0,0,200,100,60,70,11,20000,12,90,6,208550,7,943,8,379,9,1395,10,1086,29,1269,30,101,0,0
1110901,人马酋长,32,6,1,110110,52010101,1101,15000,0,1101,52010101,0,0,200,100,60,70,11,20000,12,90,6,208550,7,943,8,379,9,1395,10,1086,29,1269,30,101,0,0
1110902,巫医,32,6,1,110310,52020103,1103,15000,0,1103,52020103,0,0,200,100,60,70,11,20000,12,90,6,208550,7,943,8,379,9,1395,10,1086,29,1269,30,101,0,0
1110903,狂战士,32,6,1,110111,52010201,1101,15000,0,1101,52010201,0,0,200,100,60,70,11,20000,12,90,6,245700,7,950,8,455,9,1400,10,1303,29,1279,30,121,0,0
1111001,狂暴利刃,32,5,1,4005,52010101,4005,15000,800,4005,52010101,0,0,200,130,60,70,11,20000,12,90,6,250260,7,957,8,379,9,1405,10,1086,29,1289,30,101,0,0
1111002,暴徒,32,6,1,110110,52010101,1101,15000,0,1101,52010101,0,0,200,100,60,70,11,20000,12,90,6,208550,7,943,8,379,9,1395,10,1086,29,1269,30,101,0,0
1111003,狂战士,32,6,1,110111,52010201,1101,15000,0,1101,52010201,0,0,200,100,60,70,11,20000,12,90,6,245700,7,950,8,455,9,1400,10,1303,29,1279,30,121,0,0
1120101,觅血屠夫,34,1,1,3008,52010101,3008,15000,800,3008,52010101,0,0,200,130,60,70,11,20000,12,90,6,256740,7,985,8,389,9,1445,10,1110,29,1290,30,104,0,0
1120102,冥河恶魔,34,5,1,110410,52020104,1104,15000,0,1104,52020104,0,0,200,100,60,70,11,20000,12,90,6,213950,7,971,8,389,9,1435,10,1110,29,1270,30,104,0,0
1120301,刃魔,34,5,1,110210,52020102,1102,15000,0,1102,52020102,0,0,200,100,60,70,11,20000,12,90,6,213950,7,971,8,389,9,1435,10,1110,29,1270,30,104,0,0
1120302,冥河恶魔,34,5,1,110410,52020104,1104,15000,0,1104,52020104,0,0,200,100,60,70,11,20000,12,90,6,213950,7,971,8,389,9,1435,10,1110,29,1270,30,104,0,0
1120401,低语者,34,5,1,110110,52010101,1101,15000,0,1101,52010101,0,0,200,100,60,70,11,20000,12,90,6,213950,7,971,8,389,9,1435,10,1110,29,1270,30,104,0,0
1120402,刃魔,34,5,1,110210,52020102,1102,15000,0,1102,52020102,0,0,200,100,60,70,11,20000,12,90,6,213950,7,971,8,389,9,1435,10,1110,29,1270,30,104,0,0
1120501,恶魔猎人,34,1,1,2007,52010101,2007,15000,800,2007,52010101,0,0,200,130,60,70,11,20000,12,90,6,256740,7,985,8,389,9,1445,10,1110,29,1290,30,104,0,0
1120502,冥河恶魔,34,5,1,110410,52020104,1104,15000,0,1104,52020104,0,0,200,100,60,70,11,20000,12,90,6,213950,7,971,8,389,9,1435,10,1110,29,1270,30,104,0,0
1120601,低语者,35,5,1,110110,52010101,1101,15000,0,1101,52010101,0,0,200,100,60,70,11,20000,12,90,6,211150,7,1718,8,383,9,1792,10,1098,29,1128,30,47,0,0
1120602,渎神者,35,5,1,110310,52020103,1103,15000,0,1103,52020103,0,0,200,100,60,70,11,20000,12,90,6,211150,7,1718,8,383,9,1792,10,1098,29,1128,30,47,0,0
1120603,冥河恶魔,35,5,1,110410,52020104,1104,15000,0,1104,52020104,0,0,200,100,60,70,11,20000,12,90,6,211150,7,1718,8,383,9,1792,10,1098,29,1128,30,47,0,0
1120801,刃魔,35,5,1,110210,52020102,1102,15000,0,1102,52020102,0,0,200,100,60,70,11,20000,12,90,6,211150,7,1718,8,383,9,1792,10,1098,29,1128,30,47,0,0
1120802,弩车,35,2,1,490001,52010102,91,25000,0,91,52010102,0,0,200,100,0,0,11,40000,12,60,6,230300,7,1729,8,0,9,1800,10,0,29,1179,30,0,0,0
1120901,刃魔,35,5,1,110210,52020102,1102,15000,0,1102,52020102,0,0,200,100,60,70,11,20000,12,90,6,211150,7,1718,8,383,9,1792,10,1098,29,1128,30,47,0,0
1120902,渎神者,35,5,1,110310,52020103,1103,15000,0,1103,52020103,0,0,200,100,60,70,11,20000,12,90,6,211150,7,1718,8,383,9,1792,10,1098,29,1128,30,47,0,0
1120903,冥河恶魔,35,5,1,110410,52020104,1104,15000,0,1104,52020104,0,0,200,100,60,70,11,20000,12,90,6,211150,7,1718,8,383,9,1792,10,1098,29,1128,30,47,0,0
1121001,魅魔女王,35,6,1,3003,52010103,3003,15000,800,3003,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
1121002,渎神者,35,5,1,110310,52020103,1103,15000,0,1103,52020103,0,0,200,100,60,70,11,20000,12,90,6,211150,7,1718,8,383,9,1792,10,1098,29,1128,30,47,0,0
1121003,冥河恶魔,35,5,1,110410,52020104,1104,15000,0,1104,52020104,0,0,200,100,60,70,11,20000,12,90,6,211150,7,1718,8,383,9,1792,10,1098,29,1128,30,47,0,0
1130101,狂暴利刃,36,5,1,4005,52010101,4005,15000,800,4005,52010101,0,0,200,130,60,70,11,20000,12,90,6,256680,7,1753,8,388,9,1827,10,1110,29,1158,30,49,0,0
1130102,冥河恶魔,36,5,1,110410,52020104,1104,15000,0,1104,52020104,0,0,200,100,60,70,11,20000,12,90,6,213900,7,1733,8,388,9,1812,10,1110,29,1129,30,49,0,0
1130301,巫医,36,6,1,110310,52020103,1103,15000,0,1103,52020103,0,0,200,100,60,70,11,20000,12,90,6,213900,7,1733,8,388,9,1812,10,1110,29,1129,30,49,0,0
1130302,冥河恶魔,36,5,1,110410,52020104,1104,15000,0,1104,52020104,0,0,200,100,60,70,11,20000,12,90,6,213900,7,1733,8,388,9,1812,10,1110,29,1129,30,49,0,0
1130401,低语者,36,5,1,110110,52010101,1101,15000,0,1101,52010101,0,0,200,100,60,70,11,20000,12,90,6,213900,7,1733,8,388,9,1812,10,1110,29,1129,30,49,0,0
1130402,刃魔,36,5,1,110210,52020102,1102,15000,0,1102,52020102,0,0,200,100,60,70,11,20000,12,90,6,213900,7,1733,8,388,9,1812,10,1110,29,1129,30,49,0,0
1130501,暴徒,36,6,1,110110,52010101,1101,15000,0,1101,52010101,0,0,200,100,60,70,11,20000,12,90,6,213900,7,1733,8,388,9,1812,10,1110,29,1129,30,49,0,0
1130502,魅魔女王,36,6,1,3003,52010103,3003,15000,800,3003,52010103,0,0,200,130,60,70,11,20000,12,90,6,221650,7,1743,8,233,9,1838,10,666,29,1180,30,29,0,0
1130601,低语者,37,5,1,110110,52010101,1101,15000,0,1101,52010101,0,0,200,100,60,70,11,20000,12,90,6,359150,7,2961,8,653,9,3083,10,1873,29,1989,30,79,0,0
1130602,渎神者,37,5,1,110310,52020103,1103,15000,0,1103,52020103,0,0,200,100,60,70,11,20000,12,90,6,359150,7,2961,8,653,9,3083,10,1873,29,1989,30,79,0,0
1130603,冥河恶魔,37,5,1,110410,52020104,1104,15000,0,1104,52020104,0,0,200,100,60,70,11,20000,12,90,6,359150,7,2961,8,653,9,3083,10,1873,29,1989,30,79,0,0
1130801,低语者,37,5,1,110110,52010101,1101,15000,0,1101,52010101,0,0,200,100,60,70,11,20000,12,90,6,359150,7,2961,8,653,9,3083,10,1873,29,1989,30,79,0,0
1130802,巫医,37,6,1,110310,52020103,1103,15000,0,1103,52020103,0,0,200,100,60,70,11,20000,12,90,6,359150,7,2961,8,653,9,3083,10,1873,29,1989,30,79,0,0
1130901,刃魔,37,5,1,110210,52020102,1102,15000,0,1102,52020102,0,0,200,100,60,70,11,20000,12,90,6,359150,7,2961,8,653,9,3083,10,1873,29,1989,30,79,0,0
1130902,巫医,37,6,1,110310,52020103,1103,15000,0,1103,52020103,0,0,200,100,60,70,11,20000,12,90,6,359150,7,2961,8,653,9,3083,10,1873,29,1989,30,79,0,0
1130903,冥河恶魔,37,5,1,110410,52020104,1104,15000,0,1104,52020104,0,0,200,100,60,70,11,20000,12,90,6,359150,7,2961,8,653,9,3083,10,1873,29,1989,30,79,0,0
1131001,斯卡尔,37,1,2,5007,52010102,5007,25000,800,5007,52010102,0,0,200,200,60,0,11,20000,12,90,6,1436600,7,3066,8,653,9,3158,10,1873,29,2139,30,79,0,0
1140101,堡垒战士,38,3,1,310110,52030102,3101,15000,0,3101,52030102,0,0,200,100,60,70,11,20000,12,90,6,363300,7,2982,8,660,9,3113,10,1891,29,1990,30,81,0,0
1140102,爆裂队长,38,3,1,1005,52010102,1005,15000,800,1005,52010102,0,0,200,130,60,70,11,20000,12,90,6,376500,7,3000,8,396,9,3157,10,1135,29,2078,30,48,0,0
1140301,弩车,38,2,1,490001,52010102,91,25000,0,91,52010102,0,0,200,100,0,0,11,40000,12,60,6,396300,7,3000,8,0,9,3126,10,0,29,2078,30,0,0,0
1140302,战熊,38,3,1,310310,52030103,3103,15000,0,3103,52030103,0,0,200,100,60,70,11,20000,12,90,6,363300,7,2982,8,660,9,3113,10,1891,29,1990,30,81,0,0
1140401,堡垒战士,38,3,1,310110,52030102,3101,15000,0,3101,52030102,0,0,200,100,60,70,11,20000,12,90,6,363300,7,2982,8,660,9,3113,10,1891,29,1990,30,81,0,0
1140402,战熊,38,3,1,310310,52030103,3103,15000,0,3103,52030103,0,0,200,100,60,70,11,20000,12,90,6,363300,7,2982,8,660,9,3113,10,1891,29,1990,30,81,0,0
1140501,地神像,38,3,1,310410,52030104,3104,15000,0,3104,52030104,0,0,200,100,60,70,11,20000,12,90,6,191550,7,3018,8,264,9,3138,10,756,29,2040,30,32,0,0
1140502,原力法师,38,1,1,2009,52010103,2009,15000,800,2009,52010103,0,0,200,130,60,70,11,20000,12,90,6,376500,7,3000,8,396,9,3157,10,1135,29,2078,30,48,0,0
1140601,堡垒战士,39,3,1,310110,52030102,3101,15000,0,3101,52030102,0,0,200,100,60,70,11,20000,12,90,6,367400,7,3004,8,668,9,3143,10,1909,29,1990,30,83,0,0
1140602,火枪手,39,3,1,310210,52030101,3102,15000,0,3102,52030101,0,0,200,100,60,70,11,20000,12,90,6,193725,7,3039,8,267,9,3169,10,763,29,2041,30,33,0,0
1140603,战熊,39,3,1,310310,52030103,3103,15000,0,3103,52030103,0,0,200,100,60,70,11,20000,12,90,6,367400,7,3004,8,668,9,3143,10,1909,29,1990,30,83,0,0
1140801,堡垒战士,39,3,1,310110,52030102,3101,15000,0,3101,52030102,0,0,200,100,60,70,11,20000,12,90,6,367400,7,3004,8,668,9,3143,10,1909,29,1990,30,83,0,0
1140802,火枪手,39,3,1,310210,52030101,3102,15000,0,3102,52030101,0,0,200,100,60,70,11,20000,12,90,6,193725,7,3039,8,267,9,3169,10,763,29,2041,30,33,0,0
1140901,地神像,39,3,1,310410,52030104,3104,15000,0,3104,52030104,0,0,200,100,60,70,11,20000,12,90,6,193725,7,3039,8,267,9,3169,10,763,29,2041,30,33,0,0
1140902,火枪手,39,3,1,310210,52030101,3102,15000,0,3102,52030101,0,0,200,100,60,70,11,20000,12,90,6,193725,7,3039,8,267,9,3169,10,763,29,2041,30,33,0,0
1140903,战熊,39,3,1,310310,52030103,3103,15000,0,3103,52030103,0,0,200,100,60,70,11,20000,12,90,6,367400,7,3004,8,668,9,3143,10,1909,29,1990,30,83,0,0
1141001,雷霆之王,39,3,1,4002,52010101,4002,15000,800,4002,52010101,0,0,200,130,60,70,11,20000,12,90,6,380800,7,3022,8,400,9,3188,10,1145,29,2079,30,50,0,0
1141002,战熊,39,3,1,310310,52030103,3103,15000,0,3103,52030103,0,0,200,100,60,70,11,20000,12,90,6,367400,7,3004,8,668,9,3143,10,1909,29,1990,30,83,0,0
1141003,地神像,39,3,1,310410,52030104,3104,15000,0,3104,52030104,0,0,200,100,60,70,11,20000,12,90,6,193725,7,3039,8,267,9,3169,10,763,29,2041,30,33,0,0
1150101,骷髅战士,40,2,1,210110,52020101,2101,15000,0,2101,52020101,0,0,200,100,60,70,11,20000,12,90,6,374300,7,3068,8,680,9,3234,10,1940,29,2051,30,87,0,0
1150102,夺灵者,40,1,1,3009,52010103,3009,15000,800,3009,52010103,0,0,200,130,60,70,11,20000,12,90,6,551250,7,3086,8,816,9,3247,10,2328,29,2077,30,105,0,0
1150301,骸骨弓手,40,2,1,210210,52020102,2102,15000,0,2102,52020102,0,0,200,100,60,70,11,20000,12,90,6,197350,7,3104,8,272,9,3260,10,776,29,2103,30,35,0,0
1150302,幽魂,40,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,197350,7,3104,8,272,9,3260,10,776,29,2103,30,35,0,0
1150401,骷髅战士,40,2,1,210110,52020101,2101,15000,0,2101,52020101,0,0,200,100,60,70,11,20000,12,90,6,374300,7,3068,8,680,9,3234,10,1940,29,2051,30,87,0,0
1150402,幽魂,40,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,197350,7,3104,8,272,9,3260,10,776,29,2103,30,35,0,0
1150501,吸血鬼,40,2,1,210410,52020104,2104,15000,0,2104,52020104,0,0,200,100,60,70,11,20000,12,90,6,374300,7,3068,8,680,9,3234,10,1940,29,2051,30,87,0,0
1150502,混沌法师,40,1,1,4006,52010103,4006,15000,800,4006,52010103,0,0,200,130,60,70,11,20000,12,90,6,387900,7,3086,8,408,9,3280,10,1164,29,2142,30,52,0,0
1150601,骷髅战士,41,2,1,210110,52020101,2101,15000,0,2101,52020101,0,0,200,100,60,70,11,20000,12,90,6,523850,7,4589,8,952,9,4666,10,2792,29,3402,30,92,0,0
1150602,骸骨弓手,41,2,1,210210,52020102,2102,15000,0,2102,52020102,0,0,200,100,60,70,11,20000,12,90,6,276225,7,4643,8,380,9,4705,10,1117,29,3479,30,37,0,0
1150603,幽魂,41,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,276225,7,4643,8,380,9,4705,10,1117,29,3479,30,37,0,0
1150801,骷髅战士,41,2,1,210110,52020101,2101,15000,0,2101,52020101,0,0,200,100,60,70,11,20000,12,90,6,523850,7,4589,8,952,9,4666,10,2792,29,3402,30,92,0,0
1150802,幽魂,41,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,276225,7,4643,8,380,9,4705,10,1117,29,3479,30,37,0,0
1150901,吸血鬼,41,2,1,210410,52020104,2104,15000,0,2104,52020104,0,0,200,100,60,70,11,20000,12,90,6,523850,7,4589,8,952,9,4666,10,2792,29,3402,30,92,0,0
1150902,骸骨弓手,41,2,1,210210,52020102,2102,15000,0,2102,52020102,0,0,200,100,60,70,11,20000,12,90,6,276225,7,4643,8,380,9,4705,10,1117,29,3479,30,37,0,0
1150903,幽魂,41,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,276225,7,4643,8,380,9,4705,10,1117,29,3479,30,37,0,0
1151001,骸骨弓手,41,2,1,210210,52020102,2102,15000,0,2102,52020102,0,0,200,100,60,70,11,20000,12,90,6,276225,7,4643,8,380,9,4705,10,1117,29,3479,30,37,0,0
1151002,幽魂,41,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,276225,7,4643,8,380,9,4705,10,1117,29,3479,30,37,0,0
1151003,灵界大帝,41,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,771525,7,4616,8,1142,9,4686,10,3351,29,3441,30,111,0,0
1160101,堡垒战士,42,3,1,310110,52030102,3101,15000,0,3101,52030102,0,0,200,100,60,70,11,20000,12,90,6,534950,7,4718,8,972,9,4848,10,2841,29,3555,30,98,0,0
1160102,原力法师,42,1,1,2009,52010103,2009,15000,800,2009,52010103,0,0,200,130,60,70,11,20000,12,90,6,554400,7,4745,8,583,9,4916,10,1704,29,3691,30,59,0,0
1160301,火枪手,42,3,1,310210,52030101,3102,15000,0,3102,52030101,0,0,200,100,60,70,11,20000,12,90,6,282050,7,4772,8,389,9,4887,10,1136,29,3633,30,39,0,0
1160302,幽魂,42,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,282050,7,4772,8,389,9,4887,10,1136,29,3633,30,39,0,0
1160401,堡垒战士,42,3,1,310110,52030102,3101,15000,0,3101,52030102,0,0,200,100,60,70,11,20000,12,90,6,534950,7,4718,8,972,9,4848,10,2841,29,3555,30,98,0,0
1160402,幽魂,42,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,282050,7,4772,8,389,9,4887,10,1136,29,3633,30,39,0,0
1160501,吸血鬼,42,2,1,210410,52020104,2104,15000,0,2104,52020104,0,0,200,100,60,70,11,20000,12,90,6,534950,7,4718,8,972,9,4848,10,2841,29,3555,30,98,0,0
1160502,混沌法师,42,1,1,4006,52010103,4006,15000,800,4006,52010103,0,0,200,130,60,70,11,20000,12,90,6,554400,7,4745,8,583,9,4916,10,1704,29,3691,30,59,0,0
1160601,地神像,43,3,1,310410,52030104,3104,15000,0,3104,52030104,0,0,200,100,60,70,11,20000,12,90,6,288300,7,4913,8,397,9,5086,10,1157,29,3803,30,42,0,0
1160602,骸骨弓手,43,2,1,210210,52020102,2102,15000,0,2102,52020102,0,0,200,100,60,70,11,20000,12,90,6,288300,7,4913,8,397,9,5086,10,1157,29,3803,30,42,0,0
1160603,幽魂,43,2,1,210300,52020103,2103,15000,0,2103,52020103,0,0,200,100,60,70,11,20000,12,90,6,288300,7,4913,8,397,9,5086,10,1157,29,3803,30,42,0,0
1160801,骷髅战士,43,2,1,210110,52020101,2101,15000,0,2101,52020101,0,0,200,100,60,70,11,20000,12,90,6,546750,7,4858,8,994,9,5047,10,2892,29,3724,30,105,0,0
1160802,火枪手,43,3,1,310210,52030101,3102,15000,0,3102,52030101,0,0,200,100,60,70,11,20000,12,90,6,288300,7,4913,8,397,9,5086,10,1157,29,3803,30,42,0,0
