skillid,heroname,staropen,learnlv,maxlv,skillname,type,skilldescription,skillvaluetype1,skillcount1,skilladdvalue1,skillvaluetype2,skillcount2,skilladdvalue2,skillvaluetype3,skillcount3,skilladdvalue3,skillvaluetype4,skillcount4,skilladdvalue4,skilltype,attackbefore,attackafter,skillrange,skillscope,skillscope2,skillobject,skillenergy,bufftype1,buffpro1,buffproadd1,bufftype2,buffpro2,buffproadd2,bufftype3,buffpro3,buffproadd3,luaname,skillicon,cd,blacktime,lighteffect,storageeffect,storageturn,tipsdescription,lvupword,tips1,lvup1,tips2,lvup2,fightingnum,awaken1,awakennum1,awaken2,awakennum2,arenaeffect,qualityopen,skillformation,skillimmune,skilltarget,targetnum,skillmode,skillenergy1,skillmax,skillapplication,skillatkpattern,sound,showpanel
100905,刘备,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
100906,刘备,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,伤害减免+%.2f％,减少受到的伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
100907,刘备,1,1,0,仁德义举,远程技能,无,0,0,0,0,0,0,0,0,0,0,0,0,4,1000,350,1700,0,0,1,0,30072,10000,0,30073,10000,0,0,0,0,a100904,100904,0,0,0,3333,0,无,减伤提高%.0f％,120,2,0,0,6,0,0,0,0,0,1,1,1,0,0,0,100,0,0,1,0,0
101000,孙尚香,9,0,0,普通攻击,骑兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,200,0,0,1,100,0,0,0,0,0,0,0,0,0,a101000,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
101001,孙尚香,9,1,0,铁甲,己方光环,无,0,0,0,0,0,0,0,0,0,0,0,0,5,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a101001,101001,0,0,0,0,0,无,伤害+%.2f,20,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
101002,孙尚香,9,1,0,突起,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p101002,101002,0,0,0,0,0,无,血量+%.1f.攻击+%0.1f,20,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
101003,孙尚香,2,1,0,绊脚,近战技能,枭姬投掷的战戟有几率减少目标20％攻击和防御,0,0,0,0,0,0,0,0,0,0,0,0,3,300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a101003,101003,0,0,0,0,0,"枭姬投掷的战戟有%.0f％几率减少目标20％攻击和防御,持续8秒",伤害提高%.2f％\n额外伤害+%.2f,20,20,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
101004,孙尚香,1,1,0,枭姬乱舞,近战技能,"枭姬投掷战戟,对目标及其身后扇形范围内的最多5个单位造成近战伤害,30％几率偷取目标100点怒气",1001,-2500,1000,0,0,0,0,0,0,0,0,0,3,1000,350,500,400,200,1,0,10003,10000,0,0,0,0,0,0,0,a101004,101004,0,0,0,3333,0,"枭姬投掷战戟,对目标及其身后扇形范围内最多5个单位造成%.0f％近战伤害,30％几率偷取目标100点怒气",伤害提高%.2f％\n额外伤害+%.2f,75,10,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,1,1,Skills_Hero/sunshangxiang_skill,6
101005,孙尚香,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
101006,孙尚香,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,伤害减免+%.2f％,减少受到的伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
101007,孙尚香,1,1,0,流风剑气,近战技能,无,0,0,0,0,0,0,0,0,0,0,0,0,3,1000,350,500,400,200,1,0,0,0,0,0,0,0,0,0,0,a101004,101004,0,0,0,3333,0,无,伤害提高%.2f％\n额外伤害+%.2f,75,10,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,1,1,0,0
200100,甄姬,9,0,0,普通攻击,骑兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,1000,0,0,1,100,0,0,0,0,0,0,0,0,0,a200100,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
200101,甄姬,9,1,0,猎豹迅捷,己方光环,无,0,0,0,0,0,0,0,0,0,0,0,0,5,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a200101,200101,0,0,0,0,0,无,0,20,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200102,甄姬,9,1,0,狂暴突袭,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a200102,200102,0,0,0,0,0,无,0,50,10,0,0,6,42200104,3,81400201,40,0,1,0,1,0,0,0,100,80,0,1,0,0
200103,甄姬,2,1,0,两翼夹击,被动触发技能,"甄姬自带冰肌雪骨,被攻击时候有几率冻结目标1秒,且甄姬获得免伤效果",2,600,300,0,0,0,0,0,0,0,0,0,2,300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p200103,200103,0,0,0,0,0,"甄姬自带冰肌雪骨,被攻击时候有%.0f％几率冻结目标1秒,且甄姬获得%.0f％免伤效果",无,6,3,5,5,6,42200104,2,81400201,20,0,1,0,1,0,0,1,100,80,0,1,0,0
200104,死亡骑士,1,1,0,深渊火珠,远程技能,目标范围内伤害，且造成被杀死目标范围内恐惧,1001,10000,2000,0,0,0,0,0,0,0,0,0,4,1000,350,500,0,0,1,0,24044,0,0,34044,10000,0,0,0,0,a400404,400404,0,0,0,3333,0,目标范围内伤害，且造成被杀死目标范围内恐惧,0,5000,5000,12,12,6,0,0,0,0,0,1,1,1,0,0,1,100,80,1,1,Skills_Hero/zhenji_skill,1
200105,甄姬,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200106,甄姬,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,伤害减免+%.2f％,减少受到的伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200107,甄姬,1,1,0,深渊火珠,远程技能,无,0,0,0,0,0,0,0,0,0,0,0,0,4,1000,350,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,a400404,400404,0,0,0,3333,0,无,0,5000,5000,12,12,6,0,0,0,0,0,1,1,1,0,0,1,100,80,1,1,0,0
200200,许褚,9,0,0,普通攻击,骑兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,200,0,0,1,100,0,0,0,0,0,0,0,0,0,a200200,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
200201,许褚,9,1,0,无畏,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200201,0,0,0,0,0,无,减少受到的伤害+%.2f％,20,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200202,许褚,9,1,0,命令战吼,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200202,0,0,0,0,0,无,0,20,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200203,许褚,2,1,0,强化,近战技能,变身状态下移动速度和近战暴击大幅度提高,0,0,0,0,0,0,0,0,0,0,0,0,3,300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200203,0,0,0,0,0,"变身状态下移动速度提高100％,近战暴击提高%.0f％",无,10,10,0,0,6,42200204,1,81400201,10,0,1,0,1,0,0,1,100,80,0,1,0,0
200204,许褚,1,1,0,虎痴,近战技能,"进入变身状态,近战伤害提高并减少受到的近战伤害",0,0,0,0,0,0,0,0,0,0,0,0,3,1000,350,3000,0,0,0,0,22024,10000,0,80001,10000,0,29009,10000,0,a200204,200204,0,0,0,3333,0,"进入变身状态,近战伤害提高%.0f％,且受到的近战伤害减少15％,持续10秒",减少受到的伤害+%.2f％,20,3,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,1,1,Skills_Hero/xuchu_skill,2
200205,许褚,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200206,许褚,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,伤害减免+%.2f％,减少受到的伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200207,许褚,1,1,0,忠心烈胆,近战技能,无,0,0,0,0,0,0,0,0,0,0,0,0,3,1000,350,2000,0,0,0,0,80002,10000,0,0,0,0,29009,10000,0,a200204,200204,0,0,0,3333,0,无,减少受到的伤害+%.2f％,20,3,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,1,1,0,0
200300,荀彧,9,0,0,普通攻击,骑兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,1000,0,0,1,100,22034,10000,0,0,0,0,0,0,0,a200300,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
200301,荀彧,9,1,0,沙尘暴,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a200301,200301,0,0,0,0,0,无,减少受到的伤害+%.2f％,20,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200302,荀彧,9,1,0,逆转,被动触发技能,无,0,0,0,0,0,0,0,0,0,0,0,0,2,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a200302,200302,0,0,0,0,0,无,减少受到的伤害+%.2f％,5,1,0,0,6,42200304,3,81400201,40,0,1,0,1,0,0,0,100,80,0,1,0,0
200303,荀彧,2,1,0,飓风,被动天赋加成,荀彧掌控飓风，使飓风在5秒内造成的伤害次数增加,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a200303,200303,0,0,0,0,0,"荀彧掌控飓风,使飓风在5秒内造成的伤害次数增加%.0f次",无,1,1,0,0,6,42200304,2,81400201,20,0,1,0,1,0,0,0,100,80,0,1,0,0
200304,荀彧,1,1,0,龙卷飞沙,远程技能,"在目标脚下生成一道飓风,5秒内造成5次远程伤害,并降低其命中,移速,攻速",1001,-9500,300,0,0,0,0,0,0,0,0,0,4,1000,350,3000,0,0,0,0,12034,10000,0,0,0,0,0,0,0,a200304,200304,0,0,0,3333,0,"在目标脚下生成一道飓风,飓风伤害周围单位,5秒内造成5次伤害，每次造成%.0f％远程伤害,降低敌方25％命中,移速,攻速,持续8秒",减少受到的伤害+%.2f％,5,3,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,Skills_Hero/xunyu_skill,6
200305,荀彧,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200306,荀彧,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,伤害减免+%.2f％,减少受到的伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200307,荀彧,1,1,0,逆转天下,远程技能,无,0,0,0,0,0,0,0,0,0,0,0,0,4,1000,350,1100,0,0,0,0,12034,10000,0,0,0,0,0,0,0,a200304,200304,0,0,0,3333,0,无,减少受到的伤害+%.2f％,5,3,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,0,0
200400,蔡文姬,9,0,0,普通攻击,步兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,1600,0,0,1,100,0,0,0,0,0,0,0,0,0,a200400,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
200401,蔡文姬,9,1,0,坚挺,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a200401,200401,0,0,0,0,0,无,远程防御+%.2f,30,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200402,蔡文姬,9,1,0,魔法护盾,敌方光环,无,0,0,0,0,0,0,0,0,0,0,0,0,6,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a200402,200402,0,0,0,0,0,无,降低远程攻击+%.2f点,3,3,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
200403,蔡文姬,2,1,0,决心,被动天赋加成,增加5%攻击力,107,500,100,109,500,100,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a200403,200403,0,0,0,0,0,攻击力+%.2f％,兵力恢复+%.2f,5,1,0,0,6,42200404,1,81400201,10,0,1,0,1,0,0,1,100,80,0,1,0,0
200404,蔡文姬,1,1,0,胡笳袅袅,远程技能,"蔡文姬使用所学音律,鼓舞士气,提升友军伤害,可以叠加5次",0,0,0,0,0,0,0,0,0,0,0,0,4,1000,350,500,0,0,0,0,32044,10000,0,0,0,0,0,0,0,a200404,200404,0,0,0,3333,0,"蔡文姬使用所学音律,为所有友军提升%.0f％伤害,可以叠加5次,持续90秒",吸收伤害+%.2f,3,1,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,Skills_Hero/caiwenji_skill,3
200405,蔡文姬,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200406,蔡文姬,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,伤害减免+%.2f％,减少受到的伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200407,蔡文姬,1,1,0,0,远程技能,无,0,0,0,0,0,0,0,0,0,0,0,0,4,1000,350,1700,0,0,0,0,32044,10000,0,0,0,0,0,0,0,a200404,200404,0,0,0,3333,0,无,吸收伤害+%.2f,3,1,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,0,0
200500,张辽,9,0,0,普通攻击,骑兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,600,0,0,1,100,0,0,0,0,0,0,0,0,0,a200500,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
200501,张辽,9,1,0,列阵,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a200501,200501,0,0,0,0,0,无,格挡+%.2f,14,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200502,张辽,9,1,0,强袭,远程技能,无,0,0,0,0,0,0,0,0,0,0,0,0,4,300,500,0,0,0,0,0,30022,10000,0,0,0,0,0,0,0,a200502,200502,0,0,0,0,0,无,兵力恢复+%.2f,20,20,0,0,6,42200504,3,81400201,40,0,1,0,1,0,0,0,100,80,0,1,0,0
200503,张辽,2,1,0,掠夺,近战技能,横扫千军造成1.5倍伤害的几率提升,0,2000,1500,0,0,0,0,0,0,0,0,0,3,300,500,0,0,0,0,0,30023,10000,0,0,0,0,0,0,0,a200503,200503,0,0,0,0,0,横扫千军造成1.5倍伤害的几率提升%.0f％,近战防御+%.2f\n远程防御+%.2f,20,15,0,0,6,42200504,2,81400201,20,0,1,0,1,0,0,0,100,80,0,1,0,0
200504,斧王,1,1,0,神圣护盾,近战技能,为己方全体队友增加一个吸收护盾,0,0,0,0,0,0,0,0,0,0,0,0,3,1000,350,500,0,0,0,0,32064,10000,0,0,0,0,0,0,0,a300504,200604,0,0,0,3333,0,吸收本方全体伤害,伤害提高%.2f％\n额外伤害+%.2f,40,7,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,Skills_Hero/zhangliao_skill,6
200505,斧王,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200506,斧王,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,伤害减免+%.2f％,减少受到的伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200507,斧王,1,1,0,掠夺强袭,近战技能,无,0,0,0,0,0,0,0,0,0,0,0,0,3,1000,350,1100,1600,0,0,0,0,0,0,0,0,0,0,0,0,a300504,200604,0,0,0,3333,0,无,伤害提高%.2f％\n额外伤害+%.2f,40,7,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,0,0
200600,曹仁,9,0,0,普通攻击,骑兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,200,0,0,1,100,0,0,0,0,0,0,0,0,0,a200600,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
200601,曹仁,9,1,0,禁酒,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a200601,200601,0,0,0,0,0,无,减少受到的近战伤害+%.2f％,3,0.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200602,曹仁,9,1,0,钢门,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a200602,200602,0,0,0,0,0,无,武力+%.2f,2,2,0,0,6,42200604,3,81400201,40,0,1,0,1,0,0,0,100,80,0,1,0,0
200603,曹仁,2,1,0,陷阵,被动触发技能,曹仁可以反弹受到的伤害,2,500,500,0,0,0,0,0,0,0,0,0,2,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p200603,200603,0,0,0,0,0,曹仁可以反弹受到的%.0f％的所有伤害,抗性提高%.0f,5,5,0,0,6,42200604,2,81400201,20,0,1,0,1,0,0,0,100,80,0,1,0,0
200604,曹仁,1,1,0,八门金锁,近战技能,为己方全体队友增加一个吸收护盾,0,0,0,0,0,0,0,0,0,0,0,0,3,1000,350,500,0,0,0,0,32064,10000,0,0,0,0,0,0,0,a200604,200604,0,0,0,3333,0,"为己方全体队友增加一个吸收(曹仁最大兵力(6+%.0f)％)点全体伤害的护盾,持续8秒",护甲值提高%.0f,0,3,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,Skills_Hero/caoren_skill,1
200605,曹仁,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200606,曹仁,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,伤害减免+%.2f％,减少受到的伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200607,曹仁,1,1,0,威扬化煞,近战技能,无,0,0,0,0,0,0,0,0,0,0,0,0,3,1000,350,2000,0,0,0,0,32064,10000,0,0,0,0,0,0,0,a200604,200604,0,0,0,3333,0,无,护甲值提高%.0f,40,5,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,0,0
200700,司马懿,9,0,0,普通攻击,弓兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,2000,0,0,1,100,0,0,0,0,0,0,0,0,0,a200700,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100,0,0,1,0,0
200701,司马懿,9,1,0,坚守,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a200701,200701,0,0,0,0,0,无,减少受到的远程伤害+%.2f％,5,0.1,0,0,0,42200704,4,81400201,80,0,1,0,1,0,0,0,100,80,0,1,0,0
200702,司马懿,9,1,0,诡才,远程技能,无,0,0,0,0,0,0,0,0,0,0,0,0,4,300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a200702,200702,0,0,0,0,0,无,吸取怒气+%.2f,50,3,0,0,6,42200704,3,81400201,40,0,1,0,1,0,0,2,100,80,0,1,0,0
200703,司马懿,2,1,0,天罡,被动天赋加成,"司马懿造成的远程伤害提高，释放混元阵同时能降低敌方攻击速度,并使其受到的伤害提高",31,1000,1000,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a200703,200703,0,0,0,0,0,司马懿造成的远程伤害提高%.0f％，并且释放混元阵时降低敌方100％攻速，并且让目标受到的伤害提升35％，持续4秒,伤害提高%.2f％\n额外伤害+%.2f,10,10,20,4,6,42200704,2,81400201,20,0,1,0,1,0,0,2,100,80,0,1,0,0
200704,司马懿,1,1,0,混元阵,远程技能,"对全屏目标造成伤害,并驱散敌方所有增益效果和召唤单位。",1001,-2000,1200,0,0,0,0,0,0,0,0,0,4,1000,350,3000,2000,0,0,0,12074,10000,0,0,0,0,0,0,0,a200704,200704,0,0,0,3333,0,"对全屏敌方造成%.0f％远程伤害,驱散敌方增益和移除召唤单位",技能命中率提高,80,12,0,0,6,0,0,0,0,0,1,1,1,0,0,0,100,0,0,1,Skills_Hero/simayi_skill,6
200705,司马懿,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200706,司马懿,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,伤害减免+%.2f％,减少受到的伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
200707,司马懿,1,1,0,天罡混元,远程技能,无,0,0,0,0,0,0,0,0,0,0,0,0,4,1000,350,2100,2000,0,0,0,10076,10000,0,0,0,0,0,0,0,a200707,200704,0,0,0,3333,0,无,技能命中率提高\n对目标造成%.2f％伤害,80,12,120,0.1,6,0,0,0,0,0,1,1,1,0,0,0,100,0,0,1,0,0
200800,郭嘉,9,0,0,普通攻击,弓兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,1000,0,0,1,100,0,0,0,0,0,0,0,0,0,a200800,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100,0,0,1,0,0
200801,郭嘉,9,1,0,遗计,敌方光环,无,0,0,0,0,0,0,0,0,0,0,0,0,6,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a200801,200801,0,0,0,0,0,无,减少远程防御+%.2f,500,100,0,0,0,42200804,4,81400201,80,0,1,0,1,0,0,0,100,0,0,1,0,0
200802,郭嘉,9,1,0,天机,己方光环,无,0,0,0,0,0,0,0,0,0,0,0,0,5,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a200802,200802,0,0,0,0,0,无,每秒恢复兵力+%.2f,10,1,0,0,6,42200804,3,81400201,40,0,1,0,1,0,0,0,100,0,0,1,0,0
200803,郭嘉,2,1,0,鬼才,被动触发技能,"郭嘉兵力低于60％,则远程暴击几率增加",2,1000,1000,0,0,0,0,0,0,0,0,0,2,300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p200803,200803,0,0,0,0,0,"当郭嘉兵力低于60％,远程暴击几率增加%.0f％",恢复怒气+%.2f,10,10,0,0,6,42200804,2,81400201,20,0,1,0,1,0,0,0,100,0,1,1,0,0
200804,郭嘉,1,1,0,奇谋,远程技能,"冰冻全场单位,大幅降低受影响敌人的移动速度,有几率冰冻的单位停止一切行为",1001,-3500,700,0,0,0,0,0,0,0,0,0,4,1000,350,3000,200,0,1,0,12084,10000,0,12083,6000,0,0,0,0,a200804,200804,0,0,0,3333,0,"冰冻全场单位,造成%.0f％远程伤害,60％冻结敌方目标3秒",伤害提高%.2f％,65,7,0,0,6,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,Skills_Hero/guojia_skill,6
200805,郭嘉,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
